DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% PIB))
1991-01-01,1991,1,1,BM12_DTGFY12,1991-01-01T00:00:00-02:00,15.54
1991-02-01,1991,1,2,BM12_DTGFY12,1991-02-01T00:00:00-02:00,14.07
1991-03-01,1991,1,3,BM12_DTGFY12,1991-03-01T00:00:00-03:00,14.21
1991-04-01,1991,1,4,BM12_DTGFY12,1991-04-01T00:00:00-03:00,13.94
1991-05-01,1991,1,5,BM12_DTGFY12,1991-05-01T00:00:00-03:00,13.74
1991-06-01,1991,1,6,BM12_DTGFY12,1991-06-01T00:00:00-03:00,13.36
1991-07-01,1991,1,7,BM12_DTGFY12,1991-07-01T00:00:00-03:00,12.46
1991-08-01,1991,1,8,BM12_DTGFY12,1991-08-01T00:00:00-03:00,12.1
1991-09-01,1991,1,9,BM12_DTGFY12,1991-09-01T00:00:00-03:00,11.95
1991-10-01,1991,1,10,BM12_DTGFY12,1991-10-01T00:00:00-03:00,12.55
1991-11-01,1991,1,11,BM12_DTGFY12,1991-11-01T00:00:00-03:00,12.72
1991-12-01,1991,1,12,BM12_DTGFY12,1991-12-01T00:00:00-02:00,12.78
1992-01-01,1992,1,1,BM12_DTGFY12,1992-01-01T00:00:00-02:00,12.25
1992-02-01,1992,1,2,BM12_DTGFY12,1992-02-01T00:00:00-02:00,12.12
1992-03-01,1992,1,3,BM12_DTGFY12,1992-03-01T00:00:00-03:00,12.95
1992-04-01,1992,1,4,BM12_DTGFY12,1992-04-01T00:00:00-03:00,12.48
1992-05-01,1992,1,5,BM12_DTGFY12,1992-05-01T00:00:00-03:00,12.19
1992-06-01,1992,1,6,BM12_DTGFY12,1992-06-01T00:00:00-03:00,12.25
1992-07-01,1992,1,7,BM12_DTGFY12,1992-07-01T00:00:00-03:00,12.19
1992-08-01,1992,1,8,BM12_DTGFY12,1992-08-01T00:00:00-03:00,11.76
1992-09-01,1992,1,9,BM12_DTGFY12,1992-09-01T00:00:00-03:00,11.78
1992-10-01,1992,1,10,BM12_DTGFY12,1992-10-01T00:00:00-03:00,11.96
1992-11-01,1992,1,11,BM12_DTGFY12,1992-11-01T00:00:00-03:00,11.67
1992-12-01,1992,1,12,BM12_DTGFY12,1992-12-01T00:00:00-02:00,12.12
1993-01-01,1993,1,1,BM12_DTGFY12,1993-01-01T00:00:00-02:00,11.58
1993-02-01,1993,1,2,BM12_DTGFY12,1993-02-01T00:00:00-02:00,11.81
1993-03-01,1993,1,3,BM12_DTGFY12,1993-03-01T00:00:00-03:00,11.65
1993-04-01,1993,1,4,BM12_DTGFY12,1993-04-01T00:00:00-03:00,11.27
1993-05-01,1993,1,5,BM12_DTGFY12,1993-05-01T00:00:00-03:00,10.54
1993-06-01,1993,1,6,BM12_DTGFY12,1993-06-01T00:00:00-03:00,10.31
1993-07-01,1993,1,7,BM12_DTGFY12,1993-07-01T00:00:00-03:00,10.12
1993-08-01,1993,1,8,BM12_DTGFY12,1993-08-01T00:00:00-03:00,10.25
1993-09-01,1993,1,9,BM12_DTGFY12,1993-09-01T00:00:00-03:00,9.93
1993-10-01,1993,1,10,BM12_DTGFY12,1993-10-01T00:00:00-03:00,9.71
1993-11-01,1993,1,11,BM12_DTGFY12,1993-11-01T00:00:00-03:00,9.43
1993-12-01,1993,1,12,BM12_DTGFY12,1993-12-01T00:00:00-02:00,9.55
1994-01-01,1994,1,1,BM12_DTGFY12,1994-01-01T00:00:00-02:00,9.37
1994-02-01,1994,1,2,BM12_DTGFY12,1994-02-01T00:00:00-02:00,9.44
1994-03-01,1994,1,3,BM12_DTGFY12,1994-03-01T00:00:00-03:00,9.62
1994-04-01,1994,1,4,BM12_DTGFY12,1994-04-01T00:00:00-03:00,12.86
1994-05-01,1994,1,5,BM12_DTGFY12,1994-05-01T00:00:00-03:00,12.84
1994-06-01,1994,1,6,BM12_DTGFY12,1994-06-01T00:00:00-03:00,12.8
1994-07-01,1994,1,7,BM12_DTGFY12,1994-07-01T00:00:00-03:00,14.73
1994-08-01,1994,1,8,BM12_DTGFY12,1994-08-01T00:00:00-03:00,14.08
1994-09-01,1994,1,9,BM12_DTGFY12,1994-09-01T00:00:00-03:00,13.65
1994-10-01,1994,1,10,BM12_DTGFY12,1994-10-01T00:00:00-03:00,13.12
1994-11-01,1994,1,11,BM12_DTGFY12,1994-11-01T00:00:00-03:00,13.01
1994-12-01,1994,1,12,BM12_DTGFY12,1994-12-01T00:00:00-02:00,12.9
1995-01-01,1995,1,1,BM12_DTGFY12,1995-01-01T00:00:00-02:00,12.48
1995-02-01,1995,1,2,BM12_DTGFY12,1995-02-01T00:00:00-02:00,12.62
1995-03-01,1995,1,3,BM12_DTGFY12,1995-03-01T00:00:00-03:00,12.53
1995-04-01,1995,1,4,BM12_DTGFY12,1995-04-01T00:00:00-03:00,12.22
1995-05-01,1995,1,5,BM12_DTGFY12,1995-05-01T00:00:00-03:00,11.7
1995-06-01,1995,1,6,BM12_DTGFY12,1995-06-01T00:00:00-03:00,12.21
1995-07-01,1995,1,7,BM12_DTGFY12,1995-07-01T00:00:00-03:00,12.36
1995-08-01,1995,1,8,BM12_DTGFY12,1995-08-01T00:00:00-03:00,12.29
1995-09-01,1995,1,9,BM12_DTGFY12,1995-09-01T00:00:00-03:00,12.64
1995-10-01,1995,1,10,BM12_DTGFY12,1995-10-01T00:00:00-03:00,12.86
1995-11-01,1995,1,11,BM12_DTGFY12,1995-11-01T00:00:00-03:00,12.93
1995-12-01,1995,1,12,BM12_DTGFY12,1995-12-01T00:00:00-02:00,12.13
1996-01-01,1996,1,1,BM12_DTGFY12,1996-01-01T00:00:00-02:00,12.07
1996-02-01,1996,1,2,BM12_DTGFY12,1996-02-01T00:00:00-02:00,12.2
1996-03-01,1996,1,3,BM12_DTGFY12,1996-03-01T00:00:00-03:00,11.93
1996-04-01,1996,1,4,BM12_DTGFY12,1996-04-01T00:00:00-03:00,12.33
1996-05-01,1996,1,5,BM12_DTGFY12,1996-05-01T00:00:00-03:00,13.19
1996-06-01,1996,1,6,BM12_DTGFY12,1996-06-01T00:00:00-03:00,13.88
1996-07-01,1996,1,7,BM12_DTGFY12,1996-07-01T00:00:00-03:00,14.02
1996-08-01,1996,1,8,BM12_DTGFY12,1996-08-01T00:00:00-03:00,14.17
1996-09-01,1996,1,9,BM12_DTGFY12,1996-09-01T00:00:00-03:00,14.26
1996-10-01,1996,1,10,BM12_DTGFY12,1996-10-01T00:00:00-03:00,14.46
