DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1991-02-01,1991,1,2,BM12_TJTR12,1991-02-01T00:00:00-02:00,7.0
1991-03-01,1991,1,3,BM12_TJTR12,1991-03-01T00:00:00-03:00,8.5
1991-04-01,1991,1,4,BM12_TJTR12,1991-04-01T00:00:00-03:00,8.93
1991-05-01,1991,1,5,BM12_TJTR12,1991-05-01T00:00:00-03:00,8.99
1991-06-01,1991,1,6,BM12_TJTR12,1991-06-01T00:00:00-03:00,9.4
1991-07-01,1991,1,7,BM12_TJTR12,1991-07-01T00:00:00-03:00,10.05
1991-08-01,1991,1,8,BM12_TJTR12,1991-08-01T00:00:00-03:00,11.95
1991-09-01,1991,1,9,BM12_TJTR12,1991-09-01T00:00:00-03:00,16.78
1991-10-01,1991,1,10,BM12_TJTR12,1991-10-01T00:00:00-03:00,19.77
1991-11-01,1991,1,11,BM12_TJTR12,1991-11-01T00:00:00-03:00,30.52
1991-12-01,1991,1,12,BM12_TJTR12,1991-12-01T00:00:00-02:00,28.42
1992-01-01,1992,1,1,BM12_TJTR12,1992-01-01T00:00:00-02:00,25.48
1992-02-01,1992,1,2,BM12_TJTR12,1992-02-01T00:00:00-02:00,25.61
1992-03-01,1992,1,3,BM12_TJTR12,1992-03-01T00:00:00-03:00,24.27
1992-04-01,1992,1,4,BM12_TJTR12,1992-04-01T00:00:00-03:00,21.08
1992-05-01,1992,1,5,BM12_TJTR12,1992-05-01T00:00:00-03:00,19.81
1992-06-01,1992,1,6,BM12_TJTR12,1992-06-01T00:00:00-03:00,21.05
1992-07-01,1992,1,7,BM12_TJTR12,1992-07-01T00:00:00-03:00,23.69
1992-08-01,1992,1,8,BM12_TJTR12,1992-08-01T00:00:00-03:00,23.22
1992-09-01,1992,1,9,BM12_TJTR12,1992-09-01T00:00:00-03:00,25.38
1992-10-01,1992,1,10,BM12_TJTR12,1992-10-01T00:00:00-03:00,25.07
1992-11-01,1992,1,11,BM12_TJTR12,1992-11-01T00:00:00-03:00,23.29
1992-12-01,1992,1,12,BM12_TJTR12,1992-12-01T00:00:00-02:00,23.95
1993-01-01,1993,1,1,BM12_TJTR12,1993-01-01T00:00:00-02:00,26.76
1993-02-01,1993,1,2,BM12_TJTR12,1993-02-01T00:00:00-02:00,26.4
1993-03-01,1993,1,3,BM12_TJTR12,1993-03-01T00:00:00-03:00,25.81
1993-04-01,1993,1,4,BM12_TJTR12,1993-04-01T00:00:00-03:00,28.22
1993-05-01,1993,1,5,BM12_TJTR12,1993-05-01T00:00:00-03:00,28.68
1993-06-01,1993,1,6,BM12_TJTR12,1993-06-01T00:00:00-03:00,30.08
1993-07-01,1993,1,7,BM12_TJTR12,1993-07-01T00:00:00-03:00,30.37
1993-08-01,1993,1,8,BM12_TJTR12,1993-08-01T00:00:00-03:00,33.34
1993-09-01,1993,1,9,BM12_TJTR12,1993-09-01T00:00:00-03:00,34.62
1993-10-01,1993,1,10,BM12_TJTR12,1993-10-01T00:00:00-03:00,36.53
1993-11-01,1993,1,11,BM12_TJTR12,1993-11-01T00:00:00-03:00,36.16
1993-12-01,1993,1,12,BM12_TJTR12,1993-12-01T00:00:00-02:00,36.8
1994-01-01,1994,1,1,BM12_TJTR12,1994-01-01T00:00:00-02:00,41.44
1994-02-01,1994,1,2,BM12_TJTR12,1994-02-01T00:00:00-02:00,39.86
1994-03-01,1994,1,3,BM12_TJTR12,1994-03-01T00:00:00-03:00,41.85
1994-04-01,1994,1,4,BM12_TJTR12,1994-04-01T00:00:00-03:00,45.97
1994-05-01,1994,1,5,BM12_TJTR12,1994-05-01T00:00:00-03:00,46.44
1994-06-01,1994,1,6,BM12_TJTR12,1994-06-01T00:00:00-03:00,46.88
1994-07-01,1994,1,7,BM12_TJTR12,1994-07-01T00:00:00-03:00,5.03
1994-08-01,1994,1,8,BM12_TJTR12,1994-08-01T00:00:00-03:00,2.13
1994-09-01,1994,1,9,BM12_TJTR12,1994-09-01T00:00:00-03:00,2.44
1994-10-01,1994,1,10,BM12_TJTR12,1994-10-01T00:00:00-03:00,2.56
1994-11-01,1994,1,11,BM12_TJTR12,1994-11-01T00:00:00-03:00,2.92
1994-12-01,1994,1,12,BM12_TJTR12,1994-12-01T00:00:00-02:00,2.87
1995-01-01,1995,1,1,BM12_TJTR12,1995-01-01T00:00:00-02:00,2.1
1995-02-01,1995,1,2,BM12_TJTR12,1995-02-01T00:00:00-02:00,1.85
1995-03-01,1995,1,3,BM12_TJTR12,1995-03-01T00:00:00-03:00,2.3
1995-04-01,1995,1,4,BM12_TJTR12,1995-04-01T00:00:00-03:00,3.47
1995-05-01,1995,1,5,BM12_TJTR12,1995-05-01T00:00:00-03:00,3.25
1995-06-01,1995,1,6,BM12_TJTR12,1995-06-01T00:00:00-03:00,2.89
1995-07-01,1995,1,7,BM12_TJTR12,1995-07-01T00:00:00-03:00,2.99
1995-08-01,1995,1,8,BM12_TJTR12,1995-08-01T00:00:00-03:00,2.6
1995-09-01,1995,1,9,BM12_TJTR12,1995-09-01T00:00:00-03:00,1.94
1995-10-01,1995,1,10,BM12_TJTR12,1995-10-01T00:00:00-03:00,1.65
1995-11-01,1995,1,11,BM12_TJTR12,1995-11-01T00:00:00-03:00,1.44
1995-12-01,1995,1,12,BM12_TJTR12,1995-12-01T00:00:00-02:00,1.34
1996-01-01,1996,1,1,BM12_TJTR12,1996-01-01T00:00:00-02:00,1.25
