DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((%))
2011-03-01,2011,1,3,BM12_CRLINPJ12,2011-03-01T00:00:00-03:00,3.18
2011-04-01,2011,1,4,BM12_CRLINPJ12,2011-04-01T00:00:00-03:00,3.33
2011-05-01,2011,1,5,BM12_CRLINPJ12,2011-05-01T00:00:00-03:00,3.49
2011-06-01,2011,1,6,BM12_CRLINPJ12,2011-06-01T00:00:00-03:00,3.42
2011-07-01,2011,1,7,BM12_CRLINPJ12,2011-07-01T00:00:00-03:00,3.57
2011-08-01,2011,1,8,BM12_CRLINPJ12,2011-08-01T00:00:00-03:00,3.53
2011-09-01,2011,1,9,BM12_CRLINPJ12,2011-09-01T00:00:00-03:00,3.47
2011-10-01,2011,1,10,BM12_CRLINPJ12,2011-10-01T00:00:00-03:00,3.61
2011-11-01,2011,1,11,BM12_CRLINPJ12,2011-11-01T00:00:00-02:00,3.58
2011-12-01,2011,1,12,BM12_CRLINPJ12,2011-12-01T00:00:00-02:00,3.5
2012-01-01,2012,1,1,BM12_CRLINPJ12,2012-01-01T00:00:00-02:00,3.62
2012-02-01,2012,1,2,BM12_CRLINPJ12,2012-02-01T00:00:00-02:00,3.74
2012-03-01,2012,1,3,BM12_CRLINPJ12,2012-03-01T00:00:00-03:00,3.64
2012-04-01,2012,1,4,BM12_CRLINPJ12,2012-04-01T00:00:00-03:00,3.71
2012-05-01,2012,1,5,BM12_CRLINPJ12,2012-05-01T00:00:00-03:00,3.74
2012-06-01,2012,1,6,BM12_CRLINPJ12,2012-06-01T00:00:00-03:00,3.63
2012-07-01,2012,1,7,BM12_CRLINPJ12,2012-07-01T00:00:00-03:00,3.67
2012-08-01,2012,1,8,BM12_CRLINPJ12,2012-08-01T00:00:00-03:00,3.78
2012-09-01,2012,1,9,BM12_CRLINPJ12,2012-09-01T00:00:00-03:00,3.71
2012-10-01,2012,1,10,BM12_CRLINPJ12,2012-10-01T00:00:00-03:00,3.82
2012-11-01,2012,1,11,BM12_CRLINPJ12,2012-11-01T00:00:00-02:00,3.76
2012-12-01,2012,1,12,BM12_CRLINPJ12,2012-12-01T00:00:00-02:00,3.7
2013-01-01,2013,1,1,BM12_CRLINPJ12,2013-01-01T00:00:00-02:00,3.75
2013-02-01,2013,1,2,BM12_CRLINPJ12,2013-02-01T00:00:00-02:00,3.76
2013-03-01,2013,1,3,BM12_CRLINPJ12,2013-03-01T00:00:00-03:00,3.64
2013-04-01,2013,1,4,BM12_CRLINPJ12,2013-04-01T00:00:00-03:00,3.7
2013-05-01,2013,1,5,BM12_CRLINPJ12,2013-05-01T00:00:00-03:00,3.73
2013-06-01,2013,1,6,BM12_CRLINPJ12,2013-06-01T00:00:00-03:00,3.45
2013-07-01,2013,1,7,BM12_CRLINPJ12,2013-07-01T00:00:00-03:00,3.49
2013-08-01,2013,1,8,BM12_CRLINPJ12,2013-08-01T00:00:00-03:00,3.42
2013-09-01,2013,1,9,BM12_CRLINPJ12,2013-09-01T00:00:00-03:00,3.38
2013-10-01,2013,1,10,BM12_CRLINPJ12,2013-10-01T00:00:00-03:00,3.4
2013-11-01,2013,1,11,BM12_CRLINPJ12,2013-11-01T00:00:00-02:00,3.27
2013-12-01,2013,1,12,BM12_CRLINPJ12,2013-12-01T00:00:00-02:00,3.11
2014-01-01,2014,1,1,BM12_CRLINPJ12,2014-01-01T00:00:00-02:00,3.14
2014-02-01,2014,1,2,BM12_CRLINPJ12,2014-02-01T00:00:00-02:00,3.2
2014-03-01,2014,1,3,BM12_CRLINPJ12,2014-03-01T00:00:00-03:00,3.2
2014-04-01,2014,1,4,BM12_CRLINPJ12,2014-04-01T00:00:00-03:00,3.25
2014-05-01,2014,1,5,BM12_CRLINPJ12,2014-05-01T00:00:00-03:00,3.41
2014-06-01,2014,1,6,BM12_CRLINPJ12,2014-06-01T00:00:00-03:00,3.32
2014-07-01,2014,1,7,BM12_CRLINPJ12,2014-07-01T00:00:00-03:00,3.42
2014-08-01,2014,1,8,BM12_CRLINPJ12,2014-08-01T00:00:00-03:00,3.5
2014-09-01,2014,1,9,BM12_CRLINPJ12,2014-09-01T00:00:00-03:00,3.49
2014-10-01,2014,1,10,BM12_CRLINPJ12,2014-10-01T00:00:00-03:00,3.6
2014-11-01,2014,1,11,BM12_CRLINPJ12,2014-11-01T00:00:00-02:00,3.45
2014-12-01,2014,1,12,BM12_CRLINPJ12,2014-12-01T00:00:00-02:00,3.33
2015-01-01,2015,1,1,BM12_CRLINPJ12,2015-01-01T00:00:00-02:00,3.48
2015-02-01,2015,1,2,BM12_CRLINPJ12,2015-02-01T00:00:00-02:00,3.49
2015-03-01,2015,1,3,BM12_CRLINPJ12,2015-03-01T00:00:00-03:00,3.6
2015-04-01,2015,1,4,BM12_CRLINPJ12,2015-04-01T00:00:00-03:00,3.87
2015-05-01,2015,1,5,BM12_CRLINPJ12,2015-05-01T00:00:00-03:00,3.92
2015-06-01,2015,1,6,BM12_CRLINPJ12,2015-06-01T00:00:00-03:00,3.88
2015-07-01,2015,1,7,BM12_CRLINPJ12,2015-07-01T00:00:00-03:00,4.1
2015-08-01,2015,1,8,BM12_CRLINPJ12,2015-08-01T00:00:00-03:00,4.22
2015-09-01,2015,1,9,BM12_CRLINPJ12,2015-09-01T00:00:00-03:00,4.11
2015-10-01,2015,1,10,BM12_CRLINPJ12,2015-10-01T00:00:00-03:00,4.26
2015-11-01,2015,1,11,BM12_CRLINPJ12,2015-11-01T00:00:00-02:00,4.49
2015-12-01,2015,1,12,BM12_CRLINPJ12,2015-12-01T00:00:00-02:00,4.42
2016-01-01,2016,1,1,BM12_CRLINPJ12,2016-01-01T00:00:00-02:00,4.64
2016-02-01,2016,1,2,BM12_CRLINPJ12,2016-02-01T00:00:00-02:00,4.74
2016-03-01,2016,1,3,BM12_CRLINPJ12,2016-03-01T00:00:00-03:00,4.85
2016-04-01,2016,1,4,BM12_CRLINPJ12,2016-04-01T00:00:00-03:00,5.04
2016-05-01,2016,1,5,BM12_CRLINPJ12,2016-05-01T00:00:00-03:00,5.25
2016-06-01,2016,1,6,BM12_CRLINPJ12,2016-06-01T00:00:00-03:00,5.07
2016-07-01,2016,1,7,BM12_CRLINPJ12,2016-07-01T00:00:00-03:00,5.17
2016-08-01,2016,1,8,BM12_CRLINPJ12,2016-08-01T00:00:00-03:00,5.28
2016-09-01,2016,1,9,BM12_CRLINPJ12,2016-09-01T00:00:00-03:00,5.29
2016-10-01,2016,1,10,BM12_CRLINPJ12,2016-10-01T00:00:00-03:00,5.4
2016-11-01,2016,1,11,BM12_CRLINPJ12,2016-11-01T00:00:00-02:00,5.37
2016-12-01,2016,1,12,BM12_CRLINPJ12,2016-12-01T00:00:00-02:00,5.17
2017-01-01,2017,1,1,BM12_CRLINPJ12,2017-01-01T00:00:00-02:00,5.3
2017-02-01,2017,1,2,BM12_CRLINPJ12,2017-02-01T00:00:00-02:00,5.19
2017-03-01,2017,1,3,BM12_CRLINPJ12,2017-03-01T00:00:00-03:00,5.52
2017-04-01,2017,1,4,BM12_CRLINPJ12,2017-04-01T00:00:00-03:00,5.6
2017-05-01,2017,1,5,BM12_CRLINPJ12,2017-05-01T00:00:00-03:00,5.94
2017-06-01,2017,1,6,BM12_CRLINPJ12,2017-06-01T00:00:00-03:00,5.3
2017-07-01,2017,1,7,BM12_CRLINPJ12,2017-07-01T00:00:00-03:00,5.49
2017-08-01,2017,1,8,BM12_CRLINPJ12,2017-08-01T00:00:00-03:00,5.46
2017-09-01,2017,1,9,BM12_CRLINPJ12,2017-09-01T00:00:00-03:00,5.16
2017-10-01,2017,1,10,BM12_CRLINPJ12,2017-10-01T00:00:00-03:00,5.19
2017-11-01,2017,1,11,BM12_CRLINPJ12,2017-11-01T00:00:00-02:00,5.08
2017-12-01,2017,1,12,BM12_CRLINPJ12,2017-12-01T00:00:00-02:00,4.52
2018-01-01,2018,1,1,BM12_CRLINPJ12,2018-01-01T00:00:00-02:00,4.81
2018-02-01,2018,1,2,BM12_CRLINPJ12,2018-02-01T00:00:00-02:00,4.78
2018-03-01,2018,1,3,BM12_CRLINPJ12,2018-03-01T00:00:00-03:00,4.42
2018-04-01,2018,1,4,BM12_CRLINPJ12,2018-04-01T00:00:00-03:00,4.14
2018-05-01,2018,1,5,BM12_CRLINPJ12,2018-05-01T00:00:00-03:00,4.07
2018-06-01,2018,1,6,BM12_CRLINPJ12,2018-06-01T00:00:00-03:00,3.76
2018-07-01,2018,1,7,BM12_CRLINPJ12,2018-07-01T00:00:00-03:00,3.41
2018-08-01,2018,1,8,BM12_CRLINPJ12,2018-08-01T00:00:00-03:00,3.32
2018-09-01,2018,1,9,BM12_CRLINPJ12,2018-09-01T00:00:00-03:00,3.1
2018-10-01,2018,1,10,BM12_CRLINPJ12,2018-10-01T00:00:00-03:00,3.08
2018-11-01,2018,1,11,BM12_CRLINPJ12,2018-11-01T00:00:00-03:00,2.98
2018-12-01,2018,1,12,BM12_CRLINPJ12,2018-12-01T00:00:00-02:00,2.73
2019-01-01,2019,1,1,BM12_CRLINPJ12,2019-01-01T00:00:00-02:00,2.95
2019-02-01,2019,1,2,BM12_CRLINPJ12,2019-02-01T00:00:00-02:00,2.85
2019-03-01,2019,1,3,BM12_CRLINPJ12,2019-03-01T00:00:00-03:00,2.86
2019-04-01,2019,1,4,BM12_CRLINPJ12,2019-04-01T00:00:00-03:00,2.77
2019-05-01,2019,1,5,BM12_CRLINPJ12,2019-05-01T00:00:00-03:00,2.72
2019-06-01,2019,1,6,BM12_CRLINPJ12,2019-06-01T00:00:00-03:00,2.73
2019-07-01,2019,1,7,BM12_CRLINPJ12,2019-07-01T00:00:00-03:00,2.92
2019-08-01,2019,1,8,BM12_CRLINPJ12,2019-08-01T00:00:00-03:00,2.65
2019-09-01,2019,1,9,BM12_CRLINPJ12,2019-09-01T00:00:00-03:00,2.55
2019-10-01,2019,1,10,BM12_CRLINPJ12,2019-10-01T00:00:00-03:00,2.5
2019-11-01,2019,1,11,BM12_CRLINPJ12,2019-11-01T00:00:00-03:00,2.44
2019-12-01,2019,1,12,BM12_CRLINPJ12,2019-12-01T00:00:00-03:00,2.12
2020-01-01,2020,1,1,BM12_CRLINPJ12,2020-01-01T00:00:00-03:00,2.3
2020-02-01,2020,1,2,BM12_CRLINPJ12,2020-02-01T00:00:00-03:00,2.27
2020-03-01,2020,1,3,BM12_CRLINPJ12,2020-03-01T00:00:00-03:00,2.33
2020-04-01,2020,1,4,BM12_CRLINPJ12,2020-04-01T00:00:00-03:00,2.38
2020-05-01,2020,1,5,BM12_CRLINPJ12,2020-05-01T00:00:00-03:00,2.38
2020-06-01,2020,1,6,BM12_CRLINPJ12,2020-06-01T00:00:00-03:00,1.96
2020-07-01,2020,1,7,BM12_CRLINPJ12,2020-07-01T00:00:00-03:00,1.85
2020-08-01,2020,1,8,BM12_CRLINPJ12,2020-08-01T00:00:00-03:00,1.67
2020-09-01,2020,1,9,BM12_CRLINPJ12,2020-09-01T00:00:00-03:00,1.59
2020-10-01,2020,1,10,BM12_CRLINPJ12,2020-10-01T00:00:00-03:00,1.52
2020-11-01,2020,1,11,BM12_CRLINPJ12,2020-11-01T00:00:00-03:00,1.53
2020-12-01,2020,1,12,BM12_CRLINPJ12,2020-12-01T00:00:00-03:00,1.45
2021-01-01,2021,1,1,BM12_CRLINPJ12,2021-01-01T00:00:00-03:00,1.59
