DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
2016-10-01,2016,1,10,BM12_CTJPJ12,2016-10-01T00:00:00-03:00,21.8
2016-11-01,2016,1,11,BM12_CTJPJ12,2016-11-01T00:00:00-02:00,21.21
2016-12-01,2016,1,12,BM12_CTJPJ12,2016-12-01T00:00:00-02:00,20.29
2017-01-01,2017,1,1,BM12_CTJPJ12,2017-01-01T00:00:00-02:00,21.39
2017-02-01,2017,1,2,BM12_CTJPJ12,2017-02-01T00:00:00-02:00,20.42
2017-03-01,2017,1,3,BM12_CTJPJ12,2017-03-01T00:00:00-03:00,20.32
2017-04-01,2017,1,4,BM12_CTJPJ12,2017-04-01T00:00:00-03:00,19.43
2017-05-01,2017,1,5,BM12_CTJPJ12,2017-05-01T00:00:00-03:00,19.37
2017-06-01,2017,1,6,BM12_CTJPJ12,2017-06-01T00:00:00-03:00,18.88
2017-07-01,2017,1,7,BM12_CTJPJ12,2017-07-01T00:00:00-03:00,19.06
2017-08-01,2017,1,8,BM12_CTJPJ12,2017-08-01T00:00:00-03:00,18.84
2017-09-01,2017,1,9,BM12_CTJPJ12,2017-09-01T00:00:00-03:00,17.58
2017-10-01,2017,1,10,BM12_CTJPJ12,2017-10-01T00:00:00-03:00,18.32
2017-11-01,2017,1,11,BM12_CTJPJ12,2017-11-01T00:00:00-02:00,17.85
2017-12-01,2017,1,12,BM12_CTJPJ12,2017-12-01T00:00:00-02:00,16.93
2018-01-01,2018,1,1,BM12_CTJPJ12,2018-01-01T00:00:00-02:00,17.77
2018-02-01,2018,1,2,BM12_CTJPJ12,2018-02-01T00:00:00-02:00,17.86
2018-03-01,2018,1,3,BM12_CTJPJ12,2018-03-01T00:00:00-03:00,16.55
2018-04-01,2018,1,4,BM12_CTJPJ12,2018-04-01T00:00:00-03:00,15.94
2018-05-01,2018,1,5,BM12_CTJPJ12,2018-05-01T00:00:00-03:00,15.79
2018-06-01,2018,1,6,BM12_CTJPJ12,2018-06-01T00:00:00-03:00,15.59
2018-07-01,2018,1,7,BM12_CTJPJ12,2018-07-01T00:00:00-03:00,15.85
2018-08-01,2018,1,8,BM12_CTJPJ12,2018-08-01T00:00:00-03:00,15.86
2018-09-01,2018,1,9,BM12_CTJPJ12,2018-09-01T00:00:00-03:00,15.66
2018-10-01,2018,1,10,BM12_CTJPJ12,2018-10-01T00:00:00-03:00,16.01
2018-11-01,2018,1,11,BM12_CTJPJ12,2018-11-01T00:00:00-03:00,15.82
2018-12-01,2018,1,12,BM12_CTJPJ12,2018-12-01T00:00:00-02:00,14.74
2019-01-01,2019,1,1,BM12_CTJPJ12,2019-01-01T00:00:00-02:00,16.15
2019-02-01,2019,1,2,BM12_CTJPJ12,2019-02-01T00:00:00-02:00,15.84
2019-03-01,2019,1,3,BM12_CTJPJ12,2019-03-01T00:00:00-03:00,15.86
2019-04-01,2019,1,4,BM12_CTJPJ12,2019-04-01T00:00:00-03:00,15.86
2019-05-01,2019,1,5,BM12_CTJPJ12,2019-05-01T00:00:00-03:00,15.65
2019-06-01,2019,1,6,BM12_CTJPJ12,2019-06-01T00:00:00-03:00,15.03
2019-07-01,2019,1,7,BM12_CTJPJ12,2019-07-01T00:00:00-03:00,15.08
2019-08-01,2019,1,8,BM12_CTJPJ12,2019-08-01T00:00:00-03:00,14.94
2019-09-01,2019,1,9,BM12_CTJPJ12,2019-09-01T00:00:00-03:00,14.11
2019-10-01,2019,1,10,BM12_CTJPJ12,2019-10-01T00:00:00-03:00,13.96
2019-11-01,2019,1,11,BM12_CTJPJ12,2019-11-01T00:00:00-03:00,13.69
2019-12-01,2019,1,12,BM12_CTJPJ12,2019-12-01T00:00:00-03:00,13.47
2020-01-01,2020,1,1,BM12_CTJPJ12,2020-01-01T00:00:00-03:00,14.78
2020-02-01,2020,1,2,BM12_CTJPJ12,2020-02-01T00:00:00-03:00,13.77
2020-03-01,2020,1,3,BM12_CTJPJ12,2020-03-01T00:00:00-03:00,13.7
2020-04-01,2020,1,4,BM12_CTJPJ12,2020-04-01T00:00:00-03:00,12.94
2020-05-01,2020,1,5,BM12_CTJPJ12,2020-05-01T00:00:00-03:00,12.07
2020-06-01,2020,1,6,BM12_CTJPJ12,2020-06-01T00:00:00-03:00,10.91
2020-07-01,2020,1,7,BM12_CTJPJ12,2020-07-01T00:00:00-03:00,10.68
2020-08-01,2020,1,8,BM12_CTJPJ12,2020-08-01T00:00:00-03:00,10.74
2020-09-01,2020,1,9,BM12_CTJPJ12,2020-09-01T00:00:00-03:00,9.99
2020-10-01,2020,1,10,BM12_CTJPJ12,2020-10-01T00:00:00-03:00,10.63
2020-11-01,2020,1,11,BM12_CTJPJ12,2020-11-01T00:00:00-03:00,10.87
2020-12-01,2020,1,12,BM12_CTJPJ12,2020-12-01T00:00:00-03:00,11.16
2021-01-01,2021,1,1,BM12_CTJPJ12,2021-01-01T00:00:00-03:00,13.44
