DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1995-07-01,1995,1,7,BM12_TJTBF12,1995-07-01T00:00:00-03:00,3.98
1995-08-01,1995,1,8,BM12_TJTBF12,1995-08-01T00:00:00-03:00,3.84
1995-09-01,1995,1,9,BM12_TJTBF12,1995-09-01T00:00:00-03:00,3.16
1995-10-01,1995,1,10,BM12_TJTBF12,1995-10-01T00:00:00-03:00,2.98
1995-11-01,1995,1,11,BM12_TJTBF12,1995-11-01T00:00:00-03:00,2.76
1995-12-01,1995,1,12,BM12_TJTBF12,1995-12-01T00:00:00-02:00,2.66
1996-01-01,1996,1,1,BM12_TJTBF12,1996-01-01T00:00:00-02:00,2.57
1996-02-01,1996,1,2,BM12_TJTBF12,1996-02-01T00:00:00-02:00,2.28
1996-03-01,1996,1,3,BM12_TJTBF12,1996-03-01T00:00:00-03:00,2.12
1996-04-01,1996,1,4,BM12_TJTBF12,1996-04-01T00:00:00-03:00,1.97
1996-05-01,1996,1,5,BM12_TJTBF12,1996-05-01T00:00:00-03:00,1.93
1996-06-01,1996,1,6,BM12_TJTBF12,1996-06-01T00:00:00-03:00,1.82
1996-07-01,1996,1,7,BM12_TJTBF12,1996-07-01T00:00:00-03:00,1.84
1996-08-01,1996,1,8,BM12_TJTBF12,1996-08-01T00:00:00-03:00,1.84
1996-09-01,1996,1,9,BM12_TJTBF12,1996-09-01T00:00:00-03:00,1.82
1996-10-01,1996,1,10,BM12_TJTBF12,1996-10-01T00:00:00-03:00,1.8
1996-11-01,1996,1,11,BM12_TJTBF12,1996-11-01T00:00:00-03:00,1.77
1996-12-01,1996,1,12,BM12_TJTBF12,1996-12-01T00:00:00-02:00,1.73
1997-01-01,1997,1,1,BM12_TJTBF12,1997-01-01T00:00:00-02:00,1.72
1997-02-01,1997,1,2,BM12_TJTBF12,1997-02-01T00:00:00-02:00,1.63
1997-03-01,1997,1,3,BM12_TJTBF12,1997-03-01T00:00:00-03:00,1.59
1997-04-01,1997,1,4,BM12_TJTBF12,1997-04-01T00:00:00-03:00,1.58
1997-05-01,1997,1,5,BM12_TJTBF12,1997-05-01T00:00:00-03:00,1.59
1997-06-01,1997,1,6,BM12_TJTBF12,1997-06-01T00:00:00-03:00,1.59
1997-07-01,1997,1,7,BM12_TJTBF12,1997-07-01T00:00:00-03:00,1.61
1997-08-01,1997,1,8,BM12_TJTBF12,1997-08-01T00:00:00-03:00,1.58
1997-09-01,1997,1,9,BM12_TJTBF12,1997-09-01T00:00:00-03:00,1.6
1997-10-01,1997,1,10,BM12_TJTBF12,1997-10-01T00:00:00-03:00,1.61
1997-11-01,1997,1,11,BM12_TJTBF12,1997-11-01T00:00:00-03:00,2.7
1997-12-01,1997,1,12,BM12_TJTBF12,1997-12-01T00:00:00-02:00,2.8
1998-01-01,1998,1,1,BM12_TJTBF12,1998-01-01T00:00:00-02:00,2.59
1998-02-01,1998,1,2,BM12_TJTBF12,1998-02-01T00:00:00-02:00,2.08
1998-03-01,1998,1,3,BM12_TJTBF12,1998-03-01T00:00:00-03:00,2.26
1998-04-01,1998,1,4,BM12_TJTBF12,1998-04-01T00:00:00-03:00,1.63
1998-05-01,1998,1,5,BM12_TJTBF12,1998-05-01T00:00:00-03:00,1.6
1998-06-01,1998,1,6,BM12_TJTBF12,1998-06-01T00:00:00-03:00,1.64
1998-07-01,1998,1,7,BM12_TJTBF12,1998-07-01T00:00:00-03:00,1.65
1998-08-01,1998,1,8,BM12_TJTBF12,1998-08-01T00:00:00-03:00,1.42
