DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Meses)
2011-03-01,2011,1,3,BM12_CPCAPF12,2011-03-01T00:00:00-03:00,35.88
2011-04-01,2011,1,4,BM12_CPCAPF12,2011-04-01T00:00:00-03:00,36.29
2011-05-01,2011,1,5,BM12_CPCAPF12,2011-05-01T00:00:00-03:00,36.89
2011-06-01,2011,1,6,BM12_CPCAPF12,2011-06-01T00:00:00-03:00,37.66
2011-07-01,2011,1,7,BM12_CPCAPF12,2011-07-01T00:00:00-03:00,38.44
2011-08-01,2011,1,8,BM12_CPCAPF12,2011-08-01T00:00:00-03:00,39.73
2011-09-01,2011,1,9,BM12_CPCAPF12,2011-09-01T00:00:00-03:00,40.09
2011-10-01,2011,1,10,BM12_CPCAPF12,2011-10-01T00:00:00-03:00,40.47
2011-11-01,2011,1,11,BM12_CPCAPF12,2011-11-01T00:00:00-02:00,40.93
2011-12-01,2011,1,12,BM12_CPCAPF12,2011-12-01T00:00:00-02:00,41.7
2012-01-01,2012,1,1,BM12_CPCAPF12,2012-01-01T00:00:00-02:00,42.03
2012-02-01,2012,1,2,BM12_CPCAPF12,2012-02-01T00:00:00-02:00,42.29
2012-03-01,2012,1,3,BM12_CPCAPF12,2012-03-01T00:00:00-03:00,42.89
2012-04-01,2012,1,4,BM12_CPCAPF12,2012-04-01T00:00:00-03:00,43.37
2012-05-01,2012,1,5,BM12_CPCAPF12,2012-05-01T00:00:00-03:00,43.85
2012-06-01,2012,1,6,BM12_CPCAPF12,2012-06-01T00:00:00-03:00,44.4
2012-07-01,2012,1,7,BM12_CPCAPF12,2012-07-01T00:00:00-03:00,45.08
2012-08-01,2012,1,8,BM12_CPCAPF12,2012-08-01T00:00:00-03:00,45.6
2012-09-01,2012,1,9,BM12_CPCAPF12,2012-09-01T00:00:00-03:00,45.88
2012-10-01,2012,1,10,BM12_CPCAPF12,2012-10-01T00:00:00-03:00,46.41
2012-11-01,2012,1,11,BM12_CPCAPF12,2012-11-01T00:00:00-02:00,46.83
2012-12-01,2012,1,12,BM12_CPCAPF12,2012-12-01T00:00:00-02:00,47.46
2013-01-01,2013,1,1,BM12_CPCAPF12,2013-01-01T00:00:00-02:00,47.85
2013-02-01,2013,1,2,BM12_CPCAPF12,2013-02-01T00:00:00-02:00,48.09
2013-03-01,2013,1,3,BM12_CPCAPF12,2013-03-01T00:00:00-03:00,48.65
2013-04-01,2013,1,4,BM12_CPCAPF12,2013-04-01T00:00:00-03:00,49.26
2013-05-01,2013,1,5,BM12_CPCAPF12,2013-05-01T00:00:00-03:00,50.13
2013-06-01,2013,1,6,BM12_CPCAPF12,2013-06-01T00:00:00-03:00,50.84
2013-07-01,2013,1,7,BM12_CPCAPF12,2013-07-01T00:00:00-03:00,51.78
2013-08-01,2013,1,8,BM12_CPCAPF12,2013-08-01T00:00:00-03:00,52.3
2013-09-01,2013,1,9,BM12_CPCAPF12,2013-09-01T00:00:00-03:00,52.52
2013-10-01,2013,1,10,BM12_CPCAPF12,2013-10-01T00:00:00-03:00,51.13
2013-11-01,2013,1,11,BM12_CPCAPF12,2013-11-01T00:00:00-02:00,51.65
2013-12-01,2013,1,12,BM12_CPCAPF12,2013-12-01T00:00:00-02:00,52.38
2014-01-01,2014,1,1,BM12_CPCAPF12,2014-01-01T00:00:00-02:00,52.53
2014-02-01,2014,1,2,BM12_CPCAPF12,2014-02-01T00:00:00-02:00,52.85
2014-03-01,2014,1,3,BM12_CPCAPF12,2014-03-01T00:00:00-03:00,53.23
2014-04-01,2014,1,4,BM12_CPCAPF12,2014-04-01T00:00:00-03:00,53.55
2014-05-01,2014,1,5,BM12_CPCAPF12,2014-05-01T00:00:00-03:00,54.2
2014-06-01,2014,1,6,BM12_CPCAPF12,2014-06-01T00:00:00-03:00,54.68
2014-07-01,2014,1,7,BM12_CPCAPF12,2014-07-01T00:00:00-03:00,55.57
2014-08-01,2014,1,8,BM12_CPCAPF12,2014-08-01T00:00:00-03:00,56.03
2014-09-01,2014,1,9,BM12_CPCAPF12,2014-09-01T00:00:00-03:00,56.43
2014-10-01,2014,1,10,BM12_CPCAPF12,2014-10-01T00:00:00-03:00,57.11
2014-11-01,2014,1,11,BM12_CPCAPF12,2014-11-01T00:00:00-02:00,57.66
2014-12-01,2014,1,12,BM12_CPCAPF12,2014-12-01T00:00:00-02:00,58.56
2015-01-01,2015,1,1,BM12_CPCAPF12,2015-01-01T00:00:00-02:00,58.92
2015-02-01,2015,1,2,BM12_CPCAPF12,2015-02-01T00:00:00-02:00,59.18
2015-03-01,2015,1,3,BM12_CPCAPF12,2015-03-01T00:00:00-03:00,59.76
2015-04-01,2015,1,4,BM12_CPCAPF12,2015-04-01T00:00:00-03:00,60.3
2015-05-01,2015,1,5,BM12_CPCAPF12,2015-05-01T00:00:00-03:00,60.81
2015-06-01,2015,1,6,BM12_CPCAPF12,2015-06-01T00:00:00-03:00,61.55
2015-07-01,2015,1,7,BM12_CPCAPF12,2015-07-01T00:00:00-03:00,62.17
2015-08-01,2015,1,8,BM12_CPCAPF12,2015-08-01T00:00:00-03:00,62.37
2015-09-01,2015,1,9,BM12_CPCAPF12,2015-09-01T00:00:00-03:00,62.65
2015-10-01,2015,1,10,BM12_CPCAPF12,2015-10-01T00:00:00-03:00,62.93
2015-11-01,2015,1,11,BM12_CPCAPF12,2015-11-01T00:00:00-02:00,63.22
2015-12-01,2015,1,12,BM12_CPCAPF12,2015-12-01T00:00:00-02:00,63.78
2016-01-01,2016,1,1,BM12_CPCAPF12,2016-01-01T00:00:00-02:00,63.7
2016-02-01,2016,1,2,BM12_CPCAPF12,2016-02-01T00:00:00-02:00,63.76
2016-03-01,2016,1,3,BM12_CPCAPF12,2016-03-01T00:00:00-03:00,63.92
2016-04-01,2016,1,4,BM12_CPCAPF12,2016-04-01T00:00:00-03:00,63.93
2016-05-01,2016,1,5,BM12_CPCAPF12,2016-05-01T00:00:00-03:00,64.24
2016-06-01,2016,1,6,BM12_CPCAPF12,2016-06-01T00:00:00-03:00,64.6
2016-07-01,2016,1,7,BM12_CPCAPF12,2016-07-01T00:00:00-03:00,64.93
2016-08-01,2016,1,8,BM12_CPCAPF12,2016-08-01T00:00:00-03:00,65.26
2016-09-01,2016,1,9,BM12_CPCAPF12,2016-09-01T00:00:00-03:00,65.34
2016-10-01,2016,1,10,BM12_CPCAPF12,2016-10-01T00:00:00-03:00,65.33
2016-11-01,2016,1,11,BM12_CPCAPF12,2016-11-01T00:00:00-02:00,65.51
2016-12-01,2016,1,12,BM12_CPCAPF12,2016-12-01T00:00:00-02:00,65.99
2017-01-01,2017,1,1,BM12_CPCAPF12,2017-01-01T00:00:00-02:00,65.88
2017-02-01,2017,1,2,BM12_CPCAPF12,2017-02-01T00:00:00-02:00,65.72
2017-03-01,2017,1,3,BM12_CPCAPF12,2017-03-01T00:00:00-03:00,65.8
2017-04-01,2017,1,4,BM12_CPCAPF12,2017-04-01T00:00:00-03:00,65.8
2017-05-01,2017,1,5,BM12_CPCAPF12,2017-05-01T00:00:00-03:00,65.98
2017-06-01,2017,1,6,BM12_CPCAPF12,2017-06-01T00:00:00-03:00,66.17
2017-07-01,2017,1,7,BM12_CPCAPF12,2017-07-01T00:00:00-03:00,66.41
2017-08-01,2017,1,8,BM12_CPCAPF12,2017-08-01T00:00:00-03:00,66.54
2017-09-01,2017,1,9,BM12_CPCAPF12,2017-09-01T00:00:00-03:00,66.5
2017-10-01,2017,1,10,BM12_CPCAPF12,2017-10-01T00:00:00-03:00,66.46
2017-11-01,2017,1,11,BM12_CPCAPF12,2017-11-01T00:00:00-02:00,66.38
2017-12-01,2017,1,12,BM12_CPCAPF12,2017-12-01T00:00:00-02:00,66.59
2018-01-01,2018,1,1,BM12_CPCAPF12,2018-01-01T00:00:00-02:00,66.1
2018-02-01,2018,1,2,BM12_CPCAPF12,2018-02-01T00:00:00-02:00,65.86
2018-03-01,2018,1,3,BM12_CPCAPF12,2018-03-01T00:00:00-03:00,65.82
2018-04-01,2018,1,4,BM12_CPCAPF12,2018-04-01T00:00:00-03:00,65.67
2018-05-01,2018,1,5,BM12_CPCAPF12,2018-05-01T00:00:00-03:00,65.68
2018-06-01,2018,1,6,BM12_CPCAPF12,2018-06-01T00:00:00-03:00,65.83
2018-07-01,2018,1,7,BM12_CPCAPF12,2018-07-01T00:00:00-03:00,66.29
2018-08-01,2018,1,8,BM12_CPCAPF12,2018-08-01T00:00:00-03:00,66.12
2018-09-01,2018,1,9,BM12_CPCAPF12,2018-09-01T00:00:00-03:00,66.3
2018-10-01,2018,1,10,BM12_CPCAPF12,2018-10-01T00:00:00-03:00,66.28
2018-11-01,2018,1,11,BM12_CPCAPF12,2018-11-01T00:00:00-03:00,66.14
2018-12-01,2018,1,12,BM12_CPCAPF12,2018-12-01T00:00:00-02:00,66.25
2019-01-01,2019,1,1,BM12_CPCAPF12,2019-01-01T00:00:00-02:00,65.73
2019-02-01,2019,1,2,BM12_CPCAPF12,2019-02-01T00:00:00-02:00,65.52
2019-03-01,2019,1,3,BM12_CPCAPF12,2019-03-01T00:00:00-03:00,65.4
2019-04-01,2019,1,4,BM12_CPCAPF12,2019-04-01T00:00:00-03:00,65.24
2019-05-01,2019,1,5,BM12_CPCAPF12,2019-05-01T00:00:00-03:00,65.22
2019-06-01,2019,1,6,BM12_CPCAPF12,2019-06-01T00:00:00-03:00,65.2
2019-07-01,2019,1,7,BM12_CPCAPF12,2019-07-01T00:00:00-03:00,65.36
2019-08-01,2019,1,8,BM12_CPCAPF12,2019-08-01T00:00:00-03:00,65.13
2019-09-01,2019,1,9,BM12_CPCAPF12,2019-09-01T00:00:00-03:00,65.04
2019-10-01,2019,1,10,BM12_CPCAPF12,2019-10-01T00:00:00-03:00,68.46
2019-11-01,2019,1,11,BM12_CPCAPF12,2019-11-01T00:00:00-03:00,65.25
2019-12-01,2019,1,12,BM12_CPCAPF12,2019-12-01T00:00:00-03:00,65.69
2020-01-01,2020,1,1,BM12_CPCAPF12,2020-01-01T00:00:00-03:00,65.36
2020-02-01,2020,1,2,BM12_CPCAPF12,2020-02-01T00:00:00-03:00,65.16
2020-03-01,2020,1,3,BM12_CPCAPF12,2020-03-01T00:00:00-03:00,65.07
2020-04-01,2020,1,4,BM12_CPCAPF12,2020-04-01T00:00:00-03:00,66.05
2020-05-01,2020,1,5,BM12_CPCAPF12,2020-05-01T00:00:00-03:00,66.81
2020-06-01,2020,1,6,BM12_CPCAPF12,2020-06-01T00:00:00-03:00,67.39
2020-07-01,2020,1,7,BM12_CPCAPF12,2020-07-01T00:00:00-03:00,68.32
2020-08-01,2020,1,8,BM12_CPCAPF12,2020-08-01T00:00:00-03:00,72.5
2020-09-01,2020,1,9,BM12_CPCAPF12,2020-09-01T00:00:00-03:00,74.18
2020-10-01,2020,1,10,BM12_CPCAPF12,2020-10-01T00:00:00-03:00,72.48
2020-11-01,2020,1,11,BM12_CPCAPF12,2020-11-01T00:00:00-03:00,73.09
