DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% PIB))
1999-12-01,1999,1,12,BM12_TIPRINCNY12,1999-12-01T00:00:00-02:00,8.67410410279827
2000-01-01,2000,1,1,BM12_TIPRINCNY12,2000-01-01T00:00:00-02:00,8.64124950578244
2000-02-01,2000,1,2,BM12_TIPRINCNY12,2000-02-01T00:00:00-02:00,8.2079497322611
2000-03-01,2000,1,3,BM12_TIPRINCNY12,2000-03-01T00:00:00-03:00,8.35792750516639
2000-04-01,2000,1,4,BM12_TIPRINCNY12,2000-04-01T00:00:00-03:00,8.23472606528964
2000-05-01,2000,1,5,BM12_TIPRINCNY12,2000-05-01T00:00:00-03:00,8.29631223147562
2000-06-01,2000,1,6,BM12_TIPRINCNY12,2000-06-01T00:00:00-03:00,7.99995480943742
2000-07-01,2000,1,7,BM12_TIPRINCNY12,2000-07-01T00:00:00-03:00,7.86490085597812
2000-08-01,2000,1,8,BM12_TIPRINCNY12,2000-08-01T00:00:00-03:00,7.94940148924409
2000-09-01,2000,1,9,BM12_TIPRINCNY12,2000-09-01T00:00:00-03:00,7.84632907615007
2000-10-01,2000,1,10,BM12_TIPRINCNY12,2000-10-01T00:00:00-03:00,7.898309303056
2000-11-01,2000,1,11,BM12_TIPRINCNY12,2000-11-01T00:00:00-03:00,8.06686881746495
2000-12-01,2000,1,12,BM12_TIPRINCNY12,2000-12-01T00:00:00-02:00,7.88428966848155
2001-01-01,2001,1,1,BM12_TIPRINCNY12,2001-01-01T00:00:00-02:00,7.85188802889295
2001-02-01,2001,1,2,BM12_TIPRINCNY12,2001-02-01T00:00:00-02:00,7.86879133587396
2001-03-01,2001,1,3,BM12_TIPRINCNY12,2001-03-01T00:00:00-03:00,7.85216177875141
2001-04-01,2001,1,4,BM12_TIPRINCNY12,2001-04-01T00:00:00-03:00,7.83375102905577
2001-05-01,2001,1,5,BM12_TIPRINCNY12,2001-05-01T00:00:00-03:00,7.98144353698748
2001-06-01,2001,1,6,BM12_TIPRINCNY12,2001-06-01T00:00:00-03:00,8.19266684158346
2001-07-01,2001,1,7,BM12_TIPRINCNY12,2001-07-01T00:00:00-03:00,8.09962334947299
2001-08-01,2001,1,8,BM12_TIPRINCNY12,2001-08-01T00:00:00-03:00,8.3875155599562
2001-09-01,2001,1,9,BM12_TIPRINCNY12,2001-09-01T00:00:00-03:00,8.27066938593733
2001-10-01,2001,1,10,BM12_TIPRINCNY12,2001-10-01T00:00:00-03:00,8.2371399249986
2001-11-01,2001,1,11,BM12_TIPRINCNY12,2001-11-01T00:00:00-03:00,8.35523302792842
2001-12-01,2001,1,12,BM12_TIPRINCNY12,2001-12-01T00:00:00-02:00,9.04047598508994
2002-01-01,2002,1,1,BM12_TIPRINCNY12,2002-01-01T00:00:00-02:00,9.12399219191074
2002-02-01,2002,1,2,BM12_TIPRINCNY12,2002-02-01T00:00:00-02:00,9.13375921998524
2002-03-01,2002,1,3,BM12_TIPRINCNY12,2002-03-01T00:00:00-03:00,9.7610311907343
2002-04-01,2002,1,4,BM12_TIPRINCNY12,2002-04-01T00:00:00-03:00,9.47873775863494
