DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Barril)
1983-09-01,1983,1,9,ANP12_CODP12,1983-09-01T00:00:00-03:00,310.0
1983-10-01,1983,1,10,ANP12_CODP12,1983-10-01T00:00:00-03:00,321.0
1983-11-01,1983,1,11,ANP12_CODP12,1983-11-01T00:00:00-03:00,298.0
1983-12-01,1983,1,12,ANP12_CODP12,1983-12-01T00:00:00-02:00,300.0
1984-01-01,1984,1,1,ANP12_CODP12,1984-01-01T00:00:00-02:00,309.0
1984-02-01,1984,1,2,ANP12_CODP12,1984-02-01T00:00:00-02:00,292.0
1984-03-01,1984,1,3,ANP12_CODP12,1984-03-01T00:00:00-03:00,328.0
1984-04-01,1984,1,4,ANP12_CODP12,1984-04-01T00:00:00-03:00,289.0
1984-05-01,1984,1,5,ANP12_CODP12,1984-05-01T00:00:00-03:00,295.0
1984-06-01,1984,1,6,ANP12_CODP12,1984-06-01T00:00:00-03:00,294.0
1984-07-01,1984,1,7,ANP12_CODP12,1984-07-01T00:00:00-03:00,320.0
1984-08-01,1984,1,8,ANP12_CODP12,1984-08-01T00:00:00-03:00,339.0
1984-09-01,1984,1,9,ANP12_CODP12,1984-09-01T00:00:00-03:00,297.0
1984-10-01,1984,1,10,ANP12_CODP12,1984-10-01T00:00:00-03:00,344.0
1984-11-01,1984,1,11,ANP12_CODP12,1984-11-01T00:00:00-03:00,304.0
1984-12-01,1984,1,12,ANP12_CODP12,1984-12-01T00:00:00-02:00,323.0
1985-01-01,1985,1,1,ANP12_CODP12,1985-01-01T00:00:00-02:00,309.0
1985-02-01,1985,1,2,ANP12_CODP12,1985-02-01T00:00:00-02:00,324.0
1985-03-01,1985,1,3,ANP12_CODP12,1985-03-01T00:00:00-03:00,306.0
1985-04-01,1985,1,4,ANP12_CODP12,1985-04-01T00:00:00-03:00,301.0
1985-05-01,1985,1,5,ANP12_CODP12,1985-05-01T00:00:00-03:00,326.0
1985-06-01,1985,1,6,ANP12_CODP12,1985-06-01T00:00:00-03:00,327.0
1985-07-01,1985,1,7,ANP12_CODP12,1985-07-01T00:00:00-03:00,340.0
1985-08-01,1985,1,8,ANP12_CODP12,1985-08-01T00:00:00-03:00,338.0
1985-09-01,1985,1,9,ANP12_CODP12,1985-09-01T00:00:00-03:00,320.0
1985-10-01,1985,1,10,ANP12_CODP12,1985-10-01T00:00:00-03:00,343.0
1985-11-01,1985,1,11,ANP12_CODP12,1985-11-01T00:00:00-03:00,331.0
1985-12-01,1985,1,12,ANP12_CODP12,1985-12-01T00:00:00-02:00,327.0
1986-01-01,1986,1,1,ANP12_CODP12,1986-01-01T00:00:00-02:00,341.0
1986-02-01,1986,1,2,ANP12_CODP12,1986-02-01T00:00:00-02:00,339.0
1986-03-01,1986,1,3,ANP12_CODP12,1986-03-01T00:00:00-03:00,324.0
1986-04-01,1986,1,4,ANP12_CODP12,1986-04-01T00:00:00-03:00,326.0
1986-05-01,1986,1,5,ANP12_CODP12,1986-05-01T00:00:00-03:00,330.0
1986-06-01,1986,1,6,ANP12_CODP12,1986-06-01T00:00:00-03:00,349.0
1986-07-01,1986,1,7,ANP12_CODP12,1986-07-01T00:00:00-03:00,376.0
1986-08-01,1986,1,8,ANP12_CODP12,1986-08-01T00:00:00-03:00,372.0
1986-09-01,1986,1,9,ANP12_CODP12,1986-09-01T00:00:00-03:00,375.0
1986-10-01,1986,1,10,ANP12_CODP12,1986-10-01T00:00:00-03:00,386.0
1986-11-01,1986,1,11,ANP12_CODP12,1986-11-01T00:00:00-03:00,365.0
1986-12-01,1986,1,12,ANP12_CODP12,1986-12-01T00:00:00-02:00,369.0
1987-01-01,1987,1,1,ANP12_CODP12,1987-01-01T00:00:00-02:00,370.0
1987-02-01,1987,1,2,ANP12_CODP12,1987-02-01T00:00:00-02:00,376.0
1987-03-01,1987,1,3,ANP12_CODP12,1987-03-01T00:00:00-03:00,364.0
1987-04-01,1987,1,4,ANP12_CODP12,1987-04-01T00:00:00-03:00,369.0
1987-05-01,1987,1,5,ANP12_CODP12,1987-05-01T00:00:00-03:00,370.0
1987-06-01,1987,1,6,ANP12_CODP12,1987-06-01T00:00:00-03:00,373.0
1987-07-01,1987,1,7,ANP12_CODP12,1987-07-01T00:00:00-03:00,394.0
1987-08-01,1987,1,8,ANP12_CODP12,1987-08-01T00:00:00-03:00,386.0
1987-09-01,1987,1,9,ANP12_CODP12,1987-09-01T00:00:00-03:00,396.0
1987-10-01,1987,1,10,ANP12_CODP12,1987-10-01T00:00:00-03:00,132.0
1987-11-01,1987,1,11,ANP12_CODP12,1987-11-01T00:00:00-03:00,376.0
1987-12-01,1987,1,12,ANP12_CODP12,1987-12-01T00:00:00-02:00,392.0
1988-01-01,1988,1,1,ANP12_CODP12,1988-01-01T00:00:00-02:00,371.0
1988-02-01,1988,1,2,ANP12_CODP12,1988-02-01T00:00:00-02:00,369.0
1988-03-01,1988,1,3,ANP12_CODP12,1988-03-01T00:00:00-03:00,404.0
1988-04-01,1988,1,4,ANP12_CODP12,1988-04-01T00:00:00-03:00,392.0
1988-05-01,1988,1,5,ANP12_CODP12,1988-05-01T00:00:00-03:00,382.0
1988-06-01,1988,1,6,ANP12_CODP12,1988-06-01T00:00:00-03:00,410.0
1988-07-01,1988,1,7,ANP12_CODP12,1988-07-01T00:00:00-03:00,408.0
1988-08-01,1988,1,8,ANP12_CODP12,1988-08-01T00:00:00-03:00,415.0
1988-09-01,1988,1,9,ANP12_CODP12,1988-09-01T00:00:00-03:00,403.0
1988-10-01,1988,1,10,ANP12_CODP12,1988-10-01T00:00:00-03:00,345.0
1988-11-01,1988,1,11,ANP12_CODP12,1988-11-01T00:00:00-03:00,358.0
1988-12-01,1988,1,12,ANP12_CODP12,1988-12-01T00:00:00-02:00,403.0
1989-01-01,1989,1,1,ANP12_CODP12,1989-01-01T00:00:00-02:00,383.0
1989-02-01,1989,1,2,ANP12_CODP12,1989-02-01T00:00:00-02:00,382.0
1989-03-01,1989,1,3,ANP12_CODP12,1989-03-01T00:00:00-03:00,383.0
1989-04-01,1989,1,4,ANP12_CODP12,1989-04-01T00:00:00-03:00,395.0
1989-05-01,1989,1,5,ANP12_CODP12,1989-05-01T00:00:00-03:00,411.0
1989-06-01,1989,1,6,ANP12_CODP12,1989-06-01T00:00:00-03:00,423.0
1989-07-01,1989,1,7,ANP12_CODP12,1989-07-01T00:00:00-03:00,427.0
1989-08-01,1989,1,8,ANP12_CODP12,1989-08-01T00:00:00-03:00,437.0
1989-09-01,1989,1,9,ANP12_CODP12,1989-09-01T00:00:00-03:00,419.0
1989-10-01,1989,1,10,ANP12_CODP12,1989-10-01T00:00:00-03:00,380.0
1989-11-01,1989,1,11,ANP12_CODP12,1989-11-01T00:00:00-03:00,386.0
1989-12-01,1989,1,12,ANP12_CODP12,1989-12-01T00:00:00-02:00,386.0
1990-01-01,1990,1,1,ANP12_CODP12,1990-01-01T00:00:00-02:00,92.0
1990-02-01,1990,1,2,ANP12_CODP12,1990-02-01T00:00:00-02:00,241.0
1990-03-01,1990,1,3,ANP12_CODP12,1990-03-01T00:00:00-03:00,210.0
1990-04-01,1990,1,4,ANP12_CODP12,1990-04-01T00:00:00-03:00,199.0
1990-05-01,1990,1,5,ANP12_CODP12,1990-05-01T00:00:00-03:00,264.0
1990-06-01,1990,1,6,ANP12_CODP12,1990-06-01T00:00:00-03:00,271.0
1990-07-01,1990,1,7,ANP12_CODP12,1990-07-01T00:00:00-03:00,276.0
1990-08-01,1990,1,8,ANP12_CODP12,1990-08-01T00:00:00-03:00,289.0
1990-09-01,1990,1,9,ANP12_CODP12,1990-09-01T00:00:00-03:00,270.0
1990-10-01,1990,1,10,ANP12_CODP12,1990-10-01T00:00:00-03:00,260.0
1990-11-01,1990,1,11,ANP12_CODP12,1990-11-01T00:00:00-03:00,254.0
1990-12-01,1990,1,12,ANP12_CODP12,1990-12-01T00:00:00-02:00,246.0
1991-01-01,1991,1,1,ANP12_CODP12,1991-01-01T00:00:00-02:00,43.0
1991-02-01,1991,1,2,ANP12_CODP12,1991-02-01T00:00:00-02:00,56.0
1991-03-01,1991,1,3,ANP12_CODP12,1991-03-01T00:00:00-03:00,54.0
1991-04-01,1991,1,4,ANP12_CODP12,1991-04-01T00:00:00-03:00,59.0
1991-05-01,1991,1,5,ANP12_CODP12,1991-05-01T00:00:00-03:00,43.0
1991-06-01,1991,1,6,ANP12_CODP12,1991-06-01T00:00:00-03:00,58.0
1991-07-01,1991,1,7,ANP12_CODP12,1991-07-01T00:00:00-03:00,67.0
1991-08-01,1991,1,8,ANP12_CODP12,1991-08-01T00:00:00-03:00,91.0
1991-09-01,1991,1,9,ANP12_CODP12,1991-09-01T00:00:00-03:00,58.0
1991-10-01,1991,1,10,ANP12_CODP12,1991-10-01T00:00:00-03:00,67.0
1991-11-01,1991,1,11,ANP12_CODP12,1991-11-01T00:00:00-03:00,64.0
1991-12-01,1991,1,12,ANP12_CODP12,1991-12-01T00:00:00-02:00,62.0
1992-01-01,1992,1,1,ANP12_CODP12,1992-01-01T00:00:00-02:00,59.0
1992-02-01,1992,1,2,ANP12_CODP12,1992-02-01T00:00:00-02:00,60.0
1992-03-01,1992,1,3,ANP12_CODP12,1992-03-01T00:00:00-03:00,54.0
1992-04-01,1992,1,4,ANP12_CODP12,1992-04-01T00:00:00-03:00,53.0
1992-05-01,1992,1,5,ANP12_CODP12,1992-05-01T00:00:00-03:00,52.0
1992-06-01,1992,1,6,ANP12_CODP12,1992-06-01T00:00:00-03:00,56.0
1992-07-01,1992,1,7,ANP12_CODP12,1992-07-01T00:00:00-03:00,61.0
1992-08-01,1992,1,8,ANP12_CODP12,1992-08-01T00:00:00-03:00,57.0
1992-09-01,1992,1,9,ANP12_CODP12,1992-09-01T00:00:00-03:00,56.0
1992-10-01,1992,1,10,ANP12_CODP12,1992-10-01T00:00:00-03:00,57.0
1992-11-01,1992,1,11,ANP12_CODP12,1992-11-01T00:00:00-03:00,56.0
1992-12-01,1992,1,12,ANP12_CODP12,1992-12-01T00:00:00-02:00,59.0
1993-01-01,1993,1,1,ANP12_CODP12,1993-01-01T00:00:00-02:00,59.0
1993-02-01,1993,1,2,ANP12_CODP12,1993-02-01T00:00:00-02:00,58.0
1993-03-01,1993,1,3,ANP12_CODP12,1993-03-01T00:00:00-03:00,59.0
1993-04-01,1993,1,4,ANP12_CODP12,1993-04-01T00:00:00-03:00,56.0
1993-05-01,1993,1,5,ANP12_CODP12,1993-05-01T00:00:00-03:00,55.0
1993-06-01,1993,1,6,ANP12_CODP12,1993-06-01T00:00:00-03:00,58.0
1993-07-01,1993,1,7,ANP12_CODP12,1993-07-01T00:00:00-03:00,64.0
1993-08-01,1993,1,8,ANP12_CODP12,1993-08-01T00:00:00-03:00,61.0
1993-09-01,1993,1,9,ANP12_CODP12,1993-09-01T00:00:00-03:00,58.0
1993-10-01,1993,1,10,ANP12_CODP12,1993-10-01T00:00:00-03:00,58.0
1993-11-01,1993,1,11,ANP12_CODP12,1993-11-01T00:00:00-03:00,58.0
1993-12-01,1993,1,12,ANP12_CODP12,1993-12-01T00:00:00-02:00,61.0
1994-01-01,1994,1,1,ANP12_CODP12,1994-01-01T00:00:00-02:00,58.0
1994-02-01,1994,1,2,ANP12_CODP12,1994-02-01T00:00:00-02:00,57.0
1994-03-01,1994,1,3,ANP12_CODP12,1994-03-01T00:00:00-03:00,55.0
1994-04-01,1994,1,4,ANP12_CODP12,1994-04-01T00:00:00-03:00,53.0
1994-05-01,1994,1,5,ANP12_CODP12,1994-05-01T00:00:00-03:00,55.0
1994-06-01,1994,1,6,ANP12_CODP12,1994-06-01T00:00:00-03:00,56.0
1994-07-01,1994,1,7,ANP12_CODP12,1994-07-01T00:00:00-03:00,60.0
1994-08-01,1994,1,8,ANP12_CODP12,1994-08-01T00:00:00-03:00,60.0
1994-09-01,1994,1,9,ANP12_CODP12,1994-09-01T00:00:00-03:00,62.0
1994-10-01,1994,1,10,ANP12_CODP12,1994-10-01T00:00:00-03:00,62.0
1994-11-01,1994,1,11,ANP12_CODP12,1994-11-01T00:00:00-03:00,64.0
1994-12-01,1994,1,12,ANP12_CODP12,1994-12-01T00:00:00-02:00,68.0
1995-01-01,1995,1,1,ANP12_CODP12,1995-01-01T00:00:00-02:00,69.0
1995-02-01,1995,1,2,ANP12_CODP12,1995-02-01T00:00:00-02:00,67.0
1995-03-01,1995,1,3,ANP12_CODP12,1995-03-01T00:00:00-03:00,67.0
1995-04-01,1995,1,4,ANP12_CODP12,1995-04-01T00:00:00-03:00,65.0
1995-05-01,1995,1,5,ANP12_CODP12,1995-05-01T00:00:00-03:00,59.0
1995-06-01,1995,1,6,ANP12_CODP12,1995-06-01T00:00:00-03:00,64.0
1995-07-01,1995,1,7,ANP12_CODP12,1995-07-01T00:00:00-03:00,72.0
1995-08-01,1995,1,8,ANP12_CODP12,1995-08-01T00:00:00-03:00,69.0
1995-09-01,1995,1,9,ANP12_CODP12,1995-09-01T00:00:00-03:00,69.0
1995-10-01,1995,1,10,ANP12_CODP12,1995-10-01T00:00:00-03:00,69.0
1995-11-01,1995,1,11,ANP12_CODP12,1995-11-01T00:00:00-03:00,70.0
1995-12-01,1995,1,12,ANP12_CODP12,1995-12-01T00:00:00-02:00,74.0
1996-01-01,1996,1,1,ANP12_CODP12,1996-01-01T00:00:00-02:00,74.0
1996-02-01,1996,1,2,ANP12_CODP12,1996-02-01T00:00:00-02:00,72.0
1996-03-01,1996,1,3,ANP12_CODP12,1996-03-01T00:00:00-03:00,70.0
1996-04-01,1996,1,4,ANP12_CODP12,1996-04-01T00:00:00-03:00,71.0
1996-05-01,1996,1,5,ANP12_CODP12,1996-05-01T00:00:00-03:00,70.0
1996-06-01,1996,1,6,ANP12_CODP12,1996-06-01T00:00:00-03:00,72.0
1996-07-01,1996,1,7,ANP12_CODP12,1996-07-01T00:00:00-03:00,77.0
1996-08-01,1996,1,8,ANP12_CODP12,1996-08-01T00:00:00-03:00,72.0
1996-09-01,1996,1,9,ANP12_CODP12,1996-09-01T00:00:00-03:00,72.0
1996-10-01,1996,1,10,ANP12_CODP12,1996-10-01T00:00:00-03:00,73.0
1996-11-01,1996,1,11,ANP12_CODP12,1996-11-01T00:00:00-03:00,74.0
1996-12-01,1996,1,12,ANP12_CODP12,1996-12-01T00:00:00-02:00,77.0
1997-01-01,1997,1,1,ANP12_CODP12,1997-01-01T00:00:00-02:00,75.0
1997-02-01,1997,1,2,ANP12_CODP12,1997-02-01T00:00:00-02:00,74.0
1997-03-01,1997,1,3,ANP12_CODP12,1997-03-01T00:00:00-03:00,78.0
1997-04-01,1997,1,4,ANP12_CODP12,1997-04-01T00:00:00-03:00,79.0
1997-05-01,1997,1,5,ANP12_CODP12,1997-05-01T00:00:00-03:00,78.0
1997-06-01,1997,1,6,ANP12_CODP12,1997-06-01T00:00:00-03:00,81.0
1997-07-01,1997,1,7,ANP12_CODP12,1997-07-01T00:00:00-03:00,87.0
1997-08-01,1997,1,8,ANP12_CODP12,1997-08-01T00:00:00-03:00,81.0
1997-09-01,1997,1,9,ANP12_CODP12,1997-09-01T00:00:00-03:00,85.0
1997-10-01,1997,1,10,ANP12_CODP12,1997-10-01T00:00:00-03:00,84.0
1997-11-01,1997,1,11,ANP12_CODP12,1997-11-01T00:00:00-03:00,82.0
1997-12-01,1997,1,12,ANP12_CODP12,1997-12-01T00:00:00-02:00,85.0
1998-01-01,1998,1,1,ANP12_CODP12,1998-01-01T00:00:00-02:00,88.0
1998-02-01,1998,1,2,ANP12_CODP12,1998-02-01T00:00:00-02:00,86.0
1998-03-01,1998,1,3,ANP12_CODP12,1998-03-01T00:00:00-03:00,88.0
1998-04-01,1998,1,4,ANP12_CODP12,1998-04-01T00:00:00-03:00,84.0
1998-05-01,1998,1,5,ANP12_CODP12,1998-05-01T00:00:00-03:00,85.0
1998-06-01,1998,1,6,ANP12_CODP12,1998-06-01T00:00:00-03:00,89.0
1998-07-01,1998,1,7,ANP12_CODP12,1998-07-01T00:00:00-03:00,94.0
1998-08-01,1998,1,8,ANP12_CODP12,1998-08-01T00:00:00-03:00,91.0
1998-09-01,1998,1,9,ANP12_CODP12,1998-09-01T00:00:00-03:00,93.0
1998-10-01,1998,1,10,ANP12_CODP12,1998-10-01T00:00:00-03:00,91.0
1998-11-01,1998,1,11,ANP12_CODP12,1998-11-01T00:00:00-03:00,89.0
1998-12-01,1998,1,12,ANP12_CODP12,1998-12-01T00:00:00-02:00,91.0
1999-01-01,1999,1,1,ANP12_CODP12,1999-01-01T00:00:00-02:00,90.0
1999-02-01,1999,1,2,ANP12_CODP12,1999-02-01T00:00:00-02:00,87.0
1999-03-01,1999,1,3,ANP12_CODP12,1999-03-01T00:00:00-03:00,87.0
1999-04-01,1999,1,4,ANP12_CODP12,1999-04-01T00:00:00-03:00,83.0
1999-05-01,1999,1,5,ANP12_CODP12,1999-05-01T00:00:00-03:00,82.0
1999-06-01,1999,1,6,ANP12_CODP12,1999-06-01T00:00:00-03:00,82.0
1999-07-01,1999,1,7,ANP12_CODP12,1999-07-01T00:00:00-03:00,87.0
1999-08-01,1999,1,8,ANP12_CODP12,1999-08-01T00:00:00-03:00,85.0
1999-09-01,1999,1,9,ANP12_CODP12,1999-09-01T00:00:00-03:00,72.0
1999-10-01,1999,1,10,ANP12_CODP12,1999-10-01T00:00:00-03:00,74.0
1999-11-01,1999,1,11,ANP12_CODP12,1999-11-01T00:00:00-03:00,76.0
1999-12-01,1999,1,12,ANP12_CODP12,1999-12-01T00:00:00-02:00,77.0
2000-01-01,2000,1,1,ANP12_CODP12,2000-01-01T00:00:00-02:00,79.0
2000-02-01,2000,1,2,ANP12_CODP12,2000-02-01T00:00:00-02:00,79.0
2000-03-01,2000,1,3,ANP12_CODP12,2000-03-01T00:00:00-03:00,74.0
2000-04-01,2000,1,4,ANP12_CODP12,2000-04-01T00:00:00-03:00,74.0
2000-05-01,2000,1,5,ANP12_CODP12,2000-05-01T00:00:00-03:00,75.0
2000-06-01,2000,1,6,ANP12_CODP12,2000-06-01T00:00:00-03:00,74.0
2000-07-01,2000,1,7,ANP12_CODP12,2000-07-01T00:00:00-03:00,82.0
2000-08-01,2000,1,8,ANP12_CODP12,2000-08-01T00:00:00-03:00,72.0
2000-09-01,2000,1,9,ANP12_CODP12,2000-09-01T00:00:00-03:00,76.0
2000-10-01,2000,1,10,ANP12_CODP12,2000-10-01T00:00:00-03:00,76.0
2000-11-01,2000,1,11,ANP12_CODP12,2000-11-01T00:00:00-03:00,91.0
2000-12-01,2000,1,12,ANP12_CODP12,2000-12-01T00:00:00-02:00,89.0
2001-01-01,2001,1,1,ANP12_CODP12,2001-01-01T00:00:00-02:00,91.0
2001-02-01,2001,1,2,ANP12_CODP12,2001-02-01T00:00:00-02:00,89.0
2001-03-01,2001,1,3,ANP12_CODP12,2001-03-01T00:00:00-03:00,93.0
2001-04-01,2001,1,4,ANP12_CODP12,2001-04-01T00:00:00-03:00,87.0
2001-05-01,2001,1,5,ANP12_CODP12,2001-05-01T00:00:00-03:00,88.0
2001-06-01,2001,1,6,ANP12_CODP12,2001-06-01T00:00:00-03:00,85.0
2001-07-01,2001,1,7,ANP12_CODP12,2001-07-01T00:00:00-03:00,91.0
2001-08-01,2001,1,8,ANP12_CODP12,2001-08-01T00:00:00-03:00,90.0
2001-09-01,2001,1,9,ANP12_CODP12,2001-09-01T00:00:00-03:00,84.0
2001-10-01,2001,1,10,ANP12_CODP12,2001-10-01T00:00:00-03:00,87.0
2001-11-01,2001,1,11,ANP12_CODP12,2001-11-01T00:00:00-03:00,85.0
2001-12-01,2001,1,12,ANP12_CODP12,2001-12-01T00:00:00-02:00,84.0
2002-01-01,2002,1,1,ANP12_CODP12,2002-01-01T00:00:00-02:00,84.0
2002-02-01,2002,1,2,ANP12_CODP12,2002-02-01T00:00:00-02:00,84.0
2002-03-01,2002,1,3,ANP12_CODP12,2002-03-01T00:00:00-03:00,81.0
2002-04-01,2002,1,4,ANP12_CODP12,2002-04-01T00:00:00-03:00,85.0
2002-05-01,2002,1,5,ANP12_CODP12,2002-05-01T00:00:00-03:00,80.0
2002-06-01,2002,1,6,ANP12_CODP12,2002-06-01T00:00:00-03:00,78.0
2002-07-01,2002,1,7,ANP12_CODP12,2002-07-01T00:00:00-03:00,76.0
2002-08-01,2002,1,8,ANP12_CODP12,2002-08-01T00:00:00-03:00,79.0
2002-09-01,2002,1,9,ANP12_CODP12,2002-09-01T00:00:00-03:00,87.0
2002-10-01,2002,1,10,ANP12_CODP12,2002-10-01T00:00:00-03:00,80.0
2002-11-01,2002,1,11,ANP12_CODP12,2002-11-01T00:00:00-03:00,85.0
2002-12-01,2002,1,12,ANP12_CODP12,2002-12-01T00:00:00-02:00,74.0
2003-01-01,2003,1,1,ANP12_CODP12,2003-01-01T00:00:00-02:00,78.0
2003-02-01,2003,1,2,ANP12_CODP12,2003-02-01T00:00:00-02:00,76.0
2003-03-01,2003,1,3,ANP12_CODP12,2003-03-01T00:00:00-03:00,70.0
2003-04-01,2003,1,4,ANP12_CODP12,2003-04-01T00:00:00-03:00,74.0
2003-05-01,2003,1,5,ANP12_CODP12,2003-05-01T00:00:00-03:00,68.0
2003-06-01,2003,1,6,ANP12_CODP12,2003-06-01T00:00:00-03:00,68.0
2003-07-01,2003,1,7,ANP12_CODP12,2003-07-01T00:00:00-03:00,73.0
2003-08-01,2003,1,8,ANP12_CODP12,2003-08-01T00:00:00-03:00,69.0
2003-09-01,2003,1,9,ANP12_CODP12,2003-09-01T00:00:00-03:00,74.0
2003-10-01,2003,1,10,ANP12_CODP12,2003-10-01T00:00:00-03:00,75.0
2003-11-01,2003,1,11,ANP12_CODP12,2003-11-01T00:00:00-03:00,70.0
2003-12-01,2003,1,12,ANP12_CODP12,2003-12-01T00:00:00-02:00,76.0
2004-01-01,2004,1,1,ANP12_CODP12,2004-01-01T00:00:00-02:00,72.0
2004-02-01,2004,1,2,ANP12_CODP12,2004-02-01T00:00:00-02:00,72.0
2004-03-01,2004,1,3,ANP12_CODP12,2004-03-01T00:00:00-03:00,77.0
2004-04-01,2004,1,4,ANP12_CODP12,2004-04-01T00:00:00-03:00,73.0
2004-05-01,2004,1,5,ANP12_CODP12,2004-05-01T00:00:00-03:00,73.0
2004-06-01,2004,1,6,ANP12_CODP12,2004-06-01T00:00:00-03:00,74.0
2004-07-01,2004,1,7,ANP12_CODP12,2004-07-01T00:00:00-03:00,79.0
2004-08-01,2004,1,8,ANP12_CODP12,2004-08-01T00:00:00-03:00,78.0
2004-09-01,2004,1,9,ANP12_CODP12,2004-09-01T00:00:00-03:00,76.0
