DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% PIB))
1999-12-01,1999,1,12,BM12_TFPPNCNY12,1999-12-01T00:00:00-02:00,6.96744438793077
2000-01-01,2000,1,1,BM12_TFPPNCNY12,2000-01-01T00:00:00-02:00,6.87978464640244
2000-02-01,2000,1,2,BM12_TFPPNCNY12,2000-02-01T00:00:00-02:00,6.47125223294663
2000-03-01,2000,1,3,BM12_TFPPNCNY12,2000-03-01T00:00:00-03:00,6.83155533395302
2000-04-01,2000,1,4,BM12_TFPPNCNY12,2000-04-01T00:00:00-03:00,6.70763392114031
2000-05-01,2000,1,5,BM12_TFPPNCNY12,2000-05-01T00:00:00-03:00,6.80782487920857
2000-06-01,2000,1,6,BM12_TFPPNCNY12,2000-06-01T00:00:00-03:00,5.55562154485844
2000-07-01,2000,1,7,BM12_TFPPNCNY12,2000-07-01T00:00:00-03:00,6.39352390395626
2000-08-01,2000,1,8,BM12_TFPPNCNY12,2000-08-01T00:00:00-03:00,6.76321818516234
2000-09-01,2000,1,9,BM12_TFPPNCNY12,2000-09-01T00:00:00-03:00,6.94023006484076
2000-10-01,2000,1,10,BM12_TFPPNCNY12,2000-10-01T00:00:00-03:00,7.24962058480233
2000-11-01,2000,1,11,BM12_TFPPNCNY12,2000-11-01T00:00:00-03:00,7.30349412894162
2000-12-01,2000,1,12,BM12_TFPPNCNY12,2000-12-01T00:00:00-02:00,7.57111124604761
2001-01-01,2001,1,1,BM12_TFPPNCNY12,2001-01-01T00:00:00-02:00,7.43992462716618
2001-02-01,2001,1,2,BM12_TFPPNCNY12,2001-02-01T00:00:00-02:00,7.52653689906005
2001-03-01,2001,1,3,BM12_TFPPNCNY12,2001-03-01T00:00:00-03:00,7.98596071874788
2001-04-01,2001,1,4,BM12_TFPPNCNY12,2001-04-01T00:00:00-03:00,8.05584227841942
2001-05-01,2001,1,5,BM12_TFPPNCNY12,2001-05-01T00:00:00-03:00,8.06186023363069
2001-06-01,2001,1,6,BM12_TFPPNCNY12,2001-06-01T00:00:00-03:00,7.61207631481268
2001-07-01,2001,1,7,BM12_TFPPNCNY12,2001-07-01T00:00:00-03:00,8.54340246745604
2001-08-01,2001,1,8,BM12_TFPPNCNY12,2001-08-01T00:00:00-03:00,9.10988608554194
2001-09-01,2001,1,9,BM12_TFPPNCNY12,2001-09-01T00:00:00-03:00,9.9464345164904
2001-10-01,2001,1,10,BM12_TFPPNCNY12,2001-10-01T00:00:00-03:00,9.99276696095754
2001-11-01,2001,1,11,BM12_TFPPNCNY12,2001-11-01T00:00:00-03:00,10.3241420875591
2001-12-01,2001,1,12,BM12_TFPPNCNY12,2001-12-01T00:00:00-02:00,9.46359410999992
2002-01-01,2002,1,1,BM12_TFPPNCNY12,2002-01-01T00:00:00-02:00,9.48288412277734
2002-02-01,2002,1,2,BM12_TFPPNCNY12,2002-02-01T00:00:00-02:00,9.23308450674062
2002-03-01,2002,1,3,BM12_TFPPNCNY12,2002-03-01T00:00:00-03:00,8.66601753010574
2002-04-01,2002,1,4,BM12_TFPPNCNY12,2002-04-01T00:00:00-03:00,8.82578140120081
2002-05-01,2002,1,5,BM12_TFPPNCNY12,2002-05-01T00:00:00-03:00,8.79012918945048
2002-06-01,2002,1,6,BM12_TFPPNCNY12,2002-06-01T00:00:00-03:00,8.96928157466023
2002-07-01,2002,1,7,BM12_TFPPNCNY12,2002-07-01T00:00:00-03:00,8.80443019635681
2002-08-01,2002,1,8,BM12_TFPPNCNY12,2002-08-01T00:00:00-03:00,7.77884281499861
2002-09-01,2002,1,9,BM12_TFPPNCNY12,2002-09-01T00:00:00-03:00,7.60087524348383
2002-10-01,2002,1,10,BM12_TFPPNCNY12,2002-10-01T00:00:00-03:00,7.76016762825666
2002-11-01,2002,1,11,BM12_TFPPNCNY12,2002-11-01T00:00:00-03:00,7.67235173381659
2002-12-01,2002,1,12,BM12_TFPPNCNY12,2002-12-01T00:00:00-02:00,7.31657490630126
2003-01-01,2003,1,1,BM12_TFPPNCNY12,2003-01-01T00:00:00-02:00,7.59634984246702
2003-02-01,2003,1,2,BM12_TFPPNCNY12,2003-02-01T00:00:00-02:00,7.15179590707209
2003-03-01,2003,1,3,BM12_TFPPNCNY12,2003-03-01T00:00:00-03:00,7.13514202787245
2003-04-01,2003,1,4,BM12_TFPPNCNY12,2003-04-01T00:00:00-03:00,7.07397849756483
2003-05-01,2003,1,5,BM12_TFPPNCNY12,2003-05-01T00:00:00-03:00,7.09082383421885
2003-06-01,2003,1,6,BM12_TFPPNCNY12,2003-06-01T00:00:00-03:00,6.82402838186595
2003-07-01,2003,1,7,BM12_TFPPNCNY12,2003-07-01T00:00:00-03:00,6.6642265480569
2003-08-01,2003,1,8,BM12_TFPPNCNY12,2003-08-01T00:00:00-03:00,6.43346088544827
2003-09-01,2003,1,9,BM12_TFPPNCNY12,2003-09-01T00:00:00-03:00,6.56543091113002
2003-10-01,2003,1,10,BM12_TFPPNCNY12,2003-10-01T00:00:00-03:00,6.1125126765926
2003-11-01,2003,1,11,BM12_TFPPNCNY12,2003-11-01T00:00:00-03:00,6.3122849742639
2003-12-01,2003,1,12,BM12_TFPPNCNY12,2003-12-01T00:00:00-02:00,6.52324566529977
2004-01-01,2004,1,1,BM12_TFPPNCNY12,2004-01-01T00:00:00-02:00,6.80865442712243
2004-02-01,2004,1,2,BM12_TFPPNCNY12,2004-02-01T00:00:00-02:00,6.91726121398254
2004-03-01,2004,1,3,BM12_TFPPNCNY12,2004-03-01T00:00:00-03:00,6.74096158566999
2004-04-01,2004,1,4,BM12_TFPPNCNY12,2004-04-01T00:00:00-03:00,6.68969269950782
2004-05-01,2004,1,5,BM12_TFPPNCNY12,2004-05-01T00:00:00-03:00,5.74900234659342
2004-06-01,2004,1,6,BM12_TFPPNCNY12,2004-06-01T00:00:00-03:00,5.88108860039866
2004-07-01,2004,1,7,BM12_TFPPNCNY12,2004-07-01T00:00:00-03:00,6.01081960286782
2004-08-01,2004,1,8,BM12_TFPPNCNY12,2004-08-01T00:00:00-03:00,5.70495756870775
2004-09-01,2004,1,9,BM12_TFPPNCNY12,2004-09-01T00:00:00-03:00,5.89582354029327
2004-10-01,2004,1,10,BM12_TFPPNCNY12,2004-10-01T00:00:00-03:00,5.90286698226476
2004-11-01,2004,1,11,BM12_TFPPNCNY12,2004-11-01T00:00:00-03:00,5.84499957632603
2004-12-01,2004,1,12,BM12_TFPPNCNY12,2004-12-01T00:00:00-02:00,5.79801222954173
2005-01-01,2005,1,1,BM12_TFPPNCNY12,2005-01-01T00:00:00-02:00,5.70565630851354
2005-02-01,2005,1,2,BM12_TFPPNCNY12,2005-02-01T00:00:00-02:00,5.81154592988073
2005-03-01,2005,1,3,BM12_TFPPNCNY12,2005-03-01T00:00:00-03:00,5.83960862892084
2005-04-01,2005,1,4,BM12_TFPPNCNY12,2005-04-01T00:00:00-03:00,5.85049936713658
