DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% PIB))
2001-12-01,2001,1,12,BM12_DINSPY12,2001-12-01T00:00:00-02:00,41.97
2002-01-01,2002,1,1,BM12_DINSPY12,2002-01-01T00:00:00-02:00,42.36
2002-02-01,2002,1,2,BM12_DINSPY12,2002-02-01T00:00:00-02:00,42.11
2002-03-01,2002,1,3,BM12_DINSPY12,2002-03-01T00:00:00-03:00,41.8
2002-04-01,2002,1,4,BM12_DINSPY12,2002-04-01T00:00:00-03:00,41.56
2002-05-01,2002,1,5,BM12_DINSPY12,2002-05-01T00:00:00-03:00,42.2
2002-06-01,2002,1,6,BM12_DINSPY12,2002-06-01T00:00:00-03:00,43.35
2002-07-01,2002,1,7,BM12_DINSPY12,2002-07-01T00:00:00-03:00,44.83
2002-08-01,2002,1,8,BM12_DINSPY12,2002-08-01T00:00:00-03:00,42.82
2002-09-01,2002,1,9,BM12_DINSPY12,2002-09-01T00:00:00-03:00,45.25
2002-10-01,2002,1,10,BM12_DINSPY12,2002-10-01T00:00:00-03:00,43.95
2002-11-01,2002,1,11,BM12_DINSPY12,2002-11-01T00:00:00-03:00,43.65
2002-12-01,2002,1,12,BM12_DINSPY12,2002-12-01T00:00:00-02:00,44.37
2003-01-01,2003,1,1,BM12_DINSPY12,2003-01-01T00:00:00-02:00,44.78
2003-02-01,2003,1,2,BM12_DINSPY12,2003-02-01T00:00:00-02:00,44.78
2003-03-01,2003,1,3,BM12_DINSPY12,2003-03-01T00:00:00-03:00,44.3
2003-04-01,2003,1,4,BM12_DINSPY12,2003-04-01T00:00:00-03:00,42.3
2003-05-01,2003,1,5,BM12_DINSPY12,2003-05-01T00:00:00-03:00,42.64
2003-06-01,2003,1,6,BM12_DINSPY12,2003-06-01T00:00:00-03:00,42.6
2003-07-01,2003,1,7,BM12_DINSPY12,2003-07-01T00:00:00-03:00,42.99
2003-08-01,2003,1,8,BM12_DINSPY12,2003-08-01T00:00:00-03:00,43.42
2003-09-01,2003,1,9,BM12_DINSPY12,2003-09-01T00:00:00-03:00,43.03
2003-10-01,2003,1,10,BM12_DINSPY12,2003-10-01T00:00:00-03:00,42.69
2003-11-01,2003,1,11,BM12_DINSPY12,2003-11-01T00:00:00-03:00,42.88
2003-12-01,2003,1,12,BM12_DINSPY12,2003-12-01T00:00:00-02:00,43.21
2004-01-01,2004,1,1,BM12_DINSPY12,2004-01-01T00:00:00-02:00,43.47
2004-02-01,2004,1,2,BM12_DINSPY12,2004-02-01T00:00:00-02:00,43.37
2004-03-01,2004,1,3,BM12_DINSPY12,2004-03-01T00:00:00-03:00,43.05
2004-04-01,2004,1,4,BM12_DINSPY12,2004-04-01T00:00:00-03:00,43.47
2004-05-01,2004,1,5,BM12_DINSPY12,2004-05-01T00:00:00-03:00,43.44
2004-06-01,2004,1,6,BM12_DINSPY12,2004-06-01T00:00:00-03:00,42.88
2004-07-01,2004,1,7,BM12_DINSPY12,2004-07-01T00:00:00-03:00,42.44
2004-08-01,2004,1,8,BM12_DINSPY12,2004-08-01T00:00:00-03:00,42.11
2004-09-01,2004,1,9,BM12_DINSPY12,2004-09-01T00:00:00-03:00,41.89
2004-10-01,2004,1,10,BM12_DINSPY12,2004-10-01T00:00:00-03:00,41.72
2004-11-01,2004,1,11,BM12_DINSPY12,2004-11-01T00:00:00-03:00,41.45
2004-12-01,2004,1,12,BM12_DINSPY12,2004-12-01T00:00:00-02:00,42.36
2005-01-01,2005,1,1,BM12_DINSPY12,2005-01-01T00:00:00-02:00,42.26
