DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1989-06-01,1989,1,6,IGP12_IPCMG2D12,1989-06-01T00:00:00-03:00,17.69
1989-07-01,1989,1,7,IGP12_IPCMG2D12,1989-07-01T00:00:00-03:00,23.81
1989-08-01,1989,1,8,IGP12_IPCMG2D12,1989-08-01T00:00:00-03:00,29.21
1989-09-01,1989,1,9,IGP12_IPCMG2D12,1989-09-01T00:00:00-03:00,29.12
1989-10-01,1989,1,10,IGP12_IPCMG2D12,1989-10-01T00:00:00-03:00,32.19
1989-11-01,1989,1,11,IGP12_IPCMG2D12,1989-11-01T00:00:00-03:00,34.1
1989-12-01,1989,1,12,IGP12_IPCMG2D12,1989-12-01T00:00:00-02:00,42.74
1990-01-01,1990,1,1,IGP12_IPCMG2D12,1990-01-01T00:00:00-02:00,49.38
1990-02-01,1990,1,2,IGP12_IPCMG2D12,1990-02-01T00:00:00-02:00,63.36
1990-03-01,1990,1,3,IGP12_IPCMG2D12,1990-03-01T00:00:00-03:00,65.96
1990-04-01,1990,1,4,IGP12_IPCMG2D12,1990-04-01T00:00:00-03:00,37.29
1990-05-01,1990,1,5,IGP12_IPCMG2D12,1990-05-01T00:00:00-03:00,7.8
1990-06-01,1990,1,6,IGP12_IPCMG2D12,1990-06-01T00:00:00-03:00,10.79
1990-07-01,1990,1,7,IGP12_IPCMG2D12,1990-07-01T00:00:00-03:00,13.64
1990-08-01,1990,1,8,IGP12_IPCMG2D12,1990-08-01T00:00:00-03:00,11.0
1990-09-01,1990,1,9,IGP12_IPCMG2D12,1990-09-01T00:00:00-03:00,9.61
1990-10-01,1990,1,10,IGP12_IPCMG2D12,1990-10-01T00:00:00-03:00,11.39
1990-11-01,1990,1,11,IGP12_IPCMG2D12,1990-11-01T00:00:00-03:00,13.95
1990-12-01,1990,1,12,IGP12_IPCMG2D12,1990-12-01T00:00:00-02:00,16.57
1991-01-01,1991,1,1,IGP12_IPCMG2D12,1991-01-01T00:00:00-02:00,15.81
1991-02-01,1991,1,2,IGP12_IPCMG2D12,1991-02-01T00:00:00-02:00,22.24
1991-03-01,1991,1,3,IGP12_IPCMG2D12,1991-03-01T00:00:00-03:00,9.8
1991-04-01,1991,1,4,IGP12_IPCMG2D12,1991-04-01T00:00:00-03:00,6.46
1991-05-01,1991,1,5,IGP12_IPCMG2D12,1991-05-01T00:00:00-03:00,7.58
1991-06-01,1991,1,6,IGP12_IPCMG2D12,1991-06-01T00:00:00-03:00,7.56
1991-07-01,1991,1,7,IGP12_IPCMG2D12,1991-07-01T00:00:00-03:00,10.53
1991-08-01,1991,1,8,IGP12_IPCMG2D12,1991-08-01T00:00:00-03:00,13.19
1991-09-01,1991,1,9,IGP12_IPCMG2D12,1991-09-01T00:00:00-03:00,13.87
