DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1996-01-01,1996,1,1,BM12_IPCAEXC12,1996-01-01T00:00:00-02:00,1.4
1996-02-01,1996,1,2,BM12_IPCAEXC12,1996-02-01T00:00:00-02:00,0.75
1996-03-01,1996,1,3,BM12_IPCAEXC12,1996-03-01T00:00:00-03:00,0.51
1996-04-01,1996,1,4,BM12_IPCAEXC12,1996-04-01T00:00:00-03:00,0.9
1996-05-01,1996,1,5,BM12_IPCAEXC12,1996-05-01T00:00:00-03:00,1.47
1996-06-01,1996,1,6,BM12_IPCAEXC12,1996-06-01T00:00:00-03:00,0.92
1996-07-01,1996,1,7,BM12_IPCAEXC12,1996-07-01T00:00:00-03:00,0.93
1996-08-01,1996,1,8,BM12_IPCAEXC12,1996-08-01T00:00:00-03:00,0.63
1996-09-01,1996,1,9,BM12_IPCAEXC12,1996-09-01T00:00:00-03:00,0.43
1996-10-01,1996,1,10,BM12_IPCAEXC12,1996-10-01T00:00:00-03:00,0.3
1996-11-01,1996,1,11,BM12_IPCAEXC12,1996-11-01T00:00:00-03:00,0.5
1996-12-01,1996,1,12,BM12_IPCAEXC12,1996-12-01T00:00:00-02:00,0.59
1997-01-01,1997,1,1,BM12_IPCAEXC12,1997-01-01T00:00:00-02:00,0.85
1997-02-01,1997,1,2,BM12_IPCAEXC12,1997-02-01T00:00:00-02:00,0.44
1997-03-01,1997,1,3,BM12_IPCAEXC12,1997-03-01T00:00:00-03:00,0.2
1997-04-01,1997,1,4,BM12_IPCAEXC12,1997-04-01T00:00:00-03:00,0.36
1997-05-01,1997,1,5,BM12_IPCAEXC12,1997-05-01T00:00:00-03:00,0.6
1997-06-01,1997,1,6,BM12_IPCAEXC12,1997-06-01T00:00:00-03:00,0.19
1997-07-01,1997,1,7,BM12_IPCAEXC12,1997-07-01T00:00:00-03:00,0.26
1997-08-01,1997,1,8,BM12_IPCAEXC12,1997-08-01T00:00:00-03:00,0.02
1997-09-01,1997,1,9,BM12_IPCAEXC12,1997-09-01T00:00:00-03:00,0.09
1997-10-01,1997,1,10,BM12_IPCAEXC12,1997-10-01T00:00:00-03:00,0.25
1997-11-01,1997,1,11,BM12_IPCAEXC12,1997-11-01T00:00:00-03:00,-0.08
1997-12-01,1997,1,12,BM12_IPCAEXC12,1997-12-01T00:00:00-02:00,0.13
1998-01-01,1998,1,1,BM12_IPCAEXC12,1998-01-01T00:00:00-02:00,0.39
1998-02-01,1998,1,2,BM12_IPCAEXC12,1998-02-01T00:00:00-02:00,0.34
1998-03-01,1998,1,3,BM12_IPCAEXC12,1998-03-01T00:00:00-03:00,0.2
1998-04-01,1998,1,4,BM12_IPCAEXC12,1998-04-01T00:00:00-03:00,0.01
1998-05-01,1998,1,5,BM12_IPCAEXC12,1998-05-01T00:00:00-03:00,0.17
1998-06-01,1998,1,6,BM12_IPCAEXC12,1998-06-01T00:00:00-03:00,0.0
1998-07-01,1998,1,7,BM12_IPCAEXC12,1998-07-01T00:00:00-03:00,0.1
1998-08-01,1998,1,8,BM12_IPCAEXC12,1998-08-01T00:00:00-03:00,-0.16
1998-09-01,1998,1,9,BM12_IPCAEXC12,1998-09-01T00:00:00-03:00,-0.15
1998-10-01,1998,1,10,BM12_IPCAEXC12,1998-10-01T00:00:00-03:00,0.06
1998-11-01,1998,1,11,BM12_IPCAEXC12,1998-11-01T00:00:00-03:00,0.02
1998-12-01,1998,1,12,BM12_IPCAEXC12,1998-12-01T00:00:00-02:00,0.0
1999-01-01,1999,1,1,BM12_IPCAEXC12,1999-01-01T00:00:00-02:00,0.49
1999-02-01,1999,1,2,BM12_IPCAEXC12,1999-02-01T00:00:00-02:00,0.25
1999-03-01,1999,1,3,BM12_IPCAEXC12,1999-03-01T00:00:00-03:00,0.6
1999-04-01,1999,1,4,BM12_IPCAEXC12,1999-04-01T00:00:00-03:00,0.61
1999-05-01,1999,1,5,BM12_IPCAEXC12,1999-05-01T00:00:00-03:00,0.61
1999-06-01,1999,1,6,BM12_IPCAEXC12,1999-06-01T00:00:00-03:00,0.25
1999-07-01,1999,1,7,BM12_IPCAEXC12,1999-07-01T00:00:00-03:00,0.21
1999-08-01,1999,1,8,BM12_IPCAEXC12,1999-08-01T00:00:00-03:00,0.26
1999-09-01,1999,1,9,BM12_IPCAEXC12,1999-09-01T00:00:00-03:00,0.18
1999-10-01,1999,1,10,BM12_IPCAEXC12,1999-10-01T00:00:00-03:00,1.05
1999-11-01,1999,1,11,BM12_IPCAEXC12,1999-11-01T00:00:00-03:00,0.35
1999-12-01,1999,1,12,BM12_IPCAEXC12,1999-12-01T00:00:00-02:00,0.28
2000-01-01,2000,1,1,BM12_IPCAEXC12,2000-01-01T00:00:00-02:00,0.56
2000-02-01,2000,1,2,BM12_IPCAEXC12,2000-02-01T00:00:00-02:00,0.45
2000-03-01,2000,1,3,BM12_IPCAEXC12,2000-03-01T00:00:00-03:00,0.05
2000-04-01,2000,1,4,BM12_IPCAEXC12,2000-04-01T00:00:00-03:00,0.87
2000-05-01,2000,1,5,BM12_IPCAEXC12,2000-05-01T00:00:00-03:00,0.2
2000-06-01,2000,1,6,BM12_IPCAEXC12,2000-06-01T00:00:00-03:00,0.3
2000-07-01,2000,1,7,BM12_IPCAEXC12,2000-07-01T00:00:00-03:00,0.26
2000-08-01,2000,1,8,BM12_IPCAEXC12,2000-08-01T00:00:00-03:00,0.34
2000-09-01,2000,1,9,BM12_IPCAEXC12,2000-09-01T00:00:00-03:00,0.23
2000-10-01,2000,1,10,BM12_IPCAEXC12,2000-10-01T00:00:00-03:00,0.23
2000-11-01,2000,1,11,BM12_IPCAEXC12,2000-11-01T00:00:00-03:00,0.13
2000-12-01,2000,1,12,BM12_IPCAEXC12,2000-12-01T00:00:00-02:00,0.2
2001-01-01,2001,1,1,BM12_IPCAEXC12,2001-01-01T00:00:00-02:00,0.37
2001-02-01,2001,1,2,BM12_IPCAEXC12,2001-02-01T00:00:00-02:00,0.58
2001-03-01,2001,1,3,BM12_IPCAEXC12,2001-03-01T00:00:00-03:00,0.28
2001-04-01,2001,1,4,BM12_IPCAEXC12,2001-04-01T00:00:00-03:00,0.4
2001-05-01,2001,1,5,BM12_IPCAEXC12,2001-05-01T00:00:00-03:00,0.38
2001-06-01,2001,1,6,BM12_IPCAEXC12,2001-06-01T00:00:00-03:00,0.27
2001-07-01,2001,1,7,BM12_IPCAEXC12,2001-07-01T00:00:00-03:00,0.6
2001-08-01,2001,1,8,BM12_IPCAEXC12,2001-08-01T00:00:00-03:00,0.52
2001-09-01,2001,1,9,BM12_IPCAEXC12,2001-09-01T00:00:00-03:00,0.23
2001-10-01,2001,1,10,BM12_IPCAEXC12,2001-10-01T00:00:00-03:00,0.5
2001-11-01,2001,1,11,BM12_IPCAEXC12,2001-11-01T00:00:00-03:00,0.6
2001-12-01,2001,1,12,BM12_IPCAEXC12,2001-12-01T00:00:00-02:00,0.77
2002-01-01,2002,1,1,BM12_IPCAEXC12,2002-01-01T00:00:00-02:00,0.49
2002-02-01,2002,1,2,BM12_IPCAEXC12,2002-02-01T00:00:00-02:00,0.83
2002-03-01,2002,1,3,BM12_IPCAEXC12,2002-03-01T00:00:00-03:00,0.43
2002-04-01,2002,1,4,BM12_IPCAEXC12,2002-04-01T00:00:00-03:00,0.51
2002-05-01,2002,1,5,BM12_IPCAEXC12,2002-05-01T00:00:00-03:00,0.52
2002-06-01,2002,1,6,BM12_IPCAEXC12,2002-06-01T00:00:00-03:00,0.16
2002-07-01,2002,1,7,BM12_IPCAEXC12,2002-07-01T00:00:00-03:00,0.49
2002-08-01,2002,1,8,BM12_IPCAEXC12,2002-08-01T00:00:00-03:00,0.4
2002-09-01,2002,1,9,BM12_IPCAEXC12,2002-09-01T00:00:00-03:00,0.61
2002-10-01,2002,1,10,BM12_IPCAEXC12,2002-10-01T00:00:00-03:00,0.74
2002-11-01,2002,1,11,BM12_IPCAEXC12,2002-11-01T00:00:00-03:00,1.17
2002-12-01,2002,1,12,BM12_IPCAEXC12,2002-12-01T00:00:00-02:00,1.66
2003-01-01,2003,1,1,BM12_IPCAEXC12,2003-01-01T00:00:00-02:00,1.38
2003-02-01,2003,1,2,BM12_IPCAEXC12,2003-02-01T00:00:00-02:00,0.99
2003-03-01,2003,1,3,BM12_IPCAEXC12,2003-03-01T00:00:00-03:00,1.13
2003-04-01,2003,1,4,BM12_IPCAEXC12,2003-04-01T00:00:00-03:00,0.81
2003-05-01,2003,1,5,BM12_IPCAEXC12,2003-05-01T00:00:00-03:00,0.56
2003-06-01,2003,1,6,BM12_IPCAEXC12,2003-06-01T00:00:00-03:00,0.52
2003-07-01,2003,1,7,BM12_IPCAEXC12,2003-07-01T00:00:00-03:00,0.37
