DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% PIB))
1999-12-01,1999,1,12,BM12_FRFCNY12,1999-12-01T00:00:00-02:00,15.8969187137737
2000-01-01,2000,1,1,BM12_FRFCNY12,2000-01-01T00:00:00-02:00,16.8191796436101
2000-02-01,2000,1,2,BM12_FRFCNY12,2000-02-01T00:00:00-02:00,17.9343637038783
2000-03-01,2000,1,3,BM12_FRFCNY12,2000-03-01T00:00:00-03:00,18.4573560655643
2000-04-01,2000,1,4,BM12_FRFCNY12,2000-04-01T00:00:00-03:00,18.8867493140803
2000-05-01,2000,1,5,BM12_FRFCNY12,2000-05-01T00:00:00-03:00,19.1537629606095
2000-06-01,2000,1,6,BM12_FRFCNY12,2000-06-01T00:00:00-03:00,19.62585131283
2000-07-01,2000,1,7,BM12_FRFCNY12,2000-07-01T00:00:00-03:00,19.4885782769184
2000-08-01,2000,1,8,BM12_FRFCNY12,2000-08-01T00:00:00-03:00,19.5511404279615
2000-09-01,2000,1,9,BM12_FRFCNY12,2000-09-01T00:00:00-03:00,19.928666836961
2000-10-01,2000,1,10,BM12_FRFCNY12,2000-10-01T00:00:00-03:00,20.4155496583499
2000-11-01,2000,1,11,BM12_FRFCNY12,2000-11-01T00:00:00-03:00,20.5864819879788
2000-12-01,2000,1,12,BM12_FRFCNY12,2000-12-01T00:00:00-02:00,20.5267636662706
2001-01-01,2001,1,1,BM12_FRFCNY12,2001-01-01T00:00:00-02:00,21.3511395399596
2001-02-01,2001,1,2,BM12_FRFCNY12,2001-02-01T00:00:00-02:00,21.5018096163527
2001-03-01,2001,1,3,BM12_FRFCNY12,2001-03-01T00:00:00-03:00,21.4574890092516
2001-04-01,2001,1,4,BM12_FRFCNY12,2001-04-01T00:00:00-03:00,21.231520143132
2001-05-01,2001,1,5,BM12_FRFCNY12,2001-05-01T00:00:00-03:00,21.3288464945083
2001-06-01,2001,1,6,BM12_FRFCNY12,2001-06-01T00:00:00-03:00,20.9221815873425
