DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
2004-02-01,2004,1,2,BMF12_SWAPDI360F12,2004-02-01T00:00:00-02:00,15.73
2004-03-01,2004,1,3,BMF12_SWAPDI360F12,2004-03-01T00:00:00-03:00,15.24
2004-04-01,2004,1,4,BMF12_SWAPDI360F12,2004-04-01T00:00:00-03:00,15.83
2004-05-01,2004,1,5,BMF12_SWAPDI360F12,2004-05-01T00:00:00-03:00,18.8
2004-06-01,2004,1,6,BMF12_SWAPDI360F12,2004-06-01T00:00:00-03:00,17.03
2004-07-01,2004,1,7,BMF12_SWAPDI360F12,2004-07-01T00:00:00-03:00,17.61
2004-08-01,2004,1,8,BMF12_SWAPDI360F12,2004-08-01T00:00:00-03:00,17.97
2004-09-01,2004,1,9,BMF12_SWAPDI360F12,2004-09-01T00:00:00-03:00,17.4
2004-10-01,2004,1,10,BMF12_SWAPDI360F12,2004-10-01T00:00:00-03:00,17.92
2004-11-01,2004,1,11,BMF12_SWAPDI360F12,2004-11-01T00:00:00-03:00,17.85
2004-12-01,2004,1,12,BMF12_SWAPDI360F12,2004-12-01T00:00:00-02:00,17.83
2005-01-01,2005,1,1,BMF12_SWAPDI360F12,2005-01-01T00:00:00-02:00,18.83
2005-02-01,2005,1,2,BMF12_SWAPDI360F12,2005-02-01T00:00:00-02:00,18.46
2005-03-01,2005,1,3,BMF12_SWAPDI360F12,2005-03-01T00:00:00-03:00,19.19
2005-04-01,2005,1,4,BMF12_SWAPDI360F12,2005-04-01T00:00:00-03:00,19.16
2005-05-01,2005,1,5,BMF12_SWAPDI360F12,2005-05-01T00:00:00-03:00,18.65
2005-06-01,2005,1,6,BMF12_SWAPDI360F12,2005-06-01T00:00:00-03:00,18.15
2005-07-01,2005,1,7,BMF12_SWAPDI360F12,2005-07-01T00:00:00-03:00,18.33
2005-08-01,2005,1,8,BMF12_SWAPDI360F12,2005-08-01T00:00:00-03:00,18.32
2005-09-01,2005,1,9,BMF12_SWAPDI360F12,2005-09-01T00:00:00-03:00,17.91
2005-10-01,2005,1,10,BMF12_SWAPDI360F12,2005-10-01T00:00:00-03:00,17.6
2005-11-01,2005,1,11,BMF12_SWAPDI360F12,2005-11-01T00:00:00-02:00,16.75
2005-12-01,2005,1,12,BMF12_SWAPDI360F12,2005-12-01T00:00:00-02:00,16.38
2006-01-01,2006,1,1,BMF12_SWAPDI360F12,2006-01-01T00:00:00-02:00,15.83
2006-02-01,2006,1,2,BMF12_SWAPDI360F12,2006-02-01T00:00:00-02:00,15.23
2006-03-01,2006,1,3,BMF12_SWAPDI360F12,2006-03-01T00:00:00-03:00,14.84
2006-04-01,2006,1,4,BMF12_SWAPDI360F12,2006-04-01T00:00:00-03:00,14.68
2006-05-01,2006,1,5,BMF12_SWAPDI360F12,2006-05-01T00:00:00-03:00,15.48
2006-06-01,2006,1,6,BMF12_SWAPDI360F12,2006-06-01T00:00:00-03:00,14.78
2006-07-01,2006,1,7,BMF12_SWAPDI360F12,2006-07-01T00:00:00-03:00,14.48
2006-08-01,2006,1,8,BMF12_SWAPDI360F12,2006-08-01T00:00:00-03:00,13.95
2006-09-01,2006,1,9,BMF12_SWAPDI360F12,2006-09-01T00:00:00-03:00,13.57
2006-10-01,2006,1,10,BMF12_SWAPDI360F12,2006-10-01T00:00:00-03:00,13.01
2006-11-01,2006,1,11,BMF12_SWAPDI360F12,2006-11-01T00:00:00-03:00,12.75
2006-12-01,2006,1,12,BMF12_SWAPDI360F12,2006-12-01T00:00:00-02:00,12.38
2007-01-01,2007,1,1,BMF12_SWAPDI360F12,2007-01-01T00:00:00-02:00,12.36
2007-02-01,2007,1,2,BMF12_SWAPDI360F12,2007-02-01T00:00:00-02:00,12.1
2007-03-01,2007,1,3,BMF12_SWAPDI360F12,2007-03-01T00:00:00-03:00,11.85
2007-04-01,2007,1,4,BMF12_SWAPDI360F12,2007-04-01T00:00:00-03:00,11.31
2007-05-01,2007,1,5,BMF12_SWAPDI360F12,2007-05-01T00:00:00-03:00,10.99
2007-06-01,2007,1,6,BMF12_SWAPDI360F12,2007-06-01T00:00:00-03:00,10.77
2007-07-01,2007,1,7,BMF12_SWAPDI360F12,2007-07-01T00:00:00-03:00,10.94
2007-08-01,2007,1,8,BMF12_SWAPDI360F12,2007-08-01T00:00:00-03:00,11.36
2007-09-01,2007,1,9,BMF12_SWAPDI360F12,2007-09-01T00:00:00-03:00,11.16
2007-10-01,2007,1,10,BMF12_SWAPDI360F12,2007-10-01T00:00:00-03:00,11.31
2007-11-01,2007,1,11,BMF12_SWAPDI360F12,2007-11-01T00:00:00-02:00,11.59
2007-12-01,2007,1,12,BMF12_SWAPDI360F12,2007-12-01T00:00:00-02:00,12.05
2008-01-01,2008,1,1,BMF12_SWAPDI360F12,2008-01-01T00:00:00-02:00,12.08
2008-02-01,2008,1,2,BMF12_SWAPDI360F12,2008-02-01T00:00:00-02:00,11.92
2008-03-01,2008,1,3,BMF12_SWAPDI360F12,2008-03-01T00:00:00-03:00,12.69
2008-04-01,2008,1,4,BMF12_SWAPDI360F12,2008-04-01T00:00:00-03:00,13.21
2008-05-01,2008,1,5,BMF12_SWAPDI360F12,2008-05-01T00:00:00-03:00,13.75
2008-06-01,2008,1,6,BMF12_SWAPDI360F12,2008-06-01T00:00:00-03:00,14.45
2008-07-01,2008,1,7,BMF12_SWAPDI360F12,2008-07-01T00:00:00-03:00,14.66
2008-08-01,2008,1,8,BMF12_SWAPDI360F12,2008-08-01T00:00:00-03:00,14.57
2008-09-01,2008,1,9,BMF12_SWAPDI360F12,2008-09-01T00:00:00-03:00,14.43
2008-10-01,2008,1,10,BMF12_SWAPDI360F12,2008-10-01T00:00:00-03:00,15.34
2008-11-01,2008,1,11,BMF12_SWAPDI360F12,2008-11-01T00:00:00-02:00,14.43
2008-12-01,2008,1,12,BMF12_SWAPDI360F12,2008-12-01T00:00:00-02:00,12.17
2009-01-01,2009,1,1,BMF12_SWAPDI360F12,2009-01-01T00:00:00-02:00,11.16
2009-02-01,2009,1,2,BMF12_SWAPDI360F12,2009-02-01T00:00:00-02:00,10.62
2009-03-01,2009,1,3,BMF12_SWAPDI360F12,2009-03-01T00:00:00-03:00,9.79
2009-04-01,2009,1,4,BMF12_SWAPDI360F12,2009-04-01T00:00:00-03:00,9.89
2009-05-01,2009,1,5,BMF12_SWAPDI360F12,2009-05-01T00:00:00-03:00,9.34
2009-06-01,2009,1,6,BMF12_SWAPDI360F12,2009-06-01T00:00:00-03:00,9.23
2009-07-01,2009,1,7,BMF12_SWAPDI360F12,2009-07-01T00:00:00-03:00,9.21
2009-08-01,2009,1,8,BMF12_SWAPDI360F12,2009-08-01T00:00:00-03:00,9.2
2009-09-01,2009,1,9,BMF12_SWAPDI360F12,2009-09-01T00:00:00-03:00,9.65
2009-10-01,2009,1,10,BMF12_SWAPDI360F12,2009-10-01T00:00:00-03:00,9.93
2009-11-01,2009,1,11,BMF12_SWAPDI360F12,2009-11-01T00:00:00-02:00,10.12
2009-12-01,2009,1,12,BMF12_SWAPDI360F12,2009-12-01T00:00:00-02:00,10.46
2010-01-01,2010,1,1,BMF12_SWAPDI360F12,2010-01-01T00:00:00-02:00,10.46
2010-02-01,2010,1,2,BMF12_SWAPDI360F12,2010-02-01T00:00:00-02:00,10.75
2010-03-01,2010,1,3,BMF12_SWAPDI360F12,2010-03-01T00:00:00-03:00,10.85
2010-04-01,2010,1,4,BMF12_SWAPDI360F12,2010-04-01T00:00:00-03:00,11.66
2010-05-01,2010,1,5,BMF12_SWAPDI360F12,2010-05-01T00:00:00-03:00,11.54
2010-06-01,2010,1,6,BMF12_SWAPDI360F12,2010-06-01T00:00:00-03:00,11.86
2010-07-01,2010,1,7,BMF12_SWAPDI360F12,2010-07-01T00:00:00-03:00,11.16
2010-08-01,2010,1,8,BMF12_SWAPDI360F12,2010-08-01T00:00:00-03:00,11.1
2010-09-01,2010,1,9,BMF12_SWAPDI360F12,2010-09-01T00:00:00-03:00,11.28
2010-10-01,2010,1,10,BMF12_SWAPDI360F12,2010-10-01T00:00:00-03:00,11.21
2010-11-01,2010,1,11,BMF12_SWAPDI360F12,2010-11-01T00:00:00-02:00,11.94
2010-12-01,2010,1,12,BMF12_SWAPDI360F12,2010-12-01T00:00:00-02:00,12.03
2011-01-01,2011,1,1,BMF12_SWAPDI360F12,2011-01-01T00:00:00-02:00,12.44
2011-02-01,2011,1,2,BMF12_SWAPDI360F12,2011-02-01T00:00:00-02:00,12.62
2011-03-01,2011,1,3,BMF12_SWAPDI360F12,2011-03-01T00:00:00-03:00,12.28
2011-04-01,2011,1,4,BMF12_SWAPDI360F12,2011-04-01T00:00:00-03:00,12.52
2011-05-01,2011,1,5,BMF12_SWAPDI360F12,2011-05-01T00:00:00-03:00,12.45
2011-06-01,2011,1,6,BMF12_SWAPDI360F12,2011-06-01T00:00:00-03:00,12.64
2011-07-01,2011,1,7,BMF12_SWAPDI360F12,2011-07-01T00:00:00-03:00,12.58
2011-08-01,2011,1,8,BMF12_SWAPDI360F12,2011-08-01T00:00:00-03:00,11.22
2011-09-01,2011,1,9,BMF12_SWAPDI360F12,2011-09-01T00:00:00-03:00,10.38
2011-10-01,2011,1,10,BMF12_SWAPDI360F12,2011-10-01T00:00:00-03:00,10.3
2011-11-01,2011,1,11,BMF12_SWAPDI360F12,2011-11-01T00:00:00-02:00,9.66
2011-12-01,2011,1,12,BMF12_SWAPDI360F12,2011-12-01T00:00:00-02:00,10.04
2012-01-01,2012,1,1,BMF12_SWAPDI360F12,2012-01-01T00:00:00-02:00,9.55
2012-02-01,2012,1,2,BMF12_SWAPDI360F12,2012-02-01T00:00:00-02:00,9.26
2012-03-01,2012,1,3,BMF12_SWAPDI360F12,2012-03-01T00:00:00-03:00,8.96
2012-04-01,2012,1,4,BMF12_SWAPDI360F12,2012-04-01T00:00:00-03:00,8.33
2012-05-01,2012,1,5,BMF12_SWAPDI360F12,2012-05-01T00:00:00-03:00,7.93
2012-06-01,2012,1,6,BMF12_SWAPDI360F12,2012-06-01T00:00:00-03:00,7.57
2012-07-01,2012,1,7,BMF12_SWAPDI360F12,2012-07-01T00:00:00-03:00,7.46
2012-08-01,2012,1,8,BMF12_SWAPDI360F12,2012-08-01T00:00:00-03:00,7.49
2012-09-01,2012,1,9,BMF12_SWAPDI360F12,2012-09-01T00:00:00-03:00,7.48
2012-10-01,2012,1,10,BMF12_SWAPDI360F12,2012-10-01T00:00:00-03:00,7.24
2012-11-01,2012,1,11,BMF12_SWAPDI360F12,2012-11-01T00:00:00-02:00,7.17
2012-12-01,2012,1,12,BMF12_SWAPDI360F12,2012-12-01T00:00:00-02:00,7.14
2013-01-01,2013,1,1,BMF12_SWAPDI360F12,2013-01-01T00:00:00-02:00,7.26
2013-02-01,2013,1,2,BMF12_SWAPDI360F12,2013-02-01T00:00:00-02:00,7.76
2013-03-01,2013,1,3,BMF12_SWAPDI360F12,2013-03-01T00:00:00-03:00,7.92
2013-04-01,2013,1,4,BMF12_SWAPDI360F12,2013-04-01T00:00:00-03:00,8.01
2013-05-01,2013,1,5,BMF12_SWAPDI360F12,2013-05-01T00:00:00-03:00,8.67
2013-06-01,2013,1,6,BMF12_SWAPDI360F12,2013-06-01T00:00:00-03:00,9.39
2013-07-01,2013,1,7,BMF12_SWAPDI360F12,2013-07-01T00:00:00-03:00,9.29
2013-08-01,2013,1,8,BMF12_SWAPDI360F12,2013-08-01T00:00:00-03:00,10.19
2013-09-01,2013,1,9,BMF12_SWAPDI360F12,2013-09-01T00:00:00-03:00,10.07
2013-10-01,2013,1,10,BMF12_SWAPDI360F12,2013-10-01T00:00:00-03:00,10.5
2013-11-01,2013,1,11,BMF12_SWAPDI360F12,2013-11-01T00:00:00-02:00,10.6
2013-12-01,2013,1,12,BMF12_SWAPDI360F12,2013-12-01T00:00:00-02:00,10.57
2014-01-01,2014,1,1,BMF12_SWAPDI360F12,2014-01-01T00:00:00-02:00,11.77
2014-02-01,2014,1,2,BMF12_SWAPDI360F12,2014-02-01T00:00:00-02:00,11.22
2014-03-01,2014,1,3,BMF12_SWAPDI360F12,2014-03-01T00:00:00-03:00,11.38
2014-04-01,2014,1,4,BMF12_SWAPDI360F12,2014-04-01T00:00:00-03:00,11.33
2014-05-01,2014,1,5,BMF12_SWAPDI360F12,2014-05-01T00:00:00-03:00,11.1
2014-06-01,2014,1,6,BMF12_SWAPDI360F12,2014-06-01T00:00:00-03:00,10.91
2014-07-01,2014,1,7,BMF12_SWAPDI360F12,2014-07-01T00:00:00-03:00,10.97
2014-08-01,2014,1,8,BMF12_SWAPDI360F12,2014-08-01T00:00:00-03:00,11.09
2014-09-01,2014,1,9,BMF12_SWAPDI360F12,2014-09-01T00:00:00-03:00,11.77
2014-10-01,2014,1,10,BMF12_SWAPDI360F12,2014-10-01T00:00:00-03:00,12.17
2014-11-01,2014,1,11,BMF12_SWAPDI360F12,2014-11-01T00:00:00-02:00,12.44
2014-12-01,2014,1,12,BMF12_SWAPDI360F12,2014-12-01T00:00:00-02:00,12.96
2015-01-01,2015,1,1,BMF12_SWAPDI360F12,2015-01-01T00:00:00-02:00,12.75
2015-02-01,2015,1,2,BMF12_SWAPDI360F12,2015-02-01T00:00:00-02:00,13.05
2015-03-01,2015,1,3,BMF12_SWAPDI360F12,2015-03-01T00:00:00-03:00,13.52
2015-04-01,2015,1,4,BMF12_SWAPDI360F12,2015-04-01T00:00:00-03:00,13.67
2015-05-01,2015,1,5,BMF12_SWAPDI360F12,2015-05-01T00:00:00-03:00,13.76
2015-06-01,2015,1,6,BMF12_SWAPDI360F12,2015-06-01T00:00:00-03:00,14.27
2015-07-01,2015,1,7,BMF12_SWAPDI360F12,2015-07-01T00:00:00-03:00,13.91
2015-08-01,2015,1,8,BMF12_SWAPDI360F12,2015-08-01T00:00:00-03:00,14.38
2015-09-01,2015,1,9,BMF12_SWAPDI360F12,2015-09-01T00:00:00-03:00,15.56
2015-10-01,2015,1,10,BMF12_SWAPDI360F12,2015-10-01T00:00:00-03:00,15.39
2015-11-01,2015,1,11,BMF12_SWAPDI360F12,2015-11-01T00:00:00-02:00,15.71
2015-12-01,2015,1,12,BMF12_SWAPDI360F12,2015-12-01T00:00:00-02:00,15.86
2016-01-01,2016,1,1,BMF12_SWAPDI360F12,2016-01-01T00:00:00-02:00,14.57
2016-02-01,2016,1,2,BMF12_SWAPDI360F12,2016-02-01T00:00:00-02:00,14.21
2016-03-01,2016,1,3,BMF12_SWAPDI360F12,2016-03-01T00:00:00-03:00,13.81
2016-04-01,2016,1,4,BMF12_SWAPDI360F12,2016-04-01T00:00:00-03:00,13.22
2016-05-01,2016,1,5,BMF12_SWAPDI360F12,2016-05-01T00:00:00-03:00,13.18
2016-06-01,2016,1,6,BMF12_SWAPDI360F12,2016-06-01T00:00:00-03:00,13.36
2016-07-01,2016,1,7,BMF12_SWAPDI360F12,2016-07-01T00:00:00-03:00,13.29
2016-08-01,2016,1,8,BMF12_SWAPDI360F12,2016-08-01T00:00:00-03:00,13.12
2016-09-01,2016,1,9,BMF12_SWAPDI360F12,2016-09-01T00:00:00-03:00,12.5
2016-10-01,2016,1,10,BMF12_SWAPDI360F12,2016-10-01T00:00:00-03:00,12.43
2016-11-01,2016,1,11,BMF12_SWAPDI360F12,2016-11-01T00:00:00-02:00,12.17
2016-12-01,2016,1,12,BMF12_SWAPDI360F12,2016-12-01T00:00:00-02:00,11.56
2017-01-01,2017,1,1,BMF12_SWAPDI360F12,2017-01-01T00:00:00-02:00,10.83
2017-02-01,2017,1,2,BMF12_SWAPDI360F12,2017-02-01T00:00:00-02:00,10.2
2017-03-01,2017,1,3,BMF12_SWAPDI360F12,2017-03-01T00:00:00-03:00,9.67
2017-04-01,2017,1,4,BMF12_SWAPDI360F12,2017-04-01T00:00:00-03:00,9.3
2017-05-01,2017,1,5,BMF12_SWAPDI360F12,2017-05-01T00:00:00-03:00,9.15
2017-06-01,2017,1,6,BMF12_SWAPDI360F12,2017-06-01T00:00:00-03:00,8.77
2017-07-01,2017,1,7,BMF12_SWAPDI360F12,2017-07-01T00:00:00-03:00,7.98
2017-08-01,2017,1,8,BMF12_SWAPDI360F12,2017-08-01T00:00:00-03:00,7.57
2017-09-01,2017,1,9,BMF12_SWAPDI360F12,2017-09-01T00:00:00-03:00,7.13
2017-10-01,2017,1,10,BMF12_SWAPDI360F12,2017-10-01T00:00:00-03:00,7.14
2017-11-01,2017,1,11,BMF12_SWAPDI360F12,2017-11-01T00:00:00-02:00,7.02
2017-12-01,2017,1,12,BMF12_SWAPDI360F12,2017-12-01T00:00:00-02:00,6.86
2018-01-01,2018,1,1,BMF12_SWAPDI360F12,2018-01-01T00:00:00-02:00,6.89
2018-02-01,2018,1,2,BMF12_SWAPDI360F12,2018-02-01T00:00:00-02:00,6.67
2018-03-01,2018,1,3,BMF12_SWAPDI360F12,2018-03-01T00:00:00-03:00,6.29
2018-04-01,2018,1,4,BMF12_SWAPDI360F12,2018-04-01T00:00:00-03:00,6.38
2018-05-01,2018,1,5,BMF12_SWAPDI360F12,2018-05-01T00:00:00-03:00,7.22
2018-06-01,2018,1,6,BMF12_SWAPDI360F12,2018-06-01T00:00:00-03:00,7.58
2018-07-01,2018,1,7,BMF12_SWAPDI360F12,2018-07-01T00:00:00-03:00,7.4
2018-08-01,2018,1,8,BMF12_SWAPDI360F12,2018-08-01T00:00:00-03:00,8.19
2018-09-01,2018,1,9,BMF12_SWAPDI360F12,2018-09-01T00:00:00-03:00,7.95
2018-10-01,2018,1,10,BMF12_SWAPDI360F12,2018-10-01T00:00:00-03:00,7.0
2018-11-01,2018,1,11,BMF12_SWAPDI360F12,2018-11-01T00:00:00-03:00,6.91
2018-12-01,2018,1,12,BMF12_SWAPDI360F12,2018-12-01T00:00:00-02:00,6.55
2019-01-01,2019,1,1,BMF12_SWAPDI360F12,2019-01-01T00:00:00-02:00,6.42
2019-02-01,2019,1,2,BMF12_SWAPDI360F12,2019-02-01T00:00:00-02:00,6.54
2019-03-01,2019,1,3,BMF12_SWAPDI360F12,2019-03-01T00:00:00-03:00,6.58
2019-04-01,2019,1,4,BMF12_SWAPDI360F12,2019-04-01T00:00:00-03:00,6.57
2019-05-01,2019,1,5,BMF12_SWAPDI360F12,2019-05-01T00:00:00-03:00,6.28
2019-06-01,2019,1,6,BMF12_SWAPDI360F12,2019-06-01T00:00:00-03:00,5.8
2019-07-01,2019,1,7,BMF12_SWAPDI360F12,2019-07-01T00:00:00-03:00,5.45
2019-08-01,2019,1,8,BMF12_SWAPDI360F12,2019-08-01T00:00:00-03:00,5.38
2019-09-01,2019,1,9,BMF12_SWAPDI360F12,2019-09-01T00:00:00-03:00,4.85
2019-10-01,2019,1,10,BMF12_SWAPDI360F12,2019-10-01T00:00:00-03:00,4.46
2019-11-01,2019,1,11,BMF12_SWAPDI360F12,2019-11-01T00:00:00-03:00,4.65
2019-12-01,2019,1,12,BMF12_SWAPDI360F12,2019-12-01T00:00:00-03:00,4.55
2020-01-01,2020,1,1,BMF12_SWAPDI360F12,2020-01-01T00:00:00-03:00,4.41
2020-02-01,2020,1,2,BMF12_SWAPDI360F12,2020-02-01T00:00:00-03:00,4.14
2020-03-01,2020,1,3,BMF12_SWAPDI360F12,2020-03-01T00:00:00-03:00,3.33
2020-04-01,2020,1,4,BMF12_SWAPDI360F12,2020-04-01T00:00:00-03:00,2.94
2020-05-01,2020,1,5,BMF12_SWAPDI360F12,2020-05-01T00:00:00-03:00,2.53
2020-06-01,2020,1,6,BMF12_SWAPDI360F12,2020-06-01T00:00:00-03:00,2.36
2020-07-01,2020,1,7,BMF12_SWAPDI360F12,2020-07-01T00:00:00-03:00,2.26
2020-08-01,2020,1,8,BMF12_SWAPDI360F12,2020-08-01T00:00:00-03:00,2.59
2020-09-01,2020,1,9,BMF12_SWAPDI360F12,2020-09-01T00:00:00-03:00,2.77
2020-10-01,2020,1,10,BMF12_SWAPDI360F12,2020-10-01T00:00:00-03:00,3.16
2020-11-01,2020,1,11,BMF12_SWAPDI360F12,2020-11-01T00:00:00-03:00,3.15
2020-12-01,2020,1,12,BMF12_SWAPDI360F12,2020-12-01T00:00:00-03:00,2.83
2021-01-01,2021,1,1,BMF12_SWAPDI360F12,2021-01-01T00:00:00-03:00,3.44
2021-02-01,2021,1,2,BMF12_SWAPDI360F12,2021-02-01T00:00:00-03:00,4.08
