DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((%))
2011-03-01,2011,1,3,BM12_CIN12,2011-03-01T00:00:00-03:00,3.17
2011-04-01,2011,1,4,BM12_CIN12,2011-04-01T00:00:00-03:00,3.24
2011-05-01,2011,1,5,BM12_CIN12,2011-05-01T00:00:00-03:00,3.37
2011-06-01,2011,1,6,BM12_CIN12,2011-06-01T00:00:00-03:00,3.32
2011-07-01,2011,1,7,BM12_CIN12,2011-07-01T00:00:00-03:00,3.42
2011-08-01,2011,1,8,BM12_CIN12,2011-08-01T00:00:00-03:00,3.45
2011-09-01,2011,1,9,BM12_CIN12,2011-09-01T00:00:00-03:00,3.46
2011-10-01,2011,1,10,BM12_CIN12,2011-10-01T00:00:00-03:00,3.58
2011-11-01,2011,1,11,BM12_CIN12,2011-11-01T00:00:00-02:00,3.58
2011-12-01,2011,1,12,BM12_CIN12,2011-12-01T00:00:00-02:00,3.54
2012-01-01,2012,1,1,BM12_CIN12,2012-01-01T00:00:00-02:00,3.66
2012-02-01,2012,1,2,BM12_CIN12,2012-02-01T00:00:00-02:00,3.71
2012-03-01,2012,1,3,BM12_CIN12,2012-03-01T00:00:00-03:00,3.67
2012-04-01,2012,1,4,BM12_CIN12,2012-04-01T00:00:00-03:00,3.76
2012-05-01,2012,1,5,BM12_CIN12,2012-05-01T00:00:00-03:00,3.76
2012-06-01,2012,1,6,BM12_CIN12,2012-06-01T00:00:00-03:00,3.71
2012-07-01,2012,1,7,BM12_CIN12,2012-07-01T00:00:00-03:00,3.72
2012-08-01,2012,1,8,BM12_CIN12,2012-08-01T00:00:00-03:00,3.75
2012-09-01,2012,1,9,BM12_CIN12,2012-09-01T00:00:00-03:00,3.72
2012-10-01,2012,1,10,BM12_CIN12,2012-10-01T00:00:00-03:00,3.76
2012-11-01,2012,1,11,BM12_CIN12,2012-11-01T00:00:00-02:00,3.67
2012-12-01,2012,1,12,BM12_CIN12,2012-12-01T00:00:00-02:00,3.55
2013-01-01,2013,1,1,BM12_CIN12,2013-01-01T00:00:00-02:00,3.54
2013-02-01,2013,1,2,BM12_CIN12,2013-02-01T00:00:00-02:00,3.51
2013-03-01,2013,1,3,BM12_CIN12,2013-03-01T00:00:00-03:00,3.45
2013-04-01,2013,1,4,BM12_CIN12,2013-04-01T00:00:00-03:00,3.47
2013-05-01,2013,1,5,BM12_CIN12,2013-05-01T00:00:00-03:00,3.47
2013-06-01,2013,1,6,BM12_CIN12,2013-06-01T00:00:00-03:00,3.25
2013-07-01,2013,1,7,BM12_CIN12,2013-07-01T00:00:00-03:00,3.21
2013-08-01,2013,1,8,BM12_CIN12,2013-08-01T00:00:00-03:00,3.13
2013-09-01,2013,1,9,BM12_CIN12,2013-09-01T00:00:00-03:00,3.14
2013-10-01,2013,1,10,BM12_CIN12,2013-10-01T00:00:00-03:00,3.06
2013-11-01,2013,1,11,BM12_CIN12,2013-11-01T00:00:00-02:00,2.97
2013-12-01,2013,1,12,BM12_CIN12,2013-12-01T00:00:00-02:00,2.86
2014-01-01,2014,1,1,BM12_CIN12,2014-01-01T00:00:00-02:00,2.84
2014-02-01,2014,1,2,BM12_CIN12,2014-02-01T00:00:00-02:00,2.86
2014-03-01,2014,1,3,BM12_CIN12,2014-03-01T00:00:00-03:00,2.88
2014-04-01,2014,1,4,BM12_CIN12,2014-04-01T00:00:00-03:00,2.92
2014-05-01,2014,1,5,BM12_CIN12,2014-05-01T00:00:00-03:00,3.0
2014-06-01,2014,1,6,BM12_CIN12,2014-06-01T00:00:00-03:00,2.9
2014-07-01,2014,1,7,BM12_CIN12,2014-07-01T00:00:00-03:00,2.96
2014-08-01,2014,1,8,BM12_CIN12,2014-08-01T00:00:00-03:00,2.98
2014-09-01,2014,1,9,BM12_CIN12,2014-09-01T00:00:00-03:00,2.91
2014-10-01,2014,1,10,BM12_CIN12,2014-10-01T00:00:00-03:00,2.96
2014-11-01,2014,1,11,BM12_CIN12,2014-11-01T00:00:00-02:00,2.85
2014-12-01,2014,1,12,BM12_CIN12,2014-12-01T00:00:00-02:00,2.73
2015-01-01,2015,1,1,BM12_CIN12,2015-01-01T00:00:00-02:00,2.82
2015-02-01,2015,1,2,BM12_CIN12,2015-02-01T00:00:00-02:00,2.85
2015-03-01,2015,1,3,BM12_CIN12,2015-03-01T00:00:00-03:00,2.82
2015-04-01,2015,1,4,BM12_CIN12,2015-04-01T00:00:00-03:00,2.96
2015-05-01,2015,1,5,BM12_CIN12,2015-05-01T00:00:00-03:00,3.02
2015-06-01,2015,1,6,BM12_CIN12,2015-06-01T00:00:00-03:00,2.92
2015-07-01,2015,1,7,BM12_CIN12,2015-07-01T00:00:00-03:00,3.03
2015-08-01,2015,1,8,BM12_CIN12,2015-08-01T00:00:00-03:00,3.12
2015-09-01,2015,1,9,BM12_CIN12,2015-09-01T00:00:00-03:00,3.12
2015-10-01,2015,1,10,BM12_CIN12,2015-10-01T00:00:00-03:00,3.24
2015-11-01,2015,1,11,BM12_CIN12,2015-11-01T00:00:00-02:00,3.38
2015-12-01,2015,1,12,BM12_CIN12,2015-12-01T00:00:00-02:00,3.37
2016-01-01,2016,1,1,BM12_CIN12,2016-01-01T00:00:00-02:00,3.47
2016-02-01,2016,1,2,BM12_CIN12,2016-02-01T00:00:00-02:00,3.5
2016-03-01,2016,1,3,BM12_CIN12,2016-03-01T00:00:00-03:00,3.53
2016-04-01,2016,1,4,BM12_CIN12,2016-04-01T00:00:00-03:00,3.65
2016-05-01,2016,1,5,BM12_CIN12,2016-05-01T00:00:00-03:00,3.73
2016-06-01,2016,1,6,BM12_CIN12,2016-06-01T00:00:00-03:00,3.51
2016-07-01,2016,1,7,BM12_CIN12,2016-07-01T00:00:00-03:00,3.56
2016-08-01,2016,1,8,BM12_CIN12,2016-08-01T00:00:00-03:00,3.64
2016-09-01,2016,1,9,BM12_CIN12,2016-09-01T00:00:00-03:00,3.68
2016-10-01,2016,1,10,BM12_CIN12,2016-10-01T00:00:00-03:00,3.84
2016-11-01,2016,1,11,BM12_CIN12,2016-11-01T00:00:00-02:00,3.8
2016-12-01,2016,1,12,BM12_CIN12,2016-12-01T00:00:00-02:00,3.7
2017-01-01,2017,1,1,BM12_CIN12,2017-01-01T00:00:00-02:00,3.73
2017-02-01,2017,1,2,BM12_CIN12,2017-02-01T00:00:00-02:00,3.75
2017-03-01,2017,1,3,BM12_CIN12,2017-03-01T00:00:00-03:00,3.85
2017-04-01,2017,1,4,BM12_CIN12,2017-04-01T00:00:00-03:00,3.93
2017-05-01,2017,1,5,BM12_CIN12,2017-05-01T00:00:00-03:00,4.04
2017-06-01,2017,1,6,BM12_CIN12,2017-06-01T00:00:00-03:00,3.73
2017-07-01,2017,1,7,BM12_CIN12,2017-07-01T00:00:00-03:00,3.69
2017-08-01,2017,1,8,BM12_CIN12,2017-08-01T00:00:00-03:00,3.7
2017-09-01,2017,1,9,BM12_CIN12,2017-09-01T00:00:00-03:00,3.6
