DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Meses)
2011-03-01,2011,1,3,BM12_CPCOPF12,2011-03-01T00:00:00-03:00,84.03
2011-04-01,2011,1,4,BM12_CPCOPF12,2011-04-01T00:00:00-03:00,85.34
2011-05-01,2011,1,5,BM12_CPCOPF12,2011-05-01T00:00:00-03:00,86.02
2011-06-01,2011,1,6,BM12_CPCOPF12,2011-06-01T00:00:00-03:00,88.96
2011-07-01,2011,1,7,BM12_CPCOPF12,2011-07-01T00:00:00-03:00,90.71
2011-08-01,2011,1,8,BM12_CPCOPF12,2011-08-01T00:00:00-03:00,91.78
2011-09-01,2011,1,9,BM12_CPCOPF12,2011-09-01T00:00:00-03:00,98.97
2011-10-01,2011,1,10,BM12_CPCOPF12,2011-10-01T00:00:00-03:00,100.24
2011-11-01,2011,1,11,BM12_CPCOPF12,2011-11-01T00:00:00-02:00,102.16
2011-12-01,2011,1,12,BM12_CPCOPF12,2011-12-01T00:00:00-02:00,102.26
2012-01-01,2012,1,1,BM12_CPCOPF12,2012-01-01T00:00:00-02:00,103.61
2012-02-01,2012,1,2,BM12_CPCOPF12,2012-02-01T00:00:00-02:00,104.28
2012-03-01,2012,1,3,BM12_CPCOPF12,2012-03-01T00:00:00-03:00,105.95
2012-04-01,2012,1,4,BM12_CPCOPF12,2012-04-01T00:00:00-03:00,106.7
2012-05-01,2012,1,5,BM12_CPCOPF12,2012-05-01T00:00:00-03:00,108.51
2012-06-01,2012,1,6,BM12_CPCOPF12,2012-06-01T00:00:00-03:00,110.43
2012-07-01,2012,1,7,BM12_CPCOPF12,2012-07-01T00:00:00-03:00,111.51
2012-08-01,2012,1,8,BM12_CPCOPF12,2012-08-01T00:00:00-03:00,111.28
2012-09-01,2012,1,9,BM12_CPCOPF12,2012-09-01T00:00:00-03:00,112.33
2012-10-01,2012,1,10,BM12_CPCOPF12,2012-10-01T00:00:00-03:00,113.92
2012-11-01,2012,1,11,BM12_CPCOPF12,2012-11-01T00:00:00-02:00,115.75
2012-12-01,2012,1,12,BM12_CPCOPF12,2012-12-01T00:00:00-02:00,117.79
2013-01-01,2013,1,1,BM12_CPCOPF12,2013-01-01T00:00:00-02:00,119.63
2013-02-01,2013,1,2,BM12_CPCOPF12,2013-02-01T00:00:00-02:00,120.09
2013-03-01,2013,1,3,BM12_CPCOPF12,2013-03-01T00:00:00-03:00,121.76
2013-04-01,2013,1,4,BM12_CPCOPF12,2013-04-01T00:00:00-03:00,123.67
2013-05-01,2013,1,5,BM12_CPCOPF12,2013-05-01T00:00:00-03:00,125.49
2013-06-01,2013,1,6,BM12_CPCOPF12,2013-06-01T00:00:00-03:00,127.1
2013-07-01,2013,1,7,BM12_CPCOPF12,2013-07-01T00:00:00-03:00,128.42
2013-08-01,2013,1,8,BM12_CPCOPF12,2013-08-01T00:00:00-03:00,129.23
2013-09-01,2013,1,9,BM12_CPCOPF12,2013-09-01T00:00:00-03:00,130.17
2013-10-01,2013,1,10,BM12_CPCOPF12,2013-10-01T00:00:00-03:00,130.48
2013-11-01,2013,1,11,BM12_CPCOPF12,2013-11-01T00:00:00-02:00,132.05
2013-12-01,2013,1,12,BM12_CPCOPF12,2013-12-01T00:00:00-02:00,133.02
2014-01-01,2014,1,1,BM12_CPCOPF12,2014-01-01T00:00:00-02:00,134.73
2014-02-01,2014,1,2,BM12_CPCOPF12,2014-02-01T00:00:00-02:00,137.17
2014-03-01,2014,1,3,BM12_CPCOPF12,2014-03-01T00:00:00-03:00,137.11
2014-04-01,2014,1,4,BM12_CPCOPF12,2014-04-01T00:00:00-03:00,138.44
2014-05-01,2014,1,5,BM12_CPCOPF12,2014-05-01T00:00:00-03:00,145.24
