DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Tonelada)
1970-01-01,1970,1,1,SNIC12_QSCC12,1970-01-01T00:00:00-02:00,707737.0
1970-02-01,1970,1,2,SNIC12_QSCC12,1970-02-01T00:00:00-02:00,629760.0
1970-03-01,1970,1,3,SNIC12_QSCC12,1970-03-01T00:00:00-03:00,702676.0
1970-04-01,1970,1,4,SNIC12_QSCC12,1970-04-01T00:00:00-03:00,699254.0
1970-05-01,1970,1,5,SNIC12_QSCC12,1970-05-01T00:00:00-03:00,767208.0
1970-06-01,1970,1,6,SNIC12_QSCC12,1970-06-01T00:00:00-03:00,741160.0
1970-07-01,1970,1,7,SNIC12_QSCC12,1970-07-01T00:00:00-03:00,782045.0
1970-08-01,1970,1,8,SNIC12_QSCC12,1970-08-01T00:00:00-03:00,768660.0
1970-09-01,1970,1,9,SNIC12_QSCC12,1970-09-01T00:00:00-03:00,774964.0
1970-10-01,1970,1,10,SNIC12_QSCC12,1970-10-01T00:00:00-03:00,799721.0
1970-11-01,1970,1,11,SNIC12_QSCC12,1970-11-01T00:00:00-03:00,783391.0
1970-12-01,1970,1,12,SNIC12_QSCC12,1970-12-01T00:00:00-02:00,845855.0
1971-01-01,1971,1,1,SNIC12_QSCC12,1971-01-01T00:00:00-02:00,815932.0
1971-02-01,1971,1,2,SNIC12_QSCC12,1971-02-01T00:00:00-02:00,748953.0
1971-03-01,1971,1,3,SNIC12_QSCC12,1971-03-01T00:00:00-03:00,770616.0
1971-04-01,1971,1,4,SNIC12_QSCC12,1971-04-01T00:00:00-03:00,738592.0
1971-05-01,1971,1,5,SNIC12_QSCC12,1971-05-01T00:00:00-03:00,790908.0
1971-06-01,1971,1,6,SNIC12_QSCC12,1971-06-01T00:00:00-03:00,754577.0
1971-07-01,1971,1,7,SNIC12_QSCC12,1971-07-01T00:00:00-03:00,825439.0
1971-08-01,1971,1,8,SNIC12_QSCC12,1971-08-01T00:00:00-03:00,864634.0
1971-09-01,1971,1,9,SNIC12_QSCC12,1971-09-01T00:00:00-03:00,860997.0
1971-10-01,1971,1,10,SNIC12_QSCC12,1971-10-01T00:00:00-03:00,839151.0
1971-11-01,1971,1,11,SNIC12_QSCC12,1971-11-01T00:00:00-03:00,879112.0
1971-12-01,1971,1,12,SNIC12_QSCC12,1971-12-01T00:00:00-02:00,913728.0
1972-01-01,1972,1,1,SNIC12_QSCC12,1972-01-01T00:00:00-02:00,861271.0
1972-02-01,1972,1,2,SNIC12_QSCC12,1972-02-01T00:00:00-02:00,794887.0
1972-03-01,1972,1,3,SNIC12_QSCC12,1972-03-01T00:00:00-03:00,919731.0
1972-04-01,1972,1,4,SNIC12_QSCC12,1972-04-01T00:00:00-03:00,854657.0
1972-05-01,1972,1,5,SNIC12_QSCC12,1972-05-01T00:00:00-03:00,926035.0
1972-06-01,1972,1,6,SNIC12_QSCC12,1972-06-01T00:00:00-03:00,921920.0
1972-07-01,1972,1,7,SNIC12_QSCC12,1972-07-01T00:00:00-03:00,957533.0
1972-08-01,1972,1,8,SNIC12_QSCC12,1972-08-01T00:00:00-03:00,1032139.0
1972-09-01,1972,1,9,SNIC12_QSCC12,1972-09-01T00:00:00-03:00,1019210.0
1972-10-01,1972,1,10,SNIC12_QSCC12,1972-10-01T00:00:00-03:00,1036396.0
1972-11-01,1972,1,11,SNIC12_QSCC12,1972-11-01T00:00:00-03:00,1015783.0
1972-12-01,1972,1,12,SNIC12_QSCC12,1972-12-01T00:00:00-02:00,1041869.0
1973-01-01,1973,1,1,SNIC12_QSCC12,1973-01-01T00:00:00-02:00,977890.0
1973-02-01,1973,1,2,SNIC12_QSCC12,1973-02-01T00:00:00-02:00,924175.0
1973-03-01,1973,1,3,SNIC12_QSCC12,1973-03-01T00:00:00-03:00,1012468.0
1973-04-01,1973,1,4,SNIC12_QSCC12,1973-04-01T00:00:00-03:00,1028462.0
1973-05-01,1973,1,5,SNIC12_QSCC12,1973-05-01T00:00:00-03:00,1123214.0
1973-06-01,1973,1,6,SNIC12_QSCC12,1973-06-01T00:00:00-03:00,1141629.0
1973-07-01,1973,1,7,SNIC12_QSCC12,1973-07-01T00:00:00-03:00,1150895.0
1973-08-01,1973,1,8,SNIC12_QSCC12,1973-08-01T00:00:00-03:00,1239133.0
1973-09-01,1973,1,9,SNIC12_QSCC12,1973-09-01T00:00:00-03:00,1173892.0
1973-10-01,1973,1,10,SNIC12_QSCC12,1973-10-01T00:00:00-03:00,1239167.0
1973-11-01,1973,1,11,SNIC12_QSCC12,1973-11-01T00:00:00-03:00,1161545.0
1973-12-01,1973,1,12,SNIC12_QSCC12,1973-12-01T00:00:00-02:00,1225106.0
1974-01-01,1974,1,1,SNIC12_QSCC12,1974-01-01T00:00:00-02:00,1186267.0
1974-02-01,1974,1,2,SNIC12_QSCC12,1974-02-01T00:00:00-02:00,1099692.0
1974-03-01,1974,1,3,SNIC12_QSCC12,1974-03-01T00:00:00-03:00,1206485.0
1974-04-01,1974,1,4,SNIC12_QSCC12,1974-04-01T00:00:00-03:00,1138087.0
1974-05-01,1974,1,5,SNIC12_QSCC12,1974-05-01T00:00:00-03:00,1289865.0
1974-06-01,1974,1,6,SNIC12_QSCC12,1974-06-01T00:00:00-03:00,1255145.0
1974-07-01,1974,1,7,SNIC12_QSCC12,1974-07-01T00:00:00-03:00,1268116.0
