DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((%))
1970-01-01,1970,1,1,CE12_CUTIND12,1970-01-01T00:00:00-02:00,86.0
1970-02-01,1970,1,2,CE12_CUTIND12,1970-02-01T00:00:00-02:00,
1970-03-01,1970,1,3,CE12_CUTIND12,1970-03-01T00:00:00-03:00,
1970-04-01,1970,1,4,CE12_CUTIND12,1970-04-01T00:00:00-03:00,85.0
1970-05-01,1970,1,5,CE12_CUTIND12,1970-05-01T00:00:00-03:00,
1970-06-01,1970,1,6,CE12_CUTIND12,1970-06-01T00:00:00-03:00,
1970-07-01,1970,1,7,CE12_CUTIND12,1970-07-01T00:00:00-03:00,86.0
1970-08-01,1970,1,8,CE12_CUTIND12,1970-08-01T00:00:00-03:00,
1970-09-01,1970,1,9,CE12_CUTIND12,1970-09-01T00:00:00-03:00,
1970-10-01,1970,1,10,CE12_CUTIND12,1970-10-01T00:00:00-03:00,86.0
1970-11-01,1970,1,11,CE12_CUTIND12,1970-11-01T00:00:00-03:00,
1970-12-01,1970,1,12,CE12_CUTIND12,1970-12-01T00:00:00-02:00,
1971-01-01,1971,1,1,CE12_CUTIND12,1971-01-01T00:00:00-02:00,86.0
1971-02-01,1971,1,2,CE12_CUTIND12,1971-02-01T00:00:00-02:00,
1971-03-01,1971,1,3,CE12_CUTIND12,1971-03-01T00:00:00-03:00,
1971-04-01,1971,1,4,CE12_CUTIND12,1971-04-01T00:00:00-03:00,86.0
1971-05-01,1971,1,5,CE12_CUTIND12,1971-05-01T00:00:00-03:00,
1971-06-01,1971,1,6,CE12_CUTIND12,1971-06-01T00:00:00-03:00,
1971-07-01,1971,1,7,CE12_CUTIND12,1971-07-01T00:00:00-03:00,87.0
1971-08-01,1971,1,8,CE12_CUTIND12,1971-08-01T00:00:00-03:00,
1971-09-01,1971,1,9,CE12_CUTIND12,1971-09-01T00:00:00-03:00,
1971-10-01,1971,1,10,CE12_CUTIND12,1971-10-01T00:00:00-03:00,87.0
1971-11-01,1971,1,11,CE12_CUTIND12,1971-11-01T00:00:00-03:00,
1971-12-01,1971,1,12,CE12_CUTIND12,1971-12-01T00:00:00-02:00,
1972-01-01,1972,1,1,CE12_CUTIND12,1972-01-01T00:00:00-02:00,87.0
1972-02-01,1972,1,2,CE12_CUTIND12,1972-02-01T00:00:00-02:00,
1972-03-01,1972,1,3,CE12_CUTIND12,1972-03-01T00:00:00-03:00,
1972-04-01,1972,1,4,CE12_CUTIND12,1972-04-01T00:00:00-03:00,86.0
1972-05-01,1972,1,5,CE12_CUTIND12,1972-05-01T00:00:00-03:00,
1972-06-01,1972,1,6,CE12_CUTIND12,1972-06-01T00:00:00-03:00,
1972-07-01,1972,1,7,CE12_CUTIND12,1972-07-01T00:00:00-03:00,87.0
1972-08-01,1972,1,8,CE12_CUTIND12,1972-08-01T00:00:00-03:00,
1972-09-01,1972,1,9,CE12_CUTIND12,1972-09-01T00:00:00-03:00,
1972-10-01,1972,1,10,CE12_CUTIND12,1972-10-01T00:00:00-03:00,89.0
1972-11-01,1972,1,11,CE12_CUTIND12,1972-11-01T00:00:00-03:00,
1972-12-01,1972,1,12,CE12_CUTIND12,1972-12-01T00:00:00-02:00,
1973-01-01,1973,1,1,CE12_CUTIND12,1973-01-01T00:00:00-02:00,89.0
1973-02-01,1973,1,2,CE12_CUTIND12,1973-02-01T00:00:00-02:00,
1973-03-01,1973,1,3,CE12_CUTIND12,1973-03-01T00:00:00-03:00,
1973-04-01,1973,1,4,CE12_CUTIND12,1973-04-01T00:00:00-03:00,90.0
1973-05-01,1973,1,5,CE12_CUTIND12,1973-05-01T00:00:00-03:00,
1973-06-01,1973,1,6,CE12_CUTIND12,1973-06-01T00:00:00-03:00,
1973-07-01,1973,1,7,CE12_CUTIND12,1973-07-01T00:00:00-03:00,90.0
1973-08-01,1973,1,8,CE12_CUTIND12,1973-08-01T00:00:00-03:00,
1973-09-01,1973,1,9,CE12_CUTIND12,1973-09-01T00:00:00-03:00,
1973-10-01,1973,1,10,CE12_CUTIND12,1973-10-01T00:00:00-03:00,90.0
1973-11-01,1973,1,11,CE12_CUTIND12,1973-11-01T00:00:00-03:00,
1973-12-01,1973,1,12,CE12_CUTIND12,1973-12-01T00:00:00-02:00,
1974-01-01,1974,1,1,CE12_CUTIND12,1974-01-01T00:00:00-02:00,90.0
1974-02-01,1974,1,2,CE12_CUTIND12,1974-02-01T00:00:00-02:00,
1974-03-01,1974,1,3,CE12_CUTIND12,1974-03-01T00:00:00-03:00,
1974-04-01,1974,1,4,CE12_CUTIND12,1974-04-01T00:00:00-03:00,89.0
1974-05-01,1974,1,5,CE12_CUTIND12,1974-05-01T00:00:00-03:00,
1974-06-01,1974,1,6,CE12_CUTIND12,1974-06-01T00:00:00-03:00,
1974-07-01,1974,1,7,CE12_CUTIND12,1974-07-01T00:00:00-03:00,89.0
1974-08-01,1974,1,8,CE12_CUTIND12,1974-08-01T00:00:00-03:00,
1974-09-01,1974,1,9,CE12_CUTIND12,1974-09-01T00:00:00-03:00,
1974-10-01,1974,1,10,CE12_CUTIND12,1974-10-01T00:00:00-03:00,87.0
1974-11-01,1974,1,11,CE12_CUTIND12,1974-11-01T00:00:00-03:00,
1974-12-01,1974,1,12,CE12_CUTIND12,1974-12-01T00:00:00-02:00,
1975-01-01,1975,1,1,CE12_CUTIND12,1975-01-01T00:00:00-02:00,87.0
1975-02-01,1975,1,2,CE12_CUTIND12,1975-02-01T00:00:00-02:00,
1975-03-01,1975,1,3,CE12_CUTIND12,1975-03-01T00:00:00-03:00,
1975-04-01,1975,1,4,CE12_CUTIND12,1975-04-01T00:00:00-03:00,87.0
1975-05-01,1975,1,5,CE12_CUTIND12,1975-05-01T00:00:00-03:00,
1975-06-01,1975,1,6,CE12_CUTIND12,1975-06-01T00:00:00-03:00,
1975-07-01,1975,1,7,CE12_CUTIND12,1975-07-01T00:00:00-03:00,87.0
1975-08-01,1975,1,8,CE12_CUTIND12,1975-08-01T00:00:00-03:00,
1975-09-01,1975,1,9,CE12_CUTIND12,1975-09-01T00:00:00-03:00,
1975-10-01,1975,1,10,CE12_CUTIND12,1975-10-01T00:00:00-03:00,87.0
1975-11-01,1975,1,11,CE12_CUTIND12,1975-11-01T00:00:00-03:00,
1975-12-01,1975,1,12,CE12_CUTIND12,1975-12-01T00:00:00-02:00,
1976-01-01,1976,1,1,CE12_CUTIND12,1976-01-01T00:00:00-02:00,87.0
1976-02-01,1976,1,2,CE12_CUTIND12,1976-02-01T00:00:00-02:00,
1976-03-01,1976,1,3,CE12_CUTIND12,1976-03-01T00:00:00-03:00,
1976-04-01,1976,1,4,CE12_CUTIND12,1976-04-01T00:00:00-03:00,89.0
1976-05-01,1976,1,5,CE12_CUTIND12,1976-05-01T00:00:00-03:00,
1976-06-01,1976,1,6,CE12_CUTIND12,1976-06-01T00:00:00-03:00,
1976-07-01,1976,1,7,CE12_CUTIND12,1976-07-01T00:00:00-03:00,89.0
1976-08-01,1976,1,8,CE12_CUTIND12,1976-08-01T00:00:00-03:00,
1976-09-01,1976,1,9,CE12_CUTIND12,1976-09-01T00:00:00-03:00,
1976-10-01,1976,1,10,CE12_CUTIND12,1976-10-01T00:00:00-03:00,89.0
1976-11-01,1976,1,11,CE12_CUTIND12,1976-11-01T00:00:00-03:00,
1976-12-01,1976,1,12,CE12_CUTIND12,1976-12-01T00:00:00-02:00,
