DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (GWh)
1982-10-01,1982,1,10,ELETRO12_CEET12,1982-10-01T00:00:00-03:00,10515.0
1982-11-01,1982,1,11,ELETRO12_CEET12,1982-11-01T00:00:00-03:00,10644.0
1982-12-01,1982,1,12,ELETRO12_CEET12,1982-12-01T00:00:00-02:00,10453.0
1983-01-01,1983,1,1,ELETRO12_CEET12,1983-01-01T00:00:00-02:00,10630.0
1983-02-01,1983,1,2,ELETRO12_CEET12,1983-02-01T00:00:00-02:00,10253.0
1983-03-01,1983,1,3,ELETRO12_CEET12,1983-03-01T00:00:00-03:00,10360.0
1983-04-01,1983,1,4,ELETRO12_CEET12,1983-04-01T00:00:00-03:00,11266.0
1983-05-01,1983,1,5,ELETRO12_CEET12,1983-05-01T00:00:00-03:00,10788.0
1983-06-01,1983,1,6,ELETRO12_CEET12,1983-06-01T00:00:00-03:00,11411.0
1983-07-01,1983,1,7,ELETRO12_CEET12,1983-07-01T00:00:00-03:00,10945.0
1983-08-01,1983,1,8,ELETRO12_CEET12,1983-08-01T00:00:00-03:00,11077.0
1983-09-01,1983,1,9,ELETRO12_CEET12,1983-09-01T00:00:00-03:00,11608.0
1983-10-01,1983,1,10,ELETRO12_CEET12,1983-10-01T00:00:00-03:00,11402.0
1983-11-01,1983,1,11,ELETRO12_CEET12,1983-11-01T00:00:00-03:00,11366.0
1983-12-01,1983,1,12,ELETRO12_CEET12,1983-12-01T00:00:00-02:00,11332.0
1984-01-01,1984,1,1,ELETRO12_CEET12,1984-01-01T00:00:00-02:00,11642.0
1984-02-01,1984,1,2,ELETRO12_CEET12,1984-02-01T00:00:00-02:00,11968.0
1984-03-01,1984,1,3,ELETRO12_CEET12,1984-03-01T00:00:00-03:00,12207.0
1984-04-01,1984,1,4,ELETRO12_CEET12,1984-04-01T00:00:00-03:00,11626.0
1984-05-01,1984,1,5,ELETRO12_CEET12,1984-05-01T00:00:00-03:00,12031.0
1984-06-01,1984,1,6,ELETRO12_CEET12,1984-06-01T00:00:00-03:00,12277.0
1984-07-01,1984,1,7,ELETRO12_CEET12,1984-07-01T00:00:00-03:00,12210.0
1984-08-01,1984,1,8,ELETRO12_CEET12,1984-08-01T00:00:00-03:00,12698.0
1984-09-01,1984,1,9,ELETRO12_CEET12,1984-09-01T00:00:00-03:00,12953.0
1984-10-01,1984,1,10,ELETRO12_CEET12,1984-10-01T00:00:00-03:00,12520.0
1984-11-01,1984,1,11,ELETRO12_CEET12,1984-11-01T00:00:00-03:00,13420.0
1984-12-01,1984,1,12,ELETRO12_CEET12,1984-12-01T00:00:00-02:00,12845.0
1985-01-01,1985,1,1,ELETRO12_CEET12,1985-01-01T00:00:00-02:00,13204.0
1985-02-01,1985,1,2,ELETRO12_CEET12,1985-02-01T00:00:00-02:00,13114.0
1985-03-01,1985,1,3,ELETRO12_CEET12,1985-03-01T00:00:00-03:00,13079.0
1985-04-01,1985,1,4,ELETRO12_CEET12,1985-04-01T00:00:00-03:00,13651.0
1985-05-01,1985,1,5,ELETRO12_CEET12,1985-05-01T00:00:00-03:00,13224.0
1985-06-01,1985,1,6,ELETRO12_CEET12,1985-06-01T00:00:00-03:00,13528.0
1985-07-01,1985,1,7,ELETRO12_CEET12,1985-07-01T00:00:00-03:00,12965.0
1985-08-01,1985,1,8,ELETRO12_CEET12,1985-08-01T00:00:00-03:00,13969.0
1985-09-01,1985,1,9,ELETRO12_CEET12,1985-09-01T00:00:00-03:00,13918.0
1985-10-01,1985,1,10,ELETRO12_CEET12,1985-10-01T00:00:00-03:00,14002.0
1985-11-01,1985,1,11,ELETRO12_CEET12,1985-11-01T00:00:00-03:00,14320.0
1985-12-01,1985,1,12,ELETRO12_CEET12,1985-12-01T00:00:00-02:00,14041.0
1986-01-01,1986,1,1,ELETRO12_CEET12,1986-01-01T00:00:00-02:00,14120.0
1986-02-01,1986,1,2,ELETRO12_CEET12,1986-02-01T00:00:00-02:00,13709.0
1986-03-01,1986,1,3,ELETRO12_CEET12,1986-03-01T00:00:00-03:00,13152.0
1986-04-01,1986,1,4,ELETRO12_CEET12,1986-04-01T00:00:00-03:00,13894.0
1986-05-01,1986,1,5,ELETRO12_CEET12,1986-05-01T00:00:00-03:00,14756.0
1986-06-01,1986,1,6,ELETRO12_CEET12,1986-06-01T00:00:00-03:00,14514.0
1986-07-01,1986,1,7,ELETRO12_CEET12,1986-07-01T00:00:00-03:00,14502.0
1986-08-01,1986,1,8,ELETRO12_CEET12,1986-08-01T00:00:00-03:00,15227.0
1986-09-01,1986,1,9,ELETRO12_CEET12,1986-09-01T00:00:00-03:00,15028.0
1986-10-01,1986,1,10,ELETRO12_CEET12,1986-10-01T00:00:00-03:00,15124.0
1986-11-01,1986,1,11,ELETRO12_CEET12,1986-11-01T00:00:00-03:00,15559.0
1986-12-01,1986,1,12,ELETRO12_CEET12,1986-12-01T00:00:00-02:00,14685.0
1987-01-01,1987,1,1,ELETRO12_CEET12,1987-01-01T00:00:00-02:00,15698.0
1987-02-01,1987,1,2,ELETRO12_CEET12,1987-02-01T00:00:00-02:00,14422.0
1987-03-01,1987,1,3,ELETRO12_CEET12,1987-03-01T00:00:00-03:00,14885.0
1987-04-01,1987,1,4,ELETRO12_CEET12,1987-04-01T00:00:00-03:00,14412.0
1987-05-01,1987,1,5,ELETRO12_CEET12,1987-05-01T00:00:00-03:00,14940.0
1987-06-01,1987,1,6,ELETRO12_CEET12,1987-06-01T00:00:00-03:00,14357.0
1987-07-01,1987,1,7,ELETRO12_CEET12,1987-07-01T00:00:00-03:00,14618.0
1987-08-01,1987,1,8,ELETRO12_CEET12,1987-08-01T00:00:00-03:00,15267.0
1987-09-01,1987,1,9,ELETRO12_CEET12,1987-09-01T00:00:00-03:00,15093.0
1987-10-01,1987,1,10,ELETRO12_CEET12,1987-10-01T00:00:00-03:00,15220.0
1987-11-01,1987,1,11,ELETRO12_CEET12,1987-11-01T00:00:00-03:00,15568.0
1987-12-01,1987,1,12,ELETRO12_CEET12,1987-12-01T00:00:00-02:00,15092.0
1988-01-01,1988,1,1,ELETRO12_CEET12,1988-01-01T00:00:00-02:00,15798.0
1988-02-01,1988,1,2,ELETRO12_CEET12,1988-02-01T00:00:00-02:00,15379.0
1988-03-01,1988,1,3,ELETRO12_CEET12,1988-03-01T00:00:00-03:00,15466.0
1988-04-01,1988,1,4,ELETRO12_CEET12,1988-04-01T00:00:00-03:00,16087.0
1988-05-01,1988,1,5,ELETRO12_CEET12,1988-05-01T00:00:00-03:00,15117.0
1988-06-01,1988,1,6,ELETRO12_CEET12,1988-06-01T00:00:00-03:00,15482.0
1988-07-01,1988,1,7,ELETRO12_CEET12,1988-07-01T00:00:00-03:00,15649.0
1988-08-01,1988,1,8,ELETRO12_CEET12,1988-08-01T00:00:00-03:00,15529.0
1988-09-01,1988,1,9,ELETRO12_CEET12,1988-09-01T00:00:00-03:00,16418.0
1988-10-01,1988,1,10,ELETRO12_CEET12,1988-10-01T00:00:00-03:00,16286.0
1988-11-01,1988,1,11,ELETRO12_CEET12,1988-11-01T00:00:00-03:00,15592.0
1988-12-01,1988,1,12,ELETRO12_CEET12,1988-12-01T00:00:00-02:00,15794.0
1989-01-01,1989,1,1,ELETRO12_CEET12,1989-01-01T00:00:00-02:00,15882.0
1989-02-01,1989,1,2,ELETRO12_CEET12,1989-02-01T00:00:00-02:00,16006.0
1989-03-01,1989,1,3,ELETRO12_CEET12,1989-03-01T00:00:00-03:00,15232.0
1989-04-01,1989,1,4,ELETRO12_CEET12,1989-04-01T00:00:00-03:00,16510.0
1989-05-01,1989,1,5,ELETRO12_CEET12,1989-05-01T00:00:00-03:00,15872.0
1989-06-01,1989,1,6,ELETRO12_CEET12,1989-06-01T00:00:00-03:00,16383.0
1989-07-01,1989,1,7,ELETRO12_CEET12,1989-07-01T00:00:00-03:00,16669.0
1989-08-01,1989,1,8,ELETRO12_CEET12,1989-08-01T00:00:00-03:00,16566.0
1989-09-01,1989,1,9,ELETRO12_CEET12,1989-09-01T00:00:00-03:00,17513.0
1989-10-01,1989,1,10,ELETRO12_CEET12,1989-10-01T00:00:00-03:00,16810.0
1989-11-01,1989,1,11,ELETRO12_CEET12,1989-11-01T00:00:00-03:00,17208.0
1989-12-01,1989,1,12,ELETRO12_CEET12,1989-12-01T00:00:00-02:00,16534.0
1990-01-01,1990,1,1,ELETRO12_CEET12,1990-01-01T00:00:00-02:00,16919.0
1990-02-01,1990,1,2,ELETRO12_CEET12,1990-02-01T00:00:00-02:00,16907.0
1990-03-01,1990,1,3,ELETRO12_CEET12,1990-03-01T00:00:00-03:00,16513.0
1990-04-01,1990,1,4,ELETRO12_CEET12,1990-04-01T00:00:00-03:00,16626.0
1990-05-01,1990,1,5,ELETRO12_CEET12,1990-05-01T00:00:00-03:00,15357.0
1990-06-01,1990,1,6,ELETRO12_CEET12,1990-06-01T00:00:00-03:00,16266.0
1990-07-01,1990,1,7,ELETRO12_CEET12,1990-07-01T00:00:00-03:00,16025.0
1990-08-01,1990,1,8,ELETRO12_CEET12,1990-08-01T00:00:00-03:00,16800.0
1990-09-01,1990,1,9,ELETRO12_CEET12,1990-09-01T00:00:00-03:00,17602.0
1990-10-01,1990,1,10,ELETRO12_CEET12,1990-10-01T00:00:00-03:00,16974.0
1990-11-01,1990,1,11,ELETRO12_CEET12,1990-11-01T00:00:00-03:00,17837.0
1990-12-01,1990,1,12,ELETRO12_CEET12,1990-12-01T00:00:00-02:00,16813.0
1991-01-01,1991,1,1,ELETRO12_CEET12,1991-01-01T00:00:00-02:00,16795.0
1991-02-01,1991,1,2,ELETRO12_CEET12,1991-02-01T00:00:00-02:00,16892.0
1991-03-01,1991,1,3,ELETRO12_CEET12,1991-03-01T00:00:00-03:00,16010.0
1991-04-01,1991,1,4,ELETRO12_CEET12,1991-04-01T00:00:00-03:00,16876.0
1991-05-01,1991,1,5,ELETRO12_CEET12,1991-05-01T00:00:00-03:00,17439.0
1991-06-01,1991,1,6,ELETRO12_CEET12,1991-06-01T00:00:00-03:00,17744.0
1991-07-01,1991,1,7,ELETRO12_CEET12,1991-07-01T00:00:00-03:00,17276.0
1991-08-01,1991,1,8,ELETRO12_CEET12,1991-08-01T00:00:00-03:00,18179.0
1991-09-01,1991,1,9,ELETRO12_CEET12,1991-09-01T00:00:00-03:00,18214.0
1991-10-01,1991,1,10,ELETRO12_CEET12,1991-10-01T00:00:00-03:00,17986.0
1991-11-01,1991,1,11,ELETRO12_CEET12,1991-11-01T00:00:00-03:00,18373.0
1991-12-01,1991,1,12,ELETRO12_CEET12,1991-12-01T00:00:00-02:00,17624.0
1992-01-01,1992,1,1,ELETRO12_CEET12,1992-01-01T00:00:00-02:00,17750.0
1992-02-01,1992,1,2,ELETRO12_CEET12,1992-02-01T00:00:00-02:00,17706.0
1992-03-01,1992,1,3,ELETRO12_CEET12,1992-03-01T00:00:00-03:00,17710.0
1992-04-01,1992,1,4,ELETRO12_CEET12,1992-04-01T00:00:00-03:00,17306.0
1992-05-01,1992,1,5,ELETRO12_CEET12,1992-05-01T00:00:00-03:00,17810.0
1992-06-01,1992,1,6,ELETRO12_CEET12,1992-06-01T00:00:00-03:00,17424.0
1992-07-01,1992,1,7,ELETRO12_CEET12,1992-07-01T00:00:00-03:00,17665.0
1992-08-01,1992,1,8,ELETRO12_CEET12,1992-08-01T00:00:00-03:00,18107.0
1992-09-01,1992,1,9,ELETRO12_CEET12,1992-09-01T00:00:00-03:00,17827.0
1992-10-01,1992,1,10,ELETRO12_CEET12,1992-10-01T00:00:00-03:00,17821.0
1992-11-01,1992,1,11,ELETRO12_CEET12,1992-11-01T00:00:00-03:00,18111.0
1992-12-01,1992,1,12,ELETRO12_CEET12,1992-12-01T00:00:00-02:00,17520.0
1993-01-01,1993,1,1,ELETRO12_CEET12,1993-01-01T00:00:00-02:00,18070.0
1993-02-01,1993,1,2,ELETRO12_CEET12,1993-02-01T00:00:00-02:00,17416.0
1993-03-01,1993,1,3,ELETRO12_CEET12,1993-03-01T00:00:00-03:00,17781.0
1993-04-01,1993,1,4,ELETRO12_CEET12,1993-04-01T00:00:00-03:00,19100.0
1993-05-01,1993,1,5,ELETRO12_CEET12,1993-05-01T00:00:00-03:00,18312.0
1993-06-01,1993,1,6,ELETRO12_CEET12,1993-06-01T00:00:00-03:00,18316.0
1993-07-01,1993,1,7,ELETRO12_CEET12,1993-07-01T00:00:00-03:00,18259.0
1993-08-01,1993,1,8,ELETRO12_CEET12,1993-08-01T00:00:00-03:00,18673.0
1993-09-01,1993,1,9,ELETRO12_CEET12,1993-09-01T00:00:00-03:00,18881.0
1993-10-01,1993,1,10,ELETRO12_CEET12,1993-10-01T00:00:00-03:00,18630.0
1993-11-01,1993,1,11,ELETRO12_CEET12,1993-11-01T00:00:00-03:00,18879.0
1993-12-01,1993,1,12,ELETRO12_CEET12,1993-12-01T00:00:00-02:00,18331.0
1994-01-01,1994,1,1,ELETRO12_CEET12,1994-01-01T00:00:00-02:00,18513.0
1994-02-01,1994,1,2,ELETRO12_CEET12,1994-02-01T00:00:00-02:00,18164.0
1994-03-01,1994,1,3,ELETRO12_CEET12,1994-03-01T00:00:00-03:00,18130.0
1994-04-01,1994,1,4,ELETRO12_CEET12,1994-04-01T00:00:00-03:00,19073.0
1994-05-01,1994,1,5,ELETRO12_CEET12,1994-05-01T00:00:00-03:00,18179.0
1994-06-01,1994,1,6,ELETRO12_CEET12,1994-06-01T00:00:00-03:00,18851.0
1994-07-01,1994,1,7,ELETRO12_CEET12,1994-07-01T00:00:00-03:00,18177.0
1994-08-01,1994,1,8,ELETRO12_CEET12,1994-08-01T00:00:00-03:00,18558.0
1994-09-01,1994,1,9,ELETRO12_CEET12,1994-09-01T00:00:00-03:00,19666.0
1994-10-01,1994,1,10,ELETRO12_CEET12,1994-10-01T00:00:00-03:00,19597.0
1994-11-01,1994,1,11,ELETRO12_CEET12,1994-11-01T00:00:00-03:00,19519.0
1994-12-01,1994,1,12,ELETRO12_CEET12,1994-12-01T00:00:00-02:00,19498.0
1995-01-01,1995,1,1,ELETRO12_CEET12,1995-01-01T00:00:00-02:00,20175.0
1995-02-01,1995,1,2,ELETRO12_CEET12,1995-02-01T00:00:00-02:00,19829.0
1995-03-01,1995,1,3,ELETRO12_CEET12,1995-03-01T00:00:00-03:00,20085.0
1995-04-01,1995,1,4,ELETRO12_CEET12,1995-04-01T00:00:00-03:00,20548.0
1995-05-01,1995,1,5,ELETRO12_CEET12,1995-05-01T00:00:00-03:00,19866.0
1995-06-01,1995,1,6,ELETRO12_CEET12,1995-06-01T00:00:00-03:00,19954.0
1995-07-01,1995,1,7,ELETRO12_CEET12,1995-07-01T00:00:00-03:00,20041.0
1995-08-01,1995,1,8,ELETRO12_CEET12,1995-08-01T00:00:00-03:00,20062.0
1995-09-01,1995,1,9,ELETRO12_CEET12,1995-09-01T00:00:00-03:00,21108.0
1995-10-01,1995,1,10,ELETRO12_CEET12,1995-10-01T00:00:00-03:00,20415.0
1995-11-01,1995,1,11,ELETRO12_CEET12,1995-11-01T00:00:00-03:00,21199.0
1995-12-01,1995,1,12,ELETRO12_CEET12,1995-12-01T00:00:00-02:00,20554.0
1996-01-01,1996,1,1,ELETRO12_CEET12,1996-01-01T00:00:00-02:00,20662.0
1996-02-01,1996,1,2,ELETRO12_CEET12,1996-02-01T00:00:00-02:00,21093.0
1996-03-01,1996,1,3,ELETRO12_CEET12,1996-03-01T00:00:00-03:00,21027.0
1996-04-01,1996,1,4,ELETRO12_CEET12,1996-04-01T00:00:00-03:00,21546.0
1996-05-01,1996,1,5,ELETRO12_CEET12,1996-05-01T00:00:00-03:00,21206.0
1996-06-01,1996,1,6,ELETRO12_CEET12,1996-06-01T00:00:00-03:00,21345.0
1996-07-01,1996,1,7,ELETRO12_CEET12,1996-07-01T00:00:00-03:00,20882.0
1996-08-01,1996,1,8,ELETRO12_CEET12,1996-08-01T00:00:00-03:00,22006.0
1996-09-01,1996,1,9,ELETRO12_CEET12,1996-09-01T00:00:00-03:00,21953.0
1996-10-01,1996,1,10,ELETRO12_CEET12,1996-10-01T00:00:00-03:00,21946.0
1996-11-01,1996,1,11,ELETRO12_CEET12,1996-11-01T00:00:00-03:00,22087.0
1996-12-01,1996,1,12,ELETRO12_CEET12,1996-12-01T00:00:00-02:00,21858.0
1997-01-01,1997,1,1,ELETRO12_CEET12,1997-01-01T00:00:00-02:00,22566.0
1997-02-01,1997,1,2,ELETRO12_CEET12,1997-02-01T00:00:00-02:00,22332.0
1997-03-01,1997,1,3,ELETRO12_CEET12,1997-03-01T00:00:00-03:00,21818.0
1997-04-01,1997,1,4,ELETRO12_CEET12,1997-04-01T00:00:00-03:00,22306.0
1997-05-01,1997,1,5,ELETRO12_CEET12,1997-05-01T00:00:00-03:00,22698.0
1997-06-01,1997,1,6,ELETRO12_CEET12,1997-06-01T00:00:00-03:00,22255.0
1997-07-01,1997,1,7,ELETRO12_CEET12,1997-07-01T00:00:00-03:00,22442.0
1997-08-01,1997,1,8,ELETRO12_CEET12,1997-08-01T00:00:00-03:00,23110.0
1997-09-01,1997,1,9,ELETRO12_CEET12,1997-09-01T00:00:00-03:00,23161.0
1997-10-01,1997,1,10,ELETRO12_CEET12,1997-10-01T00:00:00-03:00,23614.0
1997-11-01,1997,1,11,ELETRO12_CEET12,1997-11-01T00:00:00-03:00,23954.0
1997-12-01,1997,1,12,ELETRO12_CEET12,1997-12-01T00:00:00-02:00,23025.0
1998-01-01,1998,1,1,ELETRO12_CEET12,1998-01-01T00:00:00-02:00,23920.0
1998-02-01,1998,1,2,ELETRO12_CEET12,1998-02-01T00:00:00-02:00,23065.0
1998-03-01,1998,1,3,ELETRO12_CEET12,1998-03-01T00:00:00-03:00,23083.0
1998-04-01,1998,1,4,ELETRO12_CEET12,1998-04-01T00:00:00-03:00,24178.0
1998-05-01,1998,1,5,ELETRO12_CEET12,1998-05-01T00:00:00-03:00,23830.0
1998-06-01,1998,1,6,ELETRO12_CEET12,1998-06-01T00:00:00-03:00,22952.0
1998-07-01,1998,1,7,ELETRO12_CEET12,1998-07-01T00:00:00-03:00,23265.0
1998-08-01,1998,1,8,ELETRO12_CEET12,1998-08-01T00:00:00-03:00,24082.0
1998-09-01,1998,1,9,ELETRO12_CEET12,1998-09-01T00:00:00-03:00,24266.0
1998-10-01,1998,1,10,ELETRO12_CEET12,1998-10-01T00:00:00-03:00,24181.0
1998-11-01,1998,1,11,ELETRO12_CEET12,1998-11-01T00:00:00-03:00,24058.0
1998-12-01,1998,1,12,ELETRO12_CEET12,1998-12-01T00:00:00-02:00,23645.0
1999-01-01,1999,1,1,ELETRO12_CEET12,1999-01-01T00:00:00-02:00,23901.0
1999-02-01,1999,1,2,ELETRO12_CEET12,1999-02-01T00:00:00-02:00,23370.0
1999-03-01,1999,1,3,ELETRO12_CEET12,1999-03-01T00:00:00-03:00,23815.0
1999-04-01,1999,1,4,ELETRO12_CEET12,1999-04-01T00:00:00-03:00,25247.0
1999-05-01,1999,1,5,ELETRO12_CEET12,1999-05-01T00:00:00-03:00,23882.0
1999-06-01,1999,1,6,ELETRO12_CEET12,1999-06-01T00:00:00-03:00,24065.0
1999-07-01,1999,1,7,ELETRO12_CEET12,1999-07-01T00:00:00-03:00,24028.0
1999-08-01,1999,1,8,ELETRO12_CEET12,1999-08-01T00:00:00-03:00,24490.0
1999-09-01,1999,1,9,ELETRO12_CEET12,1999-09-01T00:00:00-03:00,24886.0
1999-10-01,1999,1,10,ELETRO12_CEET12,1999-10-01T00:00:00-03:00,24705.0
1999-11-01,1999,1,11,ELETRO12_CEET12,1999-11-01T00:00:00-03:00,24958.0
1999-12-01,1999,1,12,ELETRO12_CEET12,1999-12-01T00:00:00-02:00,24843.0
2000-01-01,2000,1,1,ELETRO12_CEET12,2000-01-01T00:00:00-02:00,25060.0
2000-02-01,2000,1,2,ELETRO12_CEET12,2000-02-01T00:00:00-02:00,25057.0
