DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
2020-03-01,2020,1,3,BM12_CTJ12,2020-03-01T00:00:00-03:00,22.66
2020-04-01,2020,1,4,BM12_CTJ12,2020-04-01T00:00:00-03:00,21.45
2020-05-01,2020,1,5,BM12_CTJ12,2020-05-01T00:00:00-03:00,20.68
2020-06-01,2020,1,6,BM12_CTJ12,2020-06-01T00:00:00-03:00,19.47
2020-07-01,2020,1,7,BM12_CTJ12,2020-07-01T00:00:00-03:00,19.09
2020-08-01,2020,1,8,BM12_CTJ12,2020-08-01T00:00:00-03:00,18.62
2020-09-01,2020,1,9,BM12_CTJ12,2020-09-01T00:00:00-03:00,18.06
2020-10-01,2020,1,10,BM12_CTJ12,2020-10-01T00:00:00-03:00,18.6
2020-11-01,2020,1,11,BM12_CTJ12,2020-11-01T00:00:00-03:00,18.64
2020-12-01,2020,1,12,BM12_CTJ12,2020-12-01T00:00:00-03:00,18.43
2021-01-01,2021,1,1,BM12_CTJ12,2021-01-01T00:00:00-03:00,20.03
