DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% PIB))
2001-12-01,2001,1,12,BM12_DEXEEY12,2001-12-01T00:00:00-02:00,0.67
2002-01-01,2002,1,1,BM12_DEXEEY12,2002-01-01T00:00:00-02:00,0.71
2002-02-01,2002,1,2,BM12_DEXEEY12,2002-02-01T00:00:00-02:00,0.65
2002-03-01,2002,1,3,BM12_DEXEEY12,2002-03-01T00:00:00-03:00,0.65
2002-04-01,2002,1,4,BM12_DEXEEY12,2002-04-01T00:00:00-03:00,0.68
2002-05-01,2002,1,5,BM12_DEXEEY12,2002-05-01T00:00:00-03:00,0.72
2002-06-01,2002,1,6,BM12_DEXEEY12,2002-06-01T00:00:00-03:00,0.74
2002-07-01,2002,1,7,BM12_DEXEEY12,2002-07-01T00:00:00-03:00,0.88
2002-08-01,2002,1,8,BM12_DEXEEY12,2002-08-01T00:00:00-03:00,0.8
2002-09-01,2002,1,9,BM12_DEXEEY12,2002-09-01T00:00:00-03:00,1.01
2002-10-01,2002,1,10,BM12_DEXEEY12,2002-10-01T00:00:00-03:00,0.93
2002-11-01,2002,1,11,BM12_DEXEEY12,2002-11-01T00:00:00-03:00,0.91
2002-12-01,2002,1,12,BM12_DEXEEY12,2002-12-01T00:00:00-02:00,0.86
2003-01-01,2003,1,1,BM12_DEXEEY12,2003-01-01T00:00:00-02:00,0.85
2003-02-01,2003,1,2,BM12_DEXEEY12,2003-02-01T00:00:00-02:00,0.85
2003-03-01,2003,1,3,BM12_DEXEEY12,2003-03-01T00:00:00-03:00,0.77
2003-04-01,2003,1,4,BM12_DEXEEY12,2003-04-01T00:00:00-03:00,0.66
2003-05-01,2003,1,5,BM12_DEXEEY12,2003-05-01T00:00:00-03:00,0.67
2003-06-01,2003,1,6,BM12_DEXEEY12,2003-06-01T00:00:00-03:00,0.64
2003-07-01,2003,1,7,BM12_DEXEEY12,2003-07-01T00:00:00-03:00,0.61
2003-08-01,2003,1,8,BM12_DEXEEY12,2003-08-01T00:00:00-03:00,0.64
2003-09-01,2003,1,9,BM12_DEXEEY12,2003-09-01T00:00:00-03:00,0.63
2003-10-01,2003,1,10,BM12_DEXEEY12,2003-10-01T00:00:00-03:00,0.6
2003-11-01,2003,1,11,BM12_DEXEEY12,2003-11-01T00:00:00-03:00,0.63
2003-12-01,2003,1,12,BM12_DEXEEY12,2003-12-01T00:00:00-02:00,0.61
2004-01-01,2004,1,1,BM12_DEXEEY12,2004-01-01T00:00:00-02:00,0.57
2004-02-01,2004,1,2,BM12_DEXEEY12,2004-02-01T00:00:00-02:00,0.55
2004-03-01,2004,1,3,BM12_DEXEEY12,2004-03-01T00:00:00-03:00,0.58
2004-04-01,2004,1,4,BM12_DEXEEY12,2004-04-01T00:00:00-03:00,0.57
2004-05-01,2004,1,5,BM12_DEXEEY12,2004-05-01T00:00:00-03:00,0.6
2004-06-01,2004,1,6,BM12_DEXEEY12,2004-06-01T00:00:00-03:00,0.6
