DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1980-01-01,1980,1,1,PRECOS12_IPCAG12,1980-01-01T00:00:00-02:00,6.61564916057387
1980-02-01,1980,1,2,PRECOS12_IPCAG12,1980-02-01T00:00:00-02:00,4.61691885303424
1980-03-01,1980,1,3,PRECOS12_IPCAG12,1980-03-01T00:00:00-03:00,6.03838866463464
1980-04-01,1980,1,4,PRECOS12_IPCAG12,1980-04-01T00:00:00-03:00,5.28611382402557
1980-05-01,1980,1,5,PRECOS12_IPCAG12,1980-05-01T00:00:00-03:00,5.70272065101669
1980-06-01,1980,1,6,PRECOS12_IPCAG12,1980-06-01T00:00:00-03:00,5.30530430706944
1980-07-01,1980,1,7,PRECOS12_IPCAG12,1980-07-01T00:00:00-03:00,5.54561209125259
1980-08-01,1980,1,8,PRECOS12_IPCAG12,1980-08-01T00:00:00-03:00,4.94558244282344
1980-09-01,1980,1,9,PRECOS12_IPCAG12,1980-09-01T00:00:00-03:00,4.23032531099046
1980-10-01,1980,1,10,PRECOS12_IPCAG12,1980-10-01T00:00:00-03:00,9.4805311984776
1980-11-01,1980,1,11,PRECOS12_IPCAG12,1980-11-01T00:00:00-03:00,6.67335975605188
1980-12-01,1980,1,12,PRECOS12_IPCAG12,1980-12-01T00:00:00-02:00,6.61408363651688
1981-01-01,1981,1,1,PRECOS12_IPCAG12,1981-01-01T00:00:00-02:00,6.83751111696695
1981-02-01,1981,1,2,PRECOS12_IPCAG12,1981-02-01T00:00:00-02:00,6.40114938276171
1981-03-01,1981,1,3,PRECOS12_IPCAG12,1981-03-01T00:00:00-03:00,4.97174813827477
1981-04-01,1981,1,4,PRECOS12_IPCAG12,1981-04-01T00:00:00-03:00,6.46206675720737
1981-05-01,1981,1,5,PRECOS12_IPCAG12,1981-05-01T00:00:00-03:00,5.55956004750076
1981-06-01,1981,1,6,PRECOS12_IPCAG12,1981-06-01T00:00:00-03:00,5.51778345450973
1981-07-01,1981,1,7,PRECOS12_IPCAG12,1981-07-01T00:00:00-03:00,6.25581958359716
1981-08-01,1981,1,8,PRECOS12_IPCAG12,1981-08-01T00:00:00-03:00,5.49579588921654
1981-09-01,1981,1,9,PRECOS12_IPCAG12,1981-09-01T00:00:00-03:00,5.25684049640323
1981-10-01,1981,1,10,PRECOS12_IPCAG12,1981-10-01T00:00:00-03:00,5.07755623863095
1981-11-01,1981,1,11,PRECOS12_IPCAG12,1981-11-01T00:00:00-03:00,5.27155769685728
1981-12-01,1981,1,12,PRECOS12_IPCAG12,1981-12-01T00:00:00-02:00,5.92541066937771
1982-01-01,1982,1,1,PRECOS12_IPCAG12,1982-01-01T00:00:00-02:00,6.97
1982-02-01,1982,1,2,PRECOS12_IPCAG12,1982-02-01T00:00:00-02:00,6.63669449796618
1982-03-01,1982,1,3,PRECOS12_IPCAG12,1982-03-01T00:00:00-03:00,5.71259019568477
1982-04-01,1982,1,4,PRECOS12_IPCAG12,1982-04-01T00:00:00-03:00,5.88733078811474
1982-05-01,1982,1,5,PRECOS12_IPCAG12,1982-05-01T00:00:00-03:00,6.65854295413002
1982-06-01,1982,1,6,PRECOS12_IPCAG12,1982-06-01T00:00:00-03:00,7.1049156490645
1982-07-01,1982,1,7,PRECOS12_IPCAG12,1982-07-01T00:00:00-03:00,6.35792506805384
1982-08-01,1982,1,8,PRECOS12_IPCAG12,1982-08-01T00:00:00-03:00,5.97286443069576
1982-09-01,1982,1,9,PRECOS12_IPCAG12,1982-09-01T00:00:00-03:00,5.08025991265231
1982-10-01,1982,1,10,PRECOS12_IPCAG12,1982-10-01T00:00:00-03:00,4.44241701172012
