DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Pessoa)
2014-01-01,2014,1,1,PNADC12_TRDOM12,2014-01-01T00:00:00-02:00,5918.0
2014-02-01,2014,1,2,PNADC12_TRDOM12,2014-02-01T00:00:00-02:00,5923.0
2014-03-01,2014,1,3,PNADC12_TRDOM12,2014-03-01T00:00:00-03:00,5900.0
2014-04-01,2014,1,4,PNADC12_TRDOM12,2014-04-01T00:00:00-03:00,5904.0
2014-05-01,2014,1,5,PNADC12_TRDOM12,2014-05-01T00:00:00-03:00,5917.0
2014-06-01,2014,1,6,PNADC12_TRDOM12,2014-06-01T00:00:00-03:00,5973.0
2014-07-01,2014,1,7,PNADC12_TRDOM12,2014-07-01T00:00:00-03:00,5973.0
2014-08-01,2014,1,8,PNADC12_TRDOM12,2014-08-01T00:00:00-03:00,5923.0
2014-09-01,2014,1,9,PNADC12_TRDOM12,2014-09-01T00:00:00-03:00,5950.0
2014-10-01,2014,1,10,PNADC12_TRDOM12,2014-10-01T00:00:00-03:00,5965.0
2014-11-01,2014,1,11,PNADC12_TRDOM12,2014-11-01T00:00:00-02:00,5973.0
2014-12-01,2014,1,12,PNADC12_TRDOM12,2014-12-01T00:00:00-02:00,5951.0
2015-01-01,2015,1,1,PNADC12_TRDOM12,2015-01-01T00:00:00-02:00,5968.0
2015-02-01,2015,1,2,PNADC12_TRDOM12,2015-02-01T00:00:00-02:00,6008.0
2015-03-01,2015,1,3,PNADC12_TRDOM12,2015-03-01T00:00:00-03:00,5990.0
2015-04-01,2015,1,4,PNADC12_TRDOM12,2015-04-01T00:00:00-03:00,5956.0
2015-05-01,2015,1,5,PNADC12_TRDOM12,2015-05-01T00:00:00-03:00,5946.0
2015-06-01,2015,1,6,PNADC12_TRDOM12,2015-06-01T00:00:00-03:00,5974.0
2015-07-01,2015,1,7,PNADC12_TRDOM12,2015-07-01T00:00:00-03:00,6019.0
2015-08-01,2015,1,8,PNADC12_TRDOM12,2015-08-01T00:00:00-03:00,6010.0
2015-09-01,2015,1,9,PNADC12_TRDOM12,2015-09-01T00:00:00-03:00,5987.0
2015-10-01,2015,1,10,PNADC12_TRDOM12,2015-10-01T00:00:00-03:00,6120.0
2015-11-01,2015,1,11,PNADC12_TRDOM12,2015-11-01T00:00:00-02:00,6206.0
2015-12-01,2015,1,12,PNADC12_TRDOM12,2015-12-01T00:00:00-02:00,6249.0
2016-01-01,2016,1,1,PNADC12_TRDOM12,2016-01-01T00:00:00-02:00,6205.0
2016-02-01,2016,1,2,PNADC12_TRDOM12,2016-02-01T00:00:00-02:00,6175.0
2016-03-01,2016,1,3,PNADC12_TRDOM12,2016-03-01T00:00:00-03:00,6195.0
2016-04-01,2016,1,4,PNADC12_TRDOM12,2016-04-01T00:00:00-03:00,6197.0
2016-05-01,2016,1,5,PNADC12_TRDOM12,2016-05-01T00:00:00-03:00,6254.0
2016-06-01,2016,1,6,PNADC12_TRDOM12,2016-06-01T00:00:00-03:00,6200.0
2016-07-01,2016,1,7,PNADC12_TRDOM12,2016-07-01T00:00:00-03:00,6147.0
2016-08-01,2016,1,8,PNADC12_TRDOM12,2016-08-01T00:00:00-03:00,6097.0
2016-09-01,2016,1,9,PNADC12_TRDOM12,2016-09-01T00:00:00-03:00,6098.0
2016-10-01,2016,1,10,PNADC12_TRDOM12,2016-10-01T00:00:00-03:00,6114.0
2016-11-01,2016,1,11,PNADC12_TRDOM12,2016-11-01T00:00:00-02:00,6053.0
2016-12-01,2016,1,12,PNADC12_TRDOM12,2016-12-01T00:00:00-02:00,6083.0
2017-01-01,2017,1,1,PNADC12_TRDOM12,2017-01-01T00:00:00-02:00,6032.0
2017-02-01,2017,1,2,PNADC12_TRDOM12,2017-02-01T00:00:00-02:00,6019.0
2017-03-01,2017,1,3,PNADC12_TRDOM12,2017-03-01T00:00:00-03:00,6036.0
2017-04-01,2017,1,4,PNADC12_TRDOM12,2017-04-01T00:00:00-03:00,6080.0
2017-05-01,2017,1,5,PNADC12_TRDOM12,2017-05-01T00:00:00-03:00,6110.0
2017-06-01,2017,1,6,PNADC12_TRDOM12,2017-06-01T00:00:00-03:00,6081.0
2017-07-01,2017,1,7,PNADC12_TRDOM12,2017-07-01T00:00:00-03:00,6062.0
2017-08-01,2017,1,8,PNADC12_TRDOM12,2017-08-01T00:00:00-03:00,6089.0
2017-09-01,2017,1,9,PNADC12_TRDOM12,2017-09-01T00:00:00-03:00,6155.0
2017-10-01,2017,1,10,PNADC12_TRDOM12,2017-10-01T00:00:00-03:00,6239.0
2017-11-01,2017,1,11,PNADC12_TRDOM12,2017-11-01T00:00:00-02:00,6305.0
2017-12-01,2017,1,12,PNADC12_TRDOM12,2017-12-01T00:00:00-02:00,6348.0
2018-01-01,2018,1,1,PNADC12_TRDOM12,2018-01-01T00:00:00-02:00,6302.0
2018-02-01,2018,1,2,PNADC12_TRDOM12,2018-02-01T00:00:00-02:00,6273.0
2018-03-01,2018,1,3,PNADC12_TRDOM12,2018-03-01T00:00:00-03:00,6184.0
2018-04-01,2018,1,4,PNADC12_TRDOM12,2018-04-01T00:00:00-03:00,6148.0
2018-05-01,2018,1,5,PNADC12_TRDOM12,2018-05-01T00:00:00-03:00,6119.0
2018-06-01,2018,1,6,PNADC12_TRDOM12,2018-06-01T00:00:00-03:00,6214.0
2018-07-01,2018,1,7,PNADC12_TRDOM12,2018-07-01T00:00:00-03:00,6258.0
2018-08-01,2018,1,8,PNADC12_TRDOM12,2018-08-01T00:00:00-03:00,6284.0
2018-09-01,2018,1,9,PNADC12_TRDOM12,2018-09-01T00:00:00-03:00,6241.0
2018-10-01,2018,1,10,PNADC12_TRDOM12,2018-10-01T00:00:00-03:00,6245.0
2018-11-01,2018,1,11,PNADC12_TRDOM12,2018-11-01T00:00:00-03:00,6243.0
2018-12-01,2018,1,12,PNADC12_TRDOM12,2018-12-01T00:00:00-02:00,6256.0
2019-01-01,2019,1,1,PNADC12_TRDOM12,2019-01-01T00:00:00-02:00,6223.0
2019-02-01,2019,1,2,PNADC12_TRDOM12,2019-02-01T00:00:00-02:00,6167.0
2019-03-01,2019,1,3,PNADC12_TRDOM12,2019-03-01T00:00:00-03:00,6108.0
2019-04-01,2019,1,4,PNADC12_TRDOM12,2019-04-01T00:00:00-03:00,6147.0
2019-05-01,2019,1,5,PNADC12_TRDOM12,2019-05-01T00:00:00-03:00,6183.0
2019-06-01,2019,1,6,PNADC12_TRDOM12,2019-06-01T00:00:00-03:00,6254.0
2019-07-01,2019,1,7,PNADC12_TRDOM12,2019-07-01T00:00:00-03:00,6280.0
2019-08-01,2019,1,8,PNADC12_TRDOM12,2019-08-01T00:00:00-03:00,6287.0
2019-09-01,2019,1,9,PNADC12_TRDOM12,2019-09-01T00:00:00-03:00,6276.0
2019-10-01,2019,1,10,PNADC12_TRDOM12,2019-10-01T00:00:00-03:00,6314.0
2019-11-01,2019,1,11,PNADC12_TRDOM12,2019-11-01T00:00:00-03:00,6356.0
2019-12-01,2019,1,12,PNADC12_TRDOM12,2019-12-01T00:00:00-03:00,6356.0
2020-01-01,2020,1,1,PNADC12_TRDOM12,2020-01-01T00:00:00-03:00,6260.0
2020-02-01,2020,1,2,PNADC12_TRDOM12,2020-02-01T00:00:00-03:00,6209.0
2020-03-01,2020,1,3,PNADC12_TRDOM12,2020-03-01T00:00:00-03:00,5971.0
2020-04-01,2020,1,4,PNADC12_TRDOM12,2020-04-01T00:00:00-03:00,5524.0
2020-05-01,2020,1,5,PNADC12_TRDOM12,2020-05-01T00:00:00-03:00,5033.0
2020-06-01,2020,1,6,PNADC12_TRDOM12,2020-06-01T00:00:00-03:00,4714.0
2020-07-01,2020,1,7,PNADC12_TRDOM12,2020-07-01T00:00:00-03:00,4593.0
2020-08-01,2020,1,8,PNADC12_TRDOM12,2020-08-01T00:00:00-03:00,4559.0
2020-09-01,2020,1,9,PNADC12_TRDOM12,2020-09-01T00:00:00-03:00,4612.0
2020-10-01,2020,1,10,PNADC12_TRDOM12,2020-10-01T00:00:00-03:00,4707.0
2020-11-01,2020,1,11,PNADC12_TRDOM12,2020-11-01T00:00:00-03:00,4791.0
2020-12-01,2020,1,12,PNADC12_TRDOM12,2020-12-01T00:00:00-03:00,4902.0
