DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
2005-07-01,2005,1,7,BMF12_SWAPDI18012,2005-07-01T00:00:00-03:00,19.02
2005-08-01,2005,1,8,BMF12_SWAPDI18012,2005-08-01T00:00:00-03:00,18.8
2005-09-01,2005,1,9,BMF12_SWAPDI18012,2005-09-01T00:00:00-03:00,18.62
2005-10-01,2005,1,10,BMF12_SWAPDI18012,2005-10-01T00:00:00-03:00,18.23
2005-11-01,2005,1,11,BMF12_SWAPDI18012,2005-11-01T00:00:00-02:00,17.51
2005-12-01,2005,1,12,BMF12_SWAPDI18012,2005-12-01T00:00:00-02:00,16.96
2006-01-01,2006,1,1,BMF12_SWAPDI18012,2006-01-01T00:00:00-02:00,16.51
2006-02-01,2006,1,2,BMF12_SWAPDI18012,2006-02-01T00:00:00-02:00,15.96
2006-03-01,2006,1,3,BMF12_SWAPDI18012,2006-03-01T00:00:00-03:00,15.41
2006-04-01,2006,1,4,BMF12_SWAPDI18012,2006-04-01T00:00:00-03:00,15.01
2006-05-01,2006,1,5,BMF12_SWAPDI18012,2006-05-01T00:00:00-03:00,15.02
2006-06-01,2006,1,6,BMF12_SWAPDI18012,2006-06-01T00:00:00-03:00,14.89
2006-07-01,2006,1,7,BMF12_SWAPDI18012,2006-07-01T00:00:00-03:00,14.5
2006-08-01,2006,1,8,BMF12_SWAPDI18012,2006-08-01T00:00:00-03:00,14.28
2006-09-01,2006,1,9,BMF12_SWAPDI18012,2006-09-01T00:00:00-03:00,13.71
2006-10-01,2006,1,10,BMF12_SWAPDI18012,2006-10-01T00:00:00-03:00,13.35
2006-11-01,2006,1,11,BMF12_SWAPDI18012,2006-11-01T00:00:00-03:00,13.08
2006-12-01,2006,1,12,BMF12_SWAPDI18012,2006-12-01T00:00:00-02:00,12.71
2007-01-01,2007,1,1,BMF12_SWAPDI18012,2007-01-01T00:00:00-02:00,12.56
2007-02-01,2007,1,2,BMF12_SWAPDI18012,2007-02-01T00:00:00-02:00,12.38
2007-03-01,2007,1,3,BMF12_SWAPDI18012,2007-03-01T00:00:00-03:00,12.23
2007-04-01,2007,1,4,BMF12_SWAPDI18012,2007-04-01T00:00:00-03:00,11.95
2007-05-01,2007,1,5,BMF12_SWAPDI18012,2007-05-01T00:00:00-03:00,11.54
2007-06-01,2007,1,6,BMF12_SWAPDI18012,2007-06-01T00:00:00-03:00,11.26
2007-07-01,2007,1,7,BMF12_SWAPDI18012,2007-07-01T00:00:00-03:00,11.07
2007-08-01,2007,1,8,BMF12_SWAPDI18012,2007-08-01T00:00:00-03:00,11.21
2007-09-01,2007,1,9,BMF12_SWAPDI18012,2007-09-01T00:00:00-03:00,11.11
2007-10-01,2007,1,10,BMF12_SWAPDI18012,2007-10-01T00:00:00-03:00,11.13
2007-11-01,2007,1,11,BMF12_SWAPDI18012,2007-11-01T00:00:00-02:00,11.24
2007-12-01,2007,1,12,BMF12_SWAPDI18012,2007-12-01T00:00:00-02:00,11.41
2008-01-01,2008,1,1,BMF12_SWAPDI18012,2008-01-01T00:00:00-02:00,11.46
2008-02-01,2008,1,2,BMF12_SWAPDI18012,2008-02-01T00:00:00-02:00,11.46
2008-03-01,2008,1,3,BMF12_SWAPDI18012,2008-03-01T00:00:00-03:00,11.7
2008-04-01,2008,1,4,BMF12_SWAPDI18012,2008-04-01T00:00:00-03:00,12.22
2008-05-01,2008,1,5,BMF12_SWAPDI18012,2008-05-01T00:00:00-03:00,12.84
2008-06-01,2008,1,6,BMF12_SWAPDI18012,2008-06-01T00:00:00-03:00,13.13
2008-07-01,2008,1,7,BMF12_SWAPDI18012,2008-07-01T00:00:00-03:00,13.6
2008-08-01,2008,1,8,BMF12_SWAPDI18012,2008-08-01T00:00:00-03:00,14.05
2008-09-01,2008,1,9,BMF12_SWAPDI18012,2008-09-01T00:00:00-03:00,14.31
2008-10-01,2008,1,10,BMF12_SWAPDI18012,2008-10-01T00:00:00-03:00,14.42
2008-11-01,2008,1,11,BMF12_SWAPDI18012,2008-11-01T00:00:00-02:00,14.31
2008-12-01,2008,1,12,BMF12_SWAPDI18012,2008-12-01T00:00:00-02:00,13.17
2009-01-01,2009,1,1,BMF12_SWAPDI18012,2009-01-01T00:00:00-02:00,12.02
2009-02-01,2009,1,2,BMF12_SWAPDI18012,2009-02-01T00:00:00-02:00,11.3
2009-03-01,2009,1,3,BMF12_SWAPDI18012,2009-03-01T00:00:00-03:00,10.26
2009-04-01,2009,1,4,BMF12_SWAPDI18012,2009-04-01T00:00:00-03:00,9.82
2009-05-01,2009,1,5,BMF12_SWAPDI18012,2009-05-01T00:00:00-03:00,9.43
2009-06-01,2009,1,6,BMF12_SWAPDI18012,2009-06-01T00:00:00-03:00,8.96
2009-07-01,2009,1,7,BMF12_SWAPDI18012,2009-07-01T00:00:00-03:00,8.7
2009-08-01,2009,1,8,BMF12_SWAPDI18012,2009-08-01T00:00:00-03:00,8.69
2009-09-01,2009,1,9,BMF12_SWAPDI18012,2009-09-01T00:00:00-03:00,8.76
2009-10-01,2009,1,10,BMF12_SWAPDI18012,2009-10-01T00:00:00-03:00,8.9
2009-11-01,2009,1,11,BMF12_SWAPDI18012,2009-11-01T00:00:00-02:00,8.94
2009-12-01,2009,1,12,BMF12_SWAPDI18012,2009-12-01T00:00:00-02:00,9.12
2010-01-01,2010,1,1,BMF12_SWAPDI18012,2010-01-01T00:00:00-02:00,9.27
2010-02-01,2010,1,2,BMF12_SWAPDI18012,2010-02-01T00:00:00-02:00,9.55
2010-03-01,2010,1,3,BMF12_SWAPDI18012,2010-03-01T00:00:00-03:00,9.81
2010-04-01,2010,1,4,BMF12_SWAPDI18012,2010-04-01T00:00:00-03:00,10.25
2010-05-01,2010,1,5,BMF12_SWAPDI18012,2010-05-01T00:00:00-03:00,10.81
2010-06-01,2010,1,6,BMF12_SWAPDI18012,2010-06-01T00:00:00-03:00,11.12
2010-07-01,2010,1,7,BMF12_SWAPDI18012,2010-07-01T00:00:00-03:00,11.11
2010-08-01,2010,1,8,BMF12_SWAPDI18012,2010-08-01T00:00:00-03:00,10.82
2010-09-01,2010,1,9,BMF12_SWAPDI18012,2010-09-01T00:00:00-03:00,10.75
2010-10-01,2010,1,10,BMF12_SWAPDI18012,2010-10-01T00:00:00-03:00,10.75
2010-11-01,2010,1,11,BMF12_SWAPDI18012,2010-11-01T00:00:00-02:00,11.03
2010-12-01,2010,1,12,BMF12_SWAPDI18012,2010-12-01T00:00:00-02:00,11.48
2011-01-01,2011,1,1,BMF12_SWAPDI18012,2011-01-01T00:00:00-02:00,11.88
2011-02-01,2011,1,2,BMF12_SWAPDI18012,2011-02-01T00:00:00-02:00,12.13
2011-03-01,2011,1,3,BMF12_SWAPDI18012,2011-03-01T00:00:00-03:00,12.19
2011-04-01,2011,1,4,BMF12_SWAPDI18012,2011-04-01T00:00:00-03:00,12.18
2011-05-01,2011,1,5,BMF12_SWAPDI18012,2011-05-01T00:00:00-03:00,12.27
2011-06-01,2011,1,6,BMF12_SWAPDI18012,2011-06-01T00:00:00-03:00,12.38
2011-07-01,2011,1,7,BMF12_SWAPDI18012,2011-07-01T00:00:00-03:00,12.49
2011-08-01,2011,1,8,BMF12_SWAPDI18012,2011-08-01T00:00:00-03:00,12.09
2011-09-01,2011,1,9,BMF12_SWAPDI18012,2011-09-01T00:00:00-03:00,10.99
2011-10-01,2011,1,10,BMF12_SWAPDI18012,2011-10-01T00:00:00-03:00,10.71
2011-11-01,2011,1,11,BMF12_SWAPDI18012,2011-11-01T00:00:00-02:00,10.32
2011-12-01,2011,1,12,BMF12_SWAPDI18012,2011-12-01T00:00:00-02:00,10.14
2012-01-01,2012,1,1,BMF12_SWAPDI18012,2012-01-01T00:00:00-02:00,10.0
2012-02-01,2012,1,2,BMF12_SWAPDI18012,2012-02-01T00:00:00-02:00,9.48
2012-03-01,2012,1,3,BMF12_SWAPDI18012,2012-03-01T00:00:00-03:00,8.95
2012-04-01,2012,1,4,BMF12_SWAPDI18012,2012-04-01T00:00:00-03:00,8.61
2012-05-01,2012,1,5,BMF12_SWAPDI18012,2012-05-01T00:00:00-03:00,7.99
2012-06-01,2012,1,6,BMF12_SWAPDI18012,2012-06-01T00:00:00-03:00,7.76
2012-07-01,2012,1,7,BMF12_SWAPDI18012,2012-07-01T00:00:00-03:00,7.45
2012-08-01,2012,1,8,BMF12_SWAPDI18012,2012-08-01T00:00:00-03:00,7.27
2012-09-01,2012,1,9,BMF12_SWAPDI18012,2012-09-01T00:00:00-03:00,7.29
2012-10-01,2012,1,10,BMF12_SWAPDI18012,2012-10-01T00:00:00-03:00,7.12
2012-11-01,2012,1,11,BMF12_SWAPDI18012,2012-11-01T00:00:00-02:00,7.1
2012-12-01,2012,1,12,BMF12_SWAPDI18012,2012-12-01T00:00:00-02:00,7.04
2013-01-01,2013,1,1,BMF12_SWAPDI18012,2013-01-01T00:00:00-02:00,7.07
2013-02-01,2013,1,2,BMF12_SWAPDI18012,2013-02-01T00:00:00-02:00,7.32
2013-03-01,2013,1,3,BMF12_SWAPDI18012,2013-03-01T00:00:00-03:00,7.5
2013-04-01,2013,1,4,BMF12_SWAPDI18012,2013-04-01T00:00:00-03:00,7.75
2013-05-01,2013,1,5,BMF12_SWAPDI18012,2013-05-01T00:00:00-03:00,7.96
2013-06-01,2013,1,6,BMF12_SWAPDI18012,2013-06-01T00:00:00-03:00,8.74
2013-07-01,2013,1,7,BMF12_SWAPDI18012,2013-07-01T00:00:00-03:00,8.82
2013-08-01,2013,1,8,BMF12_SWAPDI18012,2013-08-01T00:00:00-03:00,9.26
2013-09-01,2013,1,9,BMF12_SWAPDI18012,2013-09-01T00:00:00-03:00,9.55
2013-10-01,2013,1,10,BMF12_SWAPDI18012,2013-10-01T00:00:00-03:00,9.89
2013-11-01,2013,1,11,BMF12_SWAPDI18012,2013-11-01T00:00:00-02:00,10.27
2013-12-01,2013,1,12,BMF12_SWAPDI18012,2013-12-01T00:00:00-02:00,10.24
2014-01-01,2014,1,1,BMF12_SWAPDI18012,2014-01-01T00:00:00-02:00,10.67
2014-02-01,2014,1,2,BMF12_SWAPDI18012,2014-02-01T00:00:00-02:00,11.0
2014-03-01,2014,1,3,BMF12_SWAPDI18012,2014-03-01T00:00:00-03:00,10.98
2014-04-01,2014,1,4,BMF12_SWAPDI18012,2014-04-01T00:00:00-03:00,10.96
2014-05-01,2014,1,5,BMF12_SWAPDI18012,2014-05-01T00:00:00-03:00,10.92
2014-06-01,2014,1,6,BMF12_SWAPDI18012,2014-06-01T00:00:00-03:00,10.8
2014-07-01,2014,1,7,BMF12_SWAPDI18012,2014-07-01T00:00:00-03:00,10.76
2014-08-01,2014,1,8,BMF12_SWAPDI18012,2014-08-01T00:00:00-03:00,10.88
2014-09-01,2014,1,9,BMF12_SWAPDI18012,2014-09-01T00:00:00-03:00,11.02
2014-10-01,2014,1,10,BMF12_SWAPDI18012,2014-10-01T00:00:00-03:00,11.39
2014-11-01,2014,1,11,BMF12_SWAPDI18012,2014-11-01T00:00:00-02:00,11.94
2014-12-01,2014,1,12,BMF12_SWAPDI18012,2014-12-01T00:00:00-02:00,12.37
2015-01-01,2015,1,1,BMF12_SWAPDI18012,2015-01-01T00:00:00-02:00,12.53
2015-02-01,2015,1,2,BMF12_SWAPDI18012,2015-02-01T00:00:00-02:00,12.86
2015-03-01,2015,1,3,BMF12_SWAPDI18012,2015-03-01T00:00:00-03:00,13.37
2015-04-01,2015,1,4,BMF12_SWAPDI18012,2015-04-01T00:00:00-03:00,13.35
2015-05-01,2015,1,5,BMF12_SWAPDI18012,2015-05-01T00:00:00-03:00,13.74
2015-06-01,2015,1,6,BMF12_SWAPDI18012,2015-06-01T00:00:00-03:00,14.15
2015-07-01,2015,1,7,BMF12_SWAPDI18012,2015-07-01T00:00:00-03:00,14.12
2015-08-01,2015,1,8,BMF12_SWAPDI18012,2015-08-01T00:00:00-03:00,14.28
2015-09-01,2015,1,9,BMF12_SWAPDI18012,2015-09-01T00:00:00-03:00,14.84
2015-10-01,2015,1,10,BMF12_SWAPDI18012,2015-10-01T00:00:00-03:00,14.83
2015-11-01,2015,1,11,BMF12_SWAPDI18012,2015-11-01T00:00:00-02:00,14.81
2015-12-01,2015,1,12,BMF12_SWAPDI18012,2015-12-01T00:00:00-02:00,15.07
2016-01-01,2016,1,1,BMF12_SWAPDI18012,2016-01-01T00:00:00-02:00,14.89
2016-02-01,2016,1,2,BMF12_SWAPDI18012,2016-02-01T00:00:00-02:00,14.29
2016-03-01,2016,1,3,BMF12_SWAPDI18012,2016-03-01T00:00:00-03:00,14.0
2016-04-01,2016,1,4,BMF12_SWAPDI18012,2016-04-01T00:00:00-03:00,13.89
2016-05-01,2016,1,5,BMF12_SWAPDI18012,2016-05-01T00:00:00-03:00,13.83
2016-06-01,2016,1,6,BMF12_SWAPDI18012,2016-06-01T00:00:00-03:00,13.8
2016-07-01,2016,1,7,BMF12_SWAPDI18012,2016-07-01T00:00:00-03:00,13.87
2016-08-01,2016,1,8,BMF12_SWAPDI18012,2016-08-01T00:00:00-03:00,13.86
2016-09-01,2016,1,9,BMF12_SWAPDI18012,2016-09-01T00:00:00-03:00,13.59
2016-10-01,2016,1,10,BMF12_SWAPDI18012,2016-10-01T00:00:00-03:00,13.19
2016-11-01,2016,1,11,BMF12_SWAPDI18012,2016-11-01T00:00:00-02:00,13.12
2016-12-01,2016,1,12,BMF12_SWAPDI18012,2016-12-01T00:00:00-02:00,12.66
2017-01-01,2017,1,1,BMF12_SWAPDI18012,2017-01-01T00:00:00-02:00,11.94
2017-02-01,2017,1,2,BMF12_SWAPDI18012,2017-02-01T00:00:00-02:00,11.3
2017-03-01,2017,1,3,BMF12_SWAPDI18012,2017-03-01T00:00:00-03:00,10.61
2017-04-01,2017,1,4,BMF12_SWAPDI18012,2017-04-01T00:00:00-03:00,9.97
2017-05-01,2017,1,5,BMF12_SWAPDI18012,2017-05-01T00:00:00-03:00,9.57
2017-06-01,2017,1,6,BMF12_SWAPDI18012,2017-06-01T00:00:00-03:00,9.2
2017-07-01,2017,1,7,BMF12_SWAPDI18012,2017-07-01T00:00:00-03:00,8.58
2017-08-01,2017,1,8,BMF12_SWAPDI18012,2017-08-01T00:00:00-03:00,7.93
2017-09-01,2017,1,9,BMF12_SWAPDI18012,2017-09-01T00:00:00-03:00,7.37
2017-10-01,2017,1,10,BMF12_SWAPDI18012,2017-10-01T00:00:00-03:00,7.08
2017-11-01,2017,1,11,BMF12_SWAPDI18012,2017-11-01T00:00:00-02:00,6.92
2017-12-01,2017,1,12,BMF12_SWAPDI18012,2017-12-01T00:00:00-02:00,6.74
2018-01-01,2018,1,1,BMF12_SWAPDI18012,2018-01-01T00:00:00-02:00,6.67
2018-02-01,2018,1,2,BMF12_SWAPDI18012,2018-02-01T00:00:00-02:00,6.56
2018-03-01,2018,1,3,BMF12_SWAPDI18012,2018-03-01T00:00:00-03:00,6.37
2018-04-01,2018,1,4,BMF12_SWAPDI18012,2018-04-01T00:00:00-03:00,6.22
2018-05-01,2018,1,5,BMF12_SWAPDI18012,2018-05-01T00:00:00-03:00,6.42
2018-06-01,2018,1,6,BMF12_SWAPDI18012,2018-06-01T00:00:00-03:00,7.01
2018-07-01,2018,1,7,BMF12_SWAPDI18012,2018-07-01T00:00:00-03:00,6.79
2018-08-01,2018,1,8,BMF12_SWAPDI18012,2018-08-01T00:00:00-03:00,6.95
2018-09-01,2018,1,9,BMF12_SWAPDI18012,2018-09-01T00:00:00-03:00,7.22
2018-10-01,2018,1,10,BMF12_SWAPDI18012,2018-10-01T00:00:00-03:00,6.78
2018-11-01,2018,1,11,BMF12_SWAPDI18012,2018-11-01T00:00:00-03:00,6.55
2018-12-01,2018,1,12,BMF12_SWAPDI18012,2018-12-01T00:00:00-02:00,6.47
2019-01-01,2019,1,1,BMF12_SWAPDI18012,2019-01-01T00:00:00-02:00,6.43
2019-02-01,2019,1,2,BMF12_SWAPDI18012,2019-02-01T00:00:00-02:00,6.39
2019-03-01,2019,1,3,BMF12_SWAPDI18012,2019-03-01T00:00:00-03:00,6.41
2019-04-01,2019,1,4,BMF12_SWAPDI18012,2019-04-01T00:00:00-03:00,6.46
2019-05-01,2019,1,5,BMF12_SWAPDI18012,2019-05-01T00:00:00-03:00,6.4
2019-06-01,2019,1,6,BMF12_SWAPDI18012,2019-06-01T00:00:00-03:00,6.16
2019-07-01,2019,1,7,BMF12_SWAPDI18012,2019-07-01T00:00:00-03:00,5.71
2019-08-01,2019,1,8,BMF12_SWAPDI18012,2019-08-01T00:00:00-03:00,5.39
2019-09-01,2019,1,9,BMF12_SWAPDI18012,2019-09-01T00:00:00-03:00,5.11
2019-10-01,2019,1,10,BMF12_SWAPDI18012,2019-10-01T00:00:00-03:00,4.6
2019-11-01,2019,1,11,BMF12_SWAPDI18012,2019-11-01T00:00:00-03:00,4.47
2019-12-01,2019,1,12,BMF12_SWAPDI18012,2019-12-01T00:00:00-03:00,4.38
2020-01-01,2020,1,1,BMF12_SWAPDI18012,2020-01-01T00:00:00-03:00,4.25086956521739
2020-02-01,2020,1,2,BMF12_SWAPDI18012,2020-02-01T00:00:00-03:00,4.14
2020-03-01,2020,1,3,BMF12_SWAPDI18012,2020-03-01T00:00:00-03:00,3.735454545454
2020-04-01,2020,1,4,BMF12_SWAPDI18012,2020-04-01T00:00:00-03:00,3.081
2020-05-01,2020,1,5,BMF12_SWAPDI18012,2020-05-01T00:00:00-03:00,2.545
2020-06-01,2020,1,6,BMF12_SWAPDI18012,2020-06-01T00:00:00-03:00,2.1204347826087
2020-07-01,2020,1,7,BMF12_SWAPDI18012,2020-07-01T00:00:00-03:00,2.04478260869565
2020-08-01,2020,1,8,BMF12_SWAPDI18012,2020-08-01T00:00:00-03:00,1.97047619047619
2020-09-01,2020,1,9,BMF12_SWAPDI18012,2020-09-01T00:00:00-03:00,2.03333333333333
2020-10-01,2020,1,10,BMF12_SWAPDI18012,2020-10-01T00:00:00-03:00,2.19476190476191
2020-11-01,2020,1,11,BMF12_SWAPDI18012,2020-11-01T00:00:00-03:00,2.182
2020-12-01,2020,1,12,BMF12_SWAPDI18012,2020-12-01T00:00:00-03:00,2.075
2021-01-01,2021,1,1,BMF12_SWAPDI18012,2021-01-01T00:00:00-03:00,2.26842105263158
2021-02-01,2021,1,2,BMF12_SWAPDI18012,2021-02-01T00:00:00-03:00,2.61555555555556
