DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((%))
2011-03-01,2011,1,3,BM12_CINPF12,2011-03-01T00:00:00-03:00,4.62
2011-04-01,2011,1,4,BM12_CINPF12,2011-04-01T00:00:00-03:00,4.67
2011-05-01,2011,1,5,BM12_CINPF12,2011-05-01T00:00:00-03:00,4.82
2011-06-01,2011,1,6,BM12_CINPF12,2011-06-01T00:00:00-03:00,4.79
2011-07-01,2011,1,7,BM12_CINPF12,2011-07-01T00:00:00-03:00,4.9
2011-08-01,2011,1,8,BM12_CINPF12,2011-08-01T00:00:00-03:00,4.97
2011-09-01,2011,1,9,BM12_CINPF12,2011-09-01T00:00:00-03:00,5.03
2011-10-01,2011,1,10,BM12_CINPF12,2011-10-01T00:00:00-03:00,5.17
2011-11-01,2011,1,11,BM12_CINPF12,2011-11-01T00:00:00-02:00,5.22
2011-12-01,2011,1,12,BM12_CINPF12,2011-12-01T00:00:00-02:00,5.22
2012-01-01,2012,1,1,BM12_CINPF12,2012-01-01T00:00:00-02:00,5.36
2012-02-01,2012,1,2,BM12_CINPF12,2012-02-01T00:00:00-02:00,5.4
2012-03-01,2012,1,3,BM12_CINPF12,2012-03-01T00:00:00-03:00,5.36
2012-04-01,2012,1,4,BM12_CINPF12,2012-04-01T00:00:00-03:00,5.41
2012-05-01,2012,1,5,BM12_CINPF12,2012-05-01T00:00:00-03:00,5.51
2012-06-01,2012,1,6,BM12_CINPF12,2012-06-01T00:00:00-03:00,5.43
2012-07-01,2012,1,7,BM12_CINPF12,2012-07-01T00:00:00-03:00,5.42
2012-08-01,2012,1,8,BM12_CINPF12,2012-08-01T00:00:00-03:00,5.4
2012-09-01,2012,1,9,BM12_CINPF12,2012-09-01T00:00:00-03:00,5.41
2012-10-01,2012,1,10,BM12_CINPF12,2012-10-01T00:00:00-03:00,5.34
2012-11-01,2012,1,11,BM12_CINPF12,2012-11-01T00:00:00-02:00,5.21
2012-12-01,2012,1,12,BM12_CINPF12,2012-12-01T00:00:00-02:00,5.1
2013-01-01,2013,1,1,BM12_CINPF12,2013-01-01T00:00:00-02:00,5.03
2013-02-01,2013,1,2,BM12_CINPF12,2013-02-01T00:00:00-02:00,4.98
2013-03-01,2013,1,3,BM12_CINPF12,2013-03-01T00:00:00-03:00,4.94
2013-04-01,2013,1,4,BM12_CINPF12,2013-04-01T00:00:00-03:00,4.85
2013-05-01,2013,1,5,BM12_CINPF12,2013-05-01T00:00:00-03:00,4.88
2013-06-01,2013,1,6,BM12_CINPF12,2013-06-01T00:00:00-03:00,4.61
2013-07-01,2013,1,7,BM12_CINPF12,2013-07-01T00:00:00-03:00,4.56
2013-08-01,2013,1,8,BM12_CINPF12,2013-08-01T00:00:00-03:00,4.45
2013-09-01,2013,1,9,BM12_CINPF12,2013-09-01T00:00:00-03:00,4.44
2013-10-01,2013,1,10,BM12_CINPF12,2013-10-01T00:00:00-03:00,4.25
2013-11-01,2013,1,11,BM12_CINPF12,2013-11-01T00:00:00-02:00,4.15
2013-12-01,2013,1,12,BM12_CINPF12,2013-12-01T00:00:00-02:00,4.06
2014-01-01,2014,1,1,BM12_CINPF12,2014-01-01T00:00:00-02:00,4.03
2014-02-01,2014,1,2,BM12_CINPF12,2014-02-01T00:00:00-02:00,4.0
2014-03-01,2014,1,3,BM12_CINPF12,2014-03-01T00:00:00-03:00,4.05
2014-04-01,2014,1,4,BM12_CINPF12,2014-04-01T00:00:00-03:00,4.1
2014-05-01,2014,1,5,BM12_CINPF12,2014-05-01T00:00:00-03:00,4.16
2014-06-01,2014,1,6,BM12_CINPF12,2014-06-01T00:00:00-03:00,3.98
2014-07-01,2014,1,7,BM12_CINPF12,2014-07-01T00:00:00-03:00,4.05
2014-08-01,2014,1,8,BM12_CINPF12,2014-08-01T00:00:00-03:00,4.04
2014-09-01,2014,1,9,BM12_CINPF12,2014-09-01T00:00:00-03:00,3.94
2014-10-01,2014,1,10,BM12_CINPF12,2014-10-01T00:00:00-03:00,3.98
2014-11-01,2014,1,11,BM12_CINPF12,2014-11-01T00:00:00-02:00,3.84
2014-12-01,2014,1,12,BM12_CINPF12,2014-12-01T00:00:00-02:00,3.67
2015-01-01,2015,1,1,BM12_CINPF12,2015-01-01T00:00:00-02:00,3.75
2015-02-01,2015,1,2,BM12_CINPF12,2015-02-01T00:00:00-02:00,3.81
2015-03-01,2015,1,3,BM12_CINPF12,2015-03-01T00:00:00-03:00,3.67
2015-04-01,2015,1,4,BM12_CINPF12,2015-04-01T00:00:00-03:00,3.75
2015-05-01,2015,1,5,BM12_CINPF12,2015-05-01T00:00:00-03:00,3.86
2015-06-01,2015,1,6,BM12_CINPF12,2015-06-01T00:00:00-03:00,3.66
2015-07-01,2015,1,7,BM12_CINPF12,2015-07-01T00:00:00-03:00,3.78
2015-08-01,2015,1,8,BM12_CINPF12,2015-08-01T00:00:00-03:00,3.89
2015-09-01,2015,1,9,BM12_CINPF12,2015-09-01T00:00:00-03:00,3.95
2015-10-01,2015,1,10,BM12_CINPF12,2015-10-01T00:00:00-03:00,4.08
2015-11-01,2015,1,11,BM12_CINPF12,2015-11-01T00:00:00-02:00,4.2
2015-12-01,2015,1,12,BM12_CINPF12,2015-12-01T00:00:00-02:00,4.23
2016-01-01,2016,1,1,BM12_CINPF12,2016-01-01T00:00:00-02:00,4.3
2016-02-01,2016,1,2,BM12_CINPF12,2016-02-01T00:00:00-02:00,4.3
2016-03-01,2016,1,3,BM12_CINPF12,2016-03-01T00:00:00-03:00,4.25
2016-04-01,2016,1,4,BM12_CINPF12,2016-04-01T00:00:00-03:00,4.3
2016-05-01,2016,1,5,BM12_CINPF12,2016-05-01T00:00:00-03:00,4.32
2016-06-01,2016,1,6,BM12_CINPF12,2016-06-01T00:00:00-03:00,4.05
2016-07-01,2016,1,7,BM12_CINPF12,2016-07-01T00:00:00-03:00,4.1
2016-08-01,2016,1,8,BM12_CINPF12,2016-08-01T00:00:00-03:00,4.12
2016-09-01,2016,1,9,BM12_CINPF12,2016-09-01T00:00:00-03:00,4.18
2016-10-01,2016,1,10,BM12_CINPF12,2016-10-01T00:00:00-03:00,4.18
2016-11-01,2016,1,11,BM12_CINPF12,2016-11-01T00:00:00-02:00,4.09
