DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
2001-01-01,2001,1,1,ABRAS12_INV12,2001-01-01T00:00:00-02:00,-29.27
2001-02-01,2001,1,2,ABRAS12_INV12,2001-02-01T00:00:00-02:00,-1.77
2001-03-01,2001,1,3,ABRAS12_INV12,2001-03-01T00:00:00-03:00,5.03
2001-04-01,2001,1,4,ABRAS12_INV12,2001-04-01T00:00:00-03:00,3.53
2001-05-01,2001,1,5,ABRAS12_INV12,2001-05-01T00:00:00-03:00,-6.08
2001-06-01,2001,1,6,ABRAS12_INV12,2001-06-01T00:00:00-03:00,-0.67
2001-07-01,2001,1,7,ABRAS12_INV12,2001-07-01T00:00:00-03:00,-0.9
2001-08-01,2001,1,8,ABRAS12_INV12,2001-08-01T00:00:00-03:00,4.28
2001-09-01,2001,1,9,ABRAS12_INV12,2001-09-01T00:00:00-03:00,0.07
2001-10-01,2001,1,10,ABRAS12_INV12,2001-10-01T00:00:00-03:00,3.27
2001-11-01,2001,1,11,ABRAS12_INV12,2001-11-01T00:00:00-03:00,-0.48
2001-12-01,2001,1,12,ABRAS12_INV12,2001-12-01T00:00:00-02:00,36.94
2002-01-01,2002,1,1,ABRAS12_INV12,2002-01-01T00:00:00-02:00,-28.65
2002-02-01,2002,1,2,ABRAS12_INV12,2002-02-01T00:00:00-02:00,-4.48
2002-03-01,2002,1,3,ABRAS12_INV12,2002-03-01T00:00:00-03:00,21.32
2002-04-01,2002,1,4,ABRAS12_INV12,2002-04-01T00:00:00-03:00,-13.63
2002-05-01,2002,1,5,ABRAS12_INV12,2002-05-01T00:00:00-03:00,6.52
2002-06-01,2002,1,6,ABRAS12_INV12,2002-06-01T00:00:00-03:00,-7.55
2002-07-01,2002,1,7,ABRAS12_INV12,2002-07-01T00:00:00-03:00,6.7
2002-08-01,2002,1,8,ABRAS12_INV12,2002-08-01T00:00:00-03:00,6.21
2002-09-01,2002,1,9,ABRAS12_INV12,2002-09-01T00:00:00-03:00,-1.07
2002-10-01,2002,1,10,ABRAS12_INV12,2002-10-01T00:00:00-03:00,9.34
2002-11-01,2002,1,11,ABRAS12_INV12,2002-11-01T00:00:00-03:00,4.31
2002-12-01,2002,1,12,ABRAS12_INV12,2002-12-01T00:00:00-02:00,29.36
2003-01-01,2003,1,1,ABRAS12_INV12,2003-01-01T00:00:00-02:00,-28.2
2003-02-01,2003,1,2,ABRAS12_INV12,2003-02-01T00:00:00-02:00,-1.99
2003-03-01,2003,1,3,ABRAS12_INV12,2003-03-01T00:00:00-03:00,8.58
2003-04-01,2003,1,4,ABRAS12_INV12,2003-04-01T00:00:00-03:00,2.03
2003-05-01,2003,1,5,ABRAS12_INV12,2003-05-01T00:00:00-03:00,-3.57
2003-06-01,2003,1,6,ABRAS12_INV12,2003-06-01T00:00:00-03:00,-8.29
2003-07-01,2003,1,7,ABRAS12_INV12,2003-07-01T00:00:00-03:00,4.32
2003-08-01,2003,1,8,ABRAS12_INV12,2003-08-01T00:00:00-03:00,5.36
2003-09-01,2003,1,9,ABRAS12_INV12,2003-09-01T00:00:00-03:00,-7.0
2003-10-01,2003,1,10,ABRAS12_INV12,2003-10-01T00:00:00-03:00,8.18
2003-11-01,2003,1,11,ABRAS12_INV12,2003-11-01T00:00:00-03:00,0.26
2003-12-01,2003,1,12,ABRAS12_INV12,2003-12-01T00:00:00-02:00,32.69
2004-01-01,2004,1,1,ABRAS12_INV12,2004-01-01T00:00:00-02:00,-25.85
2004-02-01,2004,1,2,ABRAS12_INV12,2004-02-01T00:00:00-02:00,-2.51
2004-03-01,2004,1,3,ABRAS12_INV12,2004-03-01T00:00:00-03:00,6.25
2004-04-01,2004,1,4,ABRAS12_INV12,2004-04-01T00:00:00-03:00,6.31
2004-05-01,2004,1,5,ABRAS12_INV12,2004-05-01T00:00:00-03:00,-4.17
2004-06-01,2004,1,6,ABRAS12_INV12,2004-06-01T00:00:00-03:00,-2.94
2004-07-01,2004,1,7,ABRAS12_INV12,2004-07-01T00:00:00-03:00,7.61
2004-08-01,2004,1,8,ABRAS12_INV12,2004-08-01T00:00:00-03:00,-1.39
2004-09-01,2004,1,9,ABRAS12_INV12,2004-09-01T00:00:00-03:00,-1.54
2004-10-01,2004,1,10,ABRAS12_INV12,2004-10-01T00:00:00-03:00,7.78
2004-11-01,2004,1,11,ABRAS12_INV12,2004-11-01T00:00:00-03:00,-3.46
2004-12-01,2004,1,12,ABRAS12_INV12,2004-12-01T00:00:00-02:00,36.1
2005-01-01,2005,1,1,ABRAS12_INV12,2005-01-01T00:00:00-02:00,-27.24
2005-02-01,2005,1,2,ABRAS12_INV12,2005-02-01T00:00:00-02:00,-4.42
2005-03-01,2005,1,3,ABRAS12_INV12,2005-03-01T00:00:00-03:00,17.12
2005-04-01,2005,1,4,ABRAS12_INV12,2005-04-01T00:00:00-03:00,-8.85
2005-05-01,2005,1,5,ABRAS12_INV12,2005-05-01T00:00:00-03:00,-0.15
2005-06-01,2005,1,6,ABRAS12_INV12,2005-06-01T00:00:00-03:00,-3.64
2005-07-01,2005,1,7,ABRAS12_INV12,2005-07-01T00:00:00-03:00,6.08
2005-08-01,2005,1,8,ABRAS12_INV12,2005-08-01T00:00:00-03:00,-2.28
2005-09-01,2005,1,9,ABRAS12_INV12,2005-09-01T00:00:00-03:00,-2.81
2005-10-01,2005,1,10,ABRAS12_INV12,2005-10-01T00:00:00-03:00,7.34
2005-11-01,2005,1,11,ABRAS12_INV12,2005-11-01T00:00:00-02:00,-2.78
2005-12-01,2005,1,12,ABRAS12_INV12,2005-12-01T00:00:00-02:00,35.32
2006-01-01,2006,1,1,ABRAS12_INV12,2006-01-01T00:00:00-02:00,-26.2
2006-02-01,2006,1,2,ABRAS12_INV12,2006-02-01T00:00:00-02:00,-3.92
2006-03-01,2006,1,3,ABRAS12_INV12,2006-03-01T00:00:00-03:00,6.71
