DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Barril)
1985-12-01,1985,1,12,ANP12_COLDIE12,1985-12-01T00:00:00-02:00,369.0
1986-01-01,1986,1,1,ANP12_COLDIE12,1986-01-01T00:00:00-02:00,335.0
1986-02-01,1986,1,2,ANP12_COLDIE12,1986-02-01T00:00:00-02:00,318.0
1986-03-01,1986,1,3,ANP12_COLDIE12,1986-03-01T00:00:00-03:00,303.0
1986-04-01,1986,1,4,ANP12_COLDIE12,1986-04-01T00:00:00-03:00,350.0
1986-05-01,1986,1,5,ANP12_COLDIE12,1986-05-01T00:00:00-03:00,383.0
1986-06-01,1986,1,6,ANP12_COLDIE12,1986-06-01T00:00:00-03:00,361.0
1986-07-01,1986,1,7,ANP12_COLDIE12,1986-07-01T00:00:00-03:00,393.0
1986-08-01,1986,1,8,ANP12_COLDIE12,1986-08-01T00:00:00-03:00,411.0
1986-09-01,1986,1,9,ANP12_COLDIE12,1986-09-01T00:00:00-03:00,430.0
1986-10-01,1986,1,10,ANP12_COLDIE12,1986-10-01T00:00:00-03:00,457.0
1986-11-01,1986,1,11,ANP12_COLDIE12,1986-11-01T00:00:00-03:00,443.0
1986-12-01,1986,1,12,ANP12_COLDIE12,1986-12-01T00:00:00-02:00,425.0
1987-01-01,1987,1,1,ANP12_COLDIE12,1987-01-01T00:00:00-02:00,395.0
1987-02-01,1987,1,2,ANP12_COLDIE12,1987-02-01T00:00:00-02:00,394.0
1987-03-01,1987,1,3,ANP12_COLDIE12,1987-03-01T00:00:00-03:00,332.0
1987-04-01,1987,1,4,ANP12_COLDIE12,1987-04-01T00:00:00-03:00,398.0
1987-05-01,1987,1,5,ANP12_COLDIE12,1987-05-01T00:00:00-03:00,404.0
1987-06-01,1987,1,6,ANP12_COLDIE12,1987-06-01T00:00:00-03:00,363.0
1987-07-01,1987,1,7,ANP12_COLDIE12,1987-07-01T00:00:00-03:00,391.0
1987-08-01,1987,1,8,ANP12_COLDIE12,1987-08-01T00:00:00-03:00,447.0
1987-09-01,1987,1,9,ANP12_COLDIE12,1987-09-01T00:00:00-03:00,418.0
1987-10-01,1987,1,10,ANP12_COLDIE12,1987-10-01T00:00:00-03:00,471.0
1987-11-01,1987,1,11,ANP12_COLDIE12,1987-11-01T00:00:00-03:00,437.0
1987-12-01,1987,1,12,ANP12_COLDIE12,1987-12-01T00:00:00-02:00,401.0
1988-01-01,1988,1,1,ANP12_COLDIE12,1988-01-01T00:00:00-02:00,362.0
1988-02-01,1988,1,2,ANP12_COLDIE12,1988-02-01T00:00:00-02:00,368.0
1988-03-01,1988,1,3,ANP12_COLDIE12,1988-03-01T00:00:00-03:00,400.0
1988-04-01,1988,1,4,ANP12_COLDIE12,1988-04-01T00:00:00-03:00,392.0
1988-05-01,1988,1,5,ANP12_COLDIE12,1988-05-01T00:00:00-03:00,416.0
1988-06-01,1988,1,6,ANP12_COLDIE12,1988-06-01T00:00:00-03:00,426.0
1988-07-01,1988,1,7,ANP12_COLDIE12,1988-07-01T00:00:00-03:00,439.0
1988-08-01,1988,1,8,ANP12_COLDIE12,1988-08-01T00:00:00-03:00,434.0
1988-09-01,1988,1,9,ANP12_COLDIE12,1988-09-01T00:00:00-03:00,471.0
1988-10-01,1988,1,10,ANP12_COLDIE12,1988-10-01T00:00:00-03:00,461.0
1988-11-01,1988,1,11,ANP12_COLDIE12,1988-11-01T00:00:00-03:00,446.0
1988-12-01,1988,1,12,ANP12_COLDIE12,1988-12-01T00:00:00-02:00,419.0
1989-01-01,1989,1,1,ANP12_COLDIE12,1989-01-01T00:00:00-02:00,334.0
1989-02-01,1989,1,2,ANP12_COLDIE12,1989-02-01T00:00:00-02:00,371.0
1989-03-01,1989,1,3,ANP12_COLDIE12,1989-03-01T00:00:00-03:00,406.0
1989-04-01,1989,1,4,ANP12_COLDIE12,1989-04-01T00:00:00-03:00,421.0
1989-05-01,1989,1,5,ANP12_COLDIE12,1989-05-01T00:00:00-03:00,427.0
1989-06-01,1989,1,6,ANP12_COLDIE12,1989-06-01T00:00:00-03:00,448.0
1989-07-01,1989,1,7,ANP12_COLDIE12,1989-07-01T00:00:00-03:00,453.0
1989-08-01,1989,1,8,ANP12_COLDIE12,1989-08-01T00:00:00-03:00,473.0
1989-09-01,1989,1,9,ANP12_COLDIE12,1989-09-01T00:00:00-03:00,469.0
1989-10-01,1989,1,10,ANP12_COLDIE12,1989-10-01T00:00:00-03:00,488.0
1989-11-01,1989,1,11,ANP12_COLDIE12,1989-11-01T00:00:00-03:00,481.0
1989-12-01,1989,1,12,ANP12_COLDIE12,1989-12-01T00:00:00-02:00,397.0
1990-01-01,1990,1,1,ANP12_COLDIE12,1990-01-01T00:00:00-02:00,389.0
1990-02-01,1990,1,2,ANP12_COLDIE12,1990-02-01T00:00:00-02:00,413.0
1990-03-01,1990,1,3,ANP12_COLDIE12,1990-03-01T00:00:00-03:00,348.0
1990-04-01,1990,1,4,ANP12_COLDIE12,1990-04-01T00:00:00-03:00,366.0
1990-05-01,1990,1,5,ANP12_COLDIE12,1990-05-01T00:00:00-03:00,430.0
1990-06-01,1990,1,6,ANP12_COLDIE12,1990-06-01T00:00:00-03:00,405.0
1990-07-01,1990,1,7,ANP12_COLDIE12,1990-07-01T00:00:00-03:00,457.0
1990-08-01,1990,1,8,ANP12_COLDIE12,1990-08-01T00:00:00-03:00,473.0
1990-09-01,1990,1,9,ANP12_COLDIE12,1990-09-01T00:00:00-03:00,468.0
1990-10-01,1990,1,10,ANP12_COLDIE12,1990-10-01T00:00:00-03:00,482.0
1990-11-01,1990,1,11,ANP12_COLDIE12,1990-11-01T00:00:00-03:00,442.0
1990-12-01,1990,1,12,ANP12_COLDIE12,1990-12-01T00:00:00-02:00,387.0
1991-01-01,1991,1,1,ANP12_COLDIE12,1991-01-01T00:00:00-02:00,396.0
1991-02-01,1991,1,2,ANP12_COLDIE12,1991-02-01T00:00:00-02:00,365.0
1991-03-01,1991,1,3,ANP12_COLDIE12,1991-03-01T00:00:00-03:00,322.0
1991-04-01,1991,1,4,ANP12_COLDIE12,1991-04-01T00:00:00-03:00,425.0
1991-05-01,1991,1,5,ANP12_COLDIE12,1991-05-01T00:00:00-03:00,462.0
1991-06-01,1991,1,6,ANP12_COLDIE12,1991-06-01T00:00:00-03:00,428.0
1991-07-01,1991,1,7,ANP12_COLDIE12,1991-07-01T00:00:00-03:00,455.0
1991-08-01,1991,1,8,ANP12_COLDIE12,1991-08-01T00:00:00-03:00,478.0
1991-09-01,1991,1,9,ANP12_COLDIE12,1991-09-01T00:00:00-03:00,475.0
1991-10-01,1991,1,10,ANP12_COLDIE12,1991-10-01T00:00:00-03:00,520.0
1991-11-01,1991,1,11,ANP12_COLDIE12,1991-11-01T00:00:00-03:00,480.0
1991-12-01,1991,1,12,ANP12_COLDIE12,1991-12-01T00:00:00-02:00,407.0
1992-01-01,1992,1,1,ANP12_COLDIE12,1992-01-01T00:00:00-02:00,416.0
1992-02-01,1992,1,2,ANP12_COLDIE12,1992-02-01T00:00:00-02:00,385.0
1992-03-01,1992,1,3,ANP12_COLDIE12,1992-03-01T00:00:00-03:00,441.0
1992-04-01,1992,1,4,ANP12_COLDIE12,1992-04-01T00:00:00-03:00,442.0
1992-05-01,1992,1,5,ANP12_COLDIE12,1992-05-01T00:00:00-03:00,423.0
1992-06-01,1992,1,6,ANP12_COLDIE12,1992-06-01T00:00:00-03:00,488.0
1992-07-01,1992,1,7,ANP12_COLDIE12,1992-07-01T00:00:00-03:00,465.0
1992-08-01,1992,1,8,ANP12_COLDIE12,1992-08-01T00:00:00-03:00,478.0
1992-09-01,1992,1,9,ANP12_COLDIE12,1992-09-01T00:00:00-03:00,500.0
1992-10-01,1992,1,10,ANP12_COLDIE12,1992-10-01T00:00:00-03:00,473.0
1992-11-01,1992,1,11,ANP12_COLDIE12,1992-11-01T00:00:00-03:00,489.0
1992-12-01,1992,1,12,ANP12_COLDIE12,1992-12-01T00:00:00-02:00,412.0
1993-01-01,1993,1,1,ANP12_COLDIE12,1993-01-01T00:00:00-02:00,393.0
1993-02-01,1993,1,2,ANP12_COLDIE12,1993-02-01T00:00:00-02:00,408.0
1993-03-01,1993,1,3,ANP12_COLDIE12,1993-03-01T00:00:00-03:00,455.0
1993-04-01,1993,1,4,ANP12_COLDIE12,1993-04-01T00:00:00-03:00,448.0
1993-05-01,1993,1,5,ANP12_COLDIE12,1993-05-01T00:00:00-03:00,472.0
1993-06-01,1993,1,6,ANP12_COLDIE12,1993-06-01T00:00:00-03:00,513.0
1993-07-01,1993,1,7,ANP12_COLDIE12,1993-07-01T00:00:00-03:00,426.0
1993-08-01,1993,1,8,ANP12_COLDIE12,1993-08-01T00:00:00-03:00,527.0
1993-09-01,1993,1,9,ANP12_COLDIE12,1993-09-01T00:00:00-03:00,535.0
1993-10-01,1993,1,10,ANP12_COLDIE12,1993-10-01T00:00:00-03:00,504.0
1993-11-01,1993,1,11,ANP12_COLDIE12,1993-11-01T00:00:00-03:00,489.0
1993-12-01,1993,1,12,ANP12_COLDIE12,1993-12-01T00:00:00-02:00,448.0
1994-01-01,1994,1,1,ANP12_COLDIE12,1994-01-01T00:00:00-02:00,453.0
1994-02-01,1994,1,2,ANP12_COLDIE12,1994-02-01T00:00:00-02:00,430.0
1994-03-01,1994,1,3,ANP12_COLDIE12,1994-03-01T00:00:00-03:00,486.0
1994-04-01,1994,1,4,ANP12_COLDIE12,1994-04-01T00:00:00-03:00,468.0
1994-05-01,1994,1,5,ANP12_COLDIE12,1994-05-01T00:00:00-03:00,473.0
1994-06-01,1994,1,6,ANP12_COLDIE12,1994-06-01T00:00:00-03:00,470.0
1994-07-01,1994,1,7,ANP12_COLDIE12,1994-07-01T00:00:00-03:00,467.0
1994-08-01,1994,1,8,ANP12_COLDIE12,1994-08-01T00:00:00-03:00,505.0
1994-09-01,1994,1,9,ANP12_COLDIE12,1994-09-01T00:00:00-03:00,524.0
1994-10-01,1994,1,10,ANP12_COLDIE12,1994-10-01T00:00:00-03:00,522.0
1994-11-01,1994,1,11,ANP12_COLDIE12,1994-11-01T00:00:00-03:00,569.0
1994-12-01,1994,1,12,ANP12_COLDIE12,1994-12-01T00:00:00-02:00,494.0
1995-01-01,1995,1,1,ANP12_COLDIE12,1995-01-01T00:00:00-02:00,444.0
1995-02-01,1995,1,2,ANP12_COLDIE12,1995-02-01T00:00:00-02:00,516.0
1995-03-01,1995,1,3,ANP12_COLDIE12,1995-03-01T00:00:00-03:00,520.0
1995-04-01,1995,1,4,ANP12_COLDIE12,1995-04-01T00:00:00-03:00,486.0
1995-05-01,1995,1,5,ANP12_COLDIE12,1995-05-01T00:00:00-03:00,426.0
1995-06-01,1995,1,6,ANP12_COLDIE12,1995-06-01T00:00:00-03:00,523.0
1995-07-01,1995,1,7,ANP12_COLDIE12,1995-07-01T00:00:00-03:00,516.0
1995-08-01,1995,1,8,ANP12_COLDIE12,1995-08-01T00:00:00-03:00,573.0
1995-09-01,1995,1,9,ANP12_COLDIE12,1995-09-01T00:00:00-03:00,514.0
1995-10-01,1995,1,10,ANP12_COLDIE12,1995-10-01T00:00:00-03:00,566.0
1995-11-01,1995,1,11,ANP12_COLDIE12,1995-11-01T00:00:00-03:00,577.0
1995-12-01,1995,1,12,ANP12_COLDIE12,1995-12-01T00:00:00-02:00,483.0
1996-01-01,1996,1,1,ANP12_COLDIE12,1996-01-01T00:00:00-02:00,462.0
1996-02-01,1996,1,2,ANP12_COLDIE12,1996-02-01T00:00:00-02:00,470.0
1996-03-01,1996,1,3,ANP12_COLDIE12,1996-03-01T00:00:00-03:00,515.0
1996-04-01,1996,1,4,ANP12_COLDIE12,1996-04-01T00:00:00-03:00,512.0
1996-05-01,1996,1,5,ANP12_COLDIE12,1996-05-01T00:00:00-03:00,513.0
1996-06-01,1996,1,6,ANP12_COLDIE12,1996-06-01T00:00:00-03:00,525.0
1996-07-01,1996,1,7,ANP12_COLDIE12,1996-07-01T00:00:00-03:00,525.0
1996-08-01,1996,1,8,ANP12_COLDIE12,1996-08-01T00:00:00-03:00,546.0
1996-09-01,1996,1,9,ANP12_COLDIE12,1996-09-01T00:00:00-03:00,589.0
1996-10-01,1996,1,10,ANP12_COLDIE12,1996-10-01T00:00:00-03:00,515.0
1996-11-01,1996,1,11,ANP12_COLDIE12,1996-11-01T00:00:00-03:00,555.0
1996-12-01,1996,1,12,ANP12_COLDIE12,1996-12-01T00:00:00-02:00,531.0
1997-01-01,1997,1,1,ANP12_COLDIE12,1997-01-01T00:00:00-02:00,492.0
1997-02-01,1997,1,2,ANP12_COLDIE12,1997-02-01T00:00:00-02:00,506.0
1997-03-01,1997,1,3,ANP12_COLDIE12,1997-03-01T00:00:00-03:00,538.0
1997-04-01,1997,1,4,ANP12_COLDIE12,1997-04-01T00:00:00-03:00,561.0
1997-05-01,1997,1,5,ANP12_COLDIE12,1997-05-01T00:00:00-03:00,577.0
1997-06-01,1997,1,6,ANP12_COLDIE12,1997-06-01T00:00:00-03:00,551.0
1997-07-01,1997,1,7,ANP12_COLDIE12,1997-07-01T00:00:00-03:00,582.0
1997-08-01,1997,1,8,ANP12_COLDIE12,1997-08-01T00:00:00-03:00,577.0
1997-09-01,1997,1,9,ANP12_COLDIE12,1997-09-01T00:00:00-03:00,618.0
1997-10-01,1997,1,10,ANP12_COLDIE12,1997-10-01T00:00:00-03:00,649.0
1997-11-01,1997,1,11,ANP12_COLDIE12,1997-11-01T00:00:00-03:00,601.0
1997-12-01,1997,1,12,ANP12_COLDIE12,1997-12-01T00:00:00-02:00,551.0
1998-01-01,1998,1,1,ANP12_COLDIE12,1998-01-01T00:00:00-02:00,513.0
1998-02-01,1998,1,2,ANP12_COLDIE12,1998-02-01T00:00:00-02:00,493.0
1998-03-01,1998,1,3,ANP12_COLDIE12,1998-03-01T00:00:00-03:00,574.0
1998-04-01,1998,1,4,ANP12_COLDIE12,1998-04-01T00:00:00-03:00,597.0
1998-05-01,1998,1,5,ANP12_COLDIE12,1998-05-01T00:00:00-03:00,572.0
1998-06-01,1998,1,6,ANP12_COLDIE12,1998-06-01T00:00:00-03:00,606.0
1998-07-01,1998,1,7,ANP12_COLDIE12,1998-07-01T00:00:00-03:00,629.0
1998-08-01,1998,1,8,ANP12_COLDIE12,1998-08-01T00:00:00-03:00,606.0
1998-09-01,1998,1,9,ANP12_COLDIE12,1998-09-01T00:00:00-03:00,646.0
1998-10-01,1998,1,10,ANP12_COLDIE12,1998-10-01T00:00:00-03:00,656.0
1998-11-01,1998,1,11,ANP12_COLDIE12,1998-11-01T00:00:00-03:00,599.0
1998-12-01,1998,1,12,ANP12_COLDIE12,1998-12-01T00:00:00-02:00,580.0
1999-01-01,1999,1,1,ANP12_COLDIE12,1999-01-01T00:00:00-02:00,534.0
1999-02-01,1999,1,2,ANP12_COLDIE12,1999-02-01T00:00:00-02:00,524.0
1999-03-01,1999,1,3,ANP12_COLDIE12,1999-03-01T00:00:00-03:00,619.0
1999-04-01,1999,1,4,ANP12_COLDIE12,1999-04-01T00:00:00-03:00,581.0
1999-05-01,1999,1,5,ANP12_COLDIE12,1999-05-01T00:00:00-03:00,573.0
1999-06-01,1999,1,6,ANP12_COLDIE12,1999-06-01T00:00:00-03:00,594.0
1999-07-01,1999,1,7,ANP12_COLDIE12,1999-07-01T00:00:00-03:00,588.0
1999-08-01,1999,1,8,ANP12_COLDIE12,1999-08-01T00:00:00-03:00,625.0
1999-09-01,1999,1,9,ANP12_COLDIE12,1999-09-01T00:00:00-03:00,634.0
1999-10-01,1999,1,10,ANP12_COLDIE12,1999-10-01T00:00:00-03:00,623.0
1999-11-01,1999,1,11,ANP12_COLDIE12,1999-11-01T00:00:00-03:00,662.0
1999-12-01,1999,1,12,ANP12_COLDIE12,1999-12-01T00:00:00-02:00,610.0
2000-01-01,2000,1,1,ANP12_COLDIE12,2000-01-01T00:00:00-02:00,520.0
2000-02-01,2000,1,2,ANP12_COLDIE12,2000-02-01T00:00:00-02:00,618.0
2000-03-01,2000,1,3,ANP12_COLDIE12,2000-03-01T00:00:00-03:00,567.0
2000-04-01,2000,1,4,ANP12_COLDIE12,2000-04-01T00:00:00-03:00,598.0
2000-05-01,2000,1,5,ANP12_COLDIE12,2000-05-01T00:00:00-03:00,592.0
2000-06-01,2000,1,6,ANP12_COLDIE12,2000-06-01T00:00:00-03:00,644.0
2000-07-01,2000,1,7,ANP12_COLDIE12,2000-07-01T00:00:00-03:00,579.0
2000-08-01,2000,1,8,ANP12_COLDIE12,2000-08-01T00:00:00-03:00,646.0
2000-09-01,2000,1,9,ANP12_COLDIE12,2000-09-01T00:00:00-03:00,631.0
2000-10-01,2000,1,10,ANP12_COLDIE12,2000-10-01T00:00:00-03:00,639.0
2000-11-01,2000,1,11,ANP12_COLDIE12,2000-11-01T00:00:00-03:00,647.0
2000-12-01,2000,1,12,ANP12_COLDIE12,2000-12-01T00:00:00-02:00,571.0
2001-01-01,2001,1,1,ANP12_COLDIE12,2001-01-01T00:00:00-02:00,560.0
2001-02-01,2001,1,2,ANP12_COLDIE12,2001-02-01T00:00:00-02:00,576.0
2001-03-01,2001,1,3,ANP12_COLDIE12,2001-03-01T00:00:00-03:00,642.0
2001-04-01,2001,1,4,ANP12_COLDIE12,2001-04-01T00:00:00-03:00,617.0
2001-05-01,2001,1,5,ANP12_COLDIE12,2001-05-01T00:00:00-03:00,626.0
2001-06-01,2001,1,6,ANP12_COLDIE12,2001-06-01T00:00:00-03:00,655.0
2001-07-01,2001,1,7,ANP12_COLDIE12,2001-07-01T00:00:00-03:00,645.0
2001-08-01,2001,1,8,ANP12_COLDIE12,2001-08-01T00:00:00-03:00,701.0
2001-09-01,2001,1,9,ANP12_COLDIE12,2001-09-01T00:00:00-03:00,673.0
2001-10-01,2001,1,10,ANP12_COLDIE12,2001-10-01T00:00:00-03:00,701.0
2001-11-01,2001,1,11,ANP12_COLDIE12,2001-11-01T00:00:00-03:00,684.0
2001-12-01,2001,1,12,ANP12_COLDIE12,2001-12-01T00:00:00-02:00,574.0
2002-01-01,2002,1,1,ANP12_COLDIE12,2002-01-01T00:00:00-02:00,588.0
2002-02-01,2002,1,2,ANP12_COLDIE12,2002-02-01T00:00:00-02:00,614.0
2002-03-01,2002,1,3,ANP12_COLDIE12,2002-03-01T00:00:00-03:00,660.0
2002-04-01,2002,1,4,ANP12_COLDIE12,2002-04-01T00:00:00-03:00,645.0
2002-05-01,2002,1,5,ANP12_COLDIE12,2002-05-01T00:00:00-03:00,633.0
2002-06-01,2002,1,6,ANP12_COLDIE12,2002-06-01T00:00:00-03:00,635.0
2002-07-01,2002,1,7,ANP12_COLDIE12,2002-07-01T00:00:00-03:00,656.0
2002-08-01,2002,1,8,ANP12_COLDIE12,2002-08-01T00:00:00-03:00,670.0
2002-09-01,2002,1,9,ANP12_COLDIE12,2002-09-01T00:00:00-03:00,685.0
2002-10-01,2002,1,10,ANP12_COLDIE12,2002-10-01T00:00:00-03:00,747.0
2002-11-01,2002,1,11,ANP12_COLDIE12,2002-11-01T00:00:00-03:00,655.0
2002-12-01,2002,1,12,ANP12_COLDIE12,2002-12-01T00:00:00-02:00,598.0
2003-01-01,2003,1,1,ANP12_COLDIE12,2003-01-01T00:00:00-02:00,553.0
2003-02-01,2003,1,2,ANP12_COLDIE12,2003-02-01T00:00:00-02:00,618.0
2003-03-01,2003,1,3,ANP12_COLDIE12,2003-03-01T00:00:00-03:00,567.0
2003-04-01,2003,1,4,ANP12_COLDIE12,2003-04-01T00:00:00-03:00,608.0
2003-05-01,2003,1,5,ANP12_COLDIE12,2003-05-01T00:00:00-03:00,640.0
2003-06-01,2003,1,6,ANP12_COLDIE12,2003-06-01T00:00:00-03:00,614.0
2003-07-01,2003,1,7,ANP12_COLDIE12,2003-07-01T00:00:00-03:00,660.0
2003-08-01,2003,1,8,ANP12_COLDIE12,2003-08-01T00:00:00-03:00,656.0
