DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Meses)
2014-12-01,2014,1,12,BM12_CRDPCAPJ12,2014-12-01T00:00:00-02:00,52.2
2015-01-01,2015,1,1,BM12_CRDPCAPJ12,2015-01-01T00:00:00-02:00,52.25
2015-02-01,2015,1,2,BM12_CRDPCAPJ12,2015-02-01T00:00:00-02:00,52.76
2015-03-01,2015,1,3,BM12_CRDPCAPJ12,2015-03-01T00:00:00-03:00,53.01
2015-04-01,2015,1,4,BM12_CRDPCAPJ12,2015-04-01T00:00:00-03:00,53.04
2015-05-01,2015,1,5,BM12_CRDPCAPJ12,2015-05-01T00:00:00-03:00,53.7
2015-06-01,2015,1,6,BM12_CRDPCAPJ12,2015-06-01T00:00:00-03:00,53.9
2015-07-01,2015,1,7,BM12_CRDPCAPJ12,2015-07-01T00:00:00-03:00,53.52
2015-08-01,2015,1,8,BM12_CRDPCAPJ12,2015-08-01T00:00:00-03:00,53.44
2015-09-01,2015,1,9,BM12_CRDPCAPJ12,2015-09-01T00:00:00-03:00,54.01
2015-10-01,2015,1,10,BM12_CRDPCAPJ12,2015-10-01T00:00:00-03:00,53.89
2015-11-01,2015,1,11,BM12_CRDPCAPJ12,2015-11-01T00:00:00-02:00,54.0
2015-12-01,2015,1,12,BM12_CRDPCAPJ12,2015-12-01T00:00:00-02:00,54.4
2016-01-01,2016,1,1,BM12_CRDPCAPJ12,2016-01-01T00:00:00-02:00,54.98
2016-02-01,2016,1,2,BM12_CRDPCAPJ12,2016-02-01T00:00:00-02:00,54.52
2016-03-01,2016,1,3,BM12_CRDPCAPJ12,2016-03-01T00:00:00-03:00,54.51
2016-04-01,2016,1,4,BM12_CRDPCAPJ12,2016-04-01T00:00:00-03:00,54.63
2016-05-01,2016,1,5,BM12_CRDPCAPJ12,2016-05-01T00:00:00-03:00,54.62
2016-06-01,2016,1,6,BM12_CRDPCAPJ12,2016-06-01T00:00:00-03:00,54.57
2016-07-01,2016,1,7,BM12_CRDPCAPJ12,2016-07-01T00:00:00-03:00,54.6
2016-08-01,2016,1,8,BM12_CRDPCAPJ12,2016-08-01T00:00:00-03:00,53.9
2016-09-01,2016,1,9,BM12_CRDPCAPJ12,2016-09-01T00:00:00-03:00,54.54
2016-10-01,2016,1,10,BM12_CRDPCAPJ12,2016-10-01T00:00:00-03:00,54.51
2016-11-01,2016,1,11,BM12_CRDPCAPJ12,2016-11-01T00:00:00-02:00,54.47
2016-12-01,2016,1,12,BM12_CRDPCAPJ12,2016-12-01T00:00:00-02:00,54.2
2017-01-01,2017,1,1,BM12_CRDPCAPJ12,2017-01-01T00:00:00-02:00,54.48
2017-02-01,2017,1,2,BM12_CRDPCAPJ12,2017-02-01T00:00:00-02:00,54.42
2017-03-01,2017,1,3,BM12_CRDPCAPJ12,2017-03-01T00:00:00-03:00,54.26
2017-04-01,2017,1,4,BM12_CRDPCAPJ12,2017-04-01T00:00:00-03:00,54.24
2017-05-01,2017,1,5,BM12_CRDPCAPJ12,2017-05-01T00:00:00-03:00,54.14
2017-06-01,2017,1,6,BM12_CRDPCAPJ12,2017-06-01T00:00:00-03:00,54.16
2017-07-01,2017,1,7,BM12_CRDPCAPJ12,2017-07-01T00:00:00-03:00,54.57
2017-08-01,2017,1,8,BM12_CRDPCAPJ12,2017-08-01T00:00:00-03:00,54.87
2017-09-01,2017,1,9,BM12_CRDPCAPJ12,2017-09-01T00:00:00-03:00,55.17
2017-10-01,2017,1,10,BM12_CRDPCAPJ12,2017-10-01T00:00:00-03:00,55.18
2017-11-01,2017,1,11,BM12_CRDPCAPJ12,2017-11-01T00:00:00-02:00,55.33
2017-12-01,2017,1,12,BM12_CRDPCAPJ12,2017-12-01T00:00:00-02:00,56.49
2018-01-01,2018,1,1,BM12_CRDPCAPJ12,2018-01-01T00:00:00-02:00,57.83
2018-02-01,2018,1,2,BM12_CRDPCAPJ12,2018-02-01T00:00:00-02:00,58.1
2018-03-01,2018,1,3,BM12_CRDPCAPJ12,2018-03-01T00:00:00-03:00,58.11
2018-04-01,2018,1,4,BM12_CRDPCAPJ12,2018-04-01T00:00:00-03:00,58.28
2018-05-01,2018,1,5,BM12_CRDPCAPJ12,2018-05-01T00:00:00-03:00,58.16
2018-06-01,2018,1,6,BM12_CRDPCAPJ12,2018-06-01T00:00:00-03:00,58.09
2018-07-01,2018,1,7,BM12_CRDPCAPJ12,2018-07-01T00:00:00-03:00,58.72
2018-08-01,2018,1,8,BM12_CRDPCAPJ12,2018-08-01T00:00:00-03:00,58.96
2018-09-01,2018,1,9,BM12_CRDPCAPJ12,2018-09-01T00:00:00-03:00,59.29
2018-10-01,2018,1,10,BM12_CRDPCAPJ12,2018-10-01T00:00:00-03:00,59.41
2018-11-01,2018,1,11,BM12_CRDPCAPJ12,2018-11-01T00:00:00-03:00,59.35
2018-12-01,2018,1,12,BM12_CRDPCAPJ12,2018-12-01T00:00:00-02:00,60.71
2019-01-01,2019,1,1,BM12_CRDPCAPJ12,2019-01-01T00:00:00-02:00,61.62
2019-02-01,2019,1,2,BM12_CRDPCAPJ12,2019-02-01T00:00:00-02:00,61.8
2019-03-01,2019,1,3,BM12_CRDPCAPJ12,2019-03-01T00:00:00-03:00,62.08
2019-04-01,2019,1,4,BM12_CRDPCAPJ12,2019-04-01T00:00:00-03:00,62.01
2019-05-01,2019,1,5,BM12_CRDPCAPJ12,2019-05-01T00:00:00-03:00,62.53
2019-06-01,2019,1,6,BM12_CRDPCAPJ12,2019-06-01T00:00:00-03:00,63.15
2019-07-01,2019,1,7,BM12_CRDPCAPJ12,2019-07-01T00:00:00-03:00,63.62
2019-08-01,2019,1,8,BM12_CRDPCAPJ12,2019-08-01T00:00:00-03:00,63.76
2019-09-01,2019,1,9,BM12_CRDPCAPJ12,2019-09-01T00:00:00-03:00,64.2
2019-10-01,2019,1,10,BM12_CRDPCAPJ12,2019-10-01T00:00:00-03:00,64.26
2019-11-01,2019,1,11,BM12_CRDPCAPJ12,2019-11-01T00:00:00-03:00,64.83
2019-12-01,2019,1,12,BM12_CRDPCAPJ12,2019-12-01T00:00:00-03:00,65.84
2020-01-01,2020,1,1,BM12_CRDPCAPJ12,2020-01-01T00:00:00-03:00,65.67
2020-02-01,2020,1,2,BM12_CRDPCAPJ12,2020-02-01T00:00:00-03:00,65.67
2020-03-01,2020,1,3,BM12_CRDPCAPJ12,2020-03-01T00:00:00-03:00,65.26
2020-04-01,2020,1,4,BM12_CRDPCAPJ12,2020-04-01T00:00:00-03:00,65.52
2020-05-01,2020,1,5,BM12_CRDPCAPJ12,2020-05-01T00:00:00-03:00,65.41
2020-06-01,2020,1,6,BM12_CRDPCAPJ12,2020-06-01T00:00:00-03:00,65.28
2020-07-01,2020,1,7,BM12_CRDPCAPJ12,2020-07-01T00:00:00-03:00,64.18
2020-08-01,2020,1,8,BM12_CRDPCAPJ12,2020-08-01T00:00:00-03:00,62.26
2020-09-01,2020,1,9,BM12_CRDPCAPJ12,2020-09-01T00:00:00-03:00,60.06
2020-10-01,2020,1,10,BM12_CRDPCAPJ12,2020-10-01T00:00:00-03:00,59.96
2020-11-01,2020,1,11,BM12_CRDPCAPJ12,2020-11-01T00:00:00-03:00,59.53
2020-12-01,2020,1,12,BM12_CRDPCAPJ12,2020-12-01T00:00:00-03:00,58.9
2021-01-01,2021,1,1,BM12_CRDPCAPJ12,2021-01-01T00:00:00-03:00,59.61
