DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((%))
2009-01-01,2009,1,1,BM12_TPFTRMA12,2009-01-01T00:00:00-02:00,1.24
2009-02-01,2009,1,2,BM12_TPFTRMA12,2009-02-01T00:00:00-02:00,1.22
2009-03-01,2009,1,3,BM12_TPFTRMA12,2009-03-01T00:00:00-03:00,1.21
2009-04-01,2009,1,4,BM12_TPFTRMA12,2009-04-01T00:00:00-03:00,1.21
2009-05-01,2009,1,5,BM12_TPFTRMA12,2009-05-01T00:00:00-03:00,1.19
2009-06-01,2009,1,6,BM12_TPFTRMA12,2009-06-01T00:00:00-03:00,1.16
2009-07-01,2009,1,7,BM12_TPFTRMA12,2009-07-01T00:00:00-03:00,1.09
2009-08-01,2009,1,8,BM12_TPFTRMA12,2009-08-01T00:00:00-03:00,0.94
2009-09-01,2009,1,9,BM12_TPFTRMA12,2009-09-01T00:00:00-03:00,0.93
2009-10-01,2009,1,10,BM12_TPFTRMA12,2009-10-01T00:00:00-03:00,0.93
2009-11-01,2009,1,11,BM12_TPFTRMA12,2009-11-01T00:00:00-02:00,0.92
2009-12-01,2009,1,12,BM12_TPFTRMA12,2009-12-01T00:00:00-02:00,0.92
2010-01-01,2010,1,1,BM12_TPFTRMA12,2010-01-01T00:00:00-02:00,0.89
2010-02-01,2010,1,2,BM12_TPFTRMA12,2010-02-01T00:00:00-02:00,0.88
2010-03-01,2010,1,3,BM12_TPFTRMA12,2010-03-01T00:00:00-03:00,0.92
2010-04-01,2010,1,4,BM12_TPFTRMA12,2010-04-01T00:00:00-03:00,0.87
2010-05-01,2010,1,5,BM12_TPFTRMA12,2010-05-01T00:00:00-03:00,0.87
2010-06-01,2010,1,6,BM12_TPFTRMA12,2010-06-01T00:00:00-03:00,0.85
2010-07-01,2010,1,7,BM12_TPFTRMA12,2010-07-01T00:00:00-03:00,0.85
2010-08-01,2010,1,8,BM12_TPFTRMA12,2010-08-01T00:00:00-03:00,0.79
2010-09-01,2010,1,9,BM12_TPFTRMA12,2010-09-01T00:00:00-03:00,0.78
2010-10-01,2010,1,10,BM12_TPFTRMA12,2010-10-01T00:00:00-03:00,0.78
2010-11-01,2010,1,11,BM12_TPFTRMA12,2010-11-01T00:00:00-02:00,0.71
2010-12-01,2010,1,12,BM12_TPFTRMA12,2010-12-01T00:00:00-02:00,0.72
2011-01-01,2011,1,1,BM12_TPFTRMA12,2011-01-01T00:00:00-02:00,0.69
2011-02-01,2011,1,2,BM12_TPFTRMA12,2011-02-01T00:00:00-02:00,0.68
2011-03-01,2011,1,3,BM12_TPFTRMA12,2011-03-01T00:00:00-03:00,0.66
2011-04-01,2011,1,4,BM12_TPFTRMA12,2011-04-01T00:00:00-03:00,0.66
2011-05-01,2011,1,5,BM12_TPFTRMA12,2011-05-01T00:00:00-03:00,0.69
2011-06-01,2011,1,6,BM12_TPFTRMA12,2011-06-01T00:00:00-03:00,0.64
2011-07-01,2011,1,7,BM12_TPFTRMA12,2011-07-01T00:00:00-03:00,0.63
2011-08-01,2011,1,8,BM12_TPFTRMA12,2011-08-01T00:00:00-03:00,0.68
2011-09-01,2011,1,9,BM12_TPFTRMA12,2011-09-01T00:00:00-03:00,0.62
2011-10-01,2011,1,10,BM12_TPFTRMA12,2011-10-01T00:00:00-03:00,0.62
2011-11-01,2011,1,11,BM12_TPFTRMA12,2011-11-01T00:00:00-02:00,0.61
2011-12-01,2011,1,12,BM12_TPFTRMA12,2011-12-01T00:00:00-02:00,0.66
2012-01-01,2012,1,1,BM12_TPFTRMA12,2012-01-01T00:00:00-02:00,0.63
2012-02-01,2012,1,2,BM12_TPFTRMA12,2012-02-01T00:00:00-02:00,0.62
2012-03-01,2012,1,3,BM12_TPFTRMA12,2012-03-01T00:00:00-03:00,0.6
2012-04-01,2012,1,4,BM12_TPFTRMA12,2012-04-01T00:00:00-03:00,0.59
2012-05-01,2012,1,5,BM12_TPFTRMA12,2012-05-01T00:00:00-03:00,0.58
2012-06-01,2012,1,6,BM12_TPFTRMA12,2012-06-01T00:00:00-03:00,0.57
2012-07-01,2012,1,7,BM12_TPFTRMA12,2012-07-01T00:00:00-03:00,0.56
2012-08-01,2012,1,8,BM12_TPFTRMA12,2012-08-01T00:00:00-03:00,0.5
2012-09-01,2012,1,9,BM12_TPFTRMA12,2012-09-01T00:00:00-03:00,0.49
2012-10-01,2012,1,10,BM12_TPFTRMA12,2012-10-01T00:00:00-03:00,0.48
2012-11-01,2012,1,11,BM12_TPFTRMA12,2012-11-01T00:00:00-02:00,0.47
2012-12-01,2012,1,12,BM12_TPFTRMA12,2012-12-01T00:00:00-02:00,0.47
2013-01-01,2013,1,1,BM12_TPFTRMA12,2013-01-01T00:00:00-02:00,0.46
2013-02-01,2013,1,2,BM12_TPFTRMA12,2013-02-01T00:00:00-02:00,0.46
2013-03-01,2013,1,3,BM12_TPFTRMA12,2013-03-01T00:00:00-03:00,0.46
2013-04-01,2013,1,4,BM12_TPFTRMA12,2013-04-01T00:00:00-03:00,0.45
2013-05-01,2013,1,5,BM12_TPFTRMA12,2013-05-01T00:00:00-03:00,0.44
2013-06-01,2013,1,6,BM12_TPFTRMA12,2013-06-01T00:00:00-03:00,0.44
2013-07-01,2013,1,7,BM12_TPFTRMA12,2013-07-01T00:00:00-03:00,0.43
2013-08-01,2013,1,8,BM12_TPFTRMA12,2013-08-01T00:00:00-03:00,0.43
2013-09-01,2013,1,9,BM12_TPFTRMA12,2013-09-01T00:00:00-03:00,0.42
2013-10-01,2013,1,10,BM12_TPFTRMA12,2013-10-01T00:00:00-03:00,0.41
2013-11-01,2013,1,11,BM12_TPFTRMA12,2013-11-01T00:00:00-02:00,0.41
2013-12-01,2013,1,12,BM12_TPFTRMA12,2013-12-01T00:00:00-02:00,0.41
2014-01-01,2014,1,1,BM12_TPFTRMA12,2014-01-01T00:00:00-02:00,0.4
2014-02-01,2014,1,2,BM12_TPFTRMA12,2014-02-01T00:00:00-02:00,0.4
2014-03-01,2014,1,3,BM12_TPFTRMA12,2014-03-01T00:00:00-03:00,0.39
2014-04-01,2014,1,4,BM12_TPFTRMA12,2014-04-01T00:00:00-03:00,0.39
2014-05-01,2014,1,5,BM12_TPFTRMA12,2014-05-01T00:00:00-03:00,0.39
2014-06-01,2014,1,6,BM12_TPFTRMA12,2014-06-01T00:00:00-03:00,0.38
2014-07-01,2014,1,7,BM12_TPFTRMA12,2014-07-01T00:00:00-03:00,0.37
2014-08-01,2014,1,8,BM12_TPFTRMA12,2014-08-01T00:00:00-03:00,0.36
2014-09-01,2014,1,9,BM12_TPFTRMA12,2014-09-01T00:00:00-03:00,0.35
2014-10-01,2014,1,10,BM12_TPFTRMA12,2014-10-01T00:00:00-03:00,0.34
2014-11-01,2014,1,11,BM12_TPFTRMA12,2014-11-01T00:00:00-02:00,0.34
2014-12-01,2014,1,12,BM12_TPFTRMA12,2014-12-01T00:00:00-02:00,0.33
2015-01-01,2015,1,1,BM12_TPFTRMA12,2015-01-01T00:00:00-02:00,0.32
2015-02-01,2015,1,2,BM12_TPFTRMA12,2015-02-01T00:00:00-02:00,0.31
2015-03-01,2015,1,3,BM12_TPFTRMA12,2015-03-01T00:00:00-03:00,0.3
2015-04-01,2015,1,4,BM12_TPFTRMA12,2015-04-01T00:00:00-03:00,0.3
2015-05-01,2015,1,5,BM12_TPFTRMA12,2015-05-01T00:00:00-03:00,0.29
2015-06-01,2015,1,6,BM12_TPFTRMA12,2015-06-01T00:00:00-03:00,0.29
2015-07-01,2015,1,7,BM12_TPFTRMA12,2015-07-01T00:00:00-03:00,0.28
2015-08-01,2015,1,8,BM12_TPFTRMA12,2015-08-01T00:00:00-03:00,0.27
2015-09-01,2015,1,9,BM12_TPFTRMA12,2015-09-01T00:00:00-03:00,0.27
2015-10-01,2015,1,10,BM12_TPFTRMA12,2015-10-01T00:00:00-03:00,0.34
2015-11-01,2015,1,11,BM12_TPFTRMA12,2015-11-01T00:00:00-02:00,0.33
2015-12-01,2015,1,12,BM12_TPFTRMA12,2015-12-01T00:00:00-02:00,0.28
2016-01-01,2016,1,1,BM12_TPFTRMA12,2016-01-01T00:00:00-02:00,0.28
2016-02-01,2016,1,2,BM12_TPFTRMA12,2016-02-01T00:00:00-02:00,0.27
2016-03-01,2016,1,3,BM12_TPFTRMA12,2016-03-01T00:00:00-03:00,0.27
2016-04-01,2016,1,4,BM12_TPFTRMA12,2016-04-01T00:00:00-03:00,0.27
2016-05-01,2016,1,5,BM12_TPFTRMA12,2016-05-01T00:00:00-03:00,0.26
2016-06-01,2016,1,6,BM12_TPFTRMA12,2016-06-01T00:00:00-03:00,0.36
2016-07-01,2016,1,7,BM12_TPFTRMA12,2016-07-01T00:00:00-03:00,0.28
2016-08-01,2016,1,8,BM12_TPFTRMA12,2016-08-01T00:00:00-03:00,0.27
2016-09-01,2016,1,9,BM12_TPFTRMA12,2016-09-01T00:00:00-03:00,0.27
2016-10-01,2016,1,10,BM12_TPFTRMA12,2016-10-01T00:00:00-03:00,0.27
2016-11-01,2016,1,11,BM12_TPFTRMA12,2016-11-01T00:00:00-02:00,0.26
2016-12-01,2016,1,12,BM12_TPFTRMA12,2016-12-01T00:00:00-02:00,0.26
2017-01-01,2017,1,1,BM12_TPFTRMA12,2017-01-01T00:00:00-02:00,0.25
2017-02-01,2017,1,2,BM12_TPFTRMA12,2017-02-01T00:00:00-02:00,0.25
2017-03-01,2017,1,3,BM12_TPFTRMA12,2017-03-01T00:00:00-03:00,0.26
2017-04-01,2017,1,4,BM12_TPFTRMA12,2017-04-01T00:00:00-03:00,0.24
2017-05-01,2017,1,5,BM12_TPFTRMA12,2017-05-01T00:00:00-03:00,0.24
2017-06-01,2017,1,6,BM12_TPFTRMA12,2017-06-01T00:00:00-03:00,0.23
2017-07-01,2017,1,7,BM12_TPFTRMA12,2017-07-01T00:00:00-03:00,0.23
2017-08-01,2017,1,8,BM12_TPFTRMA12,2017-08-01T00:00:00-03:00,0.22
2017-09-01,2017,1,9,BM12_TPFTRMA12,2017-09-01T00:00:00-03:00,0.22
2017-10-01,2017,1,10,BM12_TPFTRMA12,2017-10-01T00:00:00-03:00,0.22
2017-11-01,2017,1,11,BM12_TPFTRMA12,2017-11-01T00:00:00-02:00,0.21
2017-12-01,2017,1,12,BM12_TPFTRMA12,2017-12-01T00:00:00-02:00,0.2
2018-01-01,2018,1,1,BM12_TPFTRMA12,2018-01-01T00:00:00-02:00,0.19
2018-02-01,2018,1,2,BM12_TPFTRMA12,2018-02-01T00:00:00-02:00,0.18
2018-03-01,2018,1,3,BM12_TPFTRMA12,2018-03-01T00:00:00-03:00,0.18
2018-04-01,2018,1,4,BM12_TPFTRMA12,2018-04-01T00:00:00-03:00,0.16
2018-05-01,2018,1,5,BM12_TPFTRMA12,2018-05-01T00:00:00-03:00,0.16
2018-06-01,2018,1,6,BM12_TPFTRMA12,2018-06-01T00:00:00-03:00,0.15
2018-07-01,2018,1,7,BM12_TPFTRMA12,2018-07-01T00:00:00-03:00,0.15
2018-08-01,2018,1,8,BM12_TPFTRMA12,2018-08-01T00:00:00-03:00,0.14
2018-09-01,2018,1,9,BM12_TPFTRMA12,2018-09-01T00:00:00-03:00,0.14
2018-10-01,2018,1,10,BM12_TPFTRMA12,2018-10-01T00:00:00-03:00,0.15
2018-11-01,2018,1,11,BM12_TPFTRMA12,2018-11-01T00:00:00-03:00,0.14
2018-12-01,2018,1,12,BM12_TPFTRMA12,2018-12-01T00:00:00-02:00,0.13
2019-01-01,2019,1,1,BM12_TPFTRMA12,2019-01-01T00:00:00-02:00,0.13
2019-02-01,2019,1,2,BM12_TPFTRMA12,2019-02-01T00:00:00-02:00,0.12
2019-03-01,2019,1,3,BM12_TPFTRMA12,2019-03-01T00:00:00-03:00,0.12
2019-04-01,2019,1,4,BM12_TPFTRMA12,2019-04-01T00:00:00-03:00,0.11
2019-05-01,2019,1,5,BM12_TPFTRMA12,2019-05-01T00:00:00-03:00,0.11
2019-06-01,2019,1,6,BM12_TPFTRMA12,2019-06-01T00:00:00-03:00,0.11
2019-07-01,2019,1,7,BM12_TPFTRMA12,2019-07-01T00:00:00-03:00,0.1
2019-08-01,2019,1,8,BM12_TPFTRMA12,2019-08-01T00:00:00-03:00,0.13
2019-09-01,2019,1,9,BM12_TPFTRMA12,2019-09-01T00:00:00-03:00,0.1
2019-10-01,2019,1,10,BM12_TPFTRMA12,2019-10-01T00:00:00-03:00,0.1
2019-11-01,2019,1,11,BM12_TPFTRMA12,2019-11-01T00:00:00-03:00,0.1
