DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((%))
2011-03-01,2011,1,3,BM12_CRDIN12,2011-03-01T00:00:00-03:00,1.18
2011-04-01,2011,1,4,BM12_CRDIN12,2011-04-01T00:00:00-03:00,1.13
2011-05-01,2011,1,5,BM12_CRDIN12,2011-05-01T00:00:00-03:00,1.18
2011-06-01,2011,1,6,BM12_CRDIN12,2011-06-01T00:00:00-03:00,1.08
2011-07-01,2011,1,7,BM12_CRDIN12,2011-07-01T00:00:00-03:00,1.07
2011-08-01,2011,1,8,BM12_CRDIN12,2011-08-01T00:00:00-03:00,1.06
2011-09-01,2011,1,9,BM12_CRDIN12,2011-09-01T00:00:00-03:00,1.08
2011-10-01,2011,1,10,BM12_CRDIN12,2011-10-01T00:00:00-03:00,1.17
2011-11-01,2011,1,11,BM12_CRDIN12,2011-11-01T00:00:00-02:00,1.14
2011-12-01,2011,1,12,BM12_CRDIN12,2011-12-01T00:00:00-02:00,1.09
2012-01-01,2012,1,1,BM12_CRDIN12,2012-01-01T00:00:00-02:00,1.12
2012-02-01,2012,1,2,BM12_CRDIN12,2012-02-01T00:00:00-02:00,1.1
2012-03-01,2012,1,3,BM12_CRDIN12,2012-03-01T00:00:00-03:00,1.13
2012-04-01,2012,1,4,BM12_CRDIN12,2012-04-01T00:00:00-03:00,1.24
2012-05-01,2012,1,5,BM12_CRDIN12,2012-05-01T00:00:00-03:00,1.13
2012-06-01,2012,1,6,BM12_CRDIN12,2012-06-01T00:00:00-03:00,1.14
2012-07-01,2012,1,7,BM12_CRDIN12,2012-07-01T00:00:00-03:00,1.13
2012-08-01,2012,1,8,BM12_CRDIN12,2012-08-01T00:00:00-03:00,1.14
2012-09-01,2012,1,9,BM12_CRDIN12,2012-09-01T00:00:00-03:00,1.14
2012-10-01,2012,1,10,BM12_CRDIN12,2012-10-01T00:00:00-03:00,1.24
2012-11-01,2012,1,11,BM12_CRDIN12,2012-11-01T00:00:00-02:00,1.22
2012-12-01,2012,1,12,BM12_CRDIN12,2012-12-01T00:00:00-02:00,1.08
2013-01-01,2013,1,1,BM12_CRDIN12,2013-01-01T00:00:00-02:00,1.06
2013-02-01,2013,1,2,BM12_CRDIN12,2013-02-01T00:00:00-02:00,1.1
2013-03-01,2013,1,3,BM12_CRDIN12,2013-03-01T00:00:00-03:00,1.14
2013-04-01,2013,1,4,BM12_CRDIN12,2013-04-01T00:00:00-03:00,1.22
2013-05-01,2013,1,5,BM12_CRDIN12,2013-05-01T00:00:00-03:00,1.21
2013-06-01,2013,1,6,BM12_CRDIN12,2013-06-01T00:00:00-03:00,1.1
2013-07-01,2013,1,7,BM12_CRDIN12,2013-07-01T00:00:00-03:00,1.05
2013-08-01,2013,1,8,BM12_CRDIN12,2013-08-01T00:00:00-03:00,1.04
2013-09-01,2013,1,9,BM12_CRDIN12,2013-09-01T00:00:00-03:00,1.09
2013-10-01,2013,1,10,BM12_CRDIN12,2013-10-01T00:00:00-03:00,1.04
2013-11-01,2013,1,11,BM12_CRDIN12,2013-11-01T00:00:00-02:00,1.02
2013-12-01,2013,1,12,BM12_CRDIN12,2013-12-01T00:00:00-02:00,0.94
2014-01-01,2014,1,1,BM12_CRDIN12,2014-01-01T00:00:00-02:00,0.95
2014-02-01,2014,1,2,BM12_CRDIN12,2014-02-01T00:00:00-02:00,1.02
2014-03-01,2014,1,3,BM12_CRDIN12,2014-03-01T00:00:00-03:00,1.08
2014-04-01,2014,1,4,BM12_CRDIN12,2014-04-01T00:00:00-03:00,1.14
2014-05-01,2014,1,5,BM12_CRDIN12,2014-05-01T00:00:00-03:00,1.15
2014-06-01,2014,1,6,BM12_CRDIN12,2014-06-01T00:00:00-03:00,1.08
2014-07-01,2014,1,7,BM12_CRDIN12,2014-07-01T00:00:00-03:00,1.11
2014-08-01,2014,1,8,BM12_CRDIN12,2014-08-01T00:00:00-03:00,1.13
2014-09-01,2014,1,9,BM12_CRDIN12,2014-09-01T00:00:00-03:00,1.03
2014-10-01,2014,1,10,BM12_CRDIN12,2014-10-01T00:00:00-03:00,1.13
2014-11-01,2014,1,11,BM12_CRDIN12,2014-11-01T00:00:00-02:00,1.09
2014-12-01,2014,1,12,BM12_CRDIN12,2014-12-01T00:00:00-02:00,1.0
2015-01-01,2015,1,1,BM12_CRDIN12,2015-01-01T00:00:00-02:00,1.1
2015-02-01,2015,1,2,BM12_CRDIN12,2015-02-01T00:00:00-02:00,1.18
2015-03-01,2015,1,3,BM12_CRDIN12,2015-03-01T00:00:00-03:00,1.16
2015-04-01,2015,1,4,BM12_CRDIN12,2015-04-01T00:00:00-03:00,1.25
2015-05-01,2015,1,5,BM12_CRDIN12,2015-05-01T00:00:00-03:00,1.27
2015-06-01,2015,1,6,BM12_CRDIN12,2015-06-01T00:00:00-03:00,1.15
2015-07-01,2015,1,7,BM12_CRDIN12,2015-07-01T00:00:00-03:00,1.21
2015-08-01,2015,1,8,BM12_CRDIN12,2015-08-01T00:00:00-03:00,1.26
2015-09-01,2015,1,9,BM12_CRDIN12,2015-09-01T00:00:00-03:00,1.26
2015-10-01,2015,1,10,BM12_CRDIN12,2015-10-01T00:00:00-03:00,1.41
2015-11-01,2015,1,11,BM12_CRDIN12,2015-11-01T00:00:00-02:00,1.48
2015-12-01,2015,1,12,BM12_CRDIN12,2015-12-01T00:00:00-02:00,1.4
2016-01-01,2016,1,1,BM12_CRDIN12,2016-01-01T00:00:00-02:00,1.46
2016-02-01,2016,1,2,BM12_CRDIN12,2016-02-01T00:00:00-02:00,1.51
2016-03-01,2016,1,3,BM12_CRDIN12,2016-03-01T00:00:00-03:00,1.51
2016-04-01,2016,1,4,BM12_CRDIN12,2016-04-01T00:00:00-03:00,1.64
2016-05-01,2016,1,5,BM12_CRDIN12,2016-05-01T00:00:00-03:00,1.65
2016-06-01,2016,1,6,BM12_CRDIN12,2016-06-01T00:00:00-03:00,1.4
2016-07-01,2016,1,7,BM12_CRDIN12,2016-07-01T00:00:00-03:00,1.43
2016-08-01,2016,1,8,BM12_CRDIN12,2016-08-01T00:00:00-03:00,1.53
2016-09-01,2016,1,9,BM12_CRDIN12,2016-09-01T00:00:00-03:00,1.6
2016-10-01,2016,1,10,BM12_CRDIN12,2016-10-01T00:00:00-03:00,1.9
2016-11-01,2016,1,11,BM12_CRDIN12,2016-11-01T00:00:00-02:00,1.87
2016-12-01,2016,1,12,BM12_CRDIN12,2016-12-01T00:00:00-02:00,1.76
2017-01-01,2017,1,1,BM12_CRDIN12,2017-01-01T00:00:00-02:00,1.8
2017-02-01,2017,1,2,BM12_CRDIN12,2017-02-01T00:00:00-02:00,1.95
2017-03-01,2017,1,3,BM12_CRDIN12,2017-03-01T00:00:00-03:00,2.01
2017-04-01,2017,1,4,BM12_CRDIN12,2017-04-01T00:00:00-03:00,2.16
2017-05-01,2017,1,5,BM12_CRDIN12,2017-05-01T00:00:00-03:00,2.18
2017-06-01,2017,1,6,BM12_CRDIN12,2017-06-01T00:00:00-03:00,1.94
2017-07-01,2017,1,7,BM12_CRDIN12,2017-07-01T00:00:00-03:00,1.78
2017-08-01,2017,1,8,BM12_CRDIN12,2017-08-01T00:00:00-03:00,1.8
2017-09-01,2017,1,9,BM12_CRDIN12,2017-09-01T00:00:00-03:00,1.78
2017-10-01,2017,1,10,BM12_CRDIN12,2017-10-01T00:00:00-03:00,1.85
2017-11-01,2017,1,11,BM12_CRDIN12,2017-11-01T00:00:00-02:00,1.79
2017-12-01,2017,1,12,BM12_CRDIN12,2017-12-01T00:00:00-02:00,1.49
2018-01-01,2018,1,1,BM12_CRDIN12,2018-01-01T00:00:00-02:00,1.7
2018-02-01,2018,1,2,BM12_CRDIN12,2018-02-01T00:00:00-02:00,1.8
2018-03-01,2018,1,3,BM12_CRDIN12,2018-03-01T00:00:00-03:00,1.7
2018-04-01,2018,1,4,BM12_CRDIN12,2018-04-01T00:00:00-03:00,1.89
2018-05-01,2018,1,5,BM12_CRDIN12,2018-05-01T00:00:00-03:00,1.91
2018-06-01,2018,1,6,BM12_CRDIN12,2018-06-01T00:00:00-03:00,1.55
2018-07-01,2018,1,7,BM12_CRDIN12,2018-07-01T00:00:00-03:00,1.64
2018-08-01,2018,1,8,BM12_CRDIN12,2018-08-01T00:00:00-03:00,1.73
2018-09-01,2018,1,9,BM12_CRDIN12,2018-09-01T00:00:00-03:00,1.86
2018-10-01,2018,1,10,BM12_CRDIN12,2018-10-01T00:00:00-03:00,1.89
2018-11-01,2018,1,11,BM12_CRDIN12,2018-11-01T00:00:00-03:00,1.81
2018-12-01,2018,1,12,BM12_CRDIN12,2018-12-01T00:00:00-02:00,1.72
2019-01-01,2019,1,1,BM12_CRDIN12,2019-01-01T00:00:00-02:00,1.76
2019-02-01,2019,1,2,BM12_CRDIN12,2019-02-01T00:00:00-02:00,1.77
2019-03-01,2019,1,3,BM12_CRDIN12,2019-03-01T00:00:00-03:00,1.92
2019-04-01,2019,1,4,BM12_CRDIN12,2019-04-01T00:00:00-03:00,2.01
2019-05-01,2019,1,5,BM12_CRDIN12,2019-05-01T00:00:00-03:00,2.04
2019-06-01,2019,1,6,BM12_CRDIN12,2019-06-01T00:00:00-03:00,1.8
2019-07-01,2019,1,7,BM12_CRDIN12,2019-07-01T00:00:00-03:00,1.87
2019-08-01,2019,1,8,BM12_CRDIN12,2019-08-01T00:00:00-03:00,1.95
2019-09-01,2019,1,9,BM12_CRDIN12,2019-09-01T00:00:00-03:00,1.96
2019-10-01,2019,1,10,BM12_CRDIN12,2019-10-01T00:00:00-03:00,1.91
2019-11-01,2019,1,11,BM12_CRDIN12,2019-11-01T00:00:00-03:00,1.88
2019-12-01,2019,1,12,BM12_CRDIN12,2019-12-01T00:00:00-03:00,1.86
2020-01-01,2020,1,1,BM12_CRDIN12,2020-01-01T00:00:00-03:00,1.92
2020-02-01,2020,1,2,BM12_CRDIN12,2020-02-01T00:00:00-03:00,1.94
2020-03-01,2020,1,3,BM12_CRDIN12,2020-03-01T00:00:00-03:00,2.19
2020-04-01,2020,1,4,BM12_CRDIN12,2020-04-01T00:00:00-03:00,2.26
2020-05-01,2020,1,5,BM12_CRDIN12,2020-05-01T00:00:00-03:00,2.1
2020-06-01,2020,1,6,BM12_CRDIN12,2020-06-01T00:00:00-03:00,1.76
