DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1995-02-01,1995,1,2,PRECOS12_IPCAED12,1995-02-01T00:00:00-02:00,2.82
1995-03-01,1995,1,3,PRECOS12_IPCAED12,1995-03-01T00:00:00-03:00,0.940000000000008
1995-04-01,1995,1,4,PRECOS12_IPCAED12,1995-04-01T00:00:00-03:00,6.32999999999999
1995-05-01,1995,1,5,PRECOS12_IPCAED12,1995-05-01T00:00:00-03:00,5.03
1995-06-01,1995,1,6,PRECOS12_IPCAED12,1995-06-01T00:00:00-03:00,6.25
1995-07-01,1995,1,7,PRECOS12_IPCAED12,1995-07-01T00:00:00-03:00,4.07999999999999
1995-08-01,1995,1,8,PRECOS12_IPCAED12,1995-08-01T00:00:00-03:00,2.90999999999999
1995-09-01,1995,1,9,PRECOS12_IPCAED12,1995-09-01T00:00:00-03:00,1.62
1995-10-01,1995,1,10,PRECOS12_IPCAED12,1995-10-01T00:00:00-03:00,0.429999999999997
1995-11-01,1995,1,11,PRECOS12_IPCAED12,1995-11-01T00:00:00-03:00,2.06999999999999
1995-12-01,1995,1,12,PRECOS12_IPCAED12,1995-12-01T00:00:00-02:00,0.819999999999999
1996-01-01,1996,1,1,PRECOS12_IPCAED12,1996-01-01T00:00:00-02:00,4.82
1996-02-01,1996,1,2,PRECOS12_IPCAED12,1996-02-01T00:00:00-02:00,7.33999999999999
1996-03-01,1996,1,3,PRECOS12_IPCAED12,1996-03-01T00:00:00-03:00,2.0
1996-04-01,1996,1,4,PRECOS12_IPCAED12,1996-04-01T00:00:00-03:00,1.43
1996-05-01,1996,1,5,PRECOS12_IPCAED12,1996-05-01T00:00:00-03:00,0.689999999999991
1996-06-01,1996,1,6,PRECOS12_IPCAED12,1996-06-01T00:00:00-03:00,0.209999999999999
1996-07-01,1996,1,7,PRECOS12_IPCAED12,1996-07-01T00:00:00-03:00,0.520000000000009
1996-08-01,1996,1,8,PRECOS12_IPCAED12,1996-08-01T00:00:00-03:00,-0.129999999999997
1996-09-01,1996,1,9,PRECOS12_IPCAED12,1996-09-01T00:00:00-03:00,0.48999999999999
1996-10-01,1996,1,10,PRECOS12_IPCAED12,1996-10-01T00:00:00-03:00,-0.0099999999999989
1996-11-01,1996,1,11,PRECOS12_IPCAED12,1996-11-01T00:00:00-03:00,-0.130000000000008
1996-12-01,1996,1,12,PRECOS12_IPCAED12,1996-12-01T00:00:00-02:00,0.0399999999999956
1997-01-01,1997,1,1,PRECOS12_IPCAED12,1997-01-01T00:00:00-02:00,1.55000000000001
1997-02-01,1997,1,2,PRECOS12_IPCAED12,1997-02-01T00:00:00-02:00,4.08999999999999
1997-03-01,1997,1,3,PRECOS12_IPCAED12,1997-03-01T00:00:00-03:00,0.209999999999999
1997-04-01,1997,1,4,PRECOS12_IPCAED12,1997-04-01T00:00:00-03:00,0.0399999999999956
1997-05-01,1997,1,5,PRECOS12_IPCAED12,1997-05-01T00:00:00-03:00,0.180000000000002
1997-06-01,1997,1,6,PRECOS12_IPCAED12,1997-06-01T00:00:00-03:00,0.0899999999999901
1997-07-01,1997,1,7,PRECOS12_IPCAED12,1997-07-01T00:00:00-03:00,0.170000000000003
1997-08-01,1997,1,8,PRECOS12_IPCAED12,1997-08-01T00:00:00-03:00,0.0
1997-09-01,1997,1,9,PRECOS12_IPCAED12,1997-09-01T00:00:00-03:00,0.0199999999999978
1997-10-01,1997,1,10,PRECOS12_IPCAED12,1997-10-01T00:00:00-03:00,0.28999999999999
1997-11-01,1997,1,11,PRECOS12_IPCAED12,1997-11-01T00:00:00-03:00,-0.309999999999999
1997-12-01,1997,1,12,PRECOS12_IPCAED12,1997-12-01T00:00:00-02:00,0.69999999999999
1998-01-01,1998,1,1,PRECOS12_IPCAED12,1998-01-01T00:00:00-02:00,1.59
1998-02-01,1998,1,2,PRECOS12_IPCAED12,1998-02-01T00:00:00-02:00,2.75000000000001
1998-03-01,1998,1,3,PRECOS12_IPCAED12,1998-03-01T00:00:00-03:00,-0.449999999999995
1998-04-01,1998,1,4,PRECOS12_IPCAED12,1998-04-01T00:00:00-03:00,0.140000000000007
1998-05-01,1998,1,5,PRECOS12_IPCAED12,1998-05-01T00:00:00-03:00,0.0199999999999978
1998-06-01,1998,1,6,PRECOS12_IPCAED12,1998-06-01T00:00:00-03:00,0.0699999999999923
1998-07-01,1998,1,7,PRECOS12_IPCAED12,1998-07-01T00:00:00-03:00,0.380000000000003
1998-08-01,1998,1,8,PRECOS12_IPCAED12,1998-08-01T00:00:00-03:00,-0.229999999999997
1998-09-01,1998,1,9,PRECOS12_IPCAED12,1998-09-01T00:00:00-03:00,-0.190000000000001
1998-10-01,1998,1,10,PRECOS12_IPCAED12,1998-10-01T00:00:00-03:00,0.2
1998-11-01,1998,1,11,PRECOS12_IPCAED12,1998-11-01T00:00:00-03:00,0.150000000000006
1998-12-01,1998,1,12,PRECOS12_IPCAED12,1998-12-01T00:00:00-02:00,1.18
1999-01-01,1999,1,1,PRECOS12_IPCAED12,1999-01-01T00:00:00-02:00,3.79
1999-02-01,1999,1,2,PRECOS12_IPCAED12,1999-02-01T00:00:00-02:00,-3.18000000000001
1999-03-01,1999,1,3,PRECOS12_IPCAED12,1999-03-01T00:00:00-03:00,1.21
1999-04-01,1999,1,4,PRECOS12_IPCAED12,1999-04-01T00:00:00-03:00,0.439999999999996
1999-05-01,1999,1,5,PRECOS12_IPCAED12,1999-05-01T00:00:00-03:00,-0.0399999999999956
1999-06-01,1999,1,6,PRECOS12_IPCAED12,1999-06-01T00:00:00-03:00,0.249999999999995
1999-07-01,1999,1,7,PRECOS12_IPCAED12,1999-07-01T00:00:00-03:00,0.469999999999993
1999-08-01,1999,1,8,PRECOS12_IPCAED12,1999-08-01T00:00:00-03:00,0.4
1999-09-01,1999,1,9,PRECOS12_IPCAED12,1999-09-01T00:00:00-03:00,0.07
1999-10-01,1999,1,10,PRECOS12_IPCAED12,1999-10-01T00:00:00-03:00,0.0
1999-11-01,1999,1,11,PRECOS12_IPCAED12,1999-11-01T00:00:00-03:00,0.16
1999-12-01,1999,1,12,PRECOS12_IPCAED12,1999-12-01T00:00:00-02:00,0.46
2000-01-01,2000,1,1,PRECOS12_IPCAED12,2000-01-01T00:00:00-02:00,3.05
2000-02-01,2000,1,2,PRECOS12_IPCAED12,2000-02-01T00:00:00-02:00,1.32
2000-03-01,2000,1,3,PRECOS12_IPCAED12,2000-03-01T00:00:00-03:00,-0.26
2000-04-01,2000,1,4,PRECOS12_IPCAED12,2000-04-01T00:00:00-03:00,0.01
2000-05-01,2000,1,5,PRECOS12_IPCAED12,2000-05-01T00:00:00-03:00,0.07
2000-06-01,2000,1,6,PRECOS12_IPCAED12,2000-06-01T00:00:00-03:00,-0.19
2000-07-01,2000,1,7,PRECOS12_IPCAED12,2000-07-01T00:00:00-03:00,-0.25
2000-08-01,2000,1,8,PRECOS12_IPCAED12,2000-08-01T00:00:00-03:00,0.2
2000-09-01,2000,1,9,PRECOS12_IPCAED12,2000-09-01T00:00:00-03:00,0.26
2000-10-01,2000,1,10,PRECOS12_IPCAED12,2000-10-01T00:00:00-03:00,0.1
2000-11-01,2000,1,11,PRECOS12_IPCAED12,2000-11-01T00:00:00-03:00,0.2
2000-12-01,2000,1,12,PRECOS12_IPCAED12,2000-12-01T00:00:00-02:00,0.21
2001-01-01,2001,1,1,PRECOS12_IPCAED12,2001-01-01T00:00:00-02:00,1.41
2001-02-01,2001,1,2,PRECOS12_IPCAED12,2001-02-01T00:00:00-02:00,2.88
2001-03-01,2001,1,3,PRECOS12_IPCAED12,2001-03-01T00:00:00-03:00,0.49
2001-04-01,2001,1,4,PRECOS12_IPCAED12,2001-04-01T00:00:00-03:00,0.64
2001-05-01,2001,1,5,PRECOS12_IPCAED12,2001-05-01T00:00:00-03:00,0.07
2001-06-01,2001,1,6,PRECOS12_IPCAED12,2001-06-01T00:00:00-03:00,0.14
2001-07-01,2001,1,7,PRECOS12_IPCAED12,2001-07-01T00:00:00-03:00,0.2
2001-08-01,2001,1,8,PRECOS12_IPCAED12,2001-08-01T00:00:00-03:00,0.45
