DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1980-10-01,1980,1,10,PRECOS12_IPCACD12,1980-10-01T00:00:00-03:00,8.89
1980-11-01,1980,1,11,PRECOS12_IPCACD12,1980-11-01T00:00:00-03:00,3.87
1980-12-01,1980,1,12,PRECOS12_IPCACD12,1980-12-01T00:00:00-02:00,3.83
1981-01-01,1981,1,1,PRECOS12_IPCACD12,1981-01-01T00:00:00-02:00,16.36
1981-02-01,1981,1,2,PRECOS12_IPCACD12,1981-02-01T00:00:00-02:00,5.23
1981-03-01,1981,1,3,PRECOS12_IPCACD12,1981-03-01T00:00:00-03:00,5.64
1981-04-01,1981,1,4,PRECOS12_IPCACD12,1981-04-01T00:00:00-03:00,4.83
1981-05-01,1981,1,5,PRECOS12_IPCACD12,1981-05-01T00:00:00-03:00,6.24
1981-06-01,1981,1,6,PRECOS12_IPCACD12,1981-06-01T00:00:00-03:00,7.96
1981-07-01,1981,1,7,PRECOS12_IPCACD12,1981-07-01T00:00:00-03:00,7.33
1981-08-01,1981,1,8,PRECOS12_IPCACD12,1981-08-01T00:00:00-03:00,13.0
1981-09-01,1981,1,9,PRECOS12_IPCACD12,1981-09-01T00:00:00-03:00,4.85
1981-10-01,1981,1,10,PRECOS12_IPCACD12,1981-10-01T00:00:00-03:00,2.26
1981-11-01,1981,1,11,PRECOS12_IPCACD12,1981-11-01T00:00:00-03:00,4.35
1981-12-01,1981,1,12,PRECOS12_IPCACD12,1981-12-01T00:00:00-02:00,6.0
1982-01-01,1982,1,1,PRECOS12_IPCACD12,1982-01-01T00:00:00-02:00,7.92
1982-02-01,1982,1,2,PRECOS12_IPCACD12,1982-02-01T00:00:00-02:00,12.99
1982-03-01,1982,1,3,PRECOS12_IPCACD12,1982-03-01T00:00:00-03:00,5.93
1982-04-01,1982,1,4,PRECOS12_IPCACD12,1982-04-01T00:00:00-03:00,2.69
1982-05-01,1982,1,5,PRECOS12_IPCACD12,1982-05-01T00:00:00-03:00,6.88
1982-06-01,1982,1,6,PRECOS12_IPCACD12,1982-06-01T00:00:00-03:00,3.22
1982-07-01,1982,1,7,PRECOS12_IPCACD12,1982-07-01T00:00:00-03:00,3.16
1982-08-01,1982,1,8,PRECOS12_IPCACD12,1982-08-01T00:00:00-03:00,10.36
1982-09-01,1982,1,9,PRECOS12_IPCACD12,1982-09-01T00:00:00-03:00,14.31
1982-10-01,1982,1,10,PRECOS12_IPCACD12,1982-10-01T00:00:00-03:00,2.2
1982-11-01,1982,1,11,PRECOS12_IPCACD12,1982-11-01T00:00:00-03:00,3.26
1982-12-01,1982,1,12,PRECOS12_IPCACD12,1982-12-01T00:00:00-02:00,5.1
1983-01-01,1983,1,1,PRECOS12_IPCACD12,1983-01-01T00:00:00-02:00,5.64
1983-02-01,1983,1,2,PRECOS12_IPCACD12,1983-02-01T00:00:00-02:00,15.1
1983-03-01,1983,1,3,PRECOS12_IPCACD12,1983-03-01T00:00:00-03:00,12.09
1983-04-01,1983,1,4,PRECOS12_IPCACD12,1983-04-01T00:00:00-03:00,2.93
1983-05-01,1983,1,5,PRECOS12_IPCACD12,1983-05-01T00:00:00-03:00,2.55
1983-06-01,1983,1,6,PRECOS12_IPCACD12,1983-06-01T00:00:00-03:00,14.71
1983-07-01,1983,1,7,PRECOS12_IPCACD12,1983-07-01T00:00:00-03:00,6.13
1983-08-01,1983,1,8,PRECOS12_IPCACD12,1983-08-01T00:00:00-03:00,3.98
1983-09-01,1983,1,9,PRECOS12_IPCACD12,1983-09-01T00:00:00-03:00,9.99
1983-10-01,1983,1,10,PRECOS12_IPCACD12,1983-10-01T00:00:00-03:00,5.23
1983-11-01,1983,1,11,PRECOS12_IPCACD12,1983-11-01T00:00:00-03:00,8.8
1983-12-01,1983,1,12,PRECOS12_IPCACD12,1983-12-01T00:00:00-02:00,4.05
1984-01-01,1984,1,1,PRECOS12_IPCACD12,1984-01-01T00:00:00-02:00,7.9
1984-02-01,1984,1,2,PRECOS12_IPCACD12,1984-02-01T00:00:00-02:00,18.99
1984-03-01,1984,1,3,PRECOS12_IPCACD12,1984-03-01T00:00:00-03:00,13.37
1984-04-01,1984,1,4,PRECOS12_IPCACD12,1984-04-01T00:00:00-03:00,3.39
1984-05-01,1984,1,5,PRECOS12_IPCACD12,1984-05-01T00:00:00-03:00,4.61
1984-06-01,1984,1,6,PRECOS12_IPCACD12,1984-06-01T00:00:00-03:00,11.5
1984-07-01,1984,1,7,PRECOS12_IPCACD12,1984-07-01T00:00:00-03:00,10.31
