DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1992-01-01,1992,1,1,BM12_IPCAPLSER12,1992-01-01T00:00:00-02:00,25.84
1992-02-01,1992,1,2,BM12_IPCAPLSER12,1992-02-01T00:00:00-02:00,22.17
1992-03-01,1992,1,3,BM12_IPCAPLSER12,1992-03-01T00:00:00-03:00,20.74
1992-04-01,1992,1,4,BM12_IPCAPLSER12,1992-04-01T00:00:00-03:00,20.14
1992-05-01,1992,1,5,BM12_IPCAPLSER12,1992-05-01T00:00:00-03:00,26.93
1992-06-01,1992,1,6,BM12_IPCAPLSER12,1992-06-01T00:00:00-03:00,19.07
1992-07-01,1992,1,7,BM12_IPCAPLSER12,1992-07-01T00:00:00-03:00,22.0
1992-08-01,1992,1,8,BM12_IPCAPLSER12,1992-08-01T00:00:00-03:00,18.58
1992-09-01,1992,1,9,BM12_IPCAPLSER12,1992-09-01T00:00:00-03:00,25.03
1992-10-01,1992,1,10,BM12_IPCAPLSER12,1992-10-01T00:00:00-03:00,22.65
1992-11-01,1992,1,11,BM12_IPCAPLSER12,1992-11-01T00:00:00-03:00,20.42
1992-12-01,1992,1,12,BM12_IPCAPLSER12,1992-12-01T00:00:00-02:00,22.43
1993-01-01,1993,1,1,BM12_IPCAPLSER12,1993-01-01T00:00:00-02:00,31.2
1993-02-01,1993,1,2,BM12_IPCAPLSER12,1993-02-01T00:00:00-02:00,23.54
1993-03-01,1993,1,3,BM12_IPCAPLSER12,1993-03-01T00:00:00-03:00,28.86
1993-04-01,1993,1,4,BM12_IPCAPLSER12,1993-04-01T00:00:00-03:00,25.0
1993-05-01,1993,1,5,BM12_IPCAPLSER12,1993-05-01T00:00:00-03:00,28.41
1993-06-01,1993,1,6,BM12_IPCAPLSER12,1993-06-01T00:00:00-03:00,29.11
1993-07-01,1993,1,7,BM12_IPCAPLSER12,1993-07-01T00:00:00-03:00,28.78
1993-08-01,1993,1,8,BM12_IPCAPLSER12,1993-08-01T00:00:00-03:00,33.5
1993-09-01,1993,1,9,BM12_IPCAPLSER12,1993-09-01T00:00:00-03:00,36.36
1993-10-01,1993,1,10,BM12_IPCAPLSER12,1993-10-01T00:00:00-03:00,32.08
1993-11-01,1993,1,11,BM12_IPCAPLSER12,1993-11-01T00:00:00-03:00,33.01
1993-12-01,1993,1,12,BM12_IPCAPLSER12,1993-12-01T00:00:00-02:00,33.85
1994-01-01,1994,1,1,BM12_IPCAPLSER12,1994-01-01T00:00:00-02:00,42.08
1994-02-01,1994,1,2,BM12_IPCAPLSER12,1994-02-01T00:00:00-02:00,41.38
1994-03-01,1994,1,3,BM12_IPCAPLSER12,1994-03-01T00:00:00-03:00,43.95
1994-04-01,1994,1,4,BM12_IPCAPLSER12,1994-04-01T00:00:00-03:00,41.83
1994-05-01,1994,1,5,BM12_IPCAPLSER12,1994-05-01T00:00:00-03:00,45.42
1994-06-01,1994,1,6,BM12_IPCAPLSER12,1994-06-01T00:00:00-03:00,43.79
1994-07-01,1994,1,7,BM12_IPCAPLSER12,1994-07-01T00:00:00-03:00,4.46
1994-08-01,1994,1,8,BM12_IPCAPLSER12,1994-08-01T00:00:00-03:00,5.63
1994-09-01,1994,1,9,BM12_IPCAPLSER12,1994-09-01T00:00:00-03:00,4.95
1994-10-01,1994,1,10,BM12_IPCAPLSER12,1994-10-01T00:00:00-03:00,3.58
1994-11-01,1994,1,11,BM12_IPCAPLSER12,1994-11-01T00:00:00-03:00,4.01
1994-12-01,1994,1,12,BM12_IPCAPLSER12,1994-12-01T00:00:00-02:00,3.56
1995-01-01,1995,1,1,BM12_IPCAPLSER12,1995-01-01T00:00:00-02:00,5.18
1995-02-01,1995,1,2,BM12_IPCAPLSER12,1995-02-01T00:00:00-02:00,3.09
1995-03-01,1995,1,3,BM12_IPCAPLSER12,1995-03-01T00:00:00-03:00,3.83
1995-04-01,1995,1,4,BM12_IPCAPLSER12,1995-04-01T00:00:00-03:00,4.29
1995-05-01,1995,1,5,BM12_IPCAPLSER12,1995-05-01T00:00:00-03:00,6.91
1995-06-01,1995,1,6,BM12_IPCAPLSER12,1995-06-01T00:00:00-03:00,4.38
1995-07-01,1995,1,7,BM12_IPCAPLSER12,1995-07-01T00:00:00-03:00,3.9
1995-08-01,1995,1,8,BM12_IPCAPLSER12,1995-08-01T00:00:00-03:00,3.31
1995-09-01,1995,1,9,BM12_IPCAPLSER12,1995-09-01T00:00:00-03:00,2.85
1995-10-01,1995,1,10,BM12_IPCAPLSER12,1995-10-01T00:00:00-03:00,2.47
1995-11-01,1995,1,11,BM12_IPCAPLSER12,1995-11-01T00:00:00-03:00,2.71
1995-12-01,1995,1,12,BM12_IPCAPLSER12,1995-12-01T00:00:00-02:00,2.28
1996-01-01,1996,1,1,BM12_IPCAPLSER12,1996-01-01T00:00:00-02:00,2.2
1996-02-01,1996,1,2,BM12_IPCAPLSER12,1996-02-01T00:00:00-02:00,2.32
1996-03-01,1996,1,3,BM12_IPCAPLSER12,1996-03-01T00:00:00-03:00,1.63
1996-04-01,1996,1,4,BM12_IPCAPLSER12,1996-04-01T00:00:00-03:00,1.4
1996-05-01,1996,1,5,BM12_IPCAPLSER12,1996-05-01T00:00:00-03:00,2.21
1996-06-01,1996,1,6,BM12_IPCAPLSER12,1996-06-01T00:00:00-03:00,1.54
1996-07-01,1996,1,7,BM12_IPCAPLSER12,1996-07-01T00:00:00-03:00,1.41
1996-08-01,1996,1,8,BM12_IPCAPLSER12,1996-08-01T00:00:00-03:00,1.43
1996-09-01,1996,1,9,BM12_IPCAPLSER12,1996-09-01T00:00:00-03:00,1.02
1996-10-01,1996,1,10,BM12_IPCAPLSER12,1996-10-01T00:00:00-03:00,0.62
1996-11-01,1996,1,11,BM12_IPCAPLSER12,1996-11-01T00:00:00-03:00,0.83
1996-12-01,1996,1,12,BM12_IPCAPLSER12,1996-12-01T00:00:00-02:00,0.73
1997-01-01,1997,1,1,BM12_IPCAPLSER12,1997-01-01T00:00:00-02:00,1.02
1997-02-01,1997,1,2,BM12_IPCAPLSER12,1997-02-01T00:00:00-02:00,0.99
1997-03-01,1997,1,3,BM12_IPCAPLSER12,1997-03-01T00:00:00-03:00,0.45
1997-04-01,1997,1,4,BM12_IPCAPLSER12,1997-04-01T00:00:00-03:00,0.73
1997-05-01,1997,1,5,BM12_IPCAPLSER12,1997-05-01T00:00:00-03:00,0.87
1997-06-01,1997,1,6,BM12_IPCAPLSER12,1997-06-01T00:00:00-03:00,0.59
1997-07-01,1997,1,7,BM12_IPCAPLSER12,1997-07-01T00:00:00-03:00,0.57
1997-08-01,1997,1,8,BM12_IPCAPLSER12,1997-08-01T00:00:00-03:00,0.39
1997-09-01,1997,1,9,BM12_IPCAPLSER12,1997-09-01T00:00:00-03:00,0.12
1997-10-01,1997,1,10,BM12_IPCAPLSER12,1997-10-01T00:00:00-03:00,0.19
1997-11-01,1997,1,11,BM12_IPCAPLSER12,1997-11-01T00:00:00-03:00,0.05
1997-12-01,1997,1,12,BM12_IPCAPLSER12,1997-12-01T00:00:00-02:00,0.08
1998-01-01,1998,1,1,BM12_IPCAPLSER12,1998-01-01T00:00:00-02:00,0.4
1998-02-01,1998,1,2,BM12_IPCAPLSER12,1998-02-01T00:00:00-02:00,0.52
1998-03-01,1998,1,3,BM12_IPCAPLSER12,1998-03-01T00:00:00-03:00,0.16
1998-04-01,1998,1,4,BM12_IPCAPLSER12,1998-04-01T00:00:00-03:00,0.03
1998-05-01,1998,1,5,BM12_IPCAPLSER12,1998-05-01T00:00:00-03:00,0.56
1998-06-01,1998,1,6,BM12_IPCAPLSER12,1998-06-01T00:00:00-03:00,-0.18
1998-07-01,1998,1,7,BM12_IPCAPLSER12,1998-07-01T00:00:00-03:00,0.26
1998-08-01,1998,1,8,BM12_IPCAPLSER12,1998-08-01T00:00:00-03:00,0.0
1998-09-01,1998,1,9,BM12_IPCAPLSER12,1998-09-01T00:00:00-03:00,-0.14
1998-10-01,1998,1,10,BM12_IPCAPLSER12,1998-10-01T00:00:00-03:00,-0.1
1998-11-01,1998,1,11,BM12_IPCAPLSER12,1998-11-01T00:00:00-03:00,0.0
1998-12-01,1998,1,12,BM12_IPCAPLSER12,1998-12-01T00:00:00-02:00,0.04
1999-01-01,1999,1,1,BM12_IPCAPLSER12,1999-01-01T00:00:00-02:00,0.49
1999-02-01,1999,1,2,BM12_IPCAPLSER12,1999-02-01T00:00:00-02:00,-0.36
1999-03-01,1999,1,3,BM12_IPCAPLSER12,1999-03-01T00:00:00-03:00,0.26
1999-04-01,1999,1,4,BM12_IPCAPLSER12,1999-04-01T00:00:00-03:00,0.1
1999-05-01,1999,1,5,BM12_IPCAPLSER12,1999-05-01T00:00:00-03:00,0.22
1999-06-01,1999,1,6,BM12_IPCAPLSER12,1999-06-01T00:00:00-03:00,0.21
1999-07-01,1999,1,7,BM12_IPCAPLSER12,1999-07-01T00:00:00-03:00,0.04
1999-08-01,1999,1,8,BM12_IPCAPLSER12,1999-08-01T00:00:00-03:00,0.1
1999-09-01,1999,1,9,BM12_IPCAPLSER12,1999-09-01T00:00:00-03:00,-0.1
1999-10-01,1999,1,10,BM12_IPCAPLSER12,1999-10-01T00:00:00-03:00,0.01
1999-11-01,1999,1,11,BM12_IPCAPLSER12,1999-11-01T00:00:00-03:00,0.09
1999-12-01,1999,1,12,BM12_IPCAPLSER12,1999-12-01T00:00:00-02:00,0.28
2000-01-01,2000,1,1,BM12_IPCAPLSER12,2000-01-01T00:00:00-02:00,0.69
2000-02-01,2000,1,2,BM12_IPCAPLSER12,2000-02-01T00:00:00-02:00,0.38
2000-03-01,2000,1,3,BM12_IPCAPLSER12,2000-03-01T00:00:00-03:00,-0.11
2000-04-01,2000,1,4,BM12_IPCAPLSER12,2000-04-01T00:00:00-03:00,1.47
2000-05-01,2000,1,5,BM12_IPCAPLSER12,2000-05-01T00:00:00-03:00,-0.07
2000-06-01,2000,1,6,BM12_IPCAPLSER12,2000-06-01T00:00:00-03:00,0.0
2000-07-01,2000,1,7,BM12_IPCAPLSER12,2000-07-01T00:00:00-03:00,0.04
2000-08-01,2000,1,8,BM12_IPCAPLSER12,2000-08-01T00:00:00-03:00,0.24
2000-09-01,2000,1,9,BM12_IPCAPLSER12,2000-09-01T00:00:00-03:00,0.13
2000-10-01,2000,1,10,BM12_IPCAPLSER12,2000-10-01T00:00:00-03:00,0.1
2000-11-01,2000,1,11,BM12_IPCAPLSER12,2000-11-01T00:00:00-03:00,0.08
2000-12-01,2000,1,12,BM12_IPCAPLSER12,2000-12-01T00:00:00-02:00,0.14
2001-01-01,2001,1,1,BM12_IPCAPLSER12,2001-01-01T00:00:00-02:00,0.5
2001-02-01,2001,1,2,BM12_IPCAPLSER12,2001-02-01T00:00:00-02:00,0.73
2001-03-01,2001,1,3,BM12_IPCAPLSER12,2001-03-01T00:00:00-03:00,0.06
2001-04-01,2001,1,4,BM12_IPCAPLSER12,2001-04-01T00:00:00-03:00,0.62
2001-05-01,2001,1,5,BM12_IPCAPLSER12,2001-05-01T00:00:00-03:00,0.38
2001-06-01,2001,1,6,BM12_IPCAPLSER12,2001-06-01T00:00:00-03:00,0.3
2001-07-01,2001,1,7,BM12_IPCAPLSER12,2001-07-01T00:00:00-03:00,0.77
2001-08-01,2001,1,8,BM12_IPCAPLSER12,2001-08-01T00:00:00-03:00,0.56
2001-09-01,2001,1,9,BM12_IPCAPLSER12,2001-09-01T00:00:00-03:00,0.2
2001-10-01,2001,1,10,BM12_IPCAPLSER12,2001-10-01T00:00:00-03:00,0.34
2001-11-01,2001,1,11,BM12_IPCAPLSER12,2001-11-01T00:00:00-03:00,0.08
2001-12-01,2001,1,12,BM12_IPCAPLSER12,2001-12-01T00:00:00-02:00,0.22
2002-01-01,2002,1,1,BM12_IPCAPLSER12,2002-01-01T00:00:00-02:00,0.19
2002-02-01,2002,1,2,BM12_IPCAPLSER12,2002-02-01T00:00:00-02:00,1.22
2002-03-01,2002,1,3,BM12_IPCAPLSER12,2002-03-01T00:00:00-03:00,0.15
2002-04-01,2002,1,4,BM12_IPCAPLSER12,2002-04-01T00:00:00-03:00,0.5
2002-05-01,2002,1,5,BM12_IPCAPLSER12,2002-05-01T00:00:00-03:00,0.44
2002-06-01,2002,1,6,BM12_IPCAPLSER12,2002-06-01T00:00:00-03:00,0.15
2002-07-01,2002,1,7,BM12_IPCAPLSER12,2002-07-01T00:00:00-03:00,0.69
2002-08-01,2002,1,8,BM12_IPCAPLSER12,2002-08-01T00:00:00-03:00,0.4
2002-09-01,2002,1,9,BM12_IPCAPLSER12,2002-09-01T00:00:00-03:00,0.43
2002-10-01,2002,1,10,BM12_IPCAPLSER12,2002-10-01T00:00:00-03:00,0.17
2002-11-01,2002,1,11,BM12_IPCAPLSER12,2002-11-01T00:00:00-03:00,0.4
2002-12-01,2002,1,12,BM12_IPCAPLSER12,2002-12-01T00:00:00-02:00,0.67
2003-01-01,2003,1,1,BM12_IPCAPLSER12,2003-01-01T00:00:00-02:00,1.03
2003-02-01,2003,1,2,BM12_IPCAPLSER12,2003-02-01T00:00:00-02:00,1.69
2003-03-01,2003,1,3,BM12_IPCAPLSER12,2003-03-01T00:00:00-03:00,0.49
2003-04-01,2003,1,4,BM12_IPCAPLSER12,2003-04-01T00:00:00-03:00,0.29
2003-05-01,2003,1,5,BM12_IPCAPLSER12,2003-05-01T00:00:00-03:00,0.3
2003-06-01,2003,1,6,BM12_IPCAPLSER12,2003-06-01T00:00:00-03:00,0.48
2003-07-01,2003,1,7,BM12_IPCAPLSER12,2003-07-01T00:00:00-03:00,0.52
2003-08-01,2003,1,8,BM12_IPCAPLSER12,2003-08-01T00:00:00-03:00,0.61
2003-09-01,2003,1,9,BM12_IPCAPLSER12,2003-09-01T00:00:00-03:00,0.41
2003-10-01,2003,1,10,BM12_IPCAPLSER12,2003-10-01T00:00:00-03:00,0.42
2003-11-01,2003,1,11,BM12_IPCAPLSER12,2003-11-01T00:00:00-03:00,0.39
2003-12-01,2003,1,12,BM12_IPCAPLSER12,2003-12-01T00:00:00-02:00,0.46
2004-01-01,2004,1,1,BM12_IPCAPLSER12,2004-01-01T00:00:00-02:00,0.62
2004-02-01,2004,1,2,BM12_IPCAPLSER12,2004-02-01T00:00:00-02:00,1.9
2004-03-01,2004,1,3,BM12_IPCAPLSER12,2004-03-01T00:00:00-03:00,0.49
2004-04-01,2004,1,4,BM12_IPCAPLSER12,2004-04-01T00:00:00-03:00,0.3
2004-05-01,2004,1,5,BM12_IPCAPLSER12,2004-05-01T00:00:00-03:00,0.3
2004-06-01,2004,1,6,BM12_IPCAPLSER12,2004-06-01T00:00:00-03:00,0.26
2004-07-01,2004,1,7,BM12_IPCAPLSER12,2004-07-01T00:00:00-03:00,0.49
2004-08-01,2004,1,8,BM12_IPCAPLSER12,2004-08-01T00:00:00-03:00,0.59
2004-09-01,2004,1,9,BM12_IPCAPLSER12,2004-09-01T00:00:00-03:00,0.23
2004-10-01,2004,1,10,BM12_IPCAPLSER12,2004-10-01T00:00:00-03:00,0.33
2004-11-01,2004,1,11,BM12_IPCAPLSER12,2004-11-01T00:00:00-03:00,0.37
2004-12-01,2004,1,12,BM12_IPCAPLSER12,2004-12-01T00:00:00-02:00,0.6
2005-01-01,2005,1,1,BM12_IPCAPLSER12,2005-01-01T00:00:00-02:00,0.46
2005-02-01,2005,1,2,BM12_IPCAPLSER12,2005-02-01T00:00:00-02:00,1.82
2005-03-01,2005,1,3,BM12_IPCAPLSER12,2005-03-01T00:00:00-03:00,0.51
2005-04-01,2005,1,4,BM12_IPCAPLSER12,2005-04-01T00:00:00-03:00,0.35
2005-05-01,2005,1,5,BM12_IPCAPLSER12,2005-05-01T00:00:00-03:00,0.28
2005-06-01,2005,1,6,BM12_IPCAPLSER12,2005-06-01T00:00:00-03:00,0.5
2005-07-01,2005,1,7,BM12_IPCAPLSER12,2005-07-01T00:00:00-03:00,0.59
2005-08-01,2005,1,8,BM12_IPCAPLSER12,2005-08-01T00:00:00-03:00,0.44
2005-09-01,2005,1,9,BM12_IPCAPLSER12,2005-09-01T00:00:00-03:00,0.44
2005-10-01,2005,1,10,BM12_IPCAPLSER12,2005-10-01T00:00:00-03:00,0.56
2005-11-01,2005,1,11,BM12_IPCAPLSER12,2005-11-01T00:00:00-02:00,0.41
2005-12-01,2005,1,12,BM12_IPCAPLSER12,2005-12-01T00:00:00-02:00,0.22
2006-01-01,2006,1,1,BM12_IPCAPLSER12,2006-01-01T00:00:00-02:00,0.68
2006-02-01,2006,1,2,BM12_IPCAPLSER12,2006-02-01T00:00:00-02:00,1.54
2006-03-01,2006,1,3,BM12_IPCAPLSER12,2006-03-01T00:00:00-03:00,0.4
2006-04-01,2006,1,4,BM12_IPCAPLSER12,2006-04-01T00:00:00-03:00,0.33
2006-05-01,2006,1,5,BM12_IPCAPLSER12,2006-05-01T00:00:00-03:00,0.33
2006-06-01,2006,1,6,BM12_IPCAPLSER12,2006-06-01T00:00:00-03:00,0.17
2006-07-01,2006,1,7,BM12_IPCAPLSER12,2006-07-01T00:00:00-03:00,0.36
2006-08-01,2006,1,8,BM12_IPCAPLSER12,2006-08-01T00:00:00-03:00,0.36
2006-09-01,2006,1,9,BM12_IPCAPLSER12,2006-09-01T00:00:00-03:00,0.38
2006-10-01,2006,1,10,BM12_IPCAPLSER12,2006-10-01T00:00:00-03:00,0.43
2006-11-01,2006,1,11,BM12_IPCAPLSER12,2006-11-01T00:00:00-03:00,0.19
2006-12-01,2006,1,12,BM12_IPCAPLSER12,2006-12-01T00:00:00-02:00,0.19
2007-01-01,2007,1,1,BM12_IPCAPLSER12,2007-01-01T00:00:00-02:00,0.48
2007-02-01,2007,1,2,BM12_IPCAPLSER12,2007-02-01T00:00:00-02:00,1.39
2007-03-01,2007,1,3,BM12_IPCAPLSER12,2007-03-01T00:00:00-03:00,0.38
2007-04-01,2007,1,4,BM12_IPCAPLSER12,2007-04-01T00:00:00-03:00,0.18
2007-05-01,2007,1,5,BM12_IPCAPLSER12,2007-05-01T00:00:00-03:00,0.26
2007-06-01,2007,1,6,BM12_IPCAPLSER12,2007-06-01T00:00:00-03:00,0.23
2007-07-01,2007,1,7,BM12_IPCAPLSER12,2007-07-01T00:00:00-03:00,0.27
2007-08-01,2007,1,8,BM12_IPCAPLSER12,2007-08-01T00:00:00-03:00,0.48
2007-09-01,2007,1,9,BM12_IPCAPLSER12,2007-09-01T00:00:00-03:00,0.2
2007-10-01,2007,1,10,BM12_IPCAPLSER12,2007-10-01T00:00:00-03:00,0.34
2007-11-01,2007,1,11,BM12_IPCAPLSER12,2007-11-01T00:00:00-02:00,0.38
