DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Cabeça)
1977-01-01,1977,1,1,ABATE12_ABQUSU12,1977-01-01T00:00:00-02:00,555.644
1977-02-01,1977,1,2,ABATE12_ABQUSU12,1977-02-01T00:00:00-02:00,499.908
1977-03-01,1977,1,3,ABATE12_ABQUSU12,1977-03-01T00:00:00-03:00,574.757
1977-04-01,1977,1,4,ABATE12_ABQUSU12,1977-04-01T00:00:00-03:00,563.917
1977-05-01,1977,1,5,ABATE12_ABQUSU12,1977-05-01T00:00:00-03:00,564.641
1977-06-01,1977,1,6,ABATE12_ABQUSU12,1977-06-01T00:00:00-03:00,606.111
1977-07-01,1977,1,7,ABATE12_ABQUSU12,1977-07-01T00:00:00-03:00,667.612
1977-08-01,1977,1,8,ABATE12_ABQUSU12,1977-08-01T00:00:00-03:00,626.72
1977-09-01,1977,1,9,ABATE12_ABQUSU12,1977-09-01T00:00:00-03:00,663.539
1977-10-01,1977,1,10,ABATE12_ABQUSU12,1977-10-01T00:00:00-03:00,706.624
1977-11-01,1977,1,11,ABATE12_ABQUSU12,1977-11-01T00:00:00-03:00,660.891
1977-12-01,1977,1,12,ABATE12_ABQUSU12,1977-12-01T00:00:00-02:00,697.566
1978-01-01,1978,1,1,ABATE12_ABQUSU12,1978-01-01T00:00:00-02:00,608.911
1978-02-01,1978,1,2,ABATE12_ABQUSU12,1978-02-01T00:00:00-02:00,557.294
1978-03-01,1978,1,3,ABATE12_ABQUSU12,1978-03-01T00:00:00-03:00,638.03
1978-04-01,1978,1,4,ABATE12_ABQUSU12,1978-04-01T00:00:00-03:00,654.594
1978-05-01,1978,1,5,ABATE12_ABQUSU12,1978-05-01T00:00:00-03:00,714.619
1978-06-01,1978,1,6,ABATE12_ABQUSU12,1978-06-01T00:00:00-03:00,720.361
1978-07-01,1978,1,7,ABATE12_ABQUSU12,1978-07-01T00:00:00-03:00,621.738
1978-08-01,1978,1,8,ABATE12_ABQUSU12,1978-08-01T00:00:00-03:00,773.705
1978-09-01,1978,1,9,ABATE12_ABQUSU12,1978-09-01T00:00:00-03:00,725.089
1978-10-01,1978,1,10,ABATE12_ABQUSU12,1978-10-01T00:00:00-03:00,761.671
1978-11-01,1978,1,11,ABATE12_ABQUSU12,1978-11-01T00:00:00-03:00,719.985
1978-12-01,1978,1,12,ABATE12_ABQUSU12,1978-12-01T00:00:00-02:00,689.987
1979-01-01,1979,1,1,ABATE12_ABQUSU12,1979-01-01T00:00:00-02:00,587.513
1979-02-01,1979,1,2,ABATE12_ABQUSU12,1979-02-01T00:00:00-02:00,533.097
1979-03-01,1979,1,3,ABATE12_ABQUSU12,1979-03-01T00:00:00-03:00,725.98
1979-04-01,1979,1,4,ABATE12_ABQUSU12,1979-04-01T00:00:00-03:00,646.914
1979-05-01,1979,1,5,ABATE12_ABQUSU12,1979-05-01T00:00:00-03:00,824.712
1979-06-01,1979,1,6,ABATE12_ABQUSU12,1979-06-01T00:00:00-03:00,785.71
1979-07-01,1979,1,7,ABATE12_ABQUSU12,1979-07-01T00:00:00-03:00,799.851
1979-08-01,1979,1,8,ABATE12_ABQUSU12,1979-08-01T00:00:00-03:00,854.054
1979-09-01,1979,1,9,ABATE12_ABQUSU12,1979-09-01T00:00:00-03:00,781.565
1979-10-01,1979,1,10,ABATE12_ABQUSU12,1979-10-01T00:00:00-03:00,857.927
1979-11-01,1979,1,11,ABATE12_ABQUSU12,1979-11-01T00:00:00-03:00,790.066
1979-12-01,1979,1,12,ABATE12_ABQUSU12,1979-12-01T00:00:00-02:00,732.74
1980-01-01,1980,1,1,ABATE12_ABQUSU12,1980-01-01T00:00:00-02:00,742.658
1980-02-01,1980,1,2,ABATE12_ABQUSU12,1980-02-01T00:00:00-02:00,636.028
1980-03-01,1980,1,3,ABATE12_ABQUSU12,1980-03-01T00:00:00-03:00,740.627
1980-04-01,1980,1,4,ABATE12_ABQUSU12,1980-04-01T00:00:00-03:00,734.856
1980-05-01,1980,1,5,ABATE12_ABQUSU12,1980-05-01T00:00:00-03:00,771.822
1980-06-01,1980,1,6,ABATE12_ABQUSU12,1980-06-01T00:00:00-03:00,878.381
1980-07-01,1980,1,7,ABATE12_ABQUSU12,1980-07-01T00:00:00-03:00,993.091
1980-08-01,1980,1,8,ABATE12_ABQUSU12,1980-08-01T00:00:00-03:00,931.196
1980-09-01,1980,1,9,ABATE12_ABQUSU12,1980-09-01T00:00:00-03:00,1004.976
1980-10-01,1980,1,10,ABATE12_ABQUSU12,1980-10-01T00:00:00-03:00,972.318
1980-11-01,1980,1,11,ABATE12_ABQUSU12,1980-11-01T00:00:00-03:00,893.35
1980-12-01,1980,1,12,ABATE12_ABQUSU12,1980-12-01T00:00:00-02:00,971.563
1981-01-01,1981,1,1,ABATE12_ABQUSU12,1981-01-01T00:00:00-02:00,866.518
1981-02-01,1981,1,2,ABATE12_ABQUSU12,1981-02-01T00:00:00-02:00,768.935
1981-03-01,1981,1,3,ABATE12_ABQUSU12,1981-03-01T00:00:00-03:00,726.882
1981-04-01,1981,1,4,ABATE12_ABQUSU12,1981-04-01T00:00:00-03:00,779.616
1981-05-01,1981,1,5,ABATE12_ABQUSU12,1981-05-01T00:00:00-03:00,874.671
1981-06-01,1981,1,6,ABATE12_ABQUSU12,1981-06-01T00:00:00-03:00,936.921
1981-07-01,1981,1,7,ABATE12_ABQUSU12,1981-07-01T00:00:00-03:00,946.21
1981-08-01,1981,1,8,ABATE12_ABQUSU12,1981-08-01T00:00:00-03:00,988.185
1981-09-01,1981,1,9,ABATE12_ABQUSU12,1981-09-01T00:00:00-03:00,865.459
1981-10-01,1981,1,10,ABATE12_ABQUSU12,1981-10-01T00:00:00-03:00,902.484
1981-11-01,1981,1,11,ABATE12_ABQUSU12,1981-11-01T00:00:00-03:00,832.636
1981-12-01,1981,1,12,ABATE12_ABQUSU12,1981-12-01T00:00:00-02:00,850.685
1982-01-01,1982,1,1,ABATE12_ABQUSU12,1982-01-01T00:00:00-02:00,727.327
1982-02-01,1982,1,2,ABATE12_ABQUSU12,1982-02-01T00:00:00-02:00,650.544
1982-03-01,1982,1,3,ABATE12_ABQUSU12,1982-03-01T00:00:00-03:00,808.299
1982-04-01,1982,1,4,ABATE12_ABQUSU12,1982-04-01T00:00:00-03:00,702.617
1982-05-01,1982,1,5,ABATE12_ABQUSU12,1982-05-01T00:00:00-03:00,734.771
1982-06-01,1982,1,6,ABATE12_ABQUSU12,1982-06-01T00:00:00-03:00,732.328
1982-07-01,1982,1,7,ABATE12_ABQUSU12,1982-07-01T00:00:00-03:00,846.661
1982-08-01,1982,1,8,ABATE12_ABQUSU12,1982-08-01T00:00:00-03:00,787.151
1982-09-01,1982,1,9,ABATE12_ABQUSU12,1982-09-01T00:00:00-03:00,792.518
1982-10-01,1982,1,10,ABATE12_ABQUSU12,1982-10-01T00:00:00-03:00,777.308
1982-11-01,1982,1,11,ABATE12_ABQUSU12,1982-11-01T00:00:00-03:00,743.984
1982-12-01,1982,1,12,ABATE12_ABQUSU12,1982-12-01T00:00:00-02:00,867.627
1983-01-01,1983,1,1,ABATE12_ABQUSU12,1983-01-01T00:00:00-02:00,704.828
1983-02-01,1983,1,2,ABATE12_ABQUSU12,1983-02-01T00:00:00-02:00,642.971
1983-03-01,1983,1,3,ABATE12_ABQUSU12,1983-03-01T00:00:00-03:00,783.162
1983-04-01,1983,1,4,ABATE12_ABQUSU12,1983-04-01T00:00:00-03:00,732.698
1983-05-01,1983,1,5,ABATE12_ABQUSU12,1983-05-01T00:00:00-03:00,795.615
1983-06-01,1983,1,6,ABATE12_ABQUSU12,1983-06-01T00:00:00-03:00,860.825
1983-07-01,1983,1,7,ABATE12_ABQUSU12,1983-07-01T00:00:00-03:00,854.106
1983-08-01,1983,1,8,ABATE12_ABQUSU12,1983-08-01T00:00:00-03:00,918.035
1983-09-01,1983,1,9,ABATE12_ABQUSU12,1983-09-01T00:00:00-03:00,851.449
1983-10-01,1983,1,10,ABATE12_ABQUSU12,1983-10-01T00:00:00-03:00,895.309
1983-11-01,1983,1,11,ABATE12_ABQUSU12,1983-11-01T00:00:00-03:00,812.2
1983-12-01,1983,1,12,ABATE12_ABQUSU12,1983-12-01T00:00:00-02:00,792.153
1984-01-01,1984,1,1,ABATE12_ABQUSU12,1984-01-01T00:00:00-02:00,585.702
1984-02-01,1984,1,2,ABATE12_ABQUSU12,1984-02-01T00:00:00-02:00,649.61
1984-03-01,1984,1,3,ABATE12_ABQUSU12,1984-03-01T00:00:00-03:00,616.381
1984-04-01,1984,1,4,ABATE12_ABQUSU12,1984-04-01T00:00:00-03:00,629.081
1984-05-01,1984,1,5,ABATE12_ABQUSU12,1984-05-01T00:00:00-03:00,747.237
1984-06-01,1984,1,6,ABATE12_ABQUSU12,1984-06-01T00:00:00-03:00,703.388
1984-07-01,1984,1,7,ABATE12_ABQUSU12,1984-07-01T00:00:00-03:00,712.736
1984-08-01,1984,1,8,ABATE12_ABQUSU12,1984-08-01T00:00:00-03:00,745.376
1984-09-01,1984,1,9,ABATE12_ABQUSU12,1984-09-01T00:00:00-03:00,655.509
1984-10-01,1984,1,10,ABATE12_ABQUSU12,1984-10-01T00:00:00-03:00,773.16
1984-11-01,1984,1,11,ABATE12_ABQUSU12,1984-11-01T00:00:00-03:00,681.085
1984-12-01,1984,1,12,ABATE12_ABQUSU12,1984-12-01T00:00:00-02:00,704.959
1985-01-01,1985,1,1,ABATE12_ABQUSU12,1985-01-01T00:00:00-02:00,684.014
1985-02-01,1985,1,2,ABATE12_ABQUSU12,1985-02-01T00:00:00-02:00,571.674
1985-03-01,1985,1,3,ABATE12_ABQUSU12,1985-03-01T00:00:00-03:00,668.215
1985-04-01,1985,1,4,ABATE12_ABQUSU12,1985-04-01T00:00:00-03:00,645.656
1985-05-01,1985,1,5,ABATE12_ABQUSU12,1985-05-01T00:00:00-03:00,672.646
1985-06-01,1985,1,6,ABATE12_ABQUSU12,1985-06-01T00:00:00-03:00,652.764
1985-07-01,1985,1,7,ABATE12_ABQUSU12,1985-07-01T00:00:00-03:00,737.599
1985-08-01,1985,1,8,ABATE12_ABQUSU12,1985-08-01T00:00:00-03:00,783.144
1985-09-01,1985,1,9,ABATE12_ABQUSU12,1985-09-01T00:00:00-03:00,767.064
1985-10-01,1985,1,10,ABATE12_ABQUSU12,1985-10-01T00:00:00-03:00,813.049
1985-11-01,1985,1,11,ABATE12_ABQUSU12,1985-11-01T00:00:00-03:00,772.944
1985-12-01,1985,1,12,ABATE12_ABQUSU12,1985-12-01T00:00:00-02:00,802.238
1986-01-01,1986,1,1,ABATE12_ABQUSU12,1986-01-01T00:00:00-02:00,799.808
1986-02-01,1986,1,2,ABATE12_ABQUSU12,1986-02-01T00:00:00-02:00,678.154
1986-03-01,1986,1,3,ABATE12_ABQUSU12,1986-03-01T00:00:00-03:00,667.195
1986-04-01,1986,1,4,ABATE12_ABQUSU12,1986-04-01T00:00:00-03:00,777.705
1986-05-01,1986,1,5,ABATE12_ABQUSU12,1986-05-01T00:00:00-03:00,772.147
1986-06-01,1986,1,6,ABATE12_ABQUSU12,1986-06-01T00:00:00-03:00,768.567
1986-07-01,1986,1,7,ABATE12_ABQUSU12,1986-07-01T00:00:00-03:00,831.088
1986-08-01,1986,1,8,ABATE12_ABQUSU12,1986-08-01T00:00:00-03:00,832.056
1986-09-01,1986,1,9,ABATE12_ABQUSU12,1986-09-01T00:00:00-03:00,820.696
1986-10-01,1986,1,10,ABATE12_ABQUSU12,1986-10-01T00:00:00-03:00,798.542
1986-11-01,1986,1,11,ABATE12_ABQUSU12,1986-11-01T00:00:00-03:00,667.884
1986-12-01,1986,1,12,ABATE12_ABQUSU12,1986-12-01T00:00:00-02:00,784.542
1987-01-01,1987,1,1,ABATE12_ABQUSU12,1987-01-01T00:00:00-02:00,767.712
1987-02-01,1987,1,2,ABATE12_ABQUSU12,1987-02-01T00:00:00-02:00,746.568
1987-03-01,1987,1,3,ABATE12_ABQUSU12,1987-03-01T00:00:00-03:00,787.741
1987-04-01,1987,1,4,ABATE12_ABQUSU12,1987-04-01T00:00:00-03:00,767.619
1987-05-01,1987,1,5,ABATE12_ABQUSU12,1987-05-01T00:00:00-03:00,890.644
1987-06-01,1987,1,6,ABATE12_ABQUSU12,1987-06-01T00:00:00-03:00,948.491
1987-07-01,1987,1,7,ABATE12_ABQUSU12,1987-07-01T00:00:00-03:00,981.746
1987-08-01,1987,1,8,ABATE12_ABQUSU12,1987-08-01T00:00:00-03:00,942.004
1987-09-01,1987,1,9,ABATE12_ABQUSU12,1987-09-01T00:00:00-03:00,996.104
1987-10-01,1987,1,10,ABATE12_ABQUSU12,1987-10-01T00:00:00-03:00,1039.823
1987-11-01,1987,1,11,ABATE12_ABQUSU12,1987-11-01T00:00:00-03:00,986.737
1987-12-01,1987,1,12,ABATE12_ABQUSU12,1987-12-01T00:00:00-02:00,1072.467
1988-01-01,1988,1,1,ABATE12_ABQUSU12,1988-01-01T00:00:00-02:00,921.206
1988-02-01,1988,1,2,ABATE12_ABQUSU12,1988-02-01T00:00:00-02:00,830.006
1988-03-01,1988,1,3,ABATE12_ABQUSU12,1988-03-01T00:00:00-03:00,916.132
1988-04-01,1988,1,4,ABATE12_ABQUSU12,1988-04-01T00:00:00-03:00,832.414
1988-05-01,1988,1,5,ABATE12_ABQUSU12,1988-05-01T00:00:00-03:00,927.583
1988-06-01,1988,1,6,ABATE12_ABQUSU12,1988-06-01T00:00:00-03:00,942.146
1988-07-01,1988,1,7,ABATE12_ABQUSU12,1988-07-01T00:00:00-03:00,902.514
1988-08-01,1988,1,8,ABATE12_ABQUSU12,1988-08-01T00:00:00-03:00,950.3
1988-09-01,1988,1,9,ABATE12_ABQUSU12,1988-09-01T00:00:00-03:00,896.477
1988-10-01,1988,1,10,ABATE12_ABQUSU12,1988-10-01T00:00:00-03:00,847.399
1988-11-01,1988,1,11,ABATE12_ABQUSU12,1988-11-01T00:00:00-03:00,804.702
1988-12-01,1988,1,12,ABATE12_ABQUSU12,1988-12-01T00:00:00-02:00,837.879
1989-01-01,1989,1,1,ABATE12_ABQUSU12,1989-01-01T00:00:00-02:00,765.597
1989-02-01,1989,1,2,ABATE12_ABQUSU12,1989-02-01T00:00:00-02:00,721.13
1989-03-01,1989,1,3,ABATE12_ABQUSU12,1989-03-01T00:00:00-03:00,764.582
1989-04-01,1989,1,4,ABATE12_ABQUSU12,1989-04-01T00:00:00-03:00,729.267
1989-05-01,1989,1,5,ABATE12_ABQUSU12,1989-05-01T00:00:00-03:00,753.051
1989-06-01,1989,1,6,ABATE12_ABQUSU12,1989-06-01T00:00:00-03:00,822.591
1989-07-01,1989,1,7,ABATE12_ABQUSU12,1989-07-01T00:00:00-03:00,841.078
1989-08-01,1989,1,8,ABATE12_ABQUSU12,1989-08-01T00:00:00-03:00,853.105
1989-09-01,1989,1,9,ABATE12_ABQUSU12,1989-09-01T00:00:00-03:00,838.624
1989-10-01,1989,1,10,ABATE12_ABQUSU12,1989-10-01T00:00:00-03:00,861.119
1989-11-01,1989,1,11,ABATE12_ABQUSU12,1989-11-01T00:00:00-03:00,841.458
1989-12-01,1989,1,12,ABATE12_ABQUSU12,1989-12-01T00:00:00-02:00,903.11
1990-01-01,1990,1,1,ABATE12_ABQUSU12,1990-01-01T00:00:00-02:00,850.851
1990-02-01,1990,1,2,ABATE12_ABQUSU12,1990-02-01T00:00:00-02:00,770.432
1990-03-01,1990,1,3,ABATE12_ABQUSU12,1990-03-01T00:00:00-03:00,801.042
1990-04-01,1990,1,4,ABATE12_ABQUSU12,1990-04-01T00:00:00-03:00,855.261
1990-05-01,1990,1,5,ABATE12_ABQUSU12,1990-05-01T00:00:00-03:00,947.259
1990-06-01,1990,1,6,ABATE12_ABQUSU12,1990-06-01T00:00:00-03:00,888.612
1990-07-01,1990,1,7,ABATE12_ABQUSU12,1990-07-01T00:00:00-03:00,974.536
1990-08-01,1990,1,8,ABATE12_ABQUSU12,1990-08-01T00:00:00-03:00,1028.534
1990-09-01,1990,1,9,ABATE12_ABQUSU12,1990-09-01T00:00:00-03:00,916.772
1990-10-01,1990,1,10,ABATE12_ABQUSU12,1990-10-01T00:00:00-03:00,1016.487
1990-11-01,1990,1,11,ABATE12_ABQUSU12,1990-11-01T00:00:00-03:00,972.898
1990-12-01,1990,1,12,ABATE12_ABQUSU12,1990-12-01T00:00:00-02:00,970.58
1991-01-01,1991,1,1,ABATE12_ABQUSU12,1991-01-01T00:00:00-02:00,875.568
1991-02-01,1991,1,2,ABATE12_ABQUSU12,1991-02-01T00:00:00-02:00,837.831
1991-03-01,1991,1,3,ABATE12_ABQUSU12,1991-03-01T00:00:00-03:00,908.917
1991-04-01,1991,1,4,ABATE12_ABQUSU12,1991-04-01T00:00:00-03:00,971.817
1991-05-01,1991,1,5,ABATE12_ABQUSU12,1991-05-01T00:00:00-03:00,1004.825
1991-06-01,1991,1,6,ABATE12_ABQUSU12,1991-06-01T00:00:00-03:00,994.05
1991-07-01,1991,1,7,ABATE12_ABQUSU12,1991-07-01T00:00:00-03:00,1106.426
1991-08-01,1991,1,8,ABATE12_ABQUSU12,1991-08-01T00:00:00-03:00,1110.724
1991-09-01,1991,1,9,ABATE12_ABQUSU12,1991-09-01T00:00:00-03:00,1089.793
1991-10-01,1991,1,10,ABATE12_ABQUSU12,1991-10-01T00:00:00-03:00,1104.583
1991-11-01,1991,1,11,ABATE12_ABQUSU12,1991-11-01T00:00:00-03:00,1073.861
1991-12-01,1991,1,12,ABATE12_ABQUSU12,1991-12-01T00:00:00-02:00,1098.247
1992-01-01,1992,1,1,ABATE12_ABQUSU12,1992-01-01T00:00:00-02:00,1027.863
1992-02-01,1992,1,2,ABATE12_ABQUSU12,1992-02-01T00:00:00-02:00,974.727
1992-03-01,1992,1,3,ABATE12_ABQUSU12,1992-03-01T00:00:00-03:00,1049.833
1992-04-01,1992,1,4,ABATE12_ABQUSU12,1992-04-01T00:00:00-03:00,1060.061
1992-05-01,1992,1,5,ABATE12_ABQUSU12,1992-05-01T00:00:00-03:00,1102.771
1992-06-01,1992,1,6,ABATE12_ABQUSU12,1992-06-01T00:00:00-03:00,1113.592
1992-07-01,1992,1,7,ABATE12_ABQUSU12,1992-07-01T00:00:00-03:00,1294.04
1992-08-01,1992,1,8,ABATE12_ABQUSU12,1992-08-01T00:00:00-03:00,1127.48
1992-09-01,1992,1,9,ABATE12_ABQUSU12,1992-09-01T00:00:00-03:00,1138.778
1992-10-01,1992,1,10,ABATE12_ABQUSU12,1992-10-01T00:00:00-03:00,1157.143
1992-11-01,1992,1,11,ABATE12_ABQUSU12,1992-11-01T00:00:00-03:00,1064.57
1992-12-01,1992,1,12,ABATE12_ABQUSU12,1992-12-01T00:00:00-02:00,1066.588
1993-01-01,1993,1,1,ABATE12_ABQUSU12,1993-01-01T00:00:00-02:00,1062.935
1993-02-01,1993,1,2,ABATE12_ABQUSU12,1993-02-01T00:00:00-02:00,989.561
1993-03-01,1993,1,3,ABATE12_ABQUSU12,1993-03-01T00:00:00-03:00,1155.482
1993-04-01,1993,1,4,ABATE12_ABQUSU12,1993-04-01T00:00:00-03:00,1061.083
1993-05-01,1993,1,5,ABATE12_ABQUSU12,1993-05-01T00:00:00-03:00,1090.36
1993-06-01,1993,1,6,ABATE12_ABQUSU12,1993-06-01T00:00:00-03:00,1101.918
1993-07-01,1993,1,7,ABATE12_ABQUSU12,1993-07-01T00:00:00-03:00,1147.482
1993-08-01,1993,1,8,ABATE12_ABQUSU12,1993-08-01T00:00:00-03:00,1118.688
1993-09-01,1993,1,9,ABATE12_ABQUSU12,1993-09-01T00:00:00-03:00,1133.904
1993-10-01,1993,1,10,ABATE12_ABQUSU12,1993-10-01T00:00:00-03:00,1141.305
1993-11-01,1993,1,11,ABATE12_ABQUSU12,1993-11-01T00:00:00-03:00,1113.027
1993-12-01,1993,1,12,ABATE12_ABQUSU12,1993-12-01T00:00:00-02:00,1190.187
1994-01-01,1994,1,1,ABATE12_ABQUSU12,1994-01-01T00:00:00-02:00,1087.537
1994-02-01,1994,1,2,ABATE12_ABQUSU12,1994-02-01T00:00:00-02:00,1051.04
1994-03-01,1994,1,3,ABATE12_ABQUSU12,1994-03-01T00:00:00-03:00,1160.626
1994-04-01,1994,1,4,ABATE12_ABQUSU12,1994-04-01T00:00:00-03:00,1090.867
1994-05-01,1994,1,5,ABATE12_ABQUSU12,1994-05-01T00:00:00-03:00,1265.834
1994-06-01,1994,1,6,ABATE12_ABQUSU12,1994-06-01T00:00:00-03:00,1209.37
1994-07-01,1994,1,7,ABATE12_ABQUSU12,1994-07-01T00:00:00-03:00,1190.31
1994-08-01,1994,1,8,ABATE12_ABQUSU12,1994-08-01T00:00:00-03:00,1343.347
1994-09-01,1994,1,9,ABATE12_ABQUSU12,1994-09-01T00:00:00-03:00,1262.283
1994-10-01,1994,1,10,ABATE12_ABQUSU12,1994-10-01T00:00:00-03:00,1220.611
1994-11-01,1994,1,11,ABATE12_ABQUSU12,1994-11-01T00:00:00-03:00,1297.643
1994-12-01,1994,1,12,ABATE12_ABQUSU12,1994-12-01T00:00:00-02:00,1395.188
1995-01-01,1995,1,1,ABATE12_ABQUSU12,1995-01-01T00:00:00-02:00,1233.544
1995-02-01,1995,1,2,ABATE12_ABQUSU12,1995-02-01T00:00:00-02:00,1210.504
1995-03-01,1995,1,3,ABATE12_ABQUSU12,1995-03-01T00:00:00-03:00,1511.064
1995-04-01,1995,1,4,ABATE12_ABQUSU12,1995-04-01T00:00:00-03:00,1184.554
1995-05-01,1995,1,5,ABATE12_ABQUSU12,1995-05-01T00:00:00-03:00,1413.815
1995-06-01,1995,1,6,ABATE12_ABQUSU12,1995-06-01T00:00:00-03:00,1335.019
1995-07-01,1995,1,7,ABATE12_ABQUSU12,1995-07-01T00:00:00-03:00,1418.062
1995-08-01,1995,1,8,ABATE12_ABQUSU12,1995-08-01T00:00:00-03:00,1491.106
1995-09-01,1995,1,9,ABATE12_ABQUSU12,1995-09-01T00:00:00-03:00,1355.422
1995-10-01,1995,1,10,ABATE12_ABQUSU12,1995-10-01T00:00:00-03:00,1423.301
1995-11-01,1995,1,11,ABATE12_ABQUSU12,1995-11-01T00:00:00-03:00,1461.952
1995-12-01,1995,1,12,ABATE12_ABQUSU12,1995-12-01T00:00:00-02:00,1499.762
1996-01-01,1996,1,1,ABATE12_ABQUSU12,1996-01-01T00:00:00-02:00,1529.595
1996-02-01,1996,1,2,ABATE12_ABQUSU12,1996-02-01T00:00:00-02:00,1403.578
1996-03-01,1996,1,3,ABATE12_ABQUSU12,1996-03-01T00:00:00-03:00,1455.833
1996-04-01,1996,1,4,ABATE12_ABQUSU12,1996-04-01T00:00:00-03:00,1413.315
1996-05-01,1996,1,5,ABATE12_ABQUSU12,1996-05-01T00:00:00-03:00,1555.469
1996-06-01,1996,1,6,ABATE12_ABQUSU12,1996-06-01T00:00:00-03:00,1431.893
1996-07-01,1996,1,7,ABATE12_ABQUSU12,1996-07-01T00:00:00-03:00,1590.092
1996-08-01,1996,1,8,ABATE12_ABQUSU12,1996-08-01T00:00:00-03:00,1474.653
1996-09-01,1996,1,9,ABATE12_ABQUSU12,1996-09-01T00:00:00-03:00,1426.912
1996-10-01,1996,1,10,ABATE12_ABQUSU12,1996-10-01T00:00:00-03:00,1495.325
1996-11-01,1996,1,11,ABATE12_ABQUSU12,1996-11-01T00:00:00-03:00,1349.536
1996-12-01,1996,1,12,ABATE12_ABQUSU12,1996-12-01T00:00:00-02:00,1328.796
1997-01-01,1997,1,1,ABATE12_ABQUSU12,1997-01-01T00:00:00-02:00,1192.779
1997-02-01,1997,1,2,ABATE12_ABQUSU12,1997-02-01T00:00:00-02:00,1026.574
1997-03-01,1997,1,3,ABATE12_ABQUSU12,1997-03-01T00:00:00-03:00,1066.466
1997-04-01,1997,1,4,ABATE12_ABQUSU12,1997-04-01T00:00:00-03:00,1113.504
1997-05-01,1997,1,5,ABATE12_ABQUSU12,1997-05-01T00:00:00-03:00,1084.008
1997-06-01,1997,1,6,ABATE12_ABQUSU12,1997-06-01T00:00:00-03:00,1145.489
1997-07-01,1997,1,7,ABATE12_ABQUSU12,1997-07-01T00:00:00-03:00,1188.661
1997-08-01,1997,1,8,ABATE12_ABQUSU12,1997-08-01T00:00:00-03:00,1083.145
1997-09-01,1997,1,9,ABATE12_ABQUSU12,1997-09-01T00:00:00-03:00,1156.268
1997-10-01,1997,1,10,ABATE12_ABQUSU12,1997-10-01T00:00:00-03:00,1223.608
1997-11-01,1997,1,11,ABATE12_ABQUSU12,1997-11-01T00:00:00-03:00,1107.99
1997-12-01,1997,1,12,ABATE12_ABQUSU12,1997-12-01T00:00:00-02:00,1235.19
1998-01-01,1998,1,1,ABATE12_ABQUSU12,1998-01-01T00:00:00-02:00,1197.275
1998-02-01,1998,1,2,ABATE12_ABQUSU12,1998-02-01T00:00:00-02:00,1115.81
1998-03-01,1998,1,3,ABATE12_ABQUSU12,1998-03-01T00:00:00-03:00,1248.738
1998-04-01,1998,1,4,ABATE12_ABQUSU12,1998-04-01T00:00:00-03:00,1165.028
1998-05-01,1998,1,5,ABATE12_ABQUSU12,1998-05-01T00:00:00-03:00,1235.004
1998-06-01,1998,1,6,ABATE12_ABQUSU12,1998-06-01T00:00:00-03:00,1264.536
