DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1989-07-01,1989,1,7,IGP12_IGPMG12,1989-07-01T00:00:00-03:00,35.91
1989-08-01,1989,1,8,IGP12_IGPMG12,1989-08-01T00:00:00-03:00,36.92
1989-09-01,1989,1,9,IGP12_IGPMG12,1989-09-01T00:00:00-03:00,39.92
1989-10-01,1989,1,10,IGP12_IGPMG12,1989-10-01T00:00:00-03:00,40.64
1989-11-01,1989,1,11,IGP12_IGPMG12,1989-11-01T00:00:00-03:00,40.48
1989-12-01,1989,1,12,IGP12_IGPMG12,1989-12-01T00:00:00-02:00,47.13
1990-01-01,1990,1,1,IGP12_IGPMG12,1990-01-01T00:00:00-02:00,61.46
1990-02-01,1990,1,2,IGP12_IGPMG12,1990-02-01T00:00:00-02:00,81.29
1990-03-01,1990,1,3,IGP12_IGPMG12,1990-03-01T00:00:00-03:00,83.95
1990-04-01,1990,1,4,IGP12_IGPMG12,1990-04-01T00:00:00-03:00,28.35
1990-05-01,1990,1,5,IGP12_IGPMG12,1990-05-01T00:00:00-03:00,5.93
1990-06-01,1990,1,6,IGP12_IGPMG12,1990-06-01T00:00:00-03:00,9.94
1990-07-01,1990,1,7,IGP12_IGPMG12,1990-07-01T00:00:00-03:00,12.01
1990-08-01,1990,1,8,IGP12_IGPMG12,1990-08-01T00:00:00-03:00,13.62
1990-09-01,1990,1,9,IGP12_IGPMG12,1990-09-01T00:00:00-03:00,12.8
1990-10-01,1990,1,10,IGP12_IGPMG12,1990-10-01T00:00:00-03:00,12.97
1990-11-01,1990,1,11,IGP12_IGPMG12,1990-11-01T00:00:00-03:00,16.86
1990-12-01,1990,1,12,IGP12_IGPMG12,1990-12-01T00:00:00-02:00,18.0
1991-01-01,1991,1,1,IGP12_IGPMG12,1991-01-01T00:00:00-02:00,17.7
1991-02-01,1991,1,2,IGP12_IGPMG12,1991-02-01T00:00:00-02:00,21.02
1991-03-01,1991,1,3,IGP12_IGPMG12,1991-03-01T00:00:00-03:00,9.19
1991-04-01,1991,1,4,IGP12_IGPMG12,1991-04-01T00:00:00-03:00,7.81
1991-05-01,1991,1,5,IGP12_IGPMG12,1991-05-01T00:00:00-03:00,7.48
1991-06-01,1991,1,6,IGP12_IGPMG12,1991-06-01T00:00:00-03:00,8.48
1991-07-01,1991,1,7,IGP12_IGPMG12,1991-07-01T00:00:00-03:00,13.22
1991-08-01,1991,1,8,IGP12_IGPMG12,1991-08-01T00:00:00-03:00,15.25
1991-09-01,1991,1,9,IGP12_IGPMG12,1991-09-01T00:00:00-03:00,14.93
1991-10-01,1991,1,10,IGP12_IGPMG12,1991-10-01T00:00:00-03:00,22.63
1991-11-01,1991,1,11,IGP12_IGPMG12,1991-11-01T00:00:00-03:00,25.62
1991-12-01,1991,1,12,IGP12_IGPMG12,1991-12-01T00:00:00-02:00,23.63
1992-01-01,1992,1,1,IGP12_IGPMG12,1992-01-01T00:00:00-02:00,23.56
1992-02-01,1992,1,2,IGP12_IGPMG12,1992-02-01T00:00:00-02:00,27.86
1992-03-01,1992,1,3,IGP12_IGPMG12,1992-03-01T00:00:00-03:00,21.39
1992-04-01,1992,1,4,IGP12_IGPMG12,1992-04-01T00:00:00-03:00,19.94
1992-05-01,1992,1,5,IGP12_IGPMG12,1992-05-01T00:00:00-03:00,20.43
1992-06-01,1992,1,6,IGP12_IGPMG12,1992-06-01T00:00:00-03:00,23.61
1992-07-01,1992,1,7,IGP12_IGPMG12,1992-07-01T00:00:00-03:00,21.84
1992-08-01,1992,1,8,IGP12_IGPMG12,1992-08-01T00:00:00-03:00,24.63
1992-09-01,1992,1,9,IGP12_IGPMG12,1992-09-01T00:00:00-03:00,25.27
1992-10-01,1992,1,10,IGP12_IGPMG12,1992-10-01T00:00:00-03:00,26.76
1992-11-01,1992,1,11,IGP12_IGPMG12,1992-11-01T00:00:00-03:00,23.43
1992-12-01,1992,1,12,IGP12_IGPMG12,1992-12-01T00:00:00-02:00,25.08
1993-01-01,1993,1,1,IGP12_IGPMG12,1993-01-01T00:00:00-02:00,25.83
1993-02-01,1993,1,2,IGP12_IGPMG12,1993-02-01T00:00:00-02:00,28.41
1993-03-01,1993,1,3,IGP12_IGPMG12,1993-03-01T00:00:00-03:00,26.25
1993-04-01,1993,1,4,IGP12_IGPMG12,1993-04-01T00:00:00-03:00,28.83
1993-05-01,1993,1,5,IGP12_IGPMG12,1993-05-01T00:00:00-03:00,29.7
1993-06-01,1993,1,6,IGP12_IGPMG12,1993-06-01T00:00:00-03:00,31.5
1993-07-01,1993,1,7,IGP12_IGPMG12,1993-07-01T00:00:00-03:00,31.25
1993-08-01,1993,1,8,IGP12_IGPMG12,1993-08-01T00:00:00-03:00,31.79
1993-09-01,1993,1,9,IGP12_IGPMG12,1993-09-01T00:00:00-03:00,35.28
1993-10-01,1993,1,10,IGP12_IGPMG12,1993-10-01T00:00:00-03:00,35.04
1993-11-01,1993,1,11,IGP12_IGPMG12,1993-11-01T00:00:00-03:00,36.15
1993-12-01,1993,1,12,IGP12_IGPMG12,1993-12-01T00:00:00-02:00,38.32
1994-01-01,1994,1,1,IGP12_IGPMG12,1994-01-01T00:00:00-02:00,39.07
1994-02-01,1994,1,2,IGP12_IGPMG12,1994-02-01T00:00:00-02:00,40.78
