DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
2001-01-01,2001,1,1,ABRAS12_INVR12,2001-01-01T00:00:00-02:00,-29.67
2001-02-01,2001,1,2,ABRAS12_INVR12,2001-02-01T00:00:00-02:00,-2.22
2001-03-01,2001,1,3,ABRAS12_INVR12,2001-03-01T00:00:00-03:00,4.63
2001-04-01,2001,1,4,ABRAS12_INVR12,2001-04-01T00:00:00-03:00,2.93
2001-05-01,2001,1,5,ABRAS12_INVR12,2001-05-01T00:00:00-03:00,-6.47
2001-06-01,2001,1,6,ABRAS12_INVR12,2001-06-01T00:00:00-03:00,-1.18
2001-07-01,2001,1,7,ABRAS12_INVR12,2001-07-01T00:00:00-03:00,-2.2
2001-08-01,2001,1,8,ABRAS12_INVR12,2001-08-01T00:00:00-03:00,3.55
2001-09-01,2001,1,9,ABRAS12_INVR12,2001-09-01T00:00:00-03:00,-0.21
2001-10-01,2001,1,10,ABRAS12_INVR12,2001-10-01T00:00:00-03:00,2.42
2001-11-01,2001,1,11,ABRAS12_INVR12,2001-11-01T00:00:00-03:00,-1.18
2001-12-01,2001,1,12,ABRAS12_INVR12,2001-12-01T00:00:00-02:00,36.06
2002-01-01,2002,1,1,ABRAS12_INVR12,2002-01-01T00:00:00-02:00,-29.01
2002-02-01,2002,1,2,ABRAS12_INVR12,2002-02-01T00:00:00-02:00,-4.83
2002-03-01,2002,1,3,ABRAS12_INVR12,2002-03-01T00:00:00-03:00,20.6
2002-04-01,2002,1,4,ABRAS12_INVR12,2002-04-01T00:00:00-03:00,-14.31
2002-05-01,2002,1,5,ABRAS12_INVR12,2002-05-01T00:00:00-03:00,6.29
2002-06-01,2002,1,6,ABRAS12_INVR12,2002-06-01T00:00:00-03:00,-7.94
2002-07-01,2002,1,7,ABRAS12_INVR12,2002-07-01T00:00:00-03:00,5.45
2002-08-01,2002,1,8,ABRAS12_INVR12,2002-08-01T00:00:00-03:00,5.53
2002-09-01,2002,1,9,ABRAS12_INVR12,2002-09-01T00:00:00-03:00,-1.78
2002-10-01,2002,1,10,ABRAS12_INVR12,2002-10-01T00:00:00-03:00,7.93
2002-11-01,2002,1,11,ABRAS12_INVR12,2002-11-01T00:00:00-03:00,1.26
2002-12-01,2002,1,12,ABRAS12_INVR12,2002-12-01T00:00:00-02:00,26.7
2003-01-01,2003,1,1,ABRAS12_INVR12,2003-01-01T00:00:00-02:00,-29.78
2003-02-01,2003,1,2,ABRAS12_INVR12,2003-02-01T00:00:00-02:00,-3.5
2003-03-01,2003,1,3,ABRAS12_INVR12,2003-03-01T00:00:00-03:00,7.26
2003-04-01,2003,1,4,ABRAS12_INVR12,2003-04-01T00:00:00-03:00,1.05
2003-05-01,2003,1,5,ABRAS12_INVR12,2003-05-01T00:00:00-03:00,-4.16
2003-06-01,2003,1,6,ABRAS12_INVR12,2003-06-01T00:00:00-03:00,-8.16
2003-07-01,2003,1,7,ABRAS12_INVR12,2003-07-01T00:00:00-03:00,4.11
2003-08-01,2003,1,8,ABRAS12_INVR12,2003-08-01T00:00:00-03:00,5.0
2003-09-01,2003,1,9,ABRAS12_INVR12,2003-09-01T00:00:00-03:00,-7.72
2003-10-01,2003,1,10,ABRAS12_INVR12,2003-10-01T00:00:00-03:00,7.86
2003-11-01,2003,1,11,ABRAS12_INVR12,2003-11-01T00:00:00-03:00,-0.08
2003-12-01,2003,1,12,ABRAS12_INVR12,2003-12-01T00:00:00-02:00,32.01
2004-01-01,2004,1,1,ABRAS12_INVR12,2004-01-01T00:00:00-02:00,-26.39
2004-02-01,2004,1,2,ABRAS12_INVR12,2004-02-01T00:00:00-02:00,-3.1
2004-03-01,2004,1,3,ABRAS12_INVR12,2004-03-01T00:00:00-03:00,5.76
2004-04-01,2004,1,4,ABRAS12_INVR12,2004-04-01T00:00:00-03:00,5.89
2004-05-01,2004,1,5,ABRAS12_INVR12,2004-05-01T00:00:00-03:00,-4.66
2004-06-01,2004,1,6,ABRAS12_INVR12,2004-06-01T00:00:00-03:00,-3.63
2004-07-01,2004,1,7,ABRAS12_INVR12,2004-07-01T00:00:00-03:00,6.64
2004-08-01,2004,1,8,ABRAS12_INVR12,2004-08-01T00:00:00-03:00,-2.06
2004-09-01,2004,1,9,ABRAS12_INVR12,2004-09-01T00:00:00-03:00,-1.87
2004-10-01,2004,1,10,ABRAS12_INVR12,2004-10-01T00:00:00-03:00,7.31
2004-11-01,2004,1,11,ABRAS12_INVR12,2004-11-01T00:00:00-03:00,-4.13
2004-12-01,2004,1,12,ABRAS12_INVR12,2004-12-01T00:00:00-02:00,34.94
2005-01-01,2005,1,1,ABRAS12_INVR12,2005-01-01T00:00:00-02:00,-27.66
2005-02-01,2005,1,2,ABRAS12_INVR12,2005-02-01T00:00:00-02:00,-4.99
2005-03-01,2005,1,3,ABRAS12_INVR12,2005-03-01T00:00:00-03:00,16.41
2005-04-01,2005,1,4,ABRAS12_INVR12,2005-04-01T00:00:00-03:00,-9.63
2005-05-01,2005,1,5,ABRAS12_INVR12,2005-05-01T00:00:00-03:00,-0.64
2005-06-01,2005,1,6,ABRAS12_INVR12,2005-06-01T00:00:00-03:00,-3.62
2005-07-01,2005,1,7,ABRAS12_INVR12,2005-07-01T00:00:00-03:00,5.82
2005-08-01,2005,1,8,ABRAS12_INVR12,2005-08-01T00:00:00-03:00,-2.45
2005-09-01,2005,1,9,ABRAS12_INVR12,2005-09-01T00:00:00-03:00,-3.15
2005-10-01,2005,1,10,ABRAS12_INVR12,2005-10-01T00:00:00-03:00,6.54
2005-11-01,2005,1,11,ABRAS12_INVR12,2005-11-01T00:00:00-02:00,-3.31
2005-12-01,2005,1,12,ABRAS12_INVR12,2005-12-01T00:00:00-02:00,34.84
2006-01-01,2006,1,1,ABRAS12_INVR12,2006-01-01T00:00:00-02:00,-26.63
2006-02-01,2006,1,2,ABRAS12_INVR12,2006-02-01T00:00:00-02:00,-4.31
2006-03-01,2006,1,3,ABRAS12_INVR12,2006-03-01T00:00:00-03:00,6.25
2006-04-01,2006,1,4,ABRAS12_INVR12,2006-04-01T00:00:00-03:00,5.04
2006-05-01,2006,1,5,ABRAS12_INVR12,2006-05-01T00:00:00-03:00,-8.51
2006-06-01,2006,1,6,ABRAS12_INVR12,2006-06-01T00:00:00-03:00,-1.86
2006-07-01,2006,1,7,ABRAS12_INVR12,2006-07-01T00:00:00-03:00,4.63
2006-08-01,2006,1,8,ABRAS12_INVR12,2006-08-01T00:00:00-03:00,-1.05
2006-09-01,2006,1,9,ABRAS12_INVR12,2006-09-01T00:00:00-03:00,0.94
2006-10-01,2006,1,10,ABRAS12_INVR12,2006-10-01T00:00:00-03:00,2.04
2006-11-01,2006,1,11,ABRAS12_INVR12,2006-11-01T00:00:00-03:00,0.92
2006-12-01,2006,1,12,ABRAS12_INVR12,2006-12-01T00:00:00-02:00,31.24
2007-01-01,2007,1,1,ABRAS12_INVR12,2007-01-01T00:00:00-02:00,-25.44
2007-02-01,2007,1,2,ABRAS12_INVR12,2007-02-01T00:00:00-02:00,-3.82
2007-03-01,2007,1,3,ABRAS12_INVR12,2007-03-01T00:00:00-03:00,11.28
2007-04-01,2007,1,4,ABRAS12_INVR12,2007-04-01T00:00:00-03:00,-0.41
2007-05-01,2007,1,5,ABRAS12_INVR12,2007-05-01T00:00:00-03:00,-5.43
2007-06-01,2007,1,6,ABRAS12_INVR12,2007-06-01T00:00:00-03:00,-0.82
2007-07-01,2007,1,7,ABRAS12_INVR12,2007-07-01T00:00:00-03:00,1.08
2007-08-01,2007,1,8,ABRAS12_INVR12,2007-08-01T00:00:00-03:00,1.57
2007-09-01,2007,1,9,ABRAS12_INVR12,2007-09-01T00:00:00-03:00,0.54
2007-10-01,2007,1,10,ABRAS12_INVR12,2007-10-01T00:00:00-03:00,0.92
2007-11-01,2007,1,11,ABRAS12_INVR12,2007-11-01T00:00:00-02:00,1.63
2007-12-01,2007,1,12,ABRAS12_INVR12,2007-12-01T00:00:00-02:00,32.4
2008-01-01,2008,1,1,ABRAS12_INVR12,2008-01-01T00:00:00-02:00,-22.72
2008-02-01,2008,1,2,ABRAS12_INVR12,2008-02-01T00:00:00-02:00,-3.22
2008-03-01,2008,1,3,ABRAS12_INVR12,2008-03-01T00:00:00-03:00,16.7
2008-04-01,2008,1,4,ABRAS12_INVR12,2008-04-01T00:00:00-03:00,-12.59
2008-05-01,2008,1,5,ABRAS12_INVR12,2008-05-01T00:00:00-03:00,7.79
2008-06-01,2008,1,6,ABRAS12_INVR12,2008-06-01T00:00:00-03:00,-6.29
2008-07-01,2008,1,7,ABRAS12_INVR12,2008-07-01T00:00:00-03:00,3.62
2008-08-01,2008,1,8,ABRAS12_INVR12,2008-08-01T00:00:00-03:00,3.25
2008-09-01,2008,1,9,ABRAS12_INVR12,2008-09-01T00:00:00-03:00,-5.63
2008-10-01,2008,1,10,ABRAS12_INVR12,2008-10-01T00:00:00-03:00,6.62
