DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
2010-01-01,2010,1,1,IPP12_IPPCG12,2010-01-01T00:00:00-02:00,1.49743326185843
2010-02-01,2010,1,2,IPP12_IPPCG12,2010-02-01T00:00:00-02:00,1.22813759429576
2010-03-01,2010,1,3,IPP12_IPPCG12,2010-03-01T00:00:00-03:00,-0.161276893173168
2010-04-01,2010,1,4,IPP12_IPPCG12,2010-04-01T00:00:00-03:00,0.403547975781704
2010-05-01,2010,1,5,IPP12_IPPCG12,2010-05-01T00:00:00-03:00,0.467516059377937
2010-06-01,2010,1,6,IPP12_IPPCG12,2010-06-01T00:00:00-03:00,0.0984499049790477
2010-07-01,2010,1,7,IPP12_IPPCG12,2010-07-01T00:00:00-03:00,0.0951569179348244
2010-08-01,2010,1,8,IPP12_IPPCG12,2010-08-01T00:00:00-03:00,0.72790491331074
2010-09-01,2010,1,9,IPP12_IPPCG12,2010-09-01T00:00:00-03:00,0.585391207895469
2010-10-01,2010,1,10,IPP12_IPPCG12,2010-10-01T00:00:00-03:00,0.97738480253613
2010-11-01,2010,1,11,IPP12_IPPCG12,2010-11-01T00:00:00-02:00,1.42819265968861
2010-12-01,2010,1,12,IPP12_IPPCG12,2010-12-01T00:00:00-02:00,0.430373537785633
2011-01-01,2011,1,1,IPP12_IPPCG12,2011-01-01T00:00:00-02:00,0.40321369643348
2011-02-01,2011,1,2,IPP12_IPPCG12,2011-02-01T00:00:00-02:00,0.603320711276689
2011-03-01,2011,1,3,IPP12_IPPCG12,2011-03-01T00:00:00-03:00,0.39050645105243
2011-04-01,2011,1,4,IPP12_IPPCG12,2011-04-01T00:00:00-03:00,0.282993777696938
2011-05-01,2011,1,5,IPP12_IPPCG12,2011-05-01T00:00:00-03:00,-0.464363889935071
2011-06-01,2011,1,6,IPP12_IPPCG12,2011-06-01T00:00:00-03:00,-0.654673927068006
