DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
2014-06-01,2014,1,6,BM12_CRDTJPF12,2014-06-01T00:00:00-03:00,8.06
2014-07-01,2014,1,7,BM12_CRDTJPF12,2014-07-01T00:00:00-03:00,8.57
2014-08-01,2014,1,8,BM12_CRDTJPF12,2014-08-01T00:00:00-03:00,8.49
2014-09-01,2014,1,9,BM12_CRDTJPF12,2014-09-01T00:00:00-03:00,8.33
2014-10-01,2014,1,10,BM12_CRDTJPF12,2014-10-01T00:00:00-03:00,8.32
2014-11-01,2014,1,11,BM12_CRDTJPF12,2014-11-01T00:00:00-02:00,8.18
2014-12-01,2014,1,12,BM12_CRDTJPF12,2014-12-01T00:00:00-02:00,7.99
2015-01-01,2015,1,1,BM12_CRDTJPF12,2015-01-01T00:00:00-02:00,8.3
2015-02-01,2015,1,2,BM12_CRDTJPF12,2015-02-01T00:00:00-02:00,7.93
2015-03-01,2015,1,3,BM12_CRDTJPF12,2015-03-01T00:00:00-03:00,8.73
2015-04-01,2015,1,4,BM12_CRDTJPF12,2015-04-01T00:00:00-03:00,8.74
2015-05-01,2015,1,5,BM12_CRDTJPF12,2015-05-01T00:00:00-03:00,9.06
2015-06-01,2015,1,6,BM12_CRDTJPF12,2015-06-01T00:00:00-03:00,9.29
2015-07-01,2015,1,7,BM12_CRDTJPF12,2015-07-01T00:00:00-03:00,10.08
2015-08-01,2015,1,8,BM12_CRDTJPF12,2015-08-01T00:00:00-03:00,9.96
2015-09-01,2015,1,9,BM12_CRDTJPF12,2015-09-01T00:00:00-03:00,9.88
2015-10-01,2015,1,10,BM12_CRDTJPF12,2015-10-01T00:00:00-03:00,9.97
2015-11-01,2015,1,11,BM12_CRDTJPF12,2015-11-01T00:00:00-02:00,10.05
2015-12-01,2015,1,12,BM12_CRDTJPF12,2015-12-01T00:00:00-02:00,9.71
2016-01-01,2016,1,1,BM12_CRDTJPF12,2016-01-01T00:00:00-02:00,9.94
2016-02-01,2016,1,2,BM12_CRDTJPF12,2016-02-01T00:00:00-02:00,9.69
2016-03-01,2016,1,3,BM12_CRDTJPF12,2016-03-01T00:00:00-03:00,10.13
2016-04-01,2016,1,4,BM12_CRDTJPF12,2016-04-01T00:00:00-03:00,10.03
2016-05-01,2016,1,5,BM12_CRDTJPF12,2016-05-01T00:00:00-03:00,10.46
2016-06-01,2016,1,6,BM12_CRDTJPF12,2016-06-01T00:00:00-03:00,10.57
2016-07-01,2016,1,7,BM12_CRDTJPF12,2016-07-01T00:00:00-03:00,10.71
2016-08-01,2016,1,8,BM12_CRDTJPF12,2016-08-01T00:00:00-03:00,10.47
2016-09-01,2016,1,9,BM12_CRDTJPF12,2016-09-01T00:00:00-03:00,10.46
2016-10-01,2016,1,10,BM12_CRDTJPF12,2016-10-01T00:00:00-03:00,10.27
2016-11-01,2016,1,11,BM12_CRDTJPF12,2016-11-01T00:00:00-02:00,10.3
2016-12-01,2016,1,12,BM12_CRDTJPF12,2016-12-01T00:00:00-02:00,10.48
2017-01-01,2017,1,1,BM12_CRDTJPF12,2017-01-01T00:00:00-02:00,10.46
2017-02-01,2017,1,2,BM12_CRDTJPF12,2017-02-01T00:00:00-02:00,9.15
2017-03-01,2017,1,3,BM12_CRDTJPF12,2017-03-01T00:00:00-03:00,9.64
2017-04-01,2017,1,4,BM12_CRDTJPF12,2017-04-01T00:00:00-03:00,9.03
2017-05-01,2017,1,5,BM12_CRDTJPF12,2017-05-01T00:00:00-03:00,9.68
2017-06-01,2017,1,6,BM12_CRDTJPF12,2017-06-01T00:00:00-03:00,9.2
2017-07-01,2017,1,7,BM12_CRDTJPF12,2017-07-01T00:00:00-03:00,9.08
2017-08-01,2017,1,8,BM12_CRDTJPF12,2017-08-01T00:00:00-03:00,8.5
2017-09-01,2017,1,9,BM12_CRDTJPF12,2017-09-01T00:00:00-03:00,8.42
2017-10-01,2017,1,10,BM12_CRDTJPF12,2017-10-01T00:00:00-03:00,8.52
2017-11-01,2017,1,11,BM12_CRDTJPF12,2017-11-01T00:00:00-02:00,7.95
2017-12-01,2017,1,12,BM12_CRDTJPF12,2017-12-01T00:00:00-02:00,8.06
2018-01-01,2018,1,1,BM12_CRDTJPF12,2018-01-01T00:00:00-02:00,8.19
2018-02-01,2018,1,2,BM12_CRDTJPF12,2018-02-01T00:00:00-02:00,8.21
2018-03-01,2018,1,3,BM12_CRDTJPF12,2018-03-01T00:00:00-03:00,8.12
2018-04-01,2018,1,4,BM12_CRDTJPF12,2018-04-01T00:00:00-03:00,8.13
2018-05-01,2018,1,5,BM12_CRDTJPF12,2018-05-01T00:00:00-03:00,8.03
2018-06-01,2018,1,6,BM12_CRDTJPF12,2018-06-01T00:00:00-03:00,8.0
2018-07-01,2018,1,7,BM12_CRDTJPF12,2018-07-01T00:00:00-03:00,7.86
2018-08-01,2018,1,8,BM12_CRDTJPF12,2018-08-01T00:00:00-03:00,7.78
2018-09-01,2018,1,9,BM12_CRDTJPF12,2018-09-01T00:00:00-03:00,7.57
2018-10-01,2018,1,10,BM12_CRDTJPF12,2018-10-01T00:00:00-03:00,7.63
2018-11-01,2018,1,11,BM12_CRDTJPF12,2018-11-01T00:00:00-03:00,7.72
2018-12-01,2018,1,12,BM12_CRDTJPF12,2018-12-01T00:00:00-02:00,7.76
2019-01-01,2019,1,1,BM12_CRDTJPF12,2019-01-01T00:00:00-02:00,7.97
2019-02-01,2019,1,2,BM12_CRDTJPF12,2019-02-01T00:00:00-02:00,7.55
2019-03-01,2019,1,3,BM12_CRDTJPF12,2019-03-01T00:00:00-03:00,7.64
2019-04-01,2019,1,4,BM12_CRDTJPF12,2019-04-01T00:00:00-03:00,7.7
2019-05-01,2019,1,5,BM12_CRDTJPF12,2019-05-01T00:00:00-03:00,7.77
2019-06-01,2019,1,6,BM12_CRDTJPF12,2019-06-01T00:00:00-03:00,7.75
2019-07-01,2019,1,7,BM12_CRDTJPF12,2019-07-01T00:00:00-03:00,7.82
2019-08-01,2019,1,8,BM12_CRDTJPF12,2019-08-01T00:00:00-03:00,8.24
2019-09-01,2019,1,9,BM12_CRDTJPF12,2019-09-01T00:00:00-03:00,7.73
2019-10-01,2019,1,10,BM12_CRDTJPF12,2019-10-01T00:00:00-03:00,7.55
2019-11-01,2019,1,11,BM12_CRDTJPF12,2019-11-01T00:00:00-03:00,7.36
2019-12-01,2019,1,12,BM12_CRDTJPF12,2019-12-01T00:00:00-03:00,7.39
2020-01-01,2020,1,1,BM12_CRDTJPF12,2020-01-01T00:00:00-03:00,7.49
2020-02-01,2020,1,2,BM12_CRDTJPF12,2020-02-01T00:00:00-03:00,7.44
2020-03-01,2020,1,3,BM12_CRDTJPF12,2020-03-01T00:00:00-03:00,7.34
2020-04-01,2020,1,4,BM12_CRDTJPF12,2020-04-01T00:00:00-03:00,7.41
2020-05-01,2020,1,5,BM12_CRDTJPF12,2020-05-01T00:00:00-03:00,7.33
2020-06-01,2020,1,6,BM12_CRDTJPF12,2020-06-01T00:00:00-03:00,7.28
2020-07-01,2020,1,7,BM12_CRDTJPF12,2020-07-01T00:00:00-03:00,7.13
2020-08-01,2020,1,8,BM12_CRDTJPF12,2020-08-01T00:00:00-03:00,7.05
2020-09-01,2020,1,9,BM12_CRDTJPF12,2020-09-01T00:00:00-03:00,7.01
2020-10-01,2020,1,10,BM12_CRDTJPF12,2020-10-01T00:00:00-03:00,6.94
2020-11-01,2020,1,11,BM12_CRDTJPF12,2020-11-01T00:00:00-03:00,6.92
2020-12-01,2020,1,12,BM12_CRDTJPF12,2020-12-01T00:00:00-03:00,6.97
2021-01-01,2021,1,1,BM12_CRDTJPF12,2021-01-01T00:00:00-03:00,6.95
