DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1980-01-01,1980,1,1,PRECOS12_IPCASP12,1980-01-01T00:00:00-02:00,5.69
1980-02-01,1980,1,2,PRECOS12_IPCASP12,1980-02-01T00:00:00-02:00,4.28
1980-03-01,1980,1,3,PRECOS12_IPCASP12,1980-03-01T00:00:00-03:00,6.02
1980-04-01,1980,1,4,PRECOS12_IPCASP12,1980-04-01T00:00:00-03:00,4.97
1980-05-01,1980,1,5,PRECOS12_IPCASP12,1980-05-01T00:00:00-03:00,6.22
1980-06-01,1980,1,6,PRECOS12_IPCASP12,1980-06-01T00:00:00-03:00,4.45
1980-07-01,1980,1,7,PRECOS12_IPCASP12,1980-07-01T00:00:00-03:00,5.54
1980-08-01,1980,1,8,PRECOS12_IPCASP12,1980-08-01T00:00:00-03:00,3.79
1980-09-01,1980,1,9,PRECOS12_IPCASP12,1980-09-01T00:00:00-03:00,5.77
1980-10-01,1980,1,10,PRECOS12_IPCASP12,1980-10-01T00:00:00-03:00,7.21
1980-11-01,1980,1,11,PRECOS12_IPCASP12,1980-11-01T00:00:00-03:00,6.46
1980-12-01,1980,1,12,PRECOS12_IPCASP12,1980-12-01T00:00:00-02:00,5.81
1981-01-01,1981,1,1,PRECOS12_IPCASP12,1981-01-01T00:00:00-02:00,6.92
1981-02-01,1981,1,2,PRECOS12_IPCASP12,1981-02-01T00:00:00-02:00,6.67
1981-03-01,1981,1,3,PRECOS12_IPCASP12,1981-03-01T00:00:00-03:00,5.2
1981-04-01,1981,1,4,PRECOS12_IPCASP12,1981-04-01T00:00:00-03:00,5.34
1981-05-01,1981,1,5,PRECOS12_IPCASP12,1981-05-01T00:00:00-03:00,7.89
1981-06-01,1981,1,6,PRECOS12_IPCASP12,1981-06-01T00:00:00-03:00,3.9
1981-07-01,1981,1,7,PRECOS12_IPCASP12,1981-07-01T00:00:00-03:00,6.27
1981-08-01,1981,1,8,PRECOS12_IPCASP12,1981-08-01T00:00:00-03:00,6.56
1981-09-01,1981,1,9,PRECOS12_IPCASP12,1981-09-01T00:00:00-03:00,4.99
1981-10-01,1981,1,10,PRECOS12_IPCASP12,1981-10-01T00:00:00-03:00,4.89
1981-11-01,1981,1,11,PRECOS12_IPCASP12,1981-11-01T00:00:00-03:00,5.88
1981-12-01,1981,1,12,PRECOS12_IPCASP12,1981-12-01T00:00:00-02:00,3.92
1982-01-01,1982,1,1,PRECOS12_IPCASP12,1982-01-01T00:00:00-02:00,8.13
1982-02-01,1982,1,2,PRECOS12_IPCASP12,1982-02-01T00:00:00-02:00,6.25
1982-03-01,1982,1,3,PRECOS12_IPCASP12,1982-03-01T00:00:00-03:00,6.9
1982-04-01,1982,1,4,PRECOS12_IPCASP12,1982-04-01T00:00:00-03:00,5.17
1982-05-01,1982,1,5,PRECOS12_IPCASP12,1982-05-01T00:00:00-03:00,6.57
1982-06-01,1982,1,6,PRECOS12_IPCASP12,1982-06-01T00:00:00-03:00,7.57
1982-07-01,1982,1,7,PRECOS12_IPCASP12,1982-07-01T00:00:00-03:00,6.41
1982-08-01,1982,1,8,PRECOS12_IPCASP12,1982-08-01T00:00:00-03:00,6.19
1982-09-01,1982,1,9,PRECOS12_IPCASP12,1982-09-01T00:00:00-03:00,5.53
1982-10-01,1982,1,10,PRECOS12_IPCASP12,1982-10-01T00:00:00-03:00,4.73
1982-11-01,1982,1,11,PRECOS12_IPCASP12,1982-11-01T00:00:00-03:00,4.69
1982-12-01,1982,1,12,PRECOS12_IPCASP12,1982-12-01T00:00:00-02:00,6.09
1983-01-01,1983,1,1,PRECOS12_IPCASP12,1983-01-01T00:00:00-02:00,10.18
1983-02-01,1983,1,2,PRECOS12_IPCASP12,1983-02-01T00:00:00-02:00,6.08
1983-03-01,1983,1,3,PRECOS12_IPCASP12,1983-03-01T00:00:00-03:00,8.57
1983-04-01,1983,1,4,PRECOS12_IPCASP12,1983-04-01T00:00:00-03:00,7.81
1983-05-01,1983,1,5,PRECOS12_IPCASP12,1983-05-01T00:00:00-03:00,5.4
1983-06-01,1983,1,6,PRECOS12_IPCASP12,1983-06-01T00:00:00-03:00,7.86
1983-07-01,1983,1,7,PRECOS12_IPCASP12,1983-07-01T00:00:00-03:00,11.11
1983-08-01,1983,1,8,PRECOS12_IPCASP12,1983-08-01T00:00:00-03:00,8.32
1983-09-01,1983,1,9,PRECOS12_IPCASP12,1983-09-01T00:00:00-03:00,9.02
1983-10-01,1983,1,10,PRECOS12_IPCASP12,1983-10-01T00:00:00-03:00,10.93
1983-11-01,1983,1,11,PRECOS12_IPCASP12,1983-11-01T00:00:00-03:00,6.63
1983-12-01,1983,1,12,PRECOS12_IPCASP12,1983-12-01T00:00:00-02:00,7.25
1984-01-01,1984,1,1,PRECOS12_IPCASP12,1984-01-01T00:00:00-02:00,9.98
1984-02-01,1984,1,2,PRECOS12_IPCASP12,1984-02-01T00:00:00-02:00,9.54
1984-03-01,1984,1,3,PRECOS12_IPCASP12,1984-03-01T00:00:00-03:00,8.77
1984-04-01,1984,1,4,PRECOS12_IPCASP12,1984-04-01T00:00:00-03:00,9.95
1984-05-01,1984,1,5,PRECOS12_IPCASP12,1984-05-01T00:00:00-03:00,9.78
1984-06-01,1984,1,6,PRECOS12_IPCASP12,1984-06-01T00:00:00-03:00,7.94
1984-07-01,1984,1,7,PRECOS12_IPCASP12,1984-07-01T00:00:00-03:00,12.29
1984-08-01,1984,1,8,PRECOS12_IPCASP12,1984-08-01T00:00:00-03:00,7.4
1984-09-01,1984,1,9,PRECOS12_IPCASP12,1984-09-01T00:00:00-03:00,11.66
1984-10-01,1984,1,10,PRECOS12_IPCASP12,1984-10-01T00:00:00-03:00,10.36
1984-11-01,1984,1,11,PRECOS12_IPCASP12,1984-11-01T00:00:00-03:00,10.83
1984-12-01,1984,1,12,PRECOS12_IPCASP12,1984-12-01T00:00:00-02:00,10.61
1985-01-01,1985,1,1,PRECOS12_IPCASP12,1985-01-01T00:00:00-02:00,14.07
1985-02-01,1985,1,2,PRECOS12_IPCASP12,1985-02-01T00:00:00-02:00,8.56
1985-03-01,1985,1,3,PRECOS12_IPCASP12,1985-03-01T00:00:00-03:00,13.2
1985-04-01,1985,1,4,PRECOS12_IPCASP12,1985-04-01T00:00:00-03:00,9.33
1985-05-01,1985,1,5,PRECOS12_IPCASP12,1985-05-01T00:00:00-03:00,7.52
1985-06-01,1985,1,6,PRECOS12_IPCASP12,1985-06-01T00:00:00-03:00,7.87
1985-07-01,1985,1,7,PRECOS12_IPCASP12,1985-07-01T00:00:00-03:00,9.49
1985-08-01,1985,1,8,PRECOS12_IPCASP12,1985-08-01T00:00:00-03:00,12.14
