DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1992-01-01,1992,1,1,BM12_IPCAPM12,1992-01-01T00:00:00-02:00,28.5
1992-02-01,1992,1,2,BM12_IPCAPM12,1992-02-01T00:00:00-02:00,29.94
1992-03-01,1992,1,3,BM12_IPCAPM12,1992-03-01T00:00:00-03:00,22.48
1992-04-01,1992,1,4,BM12_IPCAPM12,1992-04-01T00:00:00-03:00,19.35
1992-05-01,1992,1,5,BM12_IPCAPM12,1992-05-01T00:00:00-03:00,19.88
1992-06-01,1992,1,6,BM12_IPCAPM12,1992-06-01T00:00:00-03:00,19.46
1992-07-01,1992,1,7,BM12_IPCAPM12,1992-07-01T00:00:00-03:00,24.11
1992-08-01,1992,1,8,BM12_IPCAPM12,1992-08-01T00:00:00-03:00,26.6
1992-09-01,1992,1,9,BM12_IPCAPM12,1992-09-01T00:00:00-03:00,21.26
1992-10-01,1992,1,10,BM12_IPCAPM12,1992-10-01T00:00:00-03:00,21.46
1992-11-01,1992,1,11,BM12_IPCAPM12,1992-11-01T00:00:00-03:00,17.31
1992-12-01,1992,1,12,BM12_IPCAPM12,1992-12-01T00:00:00-02:00,24.51
1993-01-01,1993,1,1,BM12_IPCAPM12,1993-01-01T00:00:00-02:00,32.93
1993-02-01,1993,1,2,BM12_IPCAPM12,1993-02-01T00:00:00-02:00,29.24
1993-03-01,1993,1,3,BM12_IPCAPM12,1993-03-01T00:00:00-03:00,24.51
1993-04-01,1993,1,4,BM12_IPCAPM12,1993-04-01T00:00:00-03:00,29.15
1993-05-01,1993,1,5,BM12_IPCAPM12,1993-05-01T00:00:00-03:00,29.48
1993-06-01,1993,1,6,BM12_IPCAPM12,1993-06-01T00:00:00-03:00,30.16
1993-07-01,1993,1,7,BM12_IPCAPM12,1993-07-01T00:00:00-03:00,35.26
1993-08-01,1993,1,8,BM12_IPCAPM12,1993-08-01T00:00:00-03:00,35.3
1993-09-01,1993,1,9,BM12_IPCAPM12,1993-09-01T00:00:00-03:00,36.14
1993-10-01,1993,1,10,BM12_IPCAPM12,1993-10-01T00:00:00-03:00,34.63
1993-11-01,1993,1,11,BM12_IPCAPM12,1993-11-01T00:00:00-03:00,35.47
1993-12-01,1993,1,12,BM12_IPCAPM12,1993-12-01T00:00:00-02:00,36.16
1994-01-01,1994,1,1,BM12_IPCAPM12,1994-01-01T00:00:00-02:00,37.74
1994-02-01,1994,1,2,BM12_IPCAPM12,1994-02-01T00:00:00-02:00,42.49
1994-03-01,1994,1,3,BM12_IPCAPM12,1994-03-01T00:00:00-03:00,41.27
1994-04-01,1994,1,4,BM12_IPCAPM12,1994-04-01T00:00:00-03:00,42.14
1994-05-01,1994,1,5,BM12_IPCAPM12,1994-05-01T00:00:00-03:00,45.22
1994-06-01,1994,1,6,BM12_IPCAPM12,1994-06-01T00:00:00-03:00,42.41
1994-07-01,1994,1,7,BM12_IPCAPM12,1994-07-01T00:00:00-03:00,4.64
1994-08-01,1994,1,8,BM12_IPCAPM12,1994-08-01T00:00:00-03:00,-0.12
1994-09-01,1994,1,9,BM12_IPCAPM12,1994-09-01T00:00:00-03:00,-0.16
1994-10-01,1994,1,10,BM12_IPCAPM12,1994-10-01T00:00:00-03:00,-0.72
1994-11-01,1994,1,11,BM12_IPCAPM12,1994-11-01T00:00:00-03:00,-0.79
1994-12-01,1994,1,12,BM12_IPCAPM12,1994-12-01T00:00:00-02:00,0.04
1995-01-01,1995,1,1,BM12_IPCAPM12,1995-01-01T00:00:00-02:00,-0.25
1995-02-01,1995,1,2,BM12_IPCAPM12,1995-02-01T00:00:00-02:00,0.48
1995-03-01,1995,1,3,BM12_IPCAPM12,1995-03-01T00:00:00-03:00,0.36
1995-04-01,1995,1,4,BM12_IPCAPM12,1995-04-01T00:00:00-03:00,0.28
1995-05-01,1995,1,5,BM12_IPCAPM12,1995-05-01T00:00:00-03:00,0.3
1995-06-01,1995,1,6,BM12_IPCAPM12,1995-06-01T00:00:00-03:00,5.86
1995-07-01,1995,1,7,BM12_IPCAPM12,1995-07-01T00:00:00-03:00,5.55
1995-08-01,1995,1,8,BM12_IPCAPM12,1995-08-01T00:00:00-03:00,1.29
1995-09-01,1995,1,9,BM12_IPCAPM12,1995-09-01T00:00:00-03:00,1.42
1995-10-01,1995,1,10,BM12_IPCAPM12,1995-10-01T00:00:00-03:00,3.18
1995-11-01,1995,1,11,BM12_IPCAPM12,1995-11-01T00:00:00-03:00,2.46
1995-12-01,1995,1,12,BM12_IPCAPM12,1995-12-01T00:00:00-02:00,4.4
1996-01-01,1996,1,1,BM12_IPCAPM12,1996-01-01T00:00:00-02:00,0.6
1996-02-01,1996,1,2,BM12_IPCAPM12,1996-02-01T00:00:00-02:00,4.23
1996-03-01,1996,1,3,BM12_IPCAPM12,1996-03-01T00:00:00-03:00,0.25
1996-04-01,1996,1,4,BM12_IPCAPM12,1996-04-01T00:00:00-03:00,3.87
