DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1989-06-01,1989,1,6,IGP12_INCCMG12,1989-06-01T00:00:00-03:00,23.59
1989-07-01,1989,1,7,IGP12_INCCMG12,1989-07-01T00:00:00-03:00,30.79
1989-08-01,1989,1,8,IGP12_INCCMG12,1989-08-01T00:00:00-03:00,45.87
1989-09-01,1989,1,9,IGP12_INCCMG12,1989-09-01T00:00:00-03:00,38.04
1989-10-01,1989,1,10,IGP12_INCCMG12,1989-10-01T00:00:00-03:00,38.59
1989-11-01,1989,1,11,IGP12_INCCMG12,1989-11-01T00:00:00-03:00,42.35
1989-12-01,1989,1,12,IGP12_INCCMG12,1989-12-01T00:00:00-02:00,44.84
1990-01-01,1990,1,1,IGP12_INCCMG12,1990-01-01T00:00:00-02:00,51.7
1990-02-01,1990,1,2,IGP12_INCCMG12,1990-02-01T00:00:00-02:00,70.2
1990-03-01,1990,1,3,IGP12_INCCMG12,1990-03-01T00:00:00-03:00,72.48
1990-04-01,1990,1,4,IGP12_INCCMG12,1990-04-01T00:00:00-03:00,38.2
1990-05-01,1990,1,5,IGP12_INCCMG12,1990-05-01T00:00:00-03:00,1.1
1990-06-01,1990,1,6,IGP12_INCCMG12,1990-06-01T00:00:00-03:00,4.43
1990-07-01,1990,1,7,IGP12_INCCMG12,1990-07-01T00:00:00-03:00,11.21
1990-08-01,1990,1,8,IGP12_INCCMG12,1990-08-01T00:00:00-03:00,13.94
1990-09-01,1990,1,9,IGP12_INCCMG12,1990-09-01T00:00:00-03:00,12.39
1990-10-01,1990,1,10,IGP12_INCCMG12,1990-10-01T00:00:00-03:00,11.52
1990-11-01,1990,1,11,IGP12_INCCMG12,1990-11-01T00:00:00-03:00,12.14
1990-12-01,1990,1,12,IGP12_INCCMG12,1990-12-01T00:00:00-02:00,14.15
1991-01-01,1991,1,1,IGP12_INCCMG12,1991-01-01T00:00:00-02:00,15.67
1991-02-01,1991,1,2,IGP12_INCCMG12,1991-02-01T00:00:00-02:00,17.54
1991-03-01,1991,1,3,IGP12_INCCMG12,1991-03-01T00:00:00-03:00,12.34
1991-04-01,1991,1,4,IGP12_INCCMG12,1991-04-01T00:00:00-03:00,8.51
1991-05-01,1991,1,5,IGP12_INCCMG12,1991-05-01T00:00:00-03:00,7.25
1991-06-01,1991,1,6,IGP12_INCCMG12,1991-06-01T00:00:00-03:00,13.36
1991-07-01,1991,1,7,IGP12_INCCMG12,1991-07-01T00:00:00-03:00,11.74
1991-08-01,1991,1,8,IGP12_INCCMG12,1991-08-01T00:00:00-03:00,14.15
1991-09-01,1991,1,9,IGP12_INCCMG12,1991-09-01T00:00:00-03:00,13.53
1991-10-01,1991,1,10,IGP12_INCCMG12,1991-10-01T00:00:00-03:00,23.07
1991-11-01,1991,1,11,IGP12_INCCMG12,1991-11-01T00:00:00-03:00,21.1
1991-12-01,1991,1,12,IGP12_INCCMG12,1991-12-01T00:00:00-02:00,29.72
1992-01-01,1992,1,1,IGP12_INCCMG12,1992-01-01T00:00:00-02:00,18.25
1992-02-01,1992,1,2,IGP12_INCCMG12,1992-02-01T00:00:00-02:00,28.24
1992-03-01,1992,1,3,IGP12_INCCMG12,1992-03-01T00:00:00-03:00,23.47
