DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
2000-05-01,2000,1,5,PRECOS12_IPCA15G12,2000-05-01T00:00:00-03:00,0.09
2000-06-01,2000,1,6,PRECOS12_IPCA15G12,2000-06-01T00:00:00-03:00,0.08
2000-07-01,2000,1,7,PRECOS12_IPCA15G12,2000-07-01T00:00:00-03:00,0.78
2000-08-01,2000,1,8,PRECOS12_IPCA15G12,2000-08-01T00:00:00-03:00,1.99
2000-09-01,2000,1,9,PRECOS12_IPCA15G12,2000-09-01T00:00:00-03:00,0.45
2000-10-01,2000,1,10,PRECOS12_IPCA15G12,2000-10-01T00:00:00-03:00,0.18
2000-11-01,2000,1,11,PRECOS12_IPCA15G12,2000-11-01T00:00:00-03:00,0.17
2000-12-01,2000,1,12,PRECOS12_IPCA15G12,2000-12-01T00:00:00-02:00,0.6
2001-01-01,2001,1,1,PRECOS12_IPCA15G12,2001-01-01T00:00:00-02:00,0.63
2001-02-01,2001,1,2,PRECOS12_IPCA15G12,2001-02-01T00:00:00-02:00,0.5
2001-03-01,2001,1,3,PRECOS12_IPCA15G12,2001-03-01T00:00:00-03:00,0.36
2001-04-01,2001,1,4,PRECOS12_IPCA15G12,2001-04-01T00:00:00-03:00,0.5
2001-05-01,2001,1,5,PRECOS12_IPCA15G12,2001-05-01T00:00:00-03:00,0.49
2001-06-01,2001,1,6,PRECOS12_IPCA15G12,2001-06-01T00:00:00-03:00,0.38
2001-07-01,2001,1,7,PRECOS12_IPCA15G12,2001-07-01T00:00:00-03:00,0.94
2001-08-01,2001,1,8,PRECOS12_IPCA15G12,2001-08-01T00:00:00-03:00,1.18
2001-09-01,2001,1,9,PRECOS12_IPCA15G12,2001-09-01T00:00:00-03:00,0.38
2001-10-01,2001,1,10,PRECOS12_IPCA15G12,2001-10-01T00:00:00-03:00,0.37
2001-11-01,2001,1,11,PRECOS12_IPCA15G12,2001-11-01T00:00:00-03:00,0.99
2001-12-01,2001,1,12,PRECOS12_IPCA15G12,2001-12-01T00:00:00-02:00,0.55
2002-01-01,2002,1,1,PRECOS12_IPCA15G12,2002-01-01T00:00:00-02:00,0.62
2002-02-01,2002,1,2,PRECOS12_IPCA15G12,2002-02-01T00:00:00-02:00,0.44
2002-03-01,2002,1,3,PRECOS12_IPCA15G12,2002-03-01T00:00:00-03:00,0.4
2002-04-01,2002,1,4,PRECOS12_IPCA15G12,2002-04-01T00:00:00-03:00,0.78
2002-05-01,2002,1,5,PRECOS12_IPCA15G12,2002-05-01T00:00:00-03:00,0.42
2002-06-01,2002,1,6,PRECOS12_IPCA15G12,2002-06-01T00:00:00-03:00,0.33
