DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (GWh)
2000-05-01,2000,1,5,ONS12_HIDR12,2000-05-01T00:00:00-03:00,35795.1356
2000-06-01,2000,1,6,ONS12_HIDR12,2000-06-01T00:00:00-03:00,34506.7127
2000-07-01,2000,1,7,ONS12_HIDR12,2000-07-01T00:00:00-03:00,35240.56513
2000-08-01,2000,1,8,ONS12_HIDR12,2000-08-01T00:00:00-03:00,35381.3127
2000-09-01,2000,1,9,ONS12_HIDR12,2000-09-01T00:00:00-03:00,35719.80407034
2000-10-01,2000,1,10,ONS12_HIDR12,2000-10-01T00:00:00-03:00,37766.88261001
2000-11-01,2000,1,11,ONS12_HIDR12,2000-11-01T00:00:00-03:00,35208.08049
2000-12-01,2000,1,12,ONS12_HIDR12,2000-12-01T00:00:00-02:00,35580.63153
2001-01-01,2001,1,1,ONS12_HIDR12,2001-01-01T00:00:00-02:00,36083.69282
2001-02-01,2001,1,2,ONS12_HIDR12,2001-02-01T00:00:00-02:00,33475.2026
2001-03-01,2001,1,3,ONS12_HIDR12,2001-03-01T00:00:00-03:00,36974.1774
2001-04-01,2001,1,4,ONS12_HIDR12,2001-04-01T00:00:00-03:00,35193.52542
2001-05-01,2001,1,5,ONS12_HIDR12,2001-05-01T00:00:00-03:00,33621.44136
2001-06-01,2001,1,6,ONS12_HIDR12,2001-06-01T00:00:00-03:00,26717.98362
2001-07-01,2001,1,7,ONS12_HIDR12,2001-07-01T00:00:00-03:00,27271.00191
2001-08-01,2001,1,8,ONS12_HIDR12,2001-08-01T00:00:00-03:00,26554.8898
2001-09-01,2001,1,9,ONS12_HIDR12,2001-09-01T00:00:00-03:00,25848.6954
2001-10-01,2001,1,10,ONS12_HIDR12,2001-10-01T00:00:00-03:00,28507.4023604
2001-11-01,2001,1,11,ONS12_HIDR12,2001-11-01T00:00:00-03:00,27928.15394
2001-12-01,2001,1,12,ONS12_HIDR12,2001-12-01T00:00:00-02:00,28851.4865
2002-01-01,2002,1,1,ONS12_HIDR12,2002-01-01T00:00:00-02:00,30407.94688
2002-02-01,2002,1,2,ONS12_HIDR12,2002-02-01T00:00:00-02:00,27986.15067
2002-03-01,2002,1,3,ONS12_HIDR12,2002-03-01T00:00:00-03:00,34153.93617
2002-04-01,2002,1,4,ONS12_HIDR12,2002-04-01T00:00:00-03:00,33743.63473
2002-05-01,2002,1,5,ONS12_HIDR12,2002-05-01T00:00:00-03:00,33249.54016
2002-06-01,2002,1,6,ONS12_HIDR12,2002-06-01T00:00:00-03:00,31643.74203
2002-07-01,2002,1,7,ONS12_HIDR12,2002-07-01T00:00:00-03:00,32147.62797
2002-08-01,2002,1,8,ONS12_HIDR12,2002-08-01T00:00:00-03:00,33615.74197
2002-09-01,2002,1,9,ONS12_HIDR12,2002-09-01T00:00:00-03:00,32238.93311
2002-10-01,2002,1,10,ONS12_HIDR12,2002-10-01T00:00:00-03:00,35588.57647
2002-11-01,2002,1,11,ONS12_HIDR12,2002-11-01T00:00:00-03:00,34408.35679779
2002-12-01,2002,1,12,ONS12_HIDR12,2002-12-01T00:00:00-02:00,34994.55389
2003-01-01,2003,1,1,ONS12_HIDR12,2003-01-01T00:00:00-02:00,35675.61558
2003-02-01,2003,1,2,ONS12_HIDR12,2003-02-01T00:00:00-02:00,33845.26452
2003-03-01,2003,1,3,ONS12_HIDR12,2003-03-01T00:00:00-03:00,35504.87764
2003-04-01,2003,1,4,ONS12_HIDR12,2003-04-01T00:00:00-03:00,35423.444864
2003-05-01,2003,1,5,ONS12_HIDR12,2003-05-01T00:00:00-03:00,35438.14309
2003-06-01,2003,1,6,ONS12_HIDR12,2003-06-01T00:00:00-03:00,33344.204667
2003-07-01,2003,1,7,ONS12_HIDR12,2003-07-01T00:00:00-03:00,34257.83604
2003-08-01,2003,1,8,ONS12_HIDR12,2003-08-01T00:00:00-03:00,34591.93929
2003-09-01,2003,1,9,ONS12_HIDR12,2003-09-01T00:00:00-03:00,34895.40187
2003-10-01,2003,1,10,ONS12_HIDR12,2003-10-01T00:00:00-03:00,37114.06107261
2003-11-01,2003,1,11,ONS12_HIDR12,2003-11-01T00:00:00-03:00,35306.55031
2003-12-01,2003,1,12,ONS12_HIDR12,2003-12-01T00:00:00-02:00,36497.99225
2004-01-01,2004,1,1,ONS12_HIDR12,2004-01-01T00:00:00-02:00,35192.84761
2004-02-01,2004,1,2,ONS12_HIDR12,2004-02-01T00:00:00-02:00,33721.38104
2004-03-01,2004,1,3,ONS12_HIDR12,2004-03-01T00:00:00-03:00,37767.18744
2004-04-01,2004,1,4,ONS12_HIDR12,2004-04-01T00:00:00-03:00,35764.14038
2004-05-01,2004,1,5,ONS12_HIDR12,2004-05-01T00:00:00-03:00,37162.07858
2004-06-01,2004,1,6,ONS12_HIDR12,2004-06-01T00:00:00-03:00,35775.89499
2004-07-01,2004,1,7,ONS12_HIDR12,2004-07-01T00:00:00-03:00,36964.81265
2004-08-01,2004,1,8,ONS12_HIDR12,2004-08-01T00:00:00-03:00,36942.318871
2004-09-01,2004,1,9,ONS12_HIDR12,2004-09-01T00:00:00-03:00,36087.334611
2004-10-01,2004,1,10,ONS12_HIDR12,2004-10-01T00:00:00-03:00,36980.37023
2004-11-01,2004,1,11,ONS12_HIDR12,2004-11-01T00:00:00-03:00,36956.15944855
2004-12-01,2004,1,12,ONS12_HIDR12,2004-12-01T00:00:00-02:00,39093.68391
2005-01-01,2005,1,1,ONS12_HIDR12,2005-01-01T00:00:00-02:00,39489.34435
2005-02-01,2005,1,2,ONS12_HIDR12,2005-02-01T00:00:00-02:00,36256.97
2005-03-01,2005,1,3,ONS12_HIDR12,2005-03-01T00:00:00-03:00,40804.00732
2005-04-01,2005,1,4,ONS12_HIDR12,2005-04-01T00:00:00-03:00,38795.40221
2005-05-01,2005,1,5,ONS12_HIDR12,2005-05-01T00:00:00-03:00,37686.76591
2005-06-01,2005,1,6,ONS12_HIDR12,2005-06-01T00:00:00-03:00,36293.6074
2005-07-01,2005,1,7,ONS12_HIDR12,2005-07-01T00:00:00-03:00,36811.80621
2005-08-01,2005,1,8,ONS12_HIDR12,2005-08-01T00:00:00-03:00,37785.777745
2005-09-01,2005,1,9,ONS12_HIDR12,2005-09-01T00:00:00-03:00,36297.74279
2005-10-01,2005,1,10,ONS12_HIDR12,2005-10-01T00:00:00-03:00,38432.64736511
2005-11-01,2005,1,11,ONS12_HIDR12,2005-11-01T00:00:00-02:00,36981.532025
2005-12-01,2005,1,12,ONS12_HIDR12,2005-12-01T00:00:00-02:00,39556.27467
2006-01-01,2006,1,1,ONS12_HIDR12,2006-01-01T00:00:00-02:00,41360.84564
2006-02-01,2006,1,2,ONS12_HIDR12,2006-02-01T00:00:00-02:00,37086.08609
2006-03-01,2006,1,3,ONS12_HIDR12,2006-03-01T00:00:00-03:00,41601.43634
2006-04-01,2006,1,4,ONS12_HIDR12,2006-04-01T00:00:00-03:00,38813.09525
2006-05-01,2006,1,5,ONS12_HIDR12,2006-05-01T00:00:00-03:00,39113.3219
2006-06-01,2006,1,6,ONS12_HIDR12,2006-06-01T00:00:00-03:00,38078.53233
2006-07-01,2006,1,7,ONS12_HIDR12,2006-07-01T00:00:00-03:00,38906.05421
2006-08-01,2006,1,8,ONS12_HIDR12,2006-08-01T00:00:00-03:00,39959.31008
2006-09-01,2006,1,9,ONS12_HIDR12,2006-09-01T00:00:00-03:00,37602.6274
2006-10-01,2006,1,10,ONS12_HIDR12,2006-10-01T00:00:00-03:00,39159.36951
2006-11-01,2006,1,11,ONS12_HIDR12,2006-11-01T00:00:00-03:00,39219.53256003
2006-12-01,2006,1,12,ONS12_HIDR12,2006-12-01T00:00:00-02:00,40431.436
2007-01-01,2007,1,1,ONS12_HIDR12,2007-01-01T00:00:00-02:00,42268.23016
2007-02-01,2007,1,2,ONS12_HIDR12,2007-02-01T00:00:00-02:00,38598.90743
2007-03-01,2007,1,3,ONS12_HIDR12,2007-03-01T00:00:00-03:00,44905.082966
2007-04-01,2007,1,4,ONS12_HIDR12,2007-04-01T00:00:00-03:00,42014.03807
2007-05-01,2007,1,5,ONS12_HIDR12,2007-05-01T00:00:00-03:00,41052.73674
2007-06-01,2007,1,6,ONS12_HIDR12,2007-06-01T00:00:00-03:00,39401.95001
2007-07-01,2007,1,7,ONS12_HIDR12,2007-07-01T00:00:00-03:00,40933.7772
2007-08-01,2007,1,8,ONS12_HIDR12,2007-08-01T00:00:00-03:00,41290.807694
2007-09-01,2007,1,9,ONS12_HIDR12,2007-09-01T00:00:00-03:00,39610.173968
2007-10-01,2007,1,10,ONS12_HIDR12,2007-10-01T00:00:00-03:00,41663.43225701
2007-11-01,2007,1,11,ONS12_HIDR12,2007-11-01T00:00:00-02:00,39987.93725
2007-12-01,2007,1,12,ONS12_HIDR12,2007-12-01T00:00:00-02:00,40891.05972
2008-01-01,2008,1,1,ONS12_HIDR12,2008-01-01T00:00:00-02:00,40581.63036
2008-02-01,2008,1,2,ONS12_HIDR12,2008-02-01T00:00:00-02:00,37773.64066
2008-03-01,2008,1,3,ONS12_HIDR12,2008-03-01T00:00:00-03:00,41725.01738
2008-04-01,2008,1,4,ONS12_HIDR12,2008-04-01T00:00:00-03:00,40955.56882
2008-05-01,2008,1,5,ONS12_HIDR12,2008-05-01T00:00:00-03:00,41754.28829
2008-06-01,2008,1,6,ONS12_HIDR12,2008-06-01T00:00:00-03:00,41104.11705
2008-07-01,2008,1,7,ONS12_HIDR12,2008-07-01T00:00:00-03:00,40650.84302
2008-08-01,2008,1,8,ONS12_HIDR12,2008-08-01T00:00:00-03:00,42536.79864
2008-09-01,2008,1,9,ONS12_HIDR12,2008-09-01T00:00:00-03:00,39961.15144
2008-10-01,2008,1,10,ONS12_HIDR12,2008-10-01T00:00:00-03:00,42838.79959396
2008-11-01,2008,1,11,ONS12_HIDR12,2008-11-01T00:00:00-02:00,40025.6695
2008-12-01,2008,1,12,ONS12_HIDR12,2008-12-01T00:00:00-02:00,38449.05996
2009-01-01,2009,1,1,ONS12_HIDR12,2009-01-01T00:00:00-02:00,40307.52426
2009-02-01,2009,1,2,ONS12_HIDR12,2009-02-01T00:00:00-02:00,39367.45584
2009-03-01,2009,1,3,ONS12_HIDR12,2009-03-01T00:00:00-03:00,44858.32563
2009-04-01,2009,1,4,ONS12_HIDR12,2009-04-01T00:00:00-03:00,41600.10047
2009-05-01,2009,1,5,ONS12_HIDR12,2009-05-01T00:00:00-03:00,40023.06226
2009-06-01,2009,1,6,ONS12_HIDR12,2009-06-01T00:00:00-03:00,38600.84007
2009-07-01,2009,1,7,ONS12_HIDR12,2009-07-01T00:00:00-03:00,42167.81032
2009-08-01,2009,1,8,ONS12_HIDR12,2009-08-01T00:00:00-03:00,43233.46826
2009-09-01,2009,1,9,ONS12_HIDR12,2009-09-01T00:00:00-03:00,42101.27588
2009-10-01,2009,1,10,ONS12_HIDR12,2009-10-01T00:00:00-03:00,43485.31100863
2009-11-01,2009,1,11,ONS12_HIDR12,2009-11-01T00:00:00-02:00,43851.20316
2009-12-01,2009,1,12,ONS12_HIDR12,2009-12-01T00:00:00-02:00,43371.06557
2010-01-01,2010,1,1,ONS12_HIDR12,2010-01-01T00:00:00-02:00,43783.00638056
2010-02-01,2010,1,2,ONS12_HIDR12,2010-02-01T00:00:00-02:00,41002.73094
2010-03-01,2010,1,3,ONS12_HIDR12,2010-03-01T00:00:00-03:00,45751.39863
2010-04-01,2010,1,4,ONS12_HIDR12,2010-04-01T00:00:00-03:00,42185.48484
2010-05-01,2010,1,5,ONS12_HIDR12,2010-05-01T00:00:00-03:00,42533.81911
2010-06-01,2010,1,6,ONS12_HIDR12,2010-06-01T00:00:00-03:00,40231.74716
2010-07-01,2010,1,7,ONS12_HIDR12,2010-07-01T00:00:00-03:00,42825.33994
2010-08-01,2010,1,8,ONS12_HIDR12,2010-08-01T00:00:00-03:00,41074.49015
2010-09-01,2010,1,9,ONS12_HIDR12,2010-09-01T00:00:00-03:00,39207.1267
2010-10-01,2010,1,10,ONS12_HIDR12,2010-10-01T00:00:00-03:00,41494.36904521
2010-11-01,2010,1,11,ONS12_HIDR12,2010-11-01T00:00:00-02:00,41148.72861
2010-12-01,2010,1,12,ONS12_HIDR12,2010-12-01T00:00:00-02:00,44209.17464
2011-01-01,2011,1,1,ONS12_HIDR12,2011-01-01T00:00:00-02:00,46921.88256
2011-02-01,2011,1,2,ONS12_HIDR12,2011-02-01T00:00:00-02:00,43783.92652
2011-03-01,2011,1,3,ONS12_HIDR12,2011-03-01T00:00:00-03:00,46067.70461313
2011-04-01,2011,1,4,ONS12_HIDR12,2011-04-01T00:00:00-03:00,44406.58082
2011-05-01,2011,1,5,ONS12_HIDR12,2011-05-01T00:00:00-03:00,44857.87761
2011-06-01,2011,1,6,ONS12_HIDR12,2011-06-01T00:00:00-03:00,42437.79916
2011-07-01,2011,1,7,ONS12_HIDR12,2011-07-01T00:00:00-03:00,44364.67945
2011-08-01,2011,1,8,ONS12_HIDR12,2011-08-01T00:00:00-03:00,45989.73387
2011-09-01,2011,1,9,ONS12_HIDR12,2011-09-01T00:00:00-03:00,44019.67852
2011-10-01,2011,1,10,ONS12_HIDR12,2011-10-01T00:00:00-03:00,44883.28554651
2011-11-01,2011,1,11,ONS12_HIDR12,2011-11-01T00:00:00-02:00,43489.62714
2011-12-01,2011,1,12,ONS12_HIDR12,2011-12-01T00:00:00-02:00,45948.85539
2012-01-01,2012,1,1,ONS12_HIDR12,2012-01-01T00:00:00-02:00,47373.14613
2012-02-01,2012,1,2,ONS12_HIDR12,2012-02-01T00:00:00-02:00,46564.81121
2012-03-01,2012,1,3,ONS12_HIDR12,2012-03-01T00:00:00-03:00,50278.62007
2012-04-01,2012,1,4,ONS12_HIDR12,2012-04-01T00:00:00-03:00,44534.28693
2012-05-01,2012,1,5,ONS12_HIDR12,2012-05-01T00:00:00-03:00,44478.08424
2012-06-01,2012,1,6,ONS12_HIDR12,2012-06-01T00:00:00-03:00,43450.60653
2012-07-01,2012,1,7,ONS12_HIDR12,2012-07-01T00:00:00-03:00,45541.3446
2012-08-01,2012,1,8,ONS12_HIDR12,2012-08-01T00:00:00-03:00,45082.63796336
2012-09-01,2012,1,9,ONS12_HIDR12,2012-09-01T00:00:00-03:00,41311.14626
2012-10-01,2012,1,10,ONS12_HIDR12,2012-10-01T00:00:00-03:00,42575.39657564
2012-11-01,2012,1,11,ONS12_HIDR12,2012-11-01T00:00:00-02:00,38661.372
2012-12-01,2012,1,12,ONS12_HIDR12,2012-12-01T00:00:00-02:00,42148.19084
2013-01-01,2013,1,1,ONS12_HIDR12,2013-01-01T00:00:00-02:00,41728.16431
2013-02-01,2013,1,2,ONS12_HIDR12,2013-02-01T00:00:00-02:00,40072.88702
2013-03-01,2013,1,3,ONS12_HIDR12,2013-03-01T00:00:00-03:00,44577.85775
2013-04-01,2013,1,4,ONS12_HIDR12,2013-04-01T00:00:00-03:00,42628.38513
2013-05-01,2013,1,5,ONS12_HIDR12,2013-05-01T00:00:00-03:00,40921.4862
2013-06-01,2013,1,6,ONS12_HIDR12,2013-06-01T00:00:00-03:00,39355.92475
2013-07-01,2013,1,7,ONS12_HIDR12,2013-07-01T00:00:00-03:00,42436.21465
2013-08-01,2013,1,8,ONS12_HIDR12,2013-08-01T00:00:00-03:00,42517.065003
2013-09-01,2013,1,9,ONS12_HIDR12,2013-09-01T00:00:00-03:00,41277.52895
2013-10-01,2013,1,10,ONS12_HIDR12,2013-10-01T00:00:00-03:00,43963.39362215
2013-11-01,2013,1,11,ONS12_HIDR12,2013-11-01T00:00:00-02:00,42046.73947
2013-12-01,2013,1,12,ONS12_HIDR12,2013-12-01T00:00:00-02:00,44180.89056
2014-01-01,2014,1,1,ONS12_HIDR12,2014-01-01T00:00:00-02:00,47045.54962
2014-02-01,2014,1,2,ONS12_HIDR12,2014-02-01T00:00:00-02:00,41677.30474
2014-03-01,2014,1,3,ONS12_HIDR12,2014-03-01T00:00:00-03:00,42438.88242
2014-04-01,2014,1,4,ONS12_HIDR12,2014-04-01T00:00:00-03:00,40393.43311
2014-05-01,2014,1,5,ONS12_HIDR12,2014-05-01T00:00:00-03:00,38906.60707874
2014-06-01,2014,1,6,ONS12_HIDR12,2014-06-01T00:00:00-03:00,36595.22549776
2014-07-01,2014,1,7,ONS12_HIDR12,2014-07-01T00:00:00-03:00,37901.774427
2014-08-01,2014,1,8,ONS12_HIDR12,2014-08-01T00:00:00-03:00,36593.552528
2014-09-01,2014,1,9,ONS12_HIDR12,2014-09-01T00:00:00-03:00,36473.221623
2014-10-01,2014,1,10,ONS12_HIDR12,2014-10-01T00:00:00-03:00,39091.19964902
2014-11-01,2014,1,11,ONS12_HIDR12,2014-11-01T00:00:00-02:00,36808.329847
2014-12-01,2014,1,12,ONS12_HIDR12,2014-12-01T00:00:00-02:00,37733.066056
2015-01-01,2015,1,1,ONS12_HIDR12,2015-01-01T00:00:00-02:00,43775.80548419
2015-02-01,2015,1,2,ONS12_HIDR12,2015-02-01T00:00:00-02:00,38664.87008994
2015-03-01,2015,1,3,ONS12_HIDR12,2015-03-01T00:00:00-03:00,42872.84813251
2015-04-01,2015,1,4,ONS12_HIDR12,2015-04-01T00:00:00-03:00,38518.80970155
2015-05-01,2015,1,5,ONS12_HIDR12,2015-05-01T00:00:00-03:00,37971.0640533
2015-06-01,2015,1,6,ONS12_HIDR12,2015-06-01T00:00:00-03:00,34971.1059742
2015-07-01,2015,1,7,ONS12_HIDR12,2015-07-01T00:00:00-03:00,38150.42174577
2015-08-01,2015,1,8,ONS12_HIDR12,2015-08-01T00:00:00-03:00,36967.83353087
2015-09-01,2015,1,9,ONS12_HIDR12,2015-09-01T00:00:00-03:00,36904.95391418
2015-10-01,2015,1,10,ONS12_HIDR12,2015-10-01T00:00:00-03:00,41200.18068073
2015-11-01,2015,1,11,ONS12_HIDR12,2015-11-01T00:00:00-02:00,39715.24652793
2015-12-01,2015,1,12,ONS12_HIDR12,2015-12-01T00:00:00-02:00,41605.89514809
2016-01-01,2016,1,1,ONS12_HIDR12,2016-01-01T00:00:00-02:00,44123.68910028
2016-02-01,2016,1,2,ONS12_HIDR12,2016-02-01T00:00:00-02:00,45005.44006661
2016-03-01,2016,1,3,ONS12_HIDR12,2016-03-01T00:00:00-03:00,47456.80891497
2016-04-01,2016,1,4,ONS12_HIDR12,2016-04-01T00:00:00-03:00,44969.50555955
2016-05-01,2016,1,5,ONS12_HIDR12,2016-05-01T00:00:00-03:00,43418.55449814
2016-06-01,2016,1,6,ONS12_HIDR12,2016-06-01T00:00:00-03:00,41180.87820793
2016-07-01,2016,1,7,ONS12_HIDR12,2016-07-01T00:00:00-03:00,41570.4864579
2016-08-01,2016,1,8,ONS12_HIDR12,2016-08-01T00:00:00-03:00,40726.97107689
2016-09-01,2016,1,9,ONS12_HIDR12,2016-09-01T00:00:00-03:00,38757.46503859
2016-10-01,2016,1,10,ONS12_HIDR12,2016-10-01T00:00:00-03:00,40263.07217805
2016-11-01,2016,1,11,ONS12_HIDR12,2016-11-01T00:00:00-02:00,40558.99999017
2016-12-01,2016,1,12,ONS12_HIDR12,2016-12-01T00:00:00-02:00,46557.3627732
2017-01-01,2017,1,1,ONS12_HIDR12,2017-01-01T00:00:00-02:00,50159.68823611
2017-02-01,2017,1,2,ONS12_HIDR12,2017-02-01T00:00:00-02:00,47307.85619284
2017-03-01,2017,1,3,ONS12_HIDR12,2017-03-01T00:00:00-03:00,50001.97577677
2017-04-01,2017,1,4,ONS12_HIDR12,2017-04-01T00:00:00-03:00,41891.48512038
2017-05-01,2017,1,5,ONS12_HIDR12,2017-05-01T00:00:00-03:00,43028.59743088
2017-06-01,2017,1,6,ONS12_HIDR12,2017-06-01T00:00:00-03:00,41061.75985058
2017-07-01,2017,1,7,ONS12_HIDR12,2017-07-01T00:00:00-03:00,36753.00451867
2017-08-01,2017,1,8,ONS12_HIDR12,2017-08-01T00:00:00-03:00,34955.07386261
2017-09-01,2017,1,9,ONS12_HIDR12,2017-09-01T00:00:00-03:00,34373.63770668
2017-10-01,2017,1,10,ONS12_HIDR12,2017-10-01T00:00:00-03:00,37039.17710226
2017-11-01,2017,1,11,ONS12_HIDR12,2017-11-01T00:00:00-02:00,38406.17674083
2017-12-01,2017,1,12,ONS12_HIDR12,2017-12-01T00:00:00-02:00,44388.18637147
2018-01-01,2018,1,1,ONS12_HIDR12,2018-01-01T00:00:00-02:00,49795.33602238
2018-02-01,2018,1,2,ONS12_HIDR12,2018-02-01T00:00:00-02:00,47158.83059279
2018-03-01,2018,1,3,ONS12_HIDR12,2018-03-01T00:00:00-03:00,53731.22820639
2018-04-01,2018,1,4,ONS12_HIDR12,2018-04-01T00:00:00-03:00,47629.52980817
2018-05-01,2018,1,5,ONS12_HIDR12,2018-05-01T00:00:00-03:00,43144.48706749
2018-06-01,2018,1,6,ONS12_HIDR12,2018-06-01T00:00:00-03:00,37715.91130902
2018-07-01,2018,1,7,ONS12_HIDR12,2018-07-01T00:00:00-03:00,35468.22780144
2018-08-01,2018,1,8,ONS12_HIDR12,2018-08-01T00:00:00-03:00,36176.88158861
2018-09-01,2018,1,9,ONS12_HIDR12,2018-09-01T00:00:00-03:00,33579.25490941
2018-10-01,2018,1,10,ONS12_HIDR12,2018-10-01T00:00:00-03:00,42229.97873856
2018-11-01,2018,1,11,ONS12_HIDR12,2018-11-01T00:00:00-03:00,45287.51288464
2018-12-01,2018,1,12,ONS12_HIDR12,2018-12-01T00:00:00-02:00,50311.71807682
2019-01-01,2019,1,1,ONS12_HIDR12,2019-01-01T00:00:00-02:00,53807.45212363
2019-02-01,2019,1,2,ONS12_HIDR12,2019-02-01T00:00:00-02:00,47908.00850973
2019-03-01,2019,1,3,ONS12_HIDR12,2019-03-01T00:00:00-03:00,52246.34225022
2019-04-01,2019,1,4,ONS12_HIDR12,2019-04-01T00:00:00-03:00,48879.32807526
2019-05-01,2019,1,5,ONS12_HIDR12,2019-05-01T00:00:00-03:00,46881.99542919
2019-06-01,2019,1,6,ONS12_HIDR12,2019-06-01T00:00:00-03:00,40103.84023742
2019-07-01,2019,1,7,ONS12_HIDR12,2019-07-01T00:00:00-03:00,36901.90773042
2019-08-01,2019,1,8,ONS12_HIDR12,2019-08-01T00:00:00-03:00,33700.8376346
2019-09-01,2019,1,9,ONS12_HIDR12,2019-09-01T00:00:00-03:00,35513.9331755
2019-10-01,2019,1,10,ONS12_HIDR12,2019-10-01T00:00:00-03:00,38056.71633762
2019-11-01,2019,1,11,ONS12_HIDR12,2019-11-01T00:00:00-03:00,37352.44311146
2019-12-01,2019,1,12,ONS12_HIDR12,2019-12-01T00:00:00-03:00,42025.79591246
