DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((%))
2016-05-01,2016,1,5,BM12_TPFMA12,2016-05-01T00:00:00-03:00,26.74
2016-06-01,2016,1,6,BM12_TPFMA12,2016-06-01T00:00:00-03:00,25.06
2016-07-01,2016,1,7,BM12_TPFMA12,2016-07-01T00:00:00-03:00,26.86
2016-08-01,2016,1,8,BM12_TPFMA12,2016-08-01T00:00:00-03:00,27.86
2016-09-01,2016,1,9,BM12_TPFMA12,2016-09-01T00:00:00-03:00,26.53
2016-10-01,2016,1,10,BM12_TPFMA12,2016-10-01T00:00:00-03:00,26.87
2016-11-01,2016,1,11,BM12_TPFMA12,2016-11-01T00:00:00-02:00,26.83
2016-12-01,2016,1,12,BM12_TPFMA12,2016-12-01T00:00:00-02:00,25.58
2017-01-01,2017,1,1,BM12_TPFMA12,2017-01-01T00:00:00-02:00,27.64
2017-02-01,2017,1,2,BM12_TPFMA12,2017-02-01T00:00:00-02:00,26.55
2017-03-01,2017,1,3,BM12_TPFMA12,2017-03-01T00:00:00-03:00,25.51
2017-04-01,2017,1,4,BM12_TPFMA12,2017-04-01T00:00:00-03:00,25.6
2017-05-01,2017,1,5,BM12_TPFMA12,2017-05-01T00:00:00-03:00,26.8
2017-06-01,2017,1,6,BM12_TPFMA12,2017-06-01T00:00:00-03:00,25.02
2017-07-01,2017,1,7,BM12_TPFMA12,2017-07-01T00:00:00-03:00,26.41
2017-08-01,2017,1,8,BM12_TPFMA12,2017-08-01T00:00:00-03:00,25.7
2017-09-01,2017,1,9,BM12_TPFMA12,2017-09-01T00:00:00-03:00,25.38
2017-10-01,2017,1,10,BM12_TPFMA12,2017-10-01T00:00:00-03:00,25.9
2017-11-01,2017,1,11,BM12_TPFMA12,2017-11-01T00:00:00-02:00,24.82
2017-12-01,2017,1,12,BM12_TPFMA12,2017-12-01T00:00:00-02:00,23.3
2018-01-01,2018,1,1,BM12_TPFMA12,2018-01-01T00:00:00-02:00,25.0
2018-02-01,2018,1,2,BM12_TPFMA12,2018-02-01T00:00:00-02:00,24.57
2018-03-01,2018,1,3,BM12_TPFMA12,2018-03-01T00:00:00-03:00,23.75
2018-04-01,2018,1,4,BM12_TPFMA12,2018-04-01T00:00:00-03:00,24.12
2018-05-01,2018,1,5,BM12_TPFMA12,2018-05-01T00:00:00-03:00,24.15
2018-06-01,2018,1,6,BM12_TPFMA12,2018-06-01T00:00:00-03:00,23.76
2018-07-01,2018,1,7,BM12_TPFMA12,2018-07-01T00:00:00-03:00,24.35
2018-08-01,2018,1,8,BM12_TPFMA12,2018-08-01T00:00:00-03:00,23.96
2018-09-01,2018,1,9,BM12_TPFMA12,2018-09-01T00:00:00-03:00,24.5
2018-10-01,2018,1,10,BM12_TPFMA12,2018-10-01T00:00:00-03:00,24.68
2018-11-01,2018,1,11,BM12_TPFMA12,2018-11-01T00:00:00-03:00,24.08
