DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Barril)
1984-08-01,1984,1,8,ANP12_CGLP12,1984-08-01T00:00:00-03:00,0.0
1984-09-01,1984,1,9,ANP12_CGLP12,1984-09-01T00:00:00-03:00,0.0
1984-10-01,1984,1,10,ANP12_CGLP12,1984-10-01T00:00:00-03:00,0.0
1984-11-01,1984,1,11,ANP12_CGLP12,1984-11-01T00:00:00-03:00,0.0
1984-12-01,1984,1,12,ANP12_CGLP12,1984-12-01T00:00:00-02:00,105.0
1985-01-01,1985,1,1,ANP12_CGLP12,1985-01-01T00:00:00-02:00,0.0
1985-02-01,1985,1,2,ANP12_CGLP12,1985-02-01T00:00:00-02:00,0.0
1985-03-01,1985,1,3,ANP12_CGLP12,1985-03-01T00:00:00-03:00,0.0
1985-04-01,1985,1,4,ANP12_CGLP12,1985-04-01T00:00:00-03:00,0.0
1985-05-01,1985,1,5,ANP12_CGLP12,1985-05-01T00:00:00-03:00,0.0
1985-06-01,1985,1,6,ANP12_CGLP12,1985-06-01T00:00:00-03:00,0.0
1985-07-01,1985,1,7,ANP12_CGLP12,1985-07-01T00:00:00-03:00,0.0
1985-08-01,1985,1,8,ANP12_CGLP12,1985-08-01T00:00:00-03:00,0.0
1985-09-01,1985,1,9,ANP12_CGLP12,1985-09-01T00:00:00-03:00,0.0
1985-10-01,1985,1,10,ANP12_CGLP12,1985-10-01T00:00:00-03:00,0.0
1985-11-01,1985,1,11,ANP12_CGLP12,1985-11-01T00:00:00-03:00,0.0
1985-12-01,1985,1,12,ANP12_CGLP12,1985-12-01T00:00:00-02:00,112.0
1986-01-01,1986,1,1,ANP12_CGLP12,1986-01-01T00:00:00-02:00,0.0
1986-02-01,1986,1,2,ANP12_CGLP12,1986-02-01T00:00:00-02:00,0.0
1986-03-01,1986,1,3,ANP12_CGLP12,1986-03-01T00:00:00-03:00,0.0
1986-04-01,1986,1,4,ANP12_CGLP12,1986-04-01T00:00:00-03:00,0.0
1986-05-01,1986,1,5,ANP12_CGLP12,1986-05-01T00:00:00-03:00,0.0
1986-06-01,1986,1,6,ANP12_CGLP12,1986-06-01T00:00:00-03:00,0.0
1986-07-01,1986,1,7,ANP12_CGLP12,1986-07-01T00:00:00-03:00,0.0
1986-08-01,1986,1,8,ANP12_CGLP12,1986-08-01T00:00:00-03:00,0.0
1986-09-01,1986,1,9,ANP12_CGLP12,1986-09-01T00:00:00-03:00,0.0
1986-10-01,1986,1,10,ANP12_CGLP12,1986-10-01T00:00:00-03:00,0.0
1986-11-01,1986,1,11,ANP12_CGLP12,1986-11-01T00:00:00-03:00,0.0
1986-12-01,1986,1,12,ANP12_CGLP12,1986-12-01T00:00:00-02:00,122.0
1987-01-01,1987,1,1,ANP12_CGLP12,1987-01-01T00:00:00-02:00,0.0
1987-02-01,1987,1,2,ANP12_CGLP12,1987-02-01T00:00:00-02:00,0.0
1987-03-01,1987,1,3,ANP12_CGLP12,1987-03-01T00:00:00-03:00,0.0
1987-04-01,1987,1,4,ANP12_CGLP12,1987-04-01T00:00:00-03:00,0.0
1987-05-01,1987,1,5,ANP12_CGLP12,1987-05-01T00:00:00-03:00,0.0
1987-06-01,1987,1,6,ANP12_CGLP12,1987-06-01T00:00:00-03:00,0.0
1987-07-01,1987,1,7,ANP12_CGLP12,1987-07-01T00:00:00-03:00,0.0
1987-08-01,1987,1,8,ANP12_CGLP12,1987-08-01T00:00:00-03:00,0.0
1987-09-01,1987,1,9,ANP12_CGLP12,1987-09-01T00:00:00-03:00,0.0
1987-10-01,1987,1,10,ANP12_CGLP12,1987-10-01T00:00:00-03:00,0.0
1987-11-01,1987,1,11,ANP12_CGLP12,1987-11-01T00:00:00-03:00,0.0
1987-12-01,1987,1,12,ANP12_CGLP12,1987-12-01T00:00:00-02:00,131.0
1988-01-01,1988,1,1,ANP12_CGLP12,1988-01-01T00:00:00-02:00,0.0
1988-02-01,1988,1,2,ANP12_CGLP12,1988-02-01T00:00:00-02:00,0.0
1988-03-01,1988,1,3,ANP12_CGLP12,1988-03-01T00:00:00-03:00,0.0
1988-04-01,1988,1,4,ANP12_CGLP12,1988-04-01T00:00:00-03:00,0.0
1988-05-01,1988,1,5,ANP12_CGLP12,1988-05-01T00:00:00-03:00,0.0
1988-06-01,1988,1,6,ANP12_CGLP12,1988-06-01T00:00:00-03:00,0.0
1988-07-01,1988,1,7,ANP12_CGLP12,1988-07-01T00:00:00-03:00,0.0
1988-08-01,1988,1,8,ANP12_CGLP12,1988-08-01T00:00:00-03:00,0.0
1988-09-01,1988,1,9,ANP12_CGLP12,1988-09-01T00:00:00-03:00,0.0
1988-10-01,1988,1,10,ANP12_CGLP12,1988-10-01T00:00:00-03:00,0.0
1988-11-01,1988,1,11,ANP12_CGLP12,1988-11-01T00:00:00-03:00,0.0
1988-12-01,1988,1,12,ANP12_CGLP12,1988-12-01T00:00:00-02:00,142.0
1989-01-01,1989,1,1,ANP12_CGLP12,1989-01-01T00:00:00-02:00,0.0
1989-02-01,1989,1,2,ANP12_CGLP12,1989-02-01T00:00:00-02:00,0.0
1989-03-01,1989,1,3,ANP12_CGLP12,1989-03-01T00:00:00-03:00,0.0
1989-04-01,1989,1,4,ANP12_CGLP12,1989-04-01T00:00:00-03:00,0.0
1989-05-01,1989,1,5,ANP12_CGLP12,1989-05-01T00:00:00-03:00,0.0
1989-06-01,1989,1,6,ANP12_CGLP12,1989-06-01T00:00:00-03:00,0.0
1989-07-01,1989,1,7,ANP12_CGLP12,1989-07-01T00:00:00-03:00,0.0
1989-08-01,1989,1,8,ANP12_CGLP12,1989-08-01T00:00:00-03:00,0.0
1989-09-01,1989,1,9,ANP12_CGLP12,1989-09-01T00:00:00-03:00,0.0
1989-10-01,1989,1,10,ANP12_CGLP12,1989-10-01T00:00:00-03:00,0.0
1989-11-01,1989,1,11,ANP12_CGLP12,1989-11-01T00:00:00-03:00,0.0
1989-12-01,1989,1,12,ANP12_CGLP12,1989-12-01T00:00:00-02:00,150.0
1990-01-01,1990,1,1,ANP12_CGLP12,1990-01-01T00:00:00-02:00,155.0
1990-02-01,1990,1,2,ANP12_CGLP12,1990-02-01T00:00:00-02:00,154.0
1990-03-01,1990,1,3,ANP12_CGLP12,1990-03-01T00:00:00-03:00,151.0
1990-04-01,1990,1,4,ANP12_CGLP12,1990-04-01T00:00:00-03:00,145.0
1990-05-01,1990,1,5,ANP12_CGLP12,1990-05-01T00:00:00-03:00,159.0
1990-06-01,1990,1,6,ANP12_CGLP12,1990-06-01T00:00:00-03:00,162.0
1990-07-01,1990,1,7,ANP12_CGLP12,1990-07-01T00:00:00-03:00,170.0
1990-08-01,1990,1,8,ANP12_CGLP12,1990-08-01T00:00:00-03:00,172.0
1990-09-01,1990,1,9,ANP12_CGLP12,1990-09-01T00:00:00-03:00,159.0
1990-10-01,1990,1,10,ANP12_CGLP12,1990-10-01T00:00:00-03:00,161.0
1990-11-01,1990,1,11,ANP12_CGLP12,1990-11-01T00:00:00-03:00,155.0
1990-12-01,1990,1,12,ANP12_CGLP12,1990-12-01T00:00:00-02:00,147.0
1991-01-01,1991,1,1,ANP12_CGLP12,1991-01-01T00:00:00-02:00,153.0
1991-02-01,1991,1,2,ANP12_CGLP12,1991-02-01T00:00:00-02:00,116.0
1991-03-01,1991,1,3,ANP12_CGLP12,1991-03-01T00:00:00-03:00,120.0
1991-04-01,1991,1,4,ANP12_CGLP12,1991-04-01T00:00:00-03:00,160.0
1991-05-01,1991,1,5,ANP12_CGLP12,1991-05-01T00:00:00-03:00,177.0
1991-06-01,1991,1,6,ANP12_CGLP12,1991-06-01T00:00:00-03:00,171.0
1991-07-01,1991,1,7,ANP12_CGLP12,1991-07-01T00:00:00-03:00,175.0
1991-08-01,1991,1,8,ANP12_CGLP12,1991-08-01T00:00:00-03:00,168.0
1991-09-01,1991,1,9,ANP12_CGLP12,1991-09-01T00:00:00-03:00,144.0
1991-10-01,1991,1,10,ANP12_CGLP12,1991-10-01T00:00:00-03:00,178.0
1991-11-01,1991,1,11,ANP12_CGLP12,1991-11-01T00:00:00-03:00,165.0
1991-12-01,1991,1,12,ANP12_CGLP12,1991-12-01T00:00:00-02:00,156.0
1992-01-01,1992,1,1,ANP12_CGLP12,1992-01-01T00:00:00-02:00,146.0
1992-02-01,1992,1,2,ANP12_CGLP12,1992-02-01T00:00:00-02:00,152.0
1992-03-01,1992,1,3,ANP12_CGLP12,1992-03-01T00:00:00-03:00,151.0
1992-04-01,1992,1,4,ANP12_CGLP12,1992-04-01T00:00:00-03:00,165.0
1992-05-01,1992,1,5,ANP12_CGLP12,1992-05-01T00:00:00-03:00,170.0
1992-06-01,1992,1,6,ANP12_CGLP12,1992-06-01T00:00:00-03:00,172.0
1992-07-01,1992,1,7,ANP12_CGLP12,1992-07-01T00:00:00-03:00,179.0
1992-08-01,1992,1,8,ANP12_CGLP12,1992-08-01T00:00:00-03:00,171.0
1992-09-01,1992,1,9,ANP12_CGLP12,1992-09-01T00:00:00-03:00,162.0
1992-10-01,1992,1,10,ANP12_CGLP12,1992-10-01T00:00:00-03:00,168.0
1992-11-01,1992,1,11,ANP12_CGLP12,1992-11-01T00:00:00-03:00,168.0
1992-12-01,1992,1,12,ANP12_CGLP12,1992-12-01T00:00:00-02:00,175.0
1993-01-01,1993,1,1,ANP12_CGLP12,1993-01-01T00:00:00-02:00,151.0
1993-02-01,1993,1,2,ANP12_CGLP12,1993-02-01T00:00:00-02:00,161.0
1993-03-01,1993,1,3,ANP12_CGLP12,1993-03-01T00:00:00-03:00,168.0
1993-04-01,1993,1,4,ANP12_CGLP12,1993-04-01T00:00:00-03:00,164.0
1993-05-01,1993,1,5,ANP12_CGLP12,1993-05-01T00:00:00-03:00,164.0
1993-06-01,1993,1,6,ANP12_CGLP12,1993-06-01T00:00:00-03:00,175.0
1993-07-01,1993,1,7,ANP12_CGLP12,1993-07-01T00:00:00-03:00,180.0
1993-08-01,1993,1,8,ANP12_CGLP12,1993-08-01T00:00:00-03:00,172.0
1993-09-01,1993,1,9,ANP12_CGLP12,1993-09-01T00:00:00-03:00,177.0
1993-10-01,1993,1,10,ANP12_CGLP12,1993-10-01T00:00:00-03:00,180.0
1993-11-01,1993,1,11,ANP12_CGLP12,1993-11-01T00:00:00-03:00,155.0
1993-12-01,1993,1,12,ANP12_CGLP12,1993-12-01T00:00:00-02:00,184.0
1994-01-01,1994,1,1,ANP12_CGLP12,1994-01-01T00:00:00-02:00,152.0
1994-02-01,1994,1,2,ANP12_CGLP12,1994-02-01T00:00:00-02:00,168.0
1994-03-01,1994,1,3,ANP12_CGLP12,1994-03-01T00:00:00-03:00,155.0
1994-04-01,1994,1,4,ANP12_CGLP12,1994-04-01T00:00:00-03:00,176.0
1994-05-01,1994,1,5,ANP12_CGLP12,1994-05-01T00:00:00-03:00,171.0
1994-06-01,1994,1,6,ANP12_CGLP12,1994-06-01T00:00:00-03:00,173.0
1994-07-01,1994,1,7,ANP12_CGLP12,1994-07-01T00:00:00-03:00,182.0
1994-08-01,1994,1,8,ANP12_CGLP12,1994-08-01T00:00:00-03:00,187.0
1994-09-01,1994,1,9,ANP12_CGLP12,1994-09-01T00:00:00-03:00,179.0
1994-10-01,1994,1,10,ANP12_CGLP12,1994-10-01T00:00:00-03:00,162.0
1994-11-01,1994,1,11,ANP12_CGLP12,1994-11-01T00:00:00-03:00,169.0
1994-12-01,1994,1,12,ANP12_CGLP12,1994-12-01T00:00:00-02:00,179.0
1995-01-01,1995,1,1,ANP12_CGLP12,1995-01-01T00:00:00-02:00,158.0
1995-02-01,1995,1,2,ANP12_CGLP12,1995-02-01T00:00:00-02:00,188.0
1995-03-01,1995,1,3,ANP12_CGLP12,1995-03-01T00:00:00-03:00,174.0
1995-04-01,1995,1,4,ANP12_CGLP12,1995-04-01T00:00:00-03:00,176.0
1995-05-01,1995,1,5,ANP12_CGLP12,1995-05-01T00:00:00-03:00,158.0
1995-06-01,1995,1,6,ANP12_CGLP12,1995-06-01T00:00:00-03:00,210.0
1995-07-01,1995,1,7,ANP12_CGLP12,1995-07-01T00:00:00-03:00,194.0
1995-08-01,1995,1,8,ANP12_CGLP12,1995-08-01T00:00:00-03:00,188.0
1995-09-01,1995,1,9,ANP12_CGLP12,1995-09-01T00:00:00-03:00,189.0
1995-10-01,1995,1,10,ANP12_CGLP12,1995-10-01T00:00:00-03:00,175.0
1995-11-01,1995,1,11,ANP12_CGLP12,1995-11-01T00:00:00-03:00,182.0
1995-12-01,1995,1,12,ANP12_CGLP12,1995-12-01T00:00:00-02:00,179.0
1996-01-01,1996,1,1,ANP12_CGLP12,1996-01-01T00:00:00-02:00,174.0
1996-02-01,1996,1,2,ANP12_CGLP12,1996-02-01T00:00:00-02:00,172.0
1996-03-01,1996,1,3,ANP12_CGLP12,1996-03-01T00:00:00-03:00,170.0
1996-04-01,1996,1,4,ANP12_CGLP12,1996-04-01T00:00:00-03:00,190.0
1996-05-01,1996,1,5,ANP12_CGLP12,1996-05-01T00:00:00-03:00,197.0
1996-06-01,1996,1,6,ANP12_CGLP12,1996-06-01T00:00:00-03:00,192.0
1996-07-01,1996,1,7,ANP12_CGLP12,1996-07-01T00:00:00-03:00,208.0
1996-08-01,1996,1,8,ANP12_CGLP12,1996-08-01T00:00:00-03:00,195.0
1996-09-01,1996,1,9,ANP12_CGLP12,1996-09-01T00:00:00-03:00,195.0
1996-10-01,1996,1,10,ANP12_CGLP12,1996-10-01T00:00:00-03:00,197.0
1996-11-01,1996,1,11,ANP12_CGLP12,1996-11-01T00:00:00-03:00,195.0
1996-12-01,1996,1,12,ANP12_CGLP12,1996-12-01T00:00:00-02:00,190.0
1997-01-01,1997,1,1,ANP12_CGLP12,1997-01-01T00:00:00-02:00,181.0
1997-02-01,1997,1,2,ANP12_CGLP12,1997-02-01T00:00:00-02:00,185.0
1997-03-01,1997,1,3,ANP12_CGLP12,1997-03-01T00:00:00-03:00,189.0
1997-04-01,1997,1,4,ANP12_CGLP12,1997-04-01T00:00:00-03:00,201.0
1997-05-01,1997,1,5,ANP12_CGLP12,1997-05-01T00:00:00-03:00,202.0
1997-06-01,1997,1,6,ANP12_CGLP12,1997-06-01T00:00:00-03:00,205.0
1997-07-01,1997,1,7,ANP12_CGLP12,1997-07-01T00:00:00-03:00,214.0
1997-08-01,1997,1,8,ANP12_CGLP12,1997-08-01T00:00:00-03:00,204.0
1997-09-01,1997,1,9,ANP12_CGLP12,1997-09-01T00:00:00-03:00,201.0
1997-10-01,1997,1,10,ANP12_CGLP12,1997-10-01T00:00:00-03:00,202.0
1997-11-01,1997,1,11,ANP12_CGLP12,1997-11-01T00:00:00-03:00,200.0
1997-12-01,1997,1,12,ANP12_CGLP12,1997-12-01T00:00:00-02:00,195.0
1998-01-01,1998,1,1,ANP12_CGLP12,1998-01-01T00:00:00-02:00,183.0
1998-02-01,1998,1,2,ANP12_CGLP12,1998-02-01T00:00:00-02:00,191.0
1998-03-01,1998,1,3,ANP12_CGLP12,1998-03-01T00:00:00-03:00,194.0
1998-04-01,1998,1,4,ANP12_CGLP12,1998-04-01T00:00:00-03:00,203.0
1998-05-01,1998,1,5,ANP12_CGLP12,1998-05-01T00:00:00-03:00,204.0
1998-06-01,1998,1,6,ANP12_CGLP12,1998-06-01T00:00:00-03:00,217.0
1998-07-01,1998,1,7,ANP12_CGLP12,1998-07-01T00:00:00-03:00,219.0
1998-08-01,1998,1,8,ANP12_CGLP12,1998-08-01T00:00:00-03:00,211.0
1998-09-01,1998,1,9,ANP12_CGLP12,1998-09-01T00:00:00-03:00,216.0
1998-10-01,1998,1,10,ANP12_CGLP12,1998-10-01T00:00:00-03:00,213.0
1998-11-01,1998,1,11,ANP12_CGLP12,1998-11-01T00:00:00-03:00,205.0
1998-12-01,1998,1,12,ANP12_CGLP12,1998-12-01T00:00:00-02:00,210.0
1999-01-01,1999,1,1,ANP12_CGLP12,1999-01-01T00:00:00-02:00,191.0
1999-02-01,1999,1,2,ANP12_CGLP12,1999-02-01T00:00:00-02:00,197.0
1999-03-01,1999,1,3,ANP12_CGLP12,1999-03-01T00:00:00-03:00,214.0
1999-04-01,1999,1,4,ANP12_CGLP12,1999-04-01T00:00:00-03:00,213.0
1999-05-01,1999,1,5,ANP12_CGLP12,1999-05-01T00:00:00-03:00,212.0
1999-06-01,1999,1,6,ANP12_CGLP12,1999-06-01T00:00:00-03:00,232.0
1999-07-01,1999,1,7,ANP12_CGLP12,1999-07-01T00:00:00-03:00,223.0
1999-08-01,1999,1,8,ANP12_CGLP12,1999-08-01T00:00:00-03:00,223.0
1999-09-01,1999,1,9,ANP12_CGLP12,1999-09-01T00:00:00-03:00,217.0
1999-10-01,1999,1,10,ANP12_CGLP12,1999-10-01T00:00:00-03:00,214.0
1999-11-01,1999,1,11,ANP12_CGLP12,1999-11-01T00:00:00-03:00,219.0
1999-12-01,1999,1,12,ANP12_CGLP12,1999-12-01T00:00:00-02:00,221.0
2000-01-01,2000,1,1,ANP12_CGLP12,2000-01-01T00:00:00-02:00,193.0
2000-02-01,2000,1,2,ANP12_CGLP12,2000-02-01T00:00:00-02:00,212.0
2000-03-01,2000,1,3,ANP12_CGLP12,2000-03-01T00:00:00-03:00,218.0
2000-04-01,2000,1,4,ANP12_CGLP12,2000-04-01T00:00:00-03:00,216.0
2000-05-01,2000,1,5,ANP12_CGLP12,2000-05-01T00:00:00-03:00,226.0
2000-06-01,2000,1,6,ANP12_CGLP12,2000-06-01T00:00:00-03:00,236.0
2000-07-01,2000,1,7,ANP12_CGLP12,2000-07-01T00:00:00-03:00,230.0
2000-08-01,2000,1,8,ANP12_CGLP12,2000-08-01T00:00:00-03:00,231.0
2000-09-01,2000,1,9,ANP12_CGLP12,2000-09-01T00:00:00-03:00,228.0
2000-10-01,2000,1,10,ANP12_CGLP12,2000-10-01T00:00:00-03:00,215.0
2000-11-01,2000,1,11,ANP12_CGLP12,2000-11-01T00:00:00-03:00,221.0
2000-12-01,2000,1,12,ANP12_CGLP12,2000-12-01T00:00:00-02:00,209.0
2001-01-01,2001,1,1,ANP12_CGLP12,2001-01-01T00:00:00-02:00,204.0
2001-02-01,2001,1,2,ANP12_CGLP12,2001-02-01T00:00:00-02:00,206.0
2001-03-01,2001,1,3,ANP12_CGLP12,2001-03-01T00:00:00-03:00,214.0
2001-04-01,2001,1,4,ANP12_CGLP12,2001-04-01T00:00:00-03:00,208.0
2001-05-01,2001,1,5,ANP12_CGLP12,2001-05-01T00:00:00-03:00,226.0
2001-06-01,2001,1,6,ANP12_CGLP12,2001-06-01T00:00:00-03:00,232.0
2001-07-01,2001,1,7,ANP12_CGLP12,2001-07-01T00:00:00-03:00,226.0
2001-08-01,2001,1,8,ANP12_CGLP12,2001-08-01T00:00:00-03:00,228.0
2001-09-01,2001,1,9,ANP12_CGLP12,2001-09-01T00:00:00-03:00,221.0
2001-10-01,2001,1,10,ANP12_CGLP12,2001-10-01T00:00:00-03:00,225.0
2001-11-01,2001,1,11,ANP12_CGLP12,2001-11-01T00:00:00-03:00,217.0
2001-12-01,2001,1,12,ANP12_CGLP12,2001-12-01T00:00:00-02:00,219.0
2002-01-01,2002,1,1,ANP12_CGLP12,2002-01-01T00:00:00-02:00,194.0
2002-02-01,2002,1,2,ANP12_CGLP12,2002-02-01T00:00:00-02:00,210.0
2002-03-01,2002,1,3,ANP12_CGLP12,2002-03-01T00:00:00-03:00,219.0
2002-04-01,2002,1,4,ANP12_CGLP12,2002-04-01T00:00:00-03:00,200.0
2002-05-01,2002,1,5,ANP12_CGLP12,2002-05-01T00:00:00-03:00,223.0
2002-06-01,2002,1,6,ANP12_CGLP12,2002-06-01T00:00:00-03:00,199.0
2002-07-01,2002,1,7,ANP12_CGLP12,2002-07-01T00:00:00-03:00,226.0
2002-08-01,2002,1,8,ANP12_CGLP12,2002-08-01T00:00:00-03:00,207.0
2002-09-01,2002,1,9,ANP12_CGLP12,2002-09-01T00:00:00-03:00,213.0
2002-10-01,2002,1,10,ANP12_CGLP12,2002-10-01T00:00:00-03:00,213.0
2002-11-01,2002,1,11,ANP12_CGLP12,2002-11-01T00:00:00-03:00,210.0
2002-12-01,2002,1,12,ANP12_CGLP12,2002-12-01T00:00:00-02:00,201.0
2003-01-01,2003,1,1,ANP12_CGLP12,2003-01-01T00:00:00-02:00,180.0
2003-02-01,2003,1,2,ANP12_CGLP12,2003-02-01T00:00:00-02:00,196.0
2003-03-01,2003,1,3,ANP12_CGLP12,2003-03-01T00:00:00-03:00,185.0
2003-04-01,2003,1,4,ANP12_CGLP12,2003-04-01T00:00:00-03:00,192.0
2003-05-01,2003,1,5,ANP12_CGLP12,2003-05-01T00:00:00-03:00,197.0
2003-06-01,2003,1,6,ANP12_CGLP12,2003-06-01T00:00:00-03:00,198.0
2003-07-01,2003,1,7,ANP12_CGLP12,2003-07-01T00:00:00-03:00,211.0
2003-08-01,2003,1,8,ANP12_CGLP12,2003-08-01T00:00:00-03:00,202.0
2003-09-01,2003,1,9,ANP12_CGLP12,2003-09-01T00:00:00-03:00,211.0
2003-10-01,2003,1,10,ANP12_CGLP12,2003-10-01T00:00:00-03:00,202.0
2003-11-01,2003,1,11,ANP12_CGLP12,2003-11-01T00:00:00-03:00,193.0
2003-12-01,2003,1,12,ANP12_CGLP12,2003-12-01T00:00:00-02:00,199.0
2004-01-01,2004,1,1,ANP12_CGLP12,2004-01-01T00:00:00-02:00,187.0
2004-02-01,2004,1,2,ANP12_CGLP12,2004-02-01T00:00:00-02:00,185.0
