DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Tonelada)
1980-09-01,1980,1,9,ABATE12_ABPEBO12,1980-09-01T00:00:00-03:00,103.034
1980-10-01,1980,1,10,ABATE12_ABPEBO12,1980-10-01T00:00:00-03:00,87.71
1980-11-01,1980,1,11,ABATE12_ABPEBO12,1980-11-01T00:00:00-03:00,89.857
1980-12-01,1980,1,12,ABATE12_ABPEBO12,1980-12-01T00:00:00-02:00,112.924
1981-01-01,1981,1,1,ABATE12_ABPEBO12,1981-01-01T00:00:00-02:00,106.994
1981-02-01,1981,1,2,ABATE12_ABPEBO12,1981-02-01T00:00:00-02:00,122.807
1981-03-01,1981,1,3,ABATE12_ABPEBO12,1981-03-01T00:00:00-03:00,183.089
1981-04-01,1981,1,4,ABATE12_ABPEBO12,1981-04-01T00:00:00-03:00,207.046
1981-05-01,1981,1,5,ABATE12_ABPEBO12,1981-05-01T00:00:00-03:00,216.189
1981-06-01,1981,1,6,ABATE12_ABPEBO12,1981-06-01T00:00:00-03:00,160.071
1981-07-01,1981,1,7,ABATE12_ABPEBO12,1981-07-01T00:00:00-03:00,150.519
1981-08-01,1981,1,8,ABATE12_ABPEBO12,1981-08-01T00:00:00-03:00,118.45
1981-09-01,1981,1,9,ABATE12_ABPEBO12,1981-09-01T00:00:00-03:00,95.557
1981-10-01,1981,1,10,ABATE12_ABPEBO12,1981-10-01T00:00:00-03:00,91.714
1981-11-01,1981,1,11,ABATE12_ABPEBO12,1981-11-01T00:00:00-03:00,85.42
1981-12-01,1981,1,12,ABATE12_ABPEBO12,1981-12-01T00:00:00-02:00,102.23
1982-01-01,1982,1,1,ABATE12_ABPEBO12,1982-01-01T00:00:00-02:00,111.675
1982-02-01,1982,1,2,ABATE12_ABPEBO12,1982-02-01T00:00:00-02:00,113.317
1982-03-01,1982,1,3,ABATE12_ABPEBO12,1982-03-01T00:00:00-03:00,156.021
1982-04-01,1982,1,4,ABATE12_ABPEBO12,1982-04-01T00:00:00-03:00,159.422
1982-05-01,1982,1,5,ABATE12_ABPEBO12,1982-05-01T00:00:00-03:00,183.429
1982-06-01,1982,1,6,ABATE12_ABPEBO12,1982-06-01T00:00:00-03:00,167.997
1982-07-01,1982,1,7,ABATE12_ABPEBO12,1982-07-01T00:00:00-03:00,147.286
1982-08-01,1982,1,8,ABATE12_ABPEBO12,1982-08-01T00:00:00-03:00,127.378
1982-09-01,1982,1,9,ABATE12_ABPEBO12,1982-09-01T00:00:00-03:00,119.132
1982-10-01,1982,1,10,ABATE12_ABPEBO12,1982-10-01T00:00:00-03:00,124.558
1982-11-01,1982,1,11,ABATE12_ABPEBO12,1982-11-01T00:00:00-03:00,141.273
1982-12-01,1982,1,12,ABATE12_ABPEBO12,1982-12-01T00:00:00-02:00,146.007
1983-01-01,1983,1,1,ABATE12_ABPEBO12,1983-01-01T00:00:00-02:00,146.631
1983-02-01,1983,1,2,ABATE12_ABPEBO12,1983-02-01T00:00:00-02:00,128.955
1983-03-01,1983,1,3,ABATE12_ABPEBO12,1983-03-01T00:00:00-03:00,147.01
1983-04-01,1983,1,4,ABATE12_ABPEBO12,1983-04-01T00:00:00-03:00,156.182
1983-05-01,1983,1,5,ABATE12_ABPEBO12,1983-05-01T00:00:00-03:00,188.911
1983-06-01,1983,1,6,ABATE12_ABPEBO12,1983-06-01T00:00:00-03:00,175.247
1983-07-01,1983,1,7,ABATE12_ABPEBO12,1983-07-01T00:00:00-03:00,163.165
1983-08-01,1983,1,8,ABATE12_ABPEBO12,1983-08-01T00:00:00-03:00,150.337
1983-09-01,1983,1,9,ABATE12_ABPEBO12,1983-09-01T00:00:00-03:00,109.097
1983-10-01,1983,1,10,ABATE12_ABPEBO12,1983-10-01T00:00:00-03:00,105.458
1983-11-01,1983,1,11,ABATE12_ABPEBO12,1983-11-01T00:00:00-03:00,112.935
1983-12-01,1983,1,12,ABATE12_ABPEBO12,1983-12-01T00:00:00-02:00,125.335
1984-01-01,1984,1,1,ABATE12_ABPEBO12,1984-01-01T00:00:00-02:00,110.811
1984-02-01,1984,1,2,ABATE12_ABPEBO12,1984-02-01T00:00:00-02:00,116.483
1984-03-01,1984,1,3,ABATE12_ABPEBO12,1984-03-01T00:00:00-03:00,135.023
1984-04-01,1984,1,4,ABATE12_ABPEBO12,1984-04-01T00:00:00-03:00,136.172
1984-05-01,1984,1,5,ABATE12_ABPEBO12,1984-05-01T00:00:00-03:00,153.512
1984-06-01,1984,1,6,ABATE12_ABPEBO12,1984-06-01T00:00:00-03:00,153.599
1984-07-01,1984,1,7,ABATE12_ABPEBO12,1984-07-01T00:00:00-03:00,136.56
1984-08-01,1984,1,8,ABATE12_ABPEBO12,1984-08-01T00:00:00-03:00,116.017
1984-09-01,1984,1,9,ABATE12_ABPEBO12,1984-09-01T00:00:00-03:00,86.815
1984-10-01,1984,1,10,ABATE12_ABPEBO12,1984-10-01T00:00:00-03:00,100.428
1984-11-01,1984,1,11,ABATE12_ABPEBO12,1984-11-01T00:00:00-03:00,115.875
1984-12-01,1984,1,12,ABATE12_ABPEBO12,1984-12-01T00:00:00-02:00,111.705
1985-01-01,1985,1,1,ABATE12_ABPEBO12,1985-01-01T00:00:00-02:00,123.739
1985-02-01,1985,1,2,ABATE12_ABPEBO12,1985-02-01T00:00:00-02:00,116.204
1985-03-01,1985,1,3,ABATE12_ABPEBO12,1985-03-01T00:00:00-03:00,137.219
1985-04-01,1985,1,4,ABATE12_ABPEBO12,1985-04-01T00:00:00-03:00,157.984
1985-05-01,1985,1,5,ABATE12_ABPEBO12,1985-05-01T00:00:00-03:00,184.788
1985-06-01,1985,1,6,ABATE12_ABPEBO12,1985-06-01T00:00:00-03:00,161.609
1985-07-01,1985,1,7,ABATE12_ABPEBO12,1985-07-01T00:00:00-03:00,156.342
1985-08-01,1985,1,8,ABATE12_ABPEBO12,1985-08-01T00:00:00-03:00,127.739
1985-09-01,1985,1,9,ABATE12_ABPEBO12,1985-09-01T00:00:00-03:00,122.895
1985-10-01,1985,1,10,ABATE12_ABPEBO12,1985-10-01T00:00:00-03:00,129.276
1985-11-01,1985,1,11,ABATE12_ABPEBO12,1985-11-01T00:00:00-03:00,106.32
1985-12-01,1985,1,12,ABATE12_ABPEBO12,1985-12-01T00:00:00-02:00,117.736
1986-01-01,1986,1,1,ABATE12_ABPEBO12,1986-01-01T00:00:00-02:00,123.285
1986-02-01,1986,1,2,ABATE12_ABPEBO12,1986-02-01T00:00:00-02:00,118.596
1986-03-01,1986,1,3,ABATE12_ABPEBO12,1986-03-01T00:00:00-03:00,150.94
1986-04-01,1986,1,4,ABATE12_ABPEBO12,1986-04-01T00:00:00-03:00,202.781
1986-05-01,1986,1,5,ABATE12_ABPEBO12,1986-05-01T00:00:00-03:00,188.805
1986-06-01,1986,1,6,ABATE12_ABPEBO12,1986-06-01T00:00:00-03:00,162.726
1986-07-01,1986,1,7,ABATE12_ABPEBO12,1986-07-01T00:00:00-03:00,108.733
1986-08-01,1986,1,8,ABATE12_ABPEBO12,1986-08-01T00:00:00-03:00,89.739
1986-09-01,1986,1,9,ABATE12_ABPEBO12,1986-09-01T00:00:00-03:00,49.512
1986-10-01,1986,1,10,ABATE12_ABPEBO12,1986-10-01T00:00:00-03:00,121.324
1986-11-01,1986,1,11,ABATE12_ABPEBO12,1986-11-01T00:00:00-03:00,94.968
1986-12-01,1986,1,12,ABATE12_ABPEBO12,1986-12-01T00:00:00-02:00,102.744
1987-01-01,1987,1,1,ABATE12_ABPEBO12,1987-01-01T00:00:00-02:00,117.441
1987-02-01,1987,1,2,ABATE12_ABPEBO12,1987-02-01T00:00:00-02:00,140.48
1987-03-01,1987,1,3,ABATE12_ABPEBO12,1987-03-01T00:00:00-03:00,180.786
1987-04-01,1987,1,4,ABATE12_ABPEBO12,1987-04-01T00:00:00-03:00,159.794
1987-05-01,1987,1,5,ABATE12_ABPEBO12,1987-05-01T00:00:00-03:00,160.448
1987-06-01,1987,1,6,ABATE12_ABPEBO12,1987-06-01T00:00:00-03:00,158.37
1987-07-01,1987,1,7,ABATE12_ABPEBO12,1987-07-01T00:00:00-03:00,141.544
1987-08-01,1987,1,8,ABATE12_ABPEBO12,1987-08-01T00:00:00-03:00,136.849
1987-09-01,1987,1,9,ABATE12_ABPEBO12,1987-09-01T00:00:00-03:00,137.441
1987-10-01,1987,1,10,ABATE12_ABPEBO12,1987-10-01T00:00:00-03:00,126.906
1987-11-01,1987,1,11,ABATE12_ABPEBO12,1987-11-01T00:00:00-03:00,113.087
1987-12-01,1987,1,12,ABATE12_ABPEBO12,1987-12-01T00:00:00-02:00,135.43
1988-01-01,1988,1,1,ABATE12_ABPEBO12,1988-01-01T00:00:00-02:00,147.976
1988-02-01,1988,1,2,ABATE12_ABPEBO12,1988-02-01T00:00:00-02:00,149.758
1988-03-01,1988,1,3,ABATE12_ABPEBO12,1988-03-01T00:00:00-03:00,154.104
1988-04-01,1988,1,4,ABATE12_ABPEBO12,1988-04-01T00:00:00-03:00,163.22
1988-05-01,1988,1,5,ABATE12_ABPEBO12,1988-05-01T00:00:00-03:00,185.347
1988-06-01,1988,1,6,ABATE12_ABPEBO12,1988-06-01T00:00:00-03:00,166.312
1988-07-01,1988,1,7,ABATE12_ABPEBO12,1988-07-01T00:00:00-03:00,153.414
1988-08-01,1988,1,8,ABATE12_ABPEBO12,1988-08-01T00:00:00-03:00,152.254
1988-09-01,1988,1,9,ABATE12_ABPEBO12,1988-09-01T00:00:00-03:00,128.236
1988-10-01,1988,1,10,ABATE12_ABPEBO12,1988-10-01T00:00:00-03:00,120.048
1988-11-01,1988,1,11,ABATE12_ABPEBO12,1988-11-01T00:00:00-03:00,124.542
1988-12-01,1988,1,12,ABATE12_ABPEBO12,1988-12-01T00:00:00-02:00,140.53
1989-01-01,1989,1,1,ABATE12_ABPEBO12,1989-01-01T00:00:00-02:00,145.146
1989-02-01,1989,1,2,ABATE12_ABPEBO12,1989-02-01T00:00:00-02:00,154.213
1989-03-01,1989,1,3,ABATE12_ABPEBO12,1989-03-01T00:00:00-03:00,157.598
1989-04-01,1989,1,4,ABATE12_ABPEBO12,1989-04-01T00:00:00-03:00,155.564
1989-05-01,1989,1,5,ABATE12_ABPEBO12,1989-05-01T00:00:00-03:00,181.496
1989-06-01,1989,1,6,ABATE12_ABPEBO12,1989-06-01T00:00:00-03:00,182.113
1989-07-01,1989,1,7,ABATE12_ABPEBO12,1989-07-01T00:00:00-03:00,161.631
1989-08-01,1989,1,8,ABATE12_ABPEBO12,1989-08-01T00:00:00-03:00,133.75
1989-09-01,1989,1,9,ABATE12_ABPEBO12,1989-09-01T00:00:00-03:00,148.825
1989-10-01,1989,1,10,ABATE12_ABPEBO12,1989-10-01T00:00:00-03:00,146.96
1989-11-01,1989,1,11,ABATE12_ABPEBO12,1989-11-01T00:00:00-03:00,151.662
1989-12-01,1989,1,12,ABATE12_ABPEBO12,1989-12-01T00:00:00-02:00,158.757
1990-01-01,1990,1,1,ABATE12_ABPEBO12,1990-01-01T00:00:00-02:00,149.986
1990-02-01,1990,1,2,ABATE12_ABPEBO12,1990-02-01T00:00:00-02:00,131.81
1990-03-01,1990,1,3,ABATE12_ABPEBO12,1990-03-01T00:00:00-03:00,166.087
1990-04-01,1990,1,4,ABATE12_ABPEBO12,1990-04-01T00:00:00-03:00,184.511
1990-05-01,1990,1,5,ABATE12_ABPEBO12,1990-05-01T00:00:00-03:00,208.52
1990-06-01,1990,1,6,ABATE12_ABPEBO12,1990-06-01T00:00:00-03:00,205.141
1990-07-01,1990,1,7,ABATE12_ABPEBO12,1990-07-01T00:00:00-03:00,184.157
1990-08-01,1990,1,8,ABATE12_ABPEBO12,1990-08-01T00:00:00-03:00,179.462
1990-09-01,1990,1,9,ABATE12_ABPEBO12,1990-09-01T00:00:00-03:00,147.507
1990-10-01,1990,1,10,ABATE12_ABPEBO12,1990-10-01T00:00:00-03:00,158.467
1990-11-01,1990,1,11,ABATE12_ABPEBO12,1990-11-01T00:00:00-03:00,171.044
1990-12-01,1990,1,12,ABATE12_ABPEBO12,1990-12-01T00:00:00-02:00,179.709
1991-01-01,1991,1,1,ABATE12_ABPEBO12,1991-01-01T00:00:00-02:00,173.497
1991-02-01,1991,1,2,ABATE12_ABPEBO12,1991-02-01T00:00:00-02:00,147.186
1991-03-01,1991,1,3,ABATE12_ABPEBO12,1991-03-01T00:00:00-03:00,168.146
1991-04-01,1991,1,4,ABATE12_ABPEBO12,1991-04-01T00:00:00-03:00,199.454
1991-05-01,1991,1,5,ABATE12_ABPEBO12,1991-05-01T00:00:00-03:00,213.731
1991-06-01,1991,1,6,ABATE12_ABPEBO12,1991-06-01T00:00:00-03:00,201.308
1991-07-01,1991,1,7,ABATE12_ABPEBO12,1991-07-01T00:00:00-03:00,194.09
1991-08-01,1991,1,8,ABATE12_ABPEBO12,1991-08-01T00:00:00-03:00,170.738
1991-09-01,1991,1,9,ABATE12_ABPEBO12,1991-09-01T00:00:00-03:00,156.804
1991-10-01,1991,1,10,ABATE12_ABPEBO12,1991-10-01T00:00:00-03:00,163.821
1991-11-01,1991,1,11,ABATE12_ABPEBO12,1991-11-01T00:00:00-03:00,157.845
1991-12-01,1991,1,12,ABATE12_ABPEBO12,1991-12-01T00:00:00-02:00,167.488
1992-01-01,1992,1,1,ABATE12_ABPEBO12,1992-01-01T00:00:00-02:00,161.652
1992-02-01,1992,1,2,ABATE12_ABPEBO12,1992-02-01T00:00:00-02:00,165.749
1992-03-01,1992,1,3,ABATE12_ABPEBO12,1992-03-01T00:00:00-03:00,184.42
1992-04-01,1992,1,4,ABATE12_ABPEBO12,1992-04-01T00:00:00-03:00,184.646
1992-05-01,1992,1,5,ABATE12_ABPEBO12,1992-05-01T00:00:00-03:00,196.392
1992-06-01,1992,1,6,ABATE12_ABPEBO12,1992-06-01T00:00:00-03:00,214.618
1992-07-01,1992,1,7,ABATE12_ABPEBO12,1992-07-01T00:00:00-03:00,209.268
1992-08-01,1992,1,8,ABATE12_ABPEBO12,1992-08-01T00:00:00-03:00,177.18
1992-09-01,1992,1,9,ABATE12_ABPEBO12,1992-09-01T00:00:00-03:00,169.889
1992-10-01,1992,1,10,ABATE12_ABPEBO12,1992-10-01T00:00:00-03:00,171.57
1992-11-01,1992,1,11,ABATE12_ABPEBO12,1992-11-01T00:00:00-03:00,180.653
1992-12-01,1992,1,12,ABATE12_ABPEBO12,1992-12-01T00:00:00-02:00,182.118
1993-01-01,1993,1,1,ABATE12_ABPEBO12,1993-01-01T00:00:00-02:00,166.192
1993-02-01,1993,1,2,ABATE12_ABPEBO12,1993-02-01T00:00:00-02:00,161.656
1993-03-01,1993,1,3,ABATE12_ABPEBO12,1993-03-01T00:00:00-03:00,204.354
1993-04-01,1993,1,4,ABATE12_ABPEBO12,1993-04-01T00:00:00-03:00,180.477
1993-05-01,1993,1,5,ABATE12_ABPEBO12,1993-05-01T00:00:00-03:00,204.101
1993-06-01,1993,1,6,ABATE12_ABPEBO12,1993-06-01T00:00:00-03:00,217.354
1993-07-01,1993,1,7,ABATE12_ABPEBO12,1993-07-01T00:00:00-03:00,208.86
1993-08-01,1993,1,8,ABATE12_ABPEBO12,1993-08-01T00:00:00-03:00,175.865
1993-09-01,1993,1,9,ABATE12_ABPEBO12,1993-09-01T00:00:00-03:00,181.033
1993-10-01,1993,1,10,ABATE12_ABPEBO12,1993-10-01T00:00:00-03:00,176.237
1993-11-01,1993,1,11,ABATE12_ABPEBO12,1993-11-01T00:00:00-03:00,177.314
1993-12-01,1993,1,12,ABATE12_ABPEBO12,1993-12-01T00:00:00-02:00,194.28
1994-01-01,1994,1,1,ABATE12_ABPEBO12,1994-01-01T00:00:00-02:00,177.163
1994-02-01,1994,1,2,ABATE12_ABPEBO12,1994-02-01T00:00:00-02:00,172.618
1994-03-01,1994,1,3,ABATE12_ABPEBO12,1994-03-01T00:00:00-03:00,191.043
1994-04-01,1994,1,4,ABATE12_ABPEBO12,1994-04-01T00:00:00-03:00,193.36
1994-05-01,1994,1,5,ABATE12_ABPEBO12,1994-05-01T00:00:00-03:00,208.27
1994-06-01,1994,1,6,ABATE12_ABPEBO12,1994-06-01T00:00:00-03:00,209.31
1994-07-01,1994,1,7,ABATE12_ABPEBO12,1994-07-01T00:00:00-03:00,214.395
1994-08-01,1994,1,8,ABATE12_ABPEBO12,1994-08-01T00:00:00-03:00,226.463
1994-09-01,1994,1,9,ABATE12_ABPEBO12,1994-09-01T00:00:00-03:00,226.464
1994-10-01,1994,1,10,ABATE12_ABPEBO12,1994-10-01T00:00:00-03:00,211.092
1994-11-01,1994,1,11,ABATE12_ABPEBO12,1994-11-01T00:00:00-03:00,206.749
1994-12-01,1994,1,12,ABATE12_ABPEBO12,1994-12-01T00:00:00-02:00,239.838
1995-01-01,1995,1,1,ABATE12_ABPEBO12,1995-01-01T00:00:00-02:00,219.402
1995-02-01,1995,1,2,ABATE12_ABPEBO12,1995-02-01T00:00:00-02:00,200.872
1995-03-01,1995,1,3,ABATE12_ABPEBO12,1995-03-01T00:00:00-03:00,241.442
1995-04-01,1995,1,4,ABATE12_ABPEBO12,1995-04-01T00:00:00-03:00,204.257
1995-05-01,1995,1,5,ABATE12_ABPEBO12,1995-05-01T00:00:00-03:00,224.367
1995-06-01,1995,1,6,ABATE12_ABPEBO12,1995-06-01T00:00:00-03:00,225.63
1995-07-01,1995,1,7,ABATE12_ABPEBO12,1995-07-01T00:00:00-03:00,215.472
1995-08-01,1995,1,8,ABATE12_ABPEBO12,1995-08-01T00:00:00-03:00,219.996
1995-09-01,1995,1,9,ABATE12_ABPEBO12,1995-09-01T00:00:00-03:00,220.964
1995-10-01,1995,1,10,ABATE12_ABPEBO12,1995-10-01T00:00:00-03:00,223.018
1995-11-01,1995,1,11,ABATE12_ABPEBO12,1995-11-01T00:00:00-03:00,223.978
1995-12-01,1995,1,12,ABATE12_ABPEBO12,1995-12-01T00:00:00-02:00,237.398
1996-01-01,1996,1,1,ABATE12_ABPEBO12,1996-01-01T00:00:00-02:00,238.278
1996-02-01,1996,1,2,ABATE12_ABPEBO12,1996-02-01T00:00:00-02:00,231.147
1996-03-01,1996,1,3,ABATE12_ABPEBO12,1996-03-01T00:00:00-03:00,238.319
1996-04-01,1996,1,4,ABATE12_ABPEBO12,1996-04-01T00:00:00-03:00,229.961
1996-05-01,1996,1,5,ABATE12_ABPEBO12,1996-05-01T00:00:00-03:00,225.708
1996-06-01,1996,1,6,ABATE12_ABPEBO12,1996-06-01T00:00:00-03:00,209.402
1996-07-01,1996,1,7,ABATE12_ABPEBO12,1996-07-01T00:00:00-03:00,222.097
1996-08-01,1996,1,8,ABATE12_ABPEBO12,1996-08-01T00:00:00-03:00,226.422
1996-09-01,1996,1,9,ABATE12_ABPEBO12,1996-09-01T00:00:00-03:00,221.374
1996-10-01,1996,1,10,ABATE12_ABPEBO12,1996-10-01T00:00:00-03:00,236.81
1996-11-01,1996,1,11,ABATE12_ABPEBO12,1996-11-01T00:00:00-03:00,223.398
1996-12-01,1996,1,12,ABATE12_ABPEBO12,1996-12-01T00:00:00-02:00,236.045
1997-01-01,1997,1,1,ABATE12_ABPEBO12,1997-01-01T00:00:00-02:00,150.850802
1997-02-01,1997,1,2,ABATE12_ABPEBO12,1997-02-01T00:00:00-02:00,135.069342
1997-03-01,1997,1,3,ABATE12_ABPEBO12,1997-03-01T00:00:00-03:00,141.203584
1997-04-01,1997,1,4,ABATE12_ABPEBO12,1997-04-01T00:00:00-03:00,163.878866
1997-05-01,1997,1,5,ABATE12_ABPEBO12,1997-05-01T00:00:00-03:00,162.749133
1997-06-01,1997,1,6,ABATE12_ABPEBO12,1997-06-01T00:00:00-03:00,161.426818
1997-07-01,1997,1,7,ABATE12_ABPEBO12,1997-07-01T00:00:00-03:00,167.145261
1997-08-01,1997,1,8,ABATE12_ABPEBO12,1997-08-01T00:00:00-03:00,171.175272
1997-09-01,1997,1,9,ABATE12_ABPEBO12,1997-09-01T00:00:00-03:00,176.584059
1997-10-01,1997,1,10,ABATE12_ABPEBO12,1997-10-01T00:00:00-03:00,177.200461
1997-11-01,1997,1,11,ABATE12_ABPEBO12,1997-11-01T00:00:00-03:00,161.414269
1997-12-01,1997,1,12,ABATE12_ABPEBO12,1997-12-01T00:00:00-02:00,180.943431
1998-01-01,1998,1,1,ABATE12_ABPEBO12,1998-01-01T00:00:00-02:00,166.142435
1998-02-01,1998,1,2,ABATE12_ABPEBO12,1998-02-01T00:00:00-02:00,157.126185
1998-03-01,1998,1,3,ABATE12_ABPEBO12,1998-03-01T00:00:00-03:00,181.428216
1998-04-01,1998,1,4,ABATE12_ABPEBO12,1998-04-01T00:00:00-03:00,177.530049
1998-05-01,1998,1,5,ABATE12_ABPEBO12,1998-05-01T00:00:00-03:00,181.838109
1998-06-01,1998,1,6,ABATE12_ABPEBO12,1998-06-01T00:00:00-03:00,182.49389
1998-07-01,1998,1,7,ABATE12_ABPEBO12,1998-07-01T00:00:00-03:00,194.082996
