DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
2000-04-01,2000,1,4,ANBIMA12_TJTLN312,2000-04-01T00:00:00-03:00,18.9751777777778
2000-05-01,2000,1,5,ANBIMA12_TJTLN312,2000-05-01T00:00:00-03:00,19.2819272727273
2000-06-01,2000,1,6,ANBIMA12_TJTLN312,2000-06-01T00:00:00-03:00,18.2511047619048
2000-07-01,2000,1,7,ANBIMA12_TJTLN312,2000-07-01T00:00:00-03:00,17.1845904761905
2000-08-01,2000,1,8,ANBIMA12_TJTLN312,2000-08-01T00:00:00-03:00,16.5447565217391
2000-09-01,2000,1,9,ANBIMA12_TJTLN312,2000-09-01T00:00:00-03:00,16.660145
2000-10-01,2000,1,10,ANBIMA12_TJTLN312,2000-10-01T00:00:00-03:00,16.7919619047619
2000-11-01,2000,1,11,ANBIMA12_TJTLN312,2000-11-01T00:00:00-03:00,17.218985
2000-12-01,2000,1,12,ANBIMA12_TJTLN312,2000-12-01T00:00:00-02:00,16.452665
2001-01-01,2001,1,1,ANBIMA12_TJTLN312,2001-01-01T00:00:00-02:00,15.3814136363636
2001-02-01,2001,1,2,ANBIMA12_TJTLN312,2001-02-01T00:00:00-02:00,15.2682666666667
2001-03-01,2001,1,3,ANBIMA12_TJTLN312,2001-03-01T00:00:00-03:00,17.0597409090909
2001-04-01,2001,1,4,ANBIMA12_TJTLN312,2001-04-01T00:00:00-03:00,19.3636
2001-05-01,2001,1,5,ANBIMA12_TJTLN312,2001-05-01T00:00:00-03:00,19.2201636363636
2001-06-01,2001,1,6,ANBIMA12_TJTLN312,2001-06-01T00:00:00-03:00,19.379655
2001-07-01,2001,1,7,ANBIMA12_TJTLN312,2001-07-01T00:00:00-03:00,23.8540136363636
2001-08-01,2001,1,8,ANBIMA12_TJTLN312,2001-08-01T00:00:00-03:00,22.160147826087
2001-09-01,2001,1,9,ANBIMA12_TJTLN312,2001-09-01T00:00:00-03:00,21.7863105263158
2001-10-01,2001,1,10,ANBIMA12_TJTLN312,2001-10-01T00:00:00-03:00,22.0111454545455
2001-11-01,2001,1,11,ANBIMA12_TJTLN312,2001-11-01T00:00:00-03:00,19.843325
2001-12-01,2001,1,12,ANBIMA12_TJTLN312,2001-12-01T00:00:00-02:00,19.706925
2002-01-01,2002,1,1,ANBIMA12_TJTLN312,2002-01-01T00:00:00-02:00,19.1598454545455
2002-02-01,2002,1,2,ANBIMA12_TJTLN312,2002-02-01T00:00:00-02:00,19.0184777777778
2002-03-01,2002,1,3,ANBIMA12_TJTLN312,2002-03-01T00:00:00-03:00,18.54345
2002-04-01,2002,1,4,ANBIMA12_TJTLN312,2002-04-01T00:00:00-03:00,18.5883454545455
2002-05-01,2002,1,5,ANBIMA12_TJTLN312,2002-05-01T00:00:00-03:00,18.5078333333333
2002-06-01,2002,1,6,ANBIMA12_TJTLN312,2002-06-01T00:00:00-03:00,19.99749
2002-07-01,2002,1,7,ANBIMA12_TJTLN312,2002-07-01T00:00:00-03:00,20.5210782608696
2002-08-01,2002,1,8,ANBIMA12_TJTLN312,2002-08-01T00:00:00-03:00,21.2375636363636
2002-09-01,2002,1,9,ANBIMA12_TJTLN312,2002-09-01T00:00:00-03:00,20.9262142857143
2002-10-01,2002,1,10,ANBIMA12_TJTLN312,2002-10-01T00:00:00-03:00,24.200652173913
2002-11-01,2002,1,11,ANBIMA12_TJTLN312,2002-11-01T00:00:00-03:00,25.568735
