DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% PIB))
1991-12-01,1991,1,12,BM12_NFGFJNYS12,1991-12-01T00:00:00-02:00,7.23
1992-01-01,1992,1,1,BM12_NFGFJNYS12,1992-01-01T00:00:00-02:00,7.58
1992-02-01,1992,1,2,BM12_NFGFJNYS12,1992-02-01T00:00:00-02:00,8.33
1992-03-01,1992,1,3,BM12_NFGFJNYS12,1992-03-01T00:00:00-03:00,9.27
1992-04-01,1992,1,4,BM12_NFGFJNYS12,1992-04-01T00:00:00-03:00,9.67
1992-05-01,1992,1,5,BM12_NFGFJNYS12,1992-05-01T00:00:00-03:00,10.26
1992-06-01,1992,1,6,BM12_NFGFJNYS12,1992-06-01T00:00:00-03:00,10.83
1992-07-01,1992,1,7,BM12_NFGFJNYS12,1992-07-01T00:00:00-03:00,11.84
1992-08-01,1992,1,8,BM12_NFGFJNYS12,1992-08-01T00:00:00-03:00,12.77
1992-09-01,1992,1,9,BM12_NFGFJNYS12,1992-09-01T00:00:00-03:00,13.74
1992-10-01,1992,1,10,BM12_NFGFJNYS12,1992-10-01T00:00:00-03:00,14.52
1992-11-01,1992,1,11,BM12_NFGFJNYS12,1992-11-01T00:00:00-03:00,15.38
1992-12-01,1992,1,12,BM12_NFGFJNYS12,1992-12-01T00:00:00-02:00,16.06
1993-01-01,1993,1,1,BM12_NFGFJNYS12,1993-01-01T00:00:00-02:00,16.78
1993-02-01,1993,1,2,BM12_NFGFJNYS12,1993-02-01T00:00:00-02:00,17.69
1993-03-01,1993,1,3,BM12_NFGFJNYS12,1993-03-01T00:00:00-03:00,18.14
1993-04-01,1993,1,4,BM12_NFGFJNYS12,1993-04-01T00:00:00-03:00,18.15
1993-05-01,1993,1,5,BM12_NFGFJNYS12,1993-05-01T00:00:00-03:00,17.96
1993-06-01,1993,1,6,BM12_NFGFJNYS12,1993-06-01T00:00:00-03:00,18.46
1993-07-01,1993,1,7,BM12_NFGFJNYS12,1993-07-01T00:00:00-03:00,18.52
1993-08-01,1993,1,8,BM12_NFGFJNYS12,1993-08-01T00:00:00-03:00,18.2
1993-09-01,1993,1,9,BM12_NFGFJNYS12,1993-09-01T00:00:00-03:00,17.53
1993-10-01,1993,1,10,BM12_NFGFJNYS12,1993-10-01T00:00:00-03:00,17.49
1993-11-01,1993,1,11,BM12_NFGFJNYS12,1993-11-01T00:00:00-03:00,18.05
1993-12-01,1993,1,12,BM12_NFGFJNYS12,1993-12-01T00:00:00-02:00,19.58
1994-01-01,1994,1,1,BM12_NFGFJNYS12,1994-01-01T00:00:00-02:00,20.67
1994-02-01,1994,1,2,BM12_NFGFJNYS12,1994-02-01T00:00:00-02:00,21.99
1994-03-01,1994,1,3,BM12_NFGFJNYS12,1994-03-01T00:00:00-03:00,23.88
1994-04-01,1994,1,4,BM12_NFGFJNYS12,1994-04-01T00:00:00-03:00,26.43
1994-05-01,1994,1,5,BM12_NFGFJNYS12,1994-05-01T00:00:00-03:00,28.55
1994-06-01,1994,1,6,BM12_NFGFJNYS12,1994-06-01T00:00:00-03:00,31.59
1994-07-01,1994,1,7,BM12_NFGFJNYS12,1994-07-01T00:00:00-03:00,24.62
1994-08-01,1994,1,8,BM12_NFGFJNYS12,1994-08-01T00:00:00-03:00,19.57
1994-09-01,1994,1,9,BM12_NFGFJNYS12,1994-09-01T00:00:00-03:00,16.29
1994-10-01,1994,1,10,BM12_NFGFJNYS12,1994-10-01T00:00:00-03:00,14.26
1994-11-01,1994,1,11,BM12_NFGFJNYS12,1994-11-01T00:00:00-03:00,12.43
1994-12-01,1994,1,12,BM12_NFGFJNYS12,1994-12-01T00:00:00-02:00,11.11
1995-01-01,1995,1,1,BM12_NFGFJNYS12,1995-01-01T00:00:00-02:00,9.91
1995-02-01,1995,1,2,BM12_NFGFJNYS12,1995-02-01T00:00:00-02:00,8.79
1995-03-01,1995,1,3,BM12_NFGFJNYS12,1995-03-01T00:00:00-03:00,7.61
1995-04-01,1995,1,4,BM12_NFGFJNYS12,1995-04-01T00:00:00-03:00,6.48
1995-05-01,1995,1,5,BM12_NFGFJNYS12,1995-05-01T00:00:00-03:00,5.14
1995-06-01,1995,1,6,BM12_NFGFJNYS12,1995-06-01T00:00:00-03:00,3.08
1995-07-01,1995,1,7,BM12_NFGFJNYS12,1995-07-01T00:00:00-03:00,2.71
1995-08-01,1995,1,8,BM12_NFGFJNYS12,1995-08-01T00:00:00-03:00,2.64
1995-09-01,1995,1,9,BM12_NFGFJNYS12,1995-09-01T00:00:00-03:00,2.67
1995-10-01,1995,1,10,BM12_NFGFJNYS12,1995-10-01T00:00:00-03:00,2.57
1995-11-01,1995,1,11,BM12_NFGFJNYS12,1995-11-01T00:00:00-03:00,2.56
1995-12-01,1995,1,12,BM12_NFGFJNYS12,1995-12-01T00:00:00-02:00,2.54
1996-01-01,1996,1,1,BM12_NFGFJNYS12,1996-01-01T00:00:00-02:00,2.58
1996-02-01,1996,1,2,BM12_NFGFJNYS12,1996-02-01T00:00:00-02:00,2.65
1996-03-01,1996,1,3,BM12_NFGFJNYS12,1996-03-01T00:00:00-03:00,2.72
1996-04-01,1996,1,4,BM12_NFGFJNYS12,1996-04-01T00:00:00-03:00,2.73
1996-05-01,1996,1,5,BM12_NFGFJNYS12,1996-05-01T00:00:00-03:00,2.7
1996-06-01,1996,1,6,BM12_NFGFJNYS12,1996-06-01T00:00:00-03:00,2.72
1996-07-01,1996,1,7,BM12_NFGFJNYS12,1996-07-01T00:00:00-03:00,2.71
1996-08-01,1996,1,8,BM12_NFGFJNYS12,1996-08-01T00:00:00-03:00,2.68
1996-09-01,1996,1,9,BM12_NFGFJNYS12,1996-09-01T00:00:00-03:00,2.66
1996-10-01,1996,1,10,BM12_NFGFJNYS12,1996-10-01T00:00:00-03:00,2.63
1996-11-01,1996,1,11,BM12_NFGFJNYS12,1996-11-01T00:00:00-03:00,2.6
1996-12-01,1996,1,12,BM12_NFGFJNYS12,1996-12-01T00:00:00-02:00,2.58
1997-01-01,1997,1,1,BM12_NFGFJNYS12,1997-01-01T00:00:00-02:00,2.51
1997-02-01,1997,1,2,BM12_NFGFJNYS12,1997-02-01T00:00:00-02:00,2.45
1997-03-01,1997,1,3,BM12_NFGFJNYS12,1997-03-01T00:00:00-03:00,2.41
1997-04-01,1997,1,4,BM12_NFGFJNYS12,1997-04-01T00:00:00-03:00,2.35
1997-05-01,1997,1,5,BM12_NFGFJNYS12,1997-05-01T00:00:00-03:00,2.32
1997-06-01,1997,1,6,BM12_NFGFJNYS12,1997-06-01T00:00:00-03:00,2.26
1997-07-01,1997,1,7,BM12_NFGFJNYS12,1997-07-01T00:00:00-03:00,2.21
1997-08-01,1997,1,8,BM12_NFGFJNYS12,1997-08-01T00:00:00-03:00,2.16
1997-09-01,1997,1,9,BM12_NFGFJNYS12,1997-09-01T00:00:00-03:00,2.08
1997-10-01,1997,1,10,BM12_NFGFJNYS12,1997-10-01T00:00:00-03:00,2.0
1997-11-01,1997,1,11,BM12_NFGFJNYS12,1997-11-01T00:00:00-03:00,2.01
1997-12-01,1997,1,12,BM12_NFGFJNYS12,1997-12-01T00:00:00-02:00,1.99
1998-01-01,1998,1,1,BM12_NFGFJNYS12,1998-01-01T00:00:00-02:00,2.17
1998-02-01,1998,1,2,BM12_NFGFJNYS12,1998-02-01T00:00:00-02:00,2.35
1998-03-01,1998,1,3,BM12_NFGFJNYS12,1998-03-01T00:00:00-03:00,2.5
1998-04-01,1998,1,4,BM12_NFGFJNYS12,1998-04-01T00:00:00-03:00,2.74
1998-05-01,1998,1,5,BM12_NFGFJNYS12,1998-05-01T00:00:00-03:00,2.92
1998-06-01,1998,1,6,BM12_NFGFJNYS12,1998-06-01T00:00:00-03:00,3.16
1998-07-01,1998,1,7,BM12_NFGFJNYS12,1998-07-01T00:00:00-03:00,3.34
1998-08-01,1998,1,8,BM12_NFGFJNYS12,1998-08-01T00:00:00-03:00,3.54
1998-09-01,1998,1,9,BM12_NFGFJNYS12,1998-09-01T00:00:00-03:00,3.9
