DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Cabeça)
1980-03-01,1980,1,3,ABATE12_ABQUBO12,1980-03-01T00:00:00-03:00,740.481
1980-04-01,1980,1,4,ABATE12_ABQUBO12,1980-04-01T00:00:00-03:00,767.43
1980-05-01,1980,1,5,ABATE12_ABQUBO12,1980-05-01T00:00:00-03:00,896.127
1980-06-01,1980,1,6,ABATE12_ABQUBO12,1980-06-01T00:00:00-03:00,735.056
1980-07-01,1980,1,7,ABATE12_ABQUBO12,1980-07-01T00:00:00-03:00,651.581
1980-08-01,1980,1,8,ABATE12_ABQUBO12,1980-08-01T00:00:00-03:00,527.186
1980-09-01,1980,1,9,ABATE12_ABQUBO12,1980-09-01T00:00:00-03:00,466.35
1980-10-01,1980,1,10,ABATE12_ABQUBO12,1980-10-01T00:00:00-03:00,406.862
1980-11-01,1980,1,11,ABATE12_ABQUBO12,1980-11-01T00:00:00-03:00,403.687
1980-12-01,1980,1,12,ABATE12_ABQUBO12,1980-12-01T00:00:00-02:00,496.481
1981-01-01,1981,1,1,ABATE12_ABQUBO12,1981-01-01T00:00:00-02:00,467.731
1981-02-01,1981,1,2,ABATE12_ABQUBO12,1981-02-01T00:00:00-02:00,530.159
1981-03-01,1981,1,3,ABATE12_ABQUBO12,1981-03-01T00:00:00-03:00,766.035
1981-04-01,1981,1,4,ABATE12_ABQUBO12,1981-04-01T00:00:00-03:00,854.605
1981-05-01,1981,1,5,ABATE12_ABQUBO12,1981-05-01T00:00:00-03:00,898.865
1981-06-01,1981,1,6,ABATE12_ABQUBO12,1981-06-01T00:00:00-03:00,687.466
1981-07-01,1981,1,7,ABATE12_ABQUBO12,1981-07-01T00:00:00-03:00,662.828
1981-08-01,1981,1,8,ABATE12_ABQUBO12,1981-08-01T00:00:00-03:00,537.674
1981-09-01,1981,1,9,ABATE12_ABQUBO12,1981-09-01T00:00:00-03:00,446.897
1981-10-01,1981,1,10,ABATE12_ABQUBO12,1981-10-01T00:00:00-03:00,437.582
1981-11-01,1981,1,11,ABATE12_ABQUBO12,1981-11-01T00:00:00-03:00,404.267
1981-12-01,1981,1,12,ABATE12_ABQUBO12,1981-12-01T00:00:00-02:00,471.88
1982-01-01,1982,1,1,ABATE12_ABQUBO12,1982-01-01T00:00:00-02:00,507.158
1982-02-01,1982,1,2,ABATE12_ABQUBO12,1982-02-01T00:00:00-02:00,505.799
1982-03-01,1982,1,3,ABATE12_ABQUBO12,1982-03-01T00:00:00-03:00,681.668
1982-04-01,1982,1,4,ABATE12_ABQUBO12,1982-04-01T00:00:00-03:00,698.847
1982-05-01,1982,1,5,ABATE12_ABQUBO12,1982-05-01T00:00:00-03:00,800.238
1982-06-01,1982,1,6,ABATE12_ABQUBO12,1982-06-01T00:00:00-03:00,743.499
1982-07-01,1982,1,7,ABATE12_ABQUBO12,1982-07-01T00:00:00-03:00,659.351
1982-08-01,1982,1,8,ABATE12_ABQUBO12,1982-08-01T00:00:00-03:00,577.396
1982-09-01,1982,1,9,ABATE12_ABQUBO12,1982-09-01T00:00:00-03:00,545.58
1982-10-01,1982,1,10,ABATE12_ABQUBO12,1982-10-01T00:00:00-03:00,558.676
1982-11-01,1982,1,11,ABATE12_ABQUBO12,1982-11-01T00:00:00-03:00,620.99
1982-12-01,1982,1,12,ABATE12_ABQUBO12,1982-12-01T00:00:00-02:00,647.472
1983-01-01,1983,1,1,ABATE12_ABQUBO12,1983-01-01T00:00:00-02:00,644.622
1983-02-01,1983,1,2,ABATE12_ABQUBO12,1983-02-01T00:00:00-02:00,567.325
1983-03-01,1983,1,3,ABATE12_ABQUBO12,1983-03-01T00:00:00-03:00,640.844
1983-04-01,1983,1,4,ABATE12_ABQUBO12,1983-04-01T00:00:00-03:00,684.063
1983-05-01,1983,1,5,ABATE12_ABQUBO12,1983-05-01T00:00:00-03:00,821.692
1983-06-01,1983,1,6,ABATE12_ABQUBO12,1983-06-01T00:00:00-03:00,773.932
1983-07-01,1983,1,7,ABATE12_ABQUBO12,1983-07-01T00:00:00-03:00,729.129
1983-08-01,1983,1,8,ABATE12_ABQUBO12,1983-08-01T00:00:00-03:00,678.288
1983-09-01,1983,1,9,ABATE12_ABQUBO12,1983-09-01T00:00:00-03:00,514.333
1983-10-01,1983,1,10,ABATE12_ABQUBO12,1983-10-01T00:00:00-03:00,493.848
1983-11-01,1983,1,11,ABATE12_ABQUBO12,1983-11-01T00:00:00-03:00,515.597
1983-12-01,1983,1,12,ABATE12_ABQUBO12,1983-12-01T00:00:00-02:00,561.976
1984-01-01,1984,1,1,ABATE12_ABQUBO12,1984-01-01T00:00:00-02:00,499.83
1984-02-01,1984,1,2,ABATE12_ABQUBO12,1984-02-01T00:00:00-02:00,516.876
1984-03-01,1984,1,3,ABATE12_ABQUBO12,1984-03-01T00:00:00-03:00,584.485
1984-04-01,1984,1,4,ABATE12_ABQUBO12,1984-04-01T00:00:00-03:00,582.795
1984-05-01,1984,1,5,ABATE12_ABQUBO12,1984-05-01T00:00:00-03:00,655.113
1984-06-01,1984,1,6,ABATE12_ABQUBO12,1984-06-01T00:00:00-03:00,657.961
1984-07-01,1984,1,7,ABATE12_ABQUBO12,1984-07-01T00:00:00-03:00,598.76
1984-08-01,1984,1,8,ABATE12_ABQUBO12,1984-08-01T00:00:00-03:00,522.146
1984-09-01,1984,1,9,ABATE12_ABQUBO12,1984-09-01T00:00:00-03:00,405.356
1984-10-01,1984,1,10,ABATE12_ABQUBO12,1984-10-01T00:00:00-03:00,460.476
1984-11-01,1984,1,11,ABATE12_ABQUBO12,1984-11-01T00:00:00-03:00,513.358
1984-12-01,1984,1,12,ABATE12_ABQUBO12,1984-12-01T00:00:00-02:00,498.954
1985-01-01,1985,1,1,ABATE12_ABQUBO12,1985-01-01T00:00:00-02:00,544.535
1985-02-01,1985,1,2,ABATE12_ABQUBO12,1985-02-01T00:00:00-02:00,503.83
1985-03-01,1985,1,3,ABATE12_ABQUBO12,1985-03-01T00:00:00-03:00,588.341
1985-04-01,1985,1,4,ABATE12_ABQUBO12,1985-04-01T00:00:00-03:00,664.956
1985-05-01,1985,1,5,ABATE12_ABQUBO12,1985-05-01T00:00:00-03:00,776.108
1985-06-01,1985,1,6,ABATE12_ABQUBO12,1985-06-01T00:00:00-03:00,688.587
1985-07-01,1985,1,7,ABATE12_ABQUBO12,1985-07-01T00:00:00-03:00,673.785
1985-08-01,1985,1,8,ABATE12_ABQUBO12,1985-08-01T00:00:00-03:00,568.452
1985-09-01,1985,1,9,ABATE12_ABQUBO12,1985-09-01T00:00:00-03:00,546.548
1985-10-01,1985,1,10,ABATE12_ABQUBO12,1985-10-01T00:00:00-03:00,578.665
1985-11-01,1985,1,11,ABATE12_ABQUBO12,1985-11-01T00:00:00-03:00,482.57
1985-12-01,1985,1,12,ABATE12_ABQUBO12,1985-12-01T00:00:00-02:00,525.71
1986-01-01,1986,1,1,ABATE12_ABQUBO12,1986-01-01T00:00:00-02:00,547.976
1986-02-01,1986,1,2,ABATE12_ABQUBO12,1986-02-01T00:00:00-02:00,519.01
1986-03-01,1986,1,3,ABATE12_ABQUBO12,1986-03-01T00:00:00-03:00,638.266
1986-04-01,1986,1,4,ABATE12_ABQUBO12,1986-04-01T00:00:00-03:00,849.962
1986-05-01,1986,1,5,ABATE12_ABQUBO12,1986-05-01T00:00:00-03:00,793.069
1986-06-01,1986,1,6,ABATE12_ABQUBO12,1986-06-01T00:00:00-03:00,685.668
1986-07-01,1986,1,7,ABATE12_ABQUBO12,1986-07-01T00:00:00-03:00,467.398
1986-08-01,1986,1,8,ABATE12_ABQUBO12,1986-08-01T00:00:00-03:00,398.846
1986-09-01,1986,1,9,ABATE12_ABQUBO12,1986-09-01T00:00:00-03:00,231.587
1986-10-01,1986,1,10,ABATE12_ABQUBO12,1986-10-01T00:00:00-03:00,514.335
1986-11-01,1986,1,11,ABATE12_ABQUBO12,1986-11-01T00:00:00-03:00,401.721
1986-12-01,1986,1,12,ABATE12_ABQUBO12,1986-12-01T00:00:00-02:00,435.407
1987-01-01,1987,1,1,ABATE12_ABQUBO12,1987-01-01T00:00:00-02:00,488.68
1987-02-01,1987,1,2,ABATE12_ABQUBO12,1987-02-01T00:00:00-02:00,581.078
1987-03-01,1987,1,3,ABATE12_ABQUBO12,1987-03-01T00:00:00-03:00,738.443
1987-04-01,1987,1,4,ABATE12_ABQUBO12,1987-04-01T00:00:00-03:00,660.921
1987-05-01,1987,1,5,ABATE12_ABQUBO12,1987-05-01T00:00:00-03:00,672.844
1987-06-01,1987,1,6,ABATE12_ABQUBO12,1987-06-01T00:00:00-03:00,673.755
1987-07-01,1987,1,7,ABATE12_ABQUBO12,1987-07-01T00:00:00-03:00,616.727
1987-08-01,1987,1,8,ABATE12_ABQUBO12,1987-08-01T00:00:00-03:00,596.696
1987-09-01,1987,1,9,ABATE12_ABQUBO12,1987-09-01T00:00:00-03:00,609.943
1987-10-01,1987,1,10,ABATE12_ABQUBO12,1987-10-01T00:00:00-03:00,574.756
1987-11-01,1987,1,11,ABATE12_ABQUBO12,1987-11-01T00:00:00-03:00,514.435
1987-12-01,1987,1,12,ABATE12_ABQUBO12,1987-12-01T00:00:00-02:00,598.836
1988-01-01,1988,1,1,ABATE12_ABQUBO12,1988-01-01T00:00:00-02:00,632.078
1988-02-01,1988,1,2,ABATE12_ABQUBO12,1988-02-01T00:00:00-02:00,645.38
1988-03-01,1988,1,3,ABATE12_ABQUBO12,1988-03-01T00:00:00-03:00,659.052
1988-04-01,1988,1,4,ABATE12_ABQUBO12,1988-04-01T00:00:00-03:00,691.946
1988-05-01,1988,1,5,ABATE12_ABQUBO12,1988-05-01T00:00:00-03:00,781.602
1988-06-01,1988,1,6,ABATE12_ABQUBO12,1988-06-01T00:00:00-03:00,716.35
1988-07-01,1988,1,7,ABATE12_ABQUBO12,1988-07-01T00:00:00-03:00,680.612
1988-08-01,1988,1,8,ABATE12_ABQUBO12,1988-08-01T00:00:00-03:00,682.147
1988-09-01,1988,1,9,ABATE12_ABQUBO12,1988-09-01T00:00:00-03:00,589.141
1988-10-01,1988,1,10,ABATE12_ABQUBO12,1988-10-01T00:00:00-03:00,561.55
1988-11-01,1988,1,11,ABATE12_ABQUBO12,1988-11-01T00:00:00-03:00,570.4
1988-12-01,1988,1,12,ABATE12_ABQUBO12,1988-12-01T00:00:00-02:00,638.835
1989-01-01,1989,1,1,ABATE12_ABQUBO12,1989-01-01T00:00:00-02:00,657.181
1989-02-01,1989,1,2,ABATE12_ABQUBO12,1989-02-01T00:00:00-02:00,677.472
1989-03-01,1989,1,3,ABATE12_ABQUBO12,1989-03-01T00:00:00-03:00,692.715
1989-04-01,1989,1,4,ABATE12_ABQUBO12,1989-04-01T00:00:00-03:00,678.631
1989-05-01,1989,1,5,ABATE12_ABQUBO12,1989-05-01T00:00:00-03:00,780.765
1989-06-01,1989,1,6,ABATE12_ABQUBO12,1989-06-01T00:00:00-03:00,792.501
1989-07-01,1989,1,7,ABATE12_ABQUBO12,1989-07-01T00:00:00-03:00,713.015
1989-08-01,1989,1,8,ABATE12_ABQUBO12,1989-08-01T00:00:00-03:00,609.202
1989-09-01,1989,1,9,ABATE12_ABQUBO12,1989-09-01T00:00:00-03:00,669.736
1989-10-01,1989,1,10,ABATE12_ABQUBO12,1989-10-01T00:00:00-03:00,666.28
1989-11-01,1989,1,11,ABATE12_ABQUBO12,1989-11-01T00:00:00-03:00,683.326
1989-12-01,1989,1,12,ABATE12_ABQUBO12,1989-12-01T00:00:00-02:00,700.991
1990-01-01,1990,1,1,ABATE12_ABQUBO12,1990-01-01T00:00:00-02:00,668.018
1990-02-01,1990,1,2,ABATE12_ABQUBO12,1990-02-01T00:00:00-02:00,584.041
1990-03-01,1990,1,3,ABATE12_ABQUBO12,1990-03-01T00:00:00-03:00,704.608
1990-04-01,1990,1,4,ABATE12_ABQUBO12,1990-04-01T00:00:00-03:00,767.152
1990-05-01,1990,1,5,ABATE12_ABQUBO12,1990-05-01T00:00:00-03:00,855.458
1990-06-01,1990,1,6,ABATE12_ABQUBO12,1990-06-01T00:00:00-03:00,860.595
1990-07-01,1990,1,7,ABATE12_ABQUBO12,1990-07-01T00:00:00-03:00,781.677
1990-08-01,1990,1,8,ABATE12_ABQUBO12,1990-08-01T00:00:00-03:00,774.738
1990-09-01,1990,1,9,ABATE12_ABQUBO12,1990-09-01T00:00:00-03:00,658.514
1990-10-01,1990,1,10,ABATE12_ABQUBO12,1990-10-01T00:00:00-03:00,702.173
1990-11-01,1990,1,11,ABATE12_ABQUBO12,1990-11-01T00:00:00-03:00,744.849
1990-12-01,1990,1,12,ABATE12_ABQUBO12,1990-12-01T00:00:00-02:00,786.273
1991-01-01,1991,1,1,ABATE12_ABQUBO12,1991-01-01T00:00:00-02:00,754.545
1991-02-01,1991,1,2,ABATE12_ABQUBO12,1991-02-01T00:00:00-02:00,644.654
1991-03-01,1991,1,3,ABATE12_ABQUBO12,1991-03-01T00:00:00-03:00,719.078
1991-04-01,1991,1,4,ABATE12_ABQUBO12,1991-04-01T00:00:00-03:00,834.74
1991-05-01,1991,1,5,ABATE12_ABQUBO12,1991-05-01T00:00:00-03:00,892.497
1991-06-01,1991,1,6,ABATE12_ABQUBO12,1991-06-01T00:00:00-03:00,845.539
1991-07-01,1991,1,7,ABATE12_ABQUBO12,1991-07-01T00:00:00-03:00,837.841
1991-08-01,1991,1,8,ABATE12_ABQUBO12,1991-08-01T00:00:00-03:00,753.574
1991-09-01,1991,1,9,ABATE12_ABQUBO12,1991-09-01T00:00:00-03:00,700.191
1991-10-01,1991,1,10,ABATE12_ABQUBO12,1991-10-01T00:00:00-03:00,735.295
1991-11-01,1991,1,11,ABATE12_ABQUBO12,1991-11-01T00:00:00-03:00,697.728
1991-12-01,1991,1,12,ABATE12_ABQUBO12,1991-12-01T00:00:00-02:00,738.63
1992-01-01,1992,1,1,ABATE12_ABQUBO12,1992-01-01T00:00:00-02:00,706.739
1992-02-01,1992,1,2,ABATE12_ABQUBO12,1992-02-01T00:00:00-02:00,707.806
1992-03-01,1992,1,3,ABATE12_ABQUBO12,1992-03-01T00:00:00-03:00,779.435
1992-04-01,1992,1,4,ABATE12_ABQUBO12,1992-04-01T00:00:00-03:00,784.364
1992-05-01,1992,1,5,ABATE12_ABQUBO12,1992-05-01T00:00:00-03:00,841.563
1992-06-01,1992,1,6,ABATE12_ABQUBO12,1992-06-01T00:00:00-03:00,909.602
1992-07-01,1992,1,7,ABATE12_ABQUBO12,1992-07-01T00:00:00-03:00,904.722
1992-08-01,1992,1,8,ABATE12_ABQUBO12,1992-08-01T00:00:00-03:00,768.702
1992-09-01,1992,1,9,ABATE12_ABQUBO12,1992-09-01T00:00:00-03:00,744.926
1992-10-01,1992,1,10,ABATE12_ABQUBO12,1992-10-01T00:00:00-03:00,750.078
1992-11-01,1992,1,11,ABATE12_ABQUBO12,1992-11-01T00:00:00-03:00,776.789
1992-12-01,1992,1,12,ABATE12_ABQUBO12,1992-12-01T00:00:00-02:00,785.6
1993-01-01,1993,1,1,ABATE12_ABQUBO12,1993-01-01T00:00:00-02:00,707.823
1993-02-01,1993,1,2,ABATE12_ABQUBO12,1993-02-01T00:00:00-02:00,691.633
1993-03-01,1993,1,3,ABATE12_ABQUBO12,1993-03-01T00:00:00-03:00,860.028
1993-04-01,1993,1,4,ABATE12_ABQUBO12,1993-04-01T00:00:00-03:00,772.934
1993-05-01,1993,1,5,ABATE12_ABQUBO12,1993-05-01T00:00:00-03:00,871.132
1993-06-01,1993,1,6,ABATE12_ABQUBO12,1993-06-01T00:00:00-03:00,923.611
1993-07-01,1993,1,7,ABATE12_ABQUBO12,1993-07-01T00:00:00-03:00,907.439
1993-08-01,1993,1,8,ABATE12_ABQUBO12,1993-08-01T00:00:00-03:00,775.776
1993-09-01,1993,1,9,ABATE12_ABQUBO12,1993-09-01T00:00:00-03:00,809.405
1993-10-01,1993,1,10,ABATE12_ABQUBO12,1993-10-01T00:00:00-03:00,788.647
1993-11-01,1993,1,11,ABATE12_ABQUBO12,1993-11-01T00:00:00-03:00,776.425
1993-12-01,1993,1,12,ABATE12_ABQUBO12,1993-12-01T00:00:00-02:00,845.469
1994-01-01,1994,1,1,ABATE12_ABQUBO12,1994-01-01T00:00:00-02:00,758.116
1994-02-01,1994,1,2,ABATE12_ABQUBO12,1994-02-01T00:00:00-02:00,731.472
1994-03-01,1994,1,3,ABATE12_ABQUBO12,1994-03-01T00:00:00-03:00,812.881
1994-04-01,1994,1,4,ABATE12_ABQUBO12,1994-04-01T00:00:00-03:00,816.09
1994-05-01,1994,1,5,ABATE12_ABQUBO12,1994-05-01T00:00:00-03:00,870.28
1994-06-01,1994,1,6,ABATE12_ABQUBO12,1994-06-01T00:00:00-03:00,874.2
1994-07-01,1994,1,7,ABATE12_ABQUBO12,1994-07-01T00:00:00-03:00,900.786
1994-08-01,1994,1,8,ABATE12_ABQUBO12,1994-08-01T00:00:00-03:00,963.093
1994-09-01,1994,1,9,ABATE12_ABQUBO12,1994-09-01T00:00:00-03:00,966.118
1994-10-01,1994,1,10,ABATE12_ABQUBO12,1994-10-01T00:00:00-03:00,916.51
1994-11-01,1994,1,11,ABATE12_ABQUBO12,1994-11-01T00:00:00-03:00,890.536
1994-12-01,1994,1,12,ABATE12_ABQUBO12,1994-12-01T00:00:00-02:00,1019.5
1995-01-01,1995,1,1,ABATE12_ABQUBO12,1995-01-01T00:00:00-02:00,905.239
1995-02-01,1995,1,2,ABATE12_ABQUBO12,1995-02-01T00:00:00-02:00,821.237
1995-03-01,1995,1,3,ABATE12_ABQUBO12,1995-03-01T00:00:00-03:00,990.87
1995-04-01,1995,1,4,ABATE12_ABQUBO12,1995-04-01T00:00:00-03:00,851.012
1995-05-01,1995,1,5,ABATE12_ABQUBO12,1995-05-01T00:00:00-03:00,934.541
1995-06-01,1995,1,6,ABATE12_ABQUBO12,1995-06-01T00:00:00-03:00,934.716
1995-07-01,1995,1,7,ABATE12_ABQUBO12,1995-07-01T00:00:00-03:00,915.797
1995-08-01,1995,1,8,ABATE12_ABQUBO12,1995-08-01T00:00:00-03:00,924.203
1995-09-01,1995,1,9,ABATE12_ABQUBO12,1995-09-01T00:00:00-03:00,931.033
1995-10-01,1995,1,10,ABATE12_ABQUBO12,1995-10-01T00:00:00-03:00,946.456
1995-11-01,1995,1,11,ABATE12_ABQUBO12,1995-11-01T00:00:00-03:00,924.537
1995-12-01,1995,1,12,ABATE12_ABQUBO12,1995-12-01T00:00:00-02:00,1001.465
1996-01-01,1996,1,1,ABATE12_ABQUBO12,1996-01-01T00:00:00-02:00,993.54
1996-02-01,1996,1,2,ABATE12_ABQUBO12,1996-02-01T00:00:00-02:00,957.882
1996-03-01,1996,1,3,ABATE12_ABQUBO12,1996-03-01T00:00:00-03:00,984.034
1996-04-01,1996,1,4,ABATE12_ABQUBO12,1996-04-01T00:00:00-03:00,950.466
1996-05-01,1996,1,5,ABATE12_ABQUBO12,1996-05-01T00:00:00-03:00,932.269
1996-06-01,1996,1,6,ABATE12_ABQUBO12,1996-06-01T00:00:00-03:00,870.139
1996-07-01,1996,1,7,ABATE12_ABQUBO12,1996-07-01T00:00:00-03:00,926.231
1996-08-01,1996,1,8,ABATE12_ABQUBO12,1996-08-01T00:00:00-03:00,955.938
1996-09-01,1996,1,9,ABATE12_ABQUBO12,1996-09-01T00:00:00-03:00,943.886
1996-10-01,1996,1,10,ABATE12_ABQUBO12,1996-10-01T00:00:00-03:00,1004.516
1996-11-01,1996,1,11,ABATE12_ABQUBO12,1996-11-01T00:00:00-03:00,941.428
1996-12-01,1996,1,12,ABATE12_ABQUBO12,1996-12-01T00:00:00-02:00,980.482
1997-01-01,1997,1,1,ABATE12_ABQUBO12,1997-01-01T00:00:00-02:00,609.103
1997-02-01,1997,1,2,ABATE12_ABQUBO12,1997-02-01T00:00:00-02:00,545.226
1997-03-01,1997,1,3,ABATE12_ABQUBO12,1997-03-01T00:00:00-03:00,567.139
1997-04-01,1997,1,4,ABATE12_ABQUBO12,1997-04-01T00:00:00-03:00,658.463
1997-05-01,1997,1,5,ABATE12_ABQUBO12,1997-05-01T00:00:00-03:00,655.018
1997-06-01,1997,1,6,ABATE12_ABQUBO12,1997-06-01T00:00:00-03:00,646.959
1997-07-01,1997,1,7,ABATE12_ABQUBO12,1997-07-01T00:00:00-03:00,674.585
1997-08-01,1997,1,8,ABATE12_ABQUBO12,1997-08-01T00:00:00-03:00,692.117
1997-09-01,1997,1,9,ABATE12_ABQUBO12,1997-09-01T00:00:00-03:00,717.314
1997-10-01,1997,1,10,ABATE12_ABQUBO12,1997-10-01T00:00:00-03:00,728.188
1997-11-01,1997,1,11,ABATE12_ABQUBO12,1997-11-01T00:00:00-03:00,660.446
1997-12-01,1997,1,12,ABATE12_ABQUBO12,1997-12-01T00:00:00-02:00,731.518
1998-01-01,1998,1,1,ABATE12_ABQUBO12,1998-01-01T00:00:00-02:00,664.661
1998-02-01,1998,1,2,ABATE12_ABQUBO12,1998-02-01T00:00:00-02:00,621.76
1998-03-01,1998,1,3,ABATE12_ABQUBO12,1998-03-01T00:00:00-03:00,718.756
1998-04-01,1998,1,4,ABATE12_ABQUBO12,1998-04-01T00:00:00-03:00,704.2
1998-05-01,1998,1,5,ABATE12_ABQUBO12,1998-05-01T00:00:00-03:00,723.579
1998-06-01,1998,1,6,ABATE12_ABQUBO12,1998-06-01T00:00:00-03:00,723.957
1998-07-01,1998,1,7,ABATE12_ABQUBO12,1998-07-01T00:00:00-03:00,774.782
