DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1980-10-01,1980,1,10,PRECOS12_IPCATC12,1980-10-01T00:00:00-03:00,7.01
1980-11-01,1980,1,11,PRECOS12_IPCATC12,1980-11-01T00:00:00-03:00,5.8
1980-12-01,1980,1,12,PRECOS12_IPCATC12,1980-12-01T00:00:00-02:00,7.22
1981-01-01,1981,1,1,PRECOS12_IPCATC12,1981-01-01T00:00:00-02:00,10.07
1981-02-01,1981,1,2,PRECOS12_IPCATC12,1981-02-01T00:00:00-02:00,7.87
1981-03-01,1981,1,3,PRECOS12_IPCATC12,1981-03-01T00:00:00-03:00,6.8
1981-04-01,1981,1,4,PRECOS12_IPCATC12,1981-04-01T00:00:00-03:00,4.55
1981-05-01,1981,1,5,PRECOS12_IPCATC12,1981-05-01T00:00:00-03:00,10.95
1981-06-01,1981,1,6,PRECOS12_IPCATC12,1981-06-01T00:00:00-03:00,3.65
1981-07-01,1981,1,7,PRECOS12_IPCATC12,1981-07-01T00:00:00-03:00,10.19
1981-08-01,1981,1,8,PRECOS12_IPCATC12,1981-08-01T00:00:00-03:00,6.18
1981-09-01,1981,1,9,PRECOS12_IPCATC12,1981-09-01T00:00:00-03:00,1.75
1981-10-01,1981,1,10,PRECOS12_IPCATC12,1981-10-01T00:00:00-03:00,7.32
1981-11-01,1981,1,11,PRECOS12_IPCATC12,1981-11-01T00:00:00-03:00,10.03
1981-12-01,1981,1,12,PRECOS12_IPCATC12,1981-12-01T00:00:00-02:00,4.71
1982-01-01,1982,1,1,PRECOS12_IPCATC12,1982-01-01T00:00:00-02:00,14.99
1982-02-01,1982,1,2,PRECOS12_IPCATC12,1982-02-01T00:00:00-02:00,4.97
1982-03-01,1982,1,3,PRECOS12_IPCATC12,1982-03-01T00:00:00-03:00,7.05
1982-04-01,1982,1,4,PRECOS12_IPCATC12,1982-04-01T00:00:00-03:00,6.53
1982-05-01,1982,1,5,PRECOS12_IPCATC12,1982-05-01T00:00:00-03:00,6.18
1982-06-01,1982,1,6,PRECOS12_IPCATC12,1982-06-01T00:00:00-03:00,6.47
1982-07-01,1982,1,7,PRECOS12_IPCATC12,1982-07-01T00:00:00-03:00,8.13
1982-08-01,1982,1,8,PRECOS12_IPCATC12,1982-08-01T00:00:00-03:00,5.15
1982-09-01,1982,1,9,PRECOS12_IPCATC12,1982-09-01T00:00:00-03:00,4.8
1982-10-01,1982,1,10,PRECOS12_IPCATC12,1982-10-01T00:00:00-03:00,5.29
1982-11-01,1982,1,11,PRECOS12_IPCATC12,1982-11-01T00:00:00-03:00,5.31
