DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1997-01-01,1997,1,1,IGP12_IPCSNUCL12,1997-01-01T00:00:00-02:00,0.7
1997-02-01,1997,1,2,IGP12_IPCSNUCL12,1997-02-01T00:00:00-02:00,0.58
1997-03-01,1997,1,3,IGP12_IPCSNUCL12,1997-03-01T00:00:00-03:00,0.57
1997-04-01,1997,1,4,IGP12_IPCSNUCL12,1997-04-01T00:00:00-03:00,0.63
1997-05-01,1997,1,5,IGP12_IPCSNUCL12,1997-05-01T00:00:00-03:00,0.41
1997-06-01,1997,1,6,IGP12_IPCSNUCL12,1997-06-01T00:00:00-03:00,0.32
1997-07-01,1997,1,7,IGP12_IPCSNUCL12,1997-07-01T00:00:00-03:00,0.45
1997-08-01,1997,1,8,IGP12_IPCSNUCL12,1997-08-01T00:00:00-03:00,0.29
1997-09-01,1997,1,9,IGP12_IPCSNUCL12,1997-09-01T00:00:00-03:00,0.33
1997-10-01,1997,1,10,IGP12_IPCSNUCL12,1997-10-01T00:00:00-03:00,0.33
1997-11-01,1997,1,11,IGP12_IPCSNUCL12,1997-11-01T00:00:00-03:00,0.45
1997-12-01,1997,1,12,IGP12_IPCSNUCL12,1997-12-01T00:00:00-02:00,0.39
1998-01-01,1998,1,1,IGP12_IPCSNUCL12,1998-01-01T00:00:00-02:00,0.45
1998-02-01,1998,1,2,IGP12_IPCSNUCL12,1998-02-01T00:00:00-02:00,0.21
1998-03-01,1998,1,3,IGP12_IPCSNUCL12,1998-03-01T00:00:00-03:00,0.27
1998-04-01,1998,1,4,IGP12_IPCSNUCL12,1998-04-01T00:00:00-03:00,0.37
1998-05-01,1998,1,5,IGP12_IPCSNUCL12,1998-05-01T00:00:00-03:00,0.24
1998-06-01,1998,1,6,IGP12_IPCSNUCL12,1998-06-01T00:00:00-03:00,0.19
1998-07-01,1998,1,7,IGP12_IPCSNUCL12,1998-07-01T00:00:00-03:00,0.13
1998-08-01,1998,1,8,IGP12_IPCSNUCL12,1998-08-01T00:00:00-03:00,0.0
1998-09-01,1998,1,9,IGP12_IPCSNUCL12,1998-09-01T00:00:00-03:00,-0.04
