DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (R$ Penúltimo mês da série)
2018-08-01,2018,1,8,PNADC12_RRPHTRDOM12,2018-08-01T00:00:00-03:00,944.0
2018-09-01,2018,1,9,PNADC12_RRPHTRDOM12,2018-09-01T00:00:00-03:00,943.0
2018-10-01,2018,1,10,PNADC12_RRPHTRDOM12,2018-10-01T00:00:00-03:00,944.0
2018-11-01,2018,1,11,PNADC12_RRPHTRDOM12,2018-11-01T00:00:00-03:00,946.0
2018-12-01,2018,1,12,PNADC12_RRPHTRDOM12,2018-12-01T00:00:00-02:00,949.0
2019-01-01,2019,1,1,PNADC12_RRPHTRDOM12,2019-01-01T00:00:00-02:00,961.0
2019-02-01,2019,1,2,PNADC12_RRPHTRDOM12,2019-02-01T00:00:00-02:00,968.0
2019-03-01,2019,1,3,PNADC12_RRPHTRDOM12,2019-03-01T00:00:00-03:00,971.0
2019-04-01,2019,1,4,PNADC12_RRPHTRDOM12,2019-04-01T00:00:00-03:00,958.0
2019-05-01,2019,1,5,PNADC12_RRPHTRDOM12,2019-05-01T00:00:00-03:00,950.0
2019-06-01,2019,1,6,PNADC12_RRPHTRDOM12,2019-06-01T00:00:00-03:00,950.0
2019-07-01,2019,1,7,PNADC12_RRPHTRDOM12,2019-07-01T00:00:00-03:00,951.0
2019-08-01,2019,1,8,PNADC12_RRPHTRDOM12,2019-08-01T00:00:00-03:00,952.0
2019-09-01,2019,1,9,PNADC12_RRPHTRDOM12,2019-09-01T00:00:00-03:00,943.0
2019-10-01,2019,1,10,PNADC12_RRPHTRDOM12,2019-10-01T00:00:00-03:00,944.0
2019-11-01,2019,1,11,PNADC12_RRPHTRDOM12,2019-11-01T00:00:00-03:00,941.0
2019-12-01,2019,1,12,PNADC12_RRPHTRDOM12,2019-12-01T00:00:00-03:00,942.0
2020-01-01,2020,1,1,PNADC12_RRPHTRDOM12,2020-01-01T00:00:00-03:00,944.0
2020-02-01,2020,1,2,PNADC12_RRPHTRDOM12,2020-02-01T00:00:00-03:00,944.0
2020-03-01,2020,1,3,PNADC12_RRPHTRDOM12,2020-03-01T00:00:00-03:00,947.0
2020-04-01,2020,1,4,PNADC12_RRPHTRDOM12,2020-04-01T00:00:00-03:00,952.0
2020-05-01,2020,1,5,PNADC12_RRPHTRDOM12,2020-05-01T00:00:00-03:00,959.0
2020-06-01,2020,1,6,PNADC12_RRPHTRDOM12,2020-06-01T00:00:00-03:00,963.0
2020-07-01,2020,1,7,PNADC12_RRPHTRDOM12,2020-07-01T00:00:00-03:00,960.0
2020-08-01,2020,1,8,PNADC12_RRPHTRDOM12,2020-08-01T00:00:00-03:00,948.0
2020-09-01,2020,1,9,PNADC12_RRPHTRDOM12,2020-09-01T00:00:00-03:00,937.0
2020-10-01,2020,1,10,PNADC12_RRPHTRDOM12,2020-10-01T00:00:00-03:00,914.0
2020-11-01,2020,1,11,PNADC12_RRPHTRDOM12,2020-11-01T00:00:00-03:00,906.0
2020-12-01,2020,1,12,PNADC12_RRPHTRDOM12,2020-12-01T00:00:00-03:00,896.0
