DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1989-06-01,1989,1,6,IGP12_IPAMG12,1989-06-01T00:00:00-03:00,16.55
1989-07-01,1989,1,7,IGP12_IPAMG12,1989-07-01T00:00:00-03:00,40.29
1989-08-01,1989,1,8,IGP12_IPAMG12,1989-08-01T00:00:00-03:00,37.61
1989-09-01,1989,1,9,IGP12_IPAMG12,1989-09-01T00:00:00-03:00,42.85
1989-10-01,1989,1,10,IGP12_IPAMG12,1989-10-01T00:00:00-03:00,42.07
1989-11-01,1989,1,11,IGP12_IPAMG12,1989-11-01T00:00:00-03:00,39.51
1989-12-01,1989,1,12,IGP12_IPAMG12,1989-12-01T00:00:00-02:00,46.36
1990-01-01,1990,1,1,IGP12_IPAMG12,1990-01-01T00:00:00-02:00,62.63
1990-02-01,1990,1,2,IGP12_IPAMG12,1990-02-01T00:00:00-02:00,85.98
1990-03-01,1990,1,3,IGP12_IPAMG12,1990-03-01T00:00:00-03:00,85.83
1990-04-01,1990,1,4,IGP12_IPAMG12,1990-04-01T00:00:00-03:00,24.49
1990-05-01,1990,1,5,IGP12_IPAMG12,1990-05-01T00:00:00-03:00,5.05
1990-06-01,1990,1,6,IGP12_IPAMG12,1990-06-01T00:00:00-03:00,9.5
1990-07-01,1990,1,7,IGP12_IPAMG12,1990-07-01T00:00:00-03:00,10.37
1990-08-01,1990,1,8,IGP12_IPAMG12,1990-08-01T00:00:00-03:00,13.58
1990-09-01,1990,1,9,IGP12_IPAMG12,1990-09-01T00:00:00-03:00,12.87
1990-10-01,1990,1,10,IGP12_IPAMG12,1990-10-01T00:00:00-03:00,12.95
1990-11-01,1990,1,11,IGP12_IPAMG12,1990-11-01T00:00:00-03:00,17.75
1990-12-01,1990,1,12,IGP12_IPAMG12,1990-12-01T00:00:00-02:00,17.96
1991-01-01,1991,1,1,IGP12_IPAMG12,1991-01-01T00:00:00-02:00,17.46
1991-02-01,1991,1,2,IGP12_IPAMG12,1991-02-01T00:00:00-02:00,20.23
1991-03-01,1991,1,3,IGP12_IPAMG12,1991-03-01T00:00:00-03:00,8.4
1991-04-01,1991,1,4,IGP12_IPAMG12,1991-04-01T00:00:00-03:00,7.54
1991-05-01,1991,1,5,IGP12_IPAMG12,1991-05-01T00:00:00-03:00,7.58
1991-06-01,1991,1,6,IGP12_IPAMG12,1991-06-01T00:00:00-03:00,7.27
1991-07-01,1991,1,7,IGP12_IPAMG12,1991-07-01T00:00:00-03:00,13.99
1991-08-01,1991,1,8,IGP12_IPAMG12,1991-08-01T00:00:00-03:00,15.62
1991-09-01,1991,1,9,IGP12_IPAMG12,1991-09-01T00:00:00-03:00,14.47
1991-10-01,1991,1,10,IGP12_IPAMG12,1991-10-01T00:00:00-03:00,23.68
1991-11-01,1991,1,11,IGP12_IPAMG12,1991-11-01T00:00:00-03:00,25.23
1991-12-01,1991,1,12,IGP12_IPAMG12,1991-12-01T00:00:00-02:00,22.71
1992-01-01,1992,1,1,IGP12_IPAMG12,1992-01-01T00:00:00-02:00,23.4
1992-02-01,1992,1,2,IGP12_IPAMG12,1992-02-01T00:00:00-02:00,28.32
1992-03-01,1992,1,3,IGP12_IPAMG12,1992-03-01T00:00:00-03:00,21.31
1992-04-01,1992,1,4,IGP12_IPAMG12,1992-04-01T00:00:00-03:00,18.75
1992-05-01,1992,1,5,IGP12_IPAMG12,1992-05-01T00:00:00-03:00,19.98
1992-06-01,1992,1,6,IGP12_IPAMG12,1992-06-01T00:00:00-03:00,23.28
1992-07-01,1992,1,7,IGP12_IPAMG12,1992-07-01T00:00:00-03:00,22.71
1992-08-01,1992,1,8,IGP12_IPAMG12,1992-08-01T00:00:00-03:00,25.64
1992-09-01,1992,1,9,IGP12_IPAMG12,1992-09-01T00:00:00-03:00,25.87
1992-10-01,1992,1,10,IGP12_IPAMG12,1992-10-01T00:00:00-03:00,26.31
1992-11-01,1992,1,11,IGP12_IPAMG12,1992-11-01T00:00:00-03:00,23.49
1992-12-01,1992,1,12,IGP12_IPAMG12,1992-12-01T00:00:00-02:00,25.4
1993-01-01,1993,1,1,IGP12_IPAMG12,1993-01-01T00:00:00-02:00,25.64
1993-02-01,1993,1,2,IGP12_IPAMG12,1993-02-01T00:00:00-02:00,27.2
1993-03-01,1993,1,3,IGP12_IPAMG12,1993-03-01T00:00:00-03:00,27.0
1993-04-01,1993,1,4,IGP12_IPAMG12,1993-04-01T00:00:00-03:00,27.88
1993-05-01,1993,1,5,IGP12_IPAMG12,1993-05-01T00:00:00-03:00,30.01
1993-06-01,1993,1,6,IGP12_IPAMG12,1993-06-01T00:00:00-03:00,30.23
1993-07-01,1993,1,7,IGP12_IPAMG12,1993-07-01T00:00:00-03:00,31.71
1993-08-01,1993,1,8,IGP12_IPAMG12,1993-08-01T00:00:00-03:00,31.1
1993-09-01,1993,1,9,IGP12_IPAMG12,1993-09-01T00:00:00-03:00,36.3
1993-10-01,1993,1,10,IGP12_IPAMG12,1993-10-01T00:00:00-03:00,34.94
1993-11-01,1993,1,11,IGP12_IPAMG12,1993-11-01T00:00:00-03:00,36.2
1993-12-01,1993,1,12,IGP12_IPAMG12,1993-12-01T00:00:00-02:00,38.26
1994-01-01,1994,1,1,IGP12_IPAMG12,1994-01-01T00:00:00-02:00,39.01
1994-02-01,1994,1,2,IGP12_IPAMG12,1994-02-01T00:00:00-02:00,40.61
1994-03-01,1994,1,3,IGP12_IPAMG12,1994-03-01T00:00:00-03:00,46.87
1994-04-01,1994,1,4,IGP12_IPAMG12,1994-04-01T00:00:00-03:00,37.9
1994-05-01,1994,1,5,IGP12_IPAMG12,1994-05-01T00:00:00-03:00,41.34
1994-06-01,1994,1,6,IGP12_IPAMG12,1994-06-01T00:00:00-03:00,43.49
1994-07-01,1994,1,7,IGP12_IPAMG12,1994-07-01T00:00:00-03:00,36.89
1994-08-01,1994,1,8,IGP12_IPAMG12,1994-08-01T00:00:00-03:00,7.87
1994-09-01,1994,1,9,IGP12_IPAMG12,1994-09-01T00:00:00-03:00,1.94
1994-10-01,1994,1,10,IGP12_IPAMG12,1994-10-01T00:00:00-03:00,1.98
1994-11-01,1994,1,11,IGP12_IPAMG12,1994-11-01T00:00:00-03:00,2.76
1994-12-01,1994,1,12,IGP12_IPAMG12,1994-12-01T00:00:00-02:00,0.22
1995-01-01,1995,1,1,IGP12_IPAMG12,1995-01-01T00:00:00-02:00,0.51
1995-02-01,1995,1,2,IGP12_IPAMG12,1995-02-01T00:00:00-02:00,0.88
1995-03-01,1995,1,3,IGP12_IPAMG12,1995-03-01T00:00:00-03:00,0.12
1995-04-01,1995,1,4,IGP12_IPAMG12,1995-04-01T00:00:00-03:00,1.61
1995-05-01,1995,1,5,IGP12_IPAMG12,1995-05-01T00:00:00-03:00,-0.73
1995-06-01,1995,1,6,IGP12_IPAMG12,1995-06-01T00:00:00-03:00,0.56
1995-07-01,1995,1,7,IGP12_IPAMG12,1995-07-01T00:00:00-03:00,0.9
1995-08-01,1995,1,8,IGP12_IPAMG12,1995-08-01T00:00:00-03:00,2.86
1995-09-01,1995,1,9,IGP12_IPAMG12,1995-09-01T00:00:00-03:00,-1.58
1995-10-01,1995,1,10,IGP12_IPAMG12,1995-10-01T00:00:00-03:00,0.33
1995-11-01,1995,1,11,IGP12_IPAMG12,1995-11-01T00:00:00-03:00,1.41
1995-12-01,1995,1,12,IGP12_IPAMG12,1995-12-01T00:00:00-02:00,0.2
1996-01-01,1996,1,1,IGP12_IPAMG12,1996-01-01T00:00:00-02:00,1.49
1996-02-01,1996,1,2,IGP12_IPAMG12,1996-02-01T00:00:00-02:00,0.48
1996-03-01,1996,1,3,IGP12_IPAMG12,1996-03-01T00:00:00-03:00,0.13
1996-04-01,1996,1,4,IGP12_IPAMG12,1996-04-01T00:00:00-03:00,-0.05
1996-05-01,1996,1,5,IGP12_IPAMG12,1996-05-01T00:00:00-03:00,1.41
1996-06-01,1996,1,6,IGP12_IPAMG12,1996-06-01T00:00:00-03:00,0.41
1996-07-01,1996,1,7,IGP12_IPAMG12,1996-07-01T00:00:00-03:00,1.59
1996-08-01,1996,1,8,IGP12_IPAMG12,1996-08-01T00:00:00-03:00,0.22
1996-09-01,1996,1,9,IGP12_IPAMG12,1996-09-01T00:00:00-03:00,0.35
1996-10-01,1996,1,10,IGP12_IPAMG12,1996-10-01T00:00:00-03:00,0.37
1996-11-01,1996,1,11,IGP12_IPAMG12,1996-11-01T00:00:00-03:00,0.02
1996-12-01,1996,1,12,IGP12_IPAMG12,1996-12-01T00:00:00-02:00,1.23
1997-01-01,1997,1,1,IGP12_IPAMG12,1997-01-01T00:00:00-02:00,1.93
1997-02-01,1997,1,2,IGP12_IPAMG12,1997-02-01T00:00:00-02:00,0.27
1997-03-01,1997,1,3,IGP12_IPAMG12,1997-03-01T00:00:00-03:00,1.62
1997-04-01,1997,1,4,IGP12_IPAMG12,1997-04-01T00:00:00-03:00,0.61
1997-05-01,1997,1,5,IGP12_IPAMG12,1997-05-01T00:00:00-03:00,0.2
1997-06-01,1997,1,6,IGP12_IPAMG12,1997-06-01T00:00:00-03:00,0.32
1997-07-01,1997,1,7,IGP12_IPAMG12,1997-07-01T00:00:00-03:00,-0.28
1997-08-01,1997,1,8,IGP12_IPAMG12,1997-08-01T00:00:00-03:00,0.09
1997-09-01,1997,1,9,IGP12_IPAMG12,1997-09-01T00:00:00-03:00,0.73
1997-10-01,1997,1,10,IGP12_IPAMG12,1997-10-01T00:00:00-03:00,0.44
1997-11-01,1997,1,11,IGP12_IPAMG12,1997-11-01T00:00:00-03:00,0.91
1997-12-01,1997,1,12,IGP12_IPAMG12,1997-12-01T00:00:00-02:00,0.97
1998-01-01,1998,1,1,IGP12_IPAMG12,1998-01-01T00:00:00-02:00,0.99
1998-02-01,1998,1,2,IGP12_IPAMG12,1998-02-01T00:00:00-02:00,0.12
1998-03-01,1998,1,3,IGP12_IPAMG12,1998-03-01T00:00:00-03:00,0.12
1998-04-01,1998,1,4,IGP12_IPAMG12,1998-04-01T00:00:00-03:00,0.2
1998-05-01,1998,1,5,IGP12_IPAMG12,1998-05-01T00:00:00-03:00,-0.01
1998-06-01,1998,1,6,IGP12_IPAMG12,1998-06-01T00:00:00-03:00,0.38
1998-07-01,1998,1,7,IGP12_IPAMG12,1998-07-01T00:00:00-03:00,-0.34
1998-08-01,1998,1,8,IGP12_IPAMG12,1998-08-01T00:00:00-03:00,-0.06
