DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Meses)
2011-03-01,2011,1,3,BM12_CRDPCOPJ12,2011-03-01T00:00:00-03:00,79.12
2011-04-01,2011,1,4,BM12_CRDPCOPJ12,2011-04-01T00:00:00-03:00,76.34
2011-05-01,2011,1,5,BM12_CRDPCOPJ12,2011-05-01T00:00:00-03:00,69.96
2011-06-01,2011,1,6,BM12_CRDPCOPJ12,2011-06-01T00:00:00-03:00,79.72
2011-07-01,2011,1,7,BM12_CRDPCOPJ12,2011-07-01T00:00:00-03:00,72.82
2011-08-01,2011,1,8,BM12_CRDPCOPJ12,2011-08-01T00:00:00-03:00,81.5
2011-09-01,2011,1,9,BM12_CRDPCOPJ12,2011-09-01T00:00:00-03:00,81.34
2011-10-01,2011,1,10,BM12_CRDPCOPJ12,2011-10-01T00:00:00-03:00,85.28
2011-11-01,2011,1,11,BM12_CRDPCOPJ12,2011-11-01T00:00:00-02:00,81.32
2011-12-01,2011,1,12,BM12_CRDPCOPJ12,2011-12-01T00:00:00-02:00,85.42
2012-01-01,2012,1,1,BM12_CRDPCOPJ12,2012-01-01T00:00:00-02:00,71.68
2012-02-01,2012,1,2,BM12_CRDPCOPJ12,2012-02-01T00:00:00-02:00,88.55
2012-03-01,2012,1,3,BM12_CRDPCOPJ12,2012-03-01T00:00:00-03:00,78.99
2012-04-01,2012,1,4,BM12_CRDPCOPJ12,2012-04-01T00:00:00-03:00,72.82
2012-05-01,2012,1,5,BM12_CRDPCOPJ12,2012-05-01T00:00:00-03:00,91.25
2012-06-01,2012,1,6,BM12_CRDPCOPJ12,2012-06-01T00:00:00-03:00,88.66
2012-07-01,2012,1,7,BM12_CRDPCOPJ12,2012-07-01T00:00:00-03:00,88.04
2012-08-01,2012,1,8,BM12_CRDPCOPJ12,2012-08-01T00:00:00-03:00,97.77
2012-09-01,2012,1,9,BM12_CRDPCOPJ12,2012-09-01T00:00:00-03:00,83.8
2012-10-01,2012,1,10,BM12_CRDPCOPJ12,2012-10-01T00:00:00-03:00,99.82
2012-11-01,2012,1,11,BM12_CRDPCOPJ12,2012-11-01T00:00:00-02:00,101.68
2012-12-01,2012,1,12,BM12_CRDPCOPJ12,2012-12-01T00:00:00-02:00,95.12
2013-01-01,2013,1,1,BM12_CRDPCOPJ12,2013-01-01T00:00:00-02:00,113.02
2013-02-01,2013,1,2,BM12_CRDPCOPJ12,2013-02-01T00:00:00-02:00,94.2
2013-03-01,2013,1,3,BM12_CRDPCOPJ12,2013-03-01T00:00:00-03:00,85.8
2013-04-01,2013,1,4,BM12_CRDPCOPJ12,2013-04-01T00:00:00-03:00,96.82
2013-05-01,2013,1,5,BM12_CRDPCOPJ12,2013-05-01T00:00:00-03:00,119.66
2013-06-01,2013,1,6,BM12_CRDPCOPJ12,2013-06-01T00:00:00-03:00,98.22
2013-07-01,2013,1,7,BM12_CRDPCOPJ12,2013-07-01T00:00:00-03:00,100.98
2013-08-01,2013,1,8,BM12_CRDPCOPJ12,2013-08-01T00:00:00-03:00,116.36
2013-09-01,2013,1,9,BM12_CRDPCOPJ12,2013-09-01T00:00:00-03:00,105.69
2013-10-01,2013,1,10,BM12_CRDPCOPJ12,2013-10-01T00:00:00-03:00,107.12
2013-11-01,2013,1,11,BM12_CRDPCOPJ12,2013-11-01T00:00:00-02:00,98.13
2013-12-01,2013,1,12,BM12_CRDPCOPJ12,2013-12-01T00:00:00-02:00,115.09
2014-01-01,2014,1,1,BM12_CRDPCOPJ12,2014-01-01T00:00:00-02:00,101.85
2014-02-01,2014,1,2,BM12_CRDPCOPJ12,2014-02-01T00:00:00-02:00,111.85
2014-03-01,2014,1,3,BM12_CRDPCOPJ12,2014-03-01T00:00:00-03:00,126.46
2014-04-01,2014,1,4,BM12_CRDPCOPJ12,2014-04-01T00:00:00-03:00,98.4
2014-05-01,2014,1,5,BM12_CRDPCOPJ12,2014-05-01T00:00:00-03:00,88.21
