DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (GWh)
1985-03-01,1985,1,3,ELETRO12_CEENE12,1985-03-01T00:00:00-03:00,1928.0
1985-04-01,1985,1,4,ELETRO12_CEENE12,1985-04-01T00:00:00-03:00,1957.0
1985-05-01,1985,1,5,ELETRO12_CEENE12,1985-05-01T00:00:00-03:00,1943.0
1985-06-01,1985,1,6,ELETRO12_CEENE12,1985-06-01T00:00:00-03:00,1969.0
1985-07-01,1985,1,7,ELETRO12_CEENE12,1985-07-01T00:00:00-03:00,1960.0
1985-08-01,1985,1,8,ELETRO12_CEENE12,1985-08-01T00:00:00-03:00,1983.0
1985-09-01,1985,1,9,ELETRO12_CEENE12,1985-09-01T00:00:00-03:00,1988.0
1985-10-01,1985,1,10,ELETRO12_CEENE12,1985-10-01T00:00:00-03:00,2185.0
1985-11-01,1985,1,11,ELETRO12_CEENE12,1985-11-01T00:00:00-03:00,2046.0
1985-12-01,1985,1,12,ELETRO12_CEENE12,1985-12-01T00:00:00-02:00,2141.0
1986-01-01,1986,1,1,ELETRO12_CEENE12,1986-01-01T00:00:00-02:00,2149.0
1986-02-01,1986,1,2,ELETRO12_CEENE12,1986-02-01T00:00:00-02:00,2021.0
1986-03-01,1986,1,3,ELETRO12_CEENE12,1986-03-01T00:00:00-03:00,2058.0
1986-04-01,1986,1,4,ELETRO12_CEENE12,1986-04-01T00:00:00-03:00,2207.0
1986-05-01,1986,1,5,ELETRO12_CEENE12,1986-05-01T00:00:00-03:00,2272.0
1986-06-01,1986,1,6,ELETRO12_CEENE12,1986-06-01T00:00:00-03:00,2275.0
1986-07-01,1986,1,7,ELETRO12_CEENE12,1986-07-01T00:00:00-03:00,2313.0
1986-08-01,1986,1,8,ELETRO12_CEENE12,1986-08-01T00:00:00-03:00,2387.0
1986-09-01,1986,1,9,ELETRO12_CEENE12,1986-09-01T00:00:00-03:00,2380.0
1986-10-01,1986,1,10,ELETRO12_CEENE12,1986-10-01T00:00:00-03:00,2434.0
1986-11-01,1986,1,11,ELETRO12_CEENE12,1986-11-01T00:00:00-03:00,2390.0
1986-12-01,1986,1,12,ELETRO12_CEENE12,1986-12-01T00:00:00-02:00,2417.0
1987-01-01,1987,1,1,ELETRO12_CEENE12,1987-01-01T00:00:00-02:00,2528.0
1987-02-01,1987,1,2,ELETRO12_CEENE12,1987-02-01T00:00:00-02:00,2304.0
1987-03-01,1987,1,3,ELETRO12_CEENE12,1987-03-01T00:00:00-03:00,2219.0
1987-04-01,1987,1,4,ELETRO12_CEENE12,1987-04-01T00:00:00-03:00,2028.0
1987-05-01,1987,1,5,ELETRO12_CEENE12,1987-05-01T00:00:00-03:00,2078.0
1987-06-01,1987,1,6,ELETRO12_CEENE12,1987-06-01T00:00:00-03:00,2012.0
1987-07-01,1987,1,7,ELETRO12_CEENE12,1987-07-01T00:00:00-03:00,2048.0
1987-08-01,1987,1,8,ELETRO12_CEENE12,1987-08-01T00:00:00-03:00,2090.0
1987-09-01,1987,1,9,ELETRO12_CEENE12,1987-09-01T00:00:00-03:00,2150.0
1987-10-01,1987,1,10,ELETRO12_CEENE12,1987-10-01T00:00:00-03:00,2249.0
1987-11-01,1987,1,11,ELETRO12_CEENE12,1987-11-01T00:00:00-03:00,2254.0
1987-12-01,1987,1,12,ELETRO12_CEENE12,1987-12-01T00:00:00-02:00,2260.0
1988-01-01,1988,1,1,ELETRO12_CEENE12,1988-01-01T00:00:00-02:00,2309.0
1988-02-01,1988,1,2,ELETRO12_CEENE12,1988-02-01T00:00:00-02:00,2252.0
1988-03-01,1988,1,3,ELETRO12_CEENE12,1988-03-01T00:00:00-03:00,2347.0
1988-04-01,1988,1,4,ELETRO12_CEENE12,1988-04-01T00:00:00-03:00,2310.0
1988-05-01,1988,1,5,ELETRO12_CEENE12,1988-05-01T00:00:00-03:00,2308.0
1988-06-01,1988,1,6,ELETRO12_CEENE12,1988-06-01T00:00:00-03:00,2336.0
1988-07-01,1988,1,7,ELETRO12_CEENE12,1988-07-01T00:00:00-03:00,2321.0
1988-08-01,1988,1,8,ELETRO12_CEENE12,1988-08-01T00:00:00-03:00,2293.0
1988-09-01,1988,1,9,ELETRO12_CEENE12,1988-09-01T00:00:00-03:00,2373.0
1988-10-01,1988,1,10,ELETRO12_CEENE12,1988-10-01T00:00:00-03:00,2523.0
1988-11-01,1988,1,11,ELETRO12_CEENE12,1988-11-01T00:00:00-03:00,2349.0
1988-12-01,1988,1,12,ELETRO12_CEENE12,1988-12-01T00:00:00-02:00,2447.0
1989-01-01,1989,1,1,ELETRO12_CEENE12,1989-01-01T00:00:00-02:00,2453.0
1989-02-01,1989,1,2,ELETRO12_CEENE12,1989-02-01T00:00:00-02:00,2388.0
1989-03-01,1989,1,3,ELETRO12_CEENE12,1989-03-01T00:00:00-03:00,2441.0
1989-04-01,1989,1,4,ELETRO12_CEENE12,1989-04-01T00:00:00-03:00,2404.0
1989-05-01,1989,1,5,ELETRO12_CEENE12,1989-05-01T00:00:00-03:00,2448.0
1989-06-01,1989,1,6,ELETRO12_CEENE12,1989-06-01T00:00:00-03:00,2499.0
1989-07-01,1989,1,7,ELETRO12_CEENE12,1989-07-01T00:00:00-03:00,2518.0
1989-08-01,1989,1,8,ELETRO12_CEENE12,1989-08-01T00:00:00-03:00,2512.0
1989-09-01,1989,1,9,ELETRO12_CEENE12,1989-09-01T00:00:00-03:00,2547.0
1989-10-01,1989,1,10,ELETRO12_CEENE12,1989-10-01T00:00:00-03:00,2593.0
1989-11-01,1989,1,11,ELETRO12_CEENE12,1989-11-01T00:00:00-03:00,2690.0
1989-12-01,1989,1,12,ELETRO12_CEENE12,1989-12-01T00:00:00-02:00,2615.0
1990-01-01,1990,1,1,ELETRO12_CEENE12,1990-01-01T00:00:00-02:00,2639.0
1990-02-01,1990,1,2,ELETRO12_CEENE12,1990-02-01T00:00:00-02:00,2519.0
1990-03-01,1990,1,3,ELETRO12_CEENE12,1990-03-01T00:00:00-03:00,2598.0
1990-04-01,1990,1,4,ELETRO12_CEENE12,1990-04-01T00:00:00-03:00,2507.0
1990-05-01,1990,1,5,ELETRO12_CEENE12,1990-05-01T00:00:00-03:00,2489.0
1990-06-01,1990,1,6,ELETRO12_CEENE12,1990-06-01T00:00:00-03:00,2488.0
1990-07-01,1990,1,7,ELETRO12_CEENE12,1990-07-01T00:00:00-03:00,2544.0
1990-08-01,1990,1,8,ELETRO12_CEENE12,1990-08-01T00:00:00-03:00,2615.0
1990-09-01,1990,1,9,ELETRO12_CEENE12,1990-09-01T00:00:00-03:00,2662.0
1990-10-01,1990,1,10,ELETRO12_CEENE12,1990-10-01T00:00:00-03:00,2706.0
1990-11-01,1990,1,11,ELETRO12_CEENE12,1990-11-01T00:00:00-03:00,2820.0
1990-12-01,1990,1,12,ELETRO12_CEENE12,1990-12-01T00:00:00-02:00,2783.0
1991-01-01,1991,1,1,ELETRO12_CEENE12,1991-01-01T00:00:00-02:00,2808.0
1991-02-01,1991,1,2,ELETRO12_CEENE12,1991-02-01T00:00:00-02:00,2673.0
1991-03-01,1991,1,3,ELETRO12_CEENE12,1991-03-01T00:00:00-03:00,2670.0
1991-04-01,1991,1,4,ELETRO12_CEENE12,1991-04-01T00:00:00-03:00,2692.0
1991-05-01,1991,1,5,ELETRO12_CEENE12,1991-05-01T00:00:00-03:00,2775.0
1991-06-01,1991,1,6,ELETRO12_CEENE12,1991-06-01T00:00:00-03:00,2790.0
1991-07-01,1991,1,7,ELETRO12_CEENE12,1991-07-01T00:00:00-03:00,2859.0
1991-08-01,1991,1,8,ELETRO12_CEENE12,1991-08-01T00:00:00-03:00,2861.0
1991-09-01,1991,1,9,ELETRO12_CEENE12,1991-09-01T00:00:00-03:00,2797.0
1991-10-01,1991,1,10,ELETRO12_CEENE12,1991-10-01T00:00:00-03:00,2922.0
1991-11-01,1991,1,11,ELETRO12_CEENE12,1991-11-01T00:00:00-03:00,2925.0
1991-12-01,1991,1,12,ELETRO12_CEENE12,1991-12-01T00:00:00-02:00,2853.0
1992-01-01,1992,1,1,ELETRO12_CEENE12,1992-01-01T00:00:00-02:00,2931.0
1992-02-01,1992,1,2,ELETRO12_CEENE12,1992-02-01T00:00:00-02:00,2800.0
1992-03-01,1992,1,3,ELETRO12_CEENE12,1992-03-01T00:00:00-03:00,2832.0
1992-04-01,1992,1,4,ELETRO12_CEENE12,1992-04-01T00:00:00-03:00,2825.0
1992-05-01,1992,1,5,ELETRO12_CEENE12,1992-05-01T00:00:00-03:00,2871.0
1992-06-01,1992,1,6,ELETRO12_CEENE12,1992-06-01T00:00:00-03:00,2822.0
1992-07-01,1992,1,7,ELETRO12_CEENE12,1992-07-01T00:00:00-03:00,2854.0
1992-08-01,1992,1,8,ELETRO12_CEENE12,1992-08-01T00:00:00-03:00,2836.0
1992-09-01,1992,1,9,ELETRO12_CEENE12,1992-09-01T00:00:00-03:00,2865.0
1992-10-01,1992,1,10,ELETRO12_CEENE12,1992-10-01T00:00:00-03:00,2904.0
1992-11-01,1992,1,11,ELETRO12_CEENE12,1992-11-01T00:00:00-03:00,2874.0
1992-12-01,1992,1,12,ELETRO12_CEENE12,1992-12-01T00:00:00-02:00,2884.0
1993-01-01,1993,1,1,ELETRO12_CEENE12,1993-01-01T00:00:00-02:00,2911.0
1993-02-01,1993,1,2,ELETRO12_CEENE12,1993-02-01T00:00:00-02:00,2718.0
1993-03-01,1993,1,3,ELETRO12_CEENE12,1993-03-01T00:00:00-03:00,2910.0
1993-04-01,1993,1,4,ELETRO12_CEENE12,1993-04-01T00:00:00-03:00,2926.0
1993-05-01,1993,1,5,ELETRO12_CEENE12,1993-05-01T00:00:00-03:00,2924.0
1993-06-01,1993,1,6,ELETRO12_CEENE12,1993-06-01T00:00:00-03:00,2895.0
1993-07-01,1993,1,7,ELETRO12_CEENE12,1993-07-01T00:00:00-03:00,2920.0
1993-08-01,1993,1,8,ELETRO12_CEENE12,1993-08-01T00:00:00-03:00,2912.0
1993-09-01,1993,1,9,ELETRO12_CEENE12,1993-09-01T00:00:00-03:00,2940.0
1993-10-01,1993,1,10,ELETRO12_CEENE12,1993-10-01T00:00:00-03:00,2955.0
1993-11-01,1993,1,11,ELETRO12_CEENE12,1993-11-01T00:00:00-03:00,2958.0
1993-12-01,1993,1,12,ELETRO12_CEENE12,1993-12-01T00:00:00-02:00,2977.0
1994-01-01,1994,1,1,ELETRO12_CEENE12,1994-01-01T00:00:00-02:00,3022.0
1994-02-01,1994,1,2,ELETRO12_CEENE12,1994-02-01T00:00:00-02:00,2818.0
1994-03-01,1994,1,3,ELETRO12_CEENE12,1994-03-01T00:00:00-03:00,2929.0
1994-04-01,1994,1,4,ELETRO12_CEENE12,1994-04-01T00:00:00-03:00,2893.0
1994-05-01,1994,1,5,ELETRO12_CEENE12,1994-05-01T00:00:00-03:00,2860.0
1994-06-01,1994,1,6,ELETRO12_CEENE12,1994-06-01T00:00:00-03:00,2877.0
1994-07-01,1994,1,7,ELETRO12_CEENE12,1994-07-01T00:00:00-03:00,2829.0
1994-08-01,1994,1,8,ELETRO12_CEENE12,1994-08-01T00:00:00-03:00,2908.0
1994-09-01,1994,1,9,ELETRO12_CEENE12,1994-09-01T00:00:00-03:00,2973.0
1994-10-01,1994,1,10,ELETRO12_CEENE12,1994-10-01T00:00:00-03:00,2982.0
1994-11-01,1994,1,11,ELETRO12_CEENE12,1994-11-01T00:00:00-03:00,3031.0
1994-12-01,1994,1,12,ELETRO12_CEENE12,1994-12-01T00:00:00-02:00,3086.0
1995-01-01,1995,1,1,ELETRO12_CEENE12,1995-01-01T00:00:00-02:00,3256.0
1995-02-01,1995,1,2,ELETRO12_CEENE12,1995-02-01T00:00:00-02:00,2961.0
1995-03-01,1995,1,3,ELETRO12_CEENE12,1995-03-01T00:00:00-03:00,3244.0
1995-04-01,1995,1,4,ELETRO12_CEENE12,1995-04-01T00:00:00-03:00,3115.0
1995-05-01,1995,1,5,ELETRO12_CEENE12,1995-05-01T00:00:00-03:00,3090.0
1995-06-01,1995,1,6,ELETRO12_CEENE12,1995-06-01T00:00:00-03:00,3059.0
1995-07-01,1995,1,7,ELETRO12_CEENE12,1995-07-01T00:00:00-03:00,3186.0
1995-08-01,1995,1,8,ELETRO12_CEENE12,1995-08-01T00:00:00-03:00,3182.0
1995-09-01,1995,1,9,ELETRO12_CEENE12,1995-09-01T00:00:00-03:00,3221.0
1995-10-01,1995,1,10,ELETRO12_CEENE12,1995-10-01T00:00:00-03:00,3273.0
1995-11-01,1995,1,11,ELETRO12_CEENE12,1995-11-01T00:00:00-03:00,3364.0
1995-12-01,1995,1,12,ELETRO12_CEENE12,1995-12-01T00:00:00-02:00,3311.0
1996-01-01,1996,1,1,ELETRO12_CEENE12,1996-01-01T00:00:00-02:00,3400.0
1996-02-01,1996,1,2,ELETRO12_CEENE12,1996-02-01T00:00:00-02:00,3350.0
1996-03-01,1996,1,3,ELETRO12_CEENE12,1996-03-01T00:00:00-03:00,3420.0
1996-04-01,1996,1,4,ELETRO12_CEENE12,1996-04-01T00:00:00-03:00,3391.0
1996-05-01,1996,1,5,ELETRO12_CEENE12,1996-05-01T00:00:00-03:00,3372.0
1996-06-01,1996,1,6,ELETRO12_CEENE12,1996-06-01T00:00:00-03:00,3363.0
1996-07-01,1996,1,7,ELETRO12_CEENE12,1996-07-01T00:00:00-03:00,3358.0
1996-08-01,1996,1,8,ELETRO12_CEENE12,1996-08-01T00:00:00-03:00,3400.0
1996-09-01,1996,1,9,ELETRO12_CEENE12,1996-09-01T00:00:00-03:00,3421.0
1996-10-01,1996,1,10,ELETRO12_CEENE12,1996-10-01T00:00:00-03:00,3503.0
1996-11-01,1996,1,11,ELETRO12_CEENE12,1996-11-01T00:00:00-03:00,3455.0
1996-12-01,1996,1,12,ELETRO12_CEENE12,1996-12-01T00:00:00-02:00,3492.0
1997-01-01,1997,1,1,ELETRO12_CEENE12,1997-01-01T00:00:00-02:00,3644.0
1997-02-01,1997,1,2,ELETRO12_CEENE12,1997-02-01T00:00:00-02:00,3449.0
1997-03-01,1997,1,3,ELETRO12_CEENE12,1997-03-01T00:00:00-03:00,3427.0
1997-04-01,1997,1,4,ELETRO12_CEENE12,1997-04-01T00:00:00-03:00,3470.0
1997-05-01,1997,1,5,ELETRO12_CEENE12,1997-05-01T00:00:00-03:00,3529.0
1997-06-01,1997,1,6,ELETRO12_CEENE12,1997-06-01T00:00:00-03:00,3491.0
1997-07-01,1997,1,7,ELETRO12_CEENE12,1997-07-01T00:00:00-03:00,3533.0
1997-08-01,1997,1,8,ELETRO12_CEENE12,1997-08-01T00:00:00-03:00,3581.0
1997-09-01,1997,1,9,ELETRO12_CEENE12,1997-09-01T00:00:00-03:00,3565.0
1997-10-01,1997,1,10,ELETRO12_CEENE12,1997-10-01T00:00:00-03:00,3770.0
1997-11-01,1997,1,11,ELETRO12_CEENE12,1997-11-01T00:00:00-03:00,3804.0
1997-12-01,1997,1,12,ELETRO12_CEENE12,1997-12-01T00:00:00-02:00,3762.0
1998-01-01,1998,1,1,ELETRO12_CEENE12,1998-01-01T00:00:00-02:00,3864.0
1998-02-01,1998,1,2,ELETRO12_CEENE12,1998-02-01T00:00:00-02:00,3666.0
1998-03-01,1998,1,3,ELETRO12_CEENE12,1998-03-01T00:00:00-03:00,3788.0
1998-04-01,1998,1,4,ELETRO12_CEENE12,1998-04-01T00:00:00-03:00,3885.0
1998-05-01,1998,1,5,ELETRO12_CEENE12,1998-05-01T00:00:00-03:00,3904.0
1998-06-01,1998,1,6,ELETRO12_CEENE12,1998-06-01T00:00:00-03:00,3733.0
1998-07-01,1998,1,7,ELETRO12_CEENE12,1998-07-01T00:00:00-03:00,3803.0
1998-08-01,1998,1,8,ELETRO12_CEENE12,1998-08-01T00:00:00-03:00,3806.0
1998-09-01,1998,1,9,ELETRO12_CEENE12,1998-09-01T00:00:00-03:00,3833.0
1998-10-01,1998,1,10,ELETRO12_CEENE12,1998-10-01T00:00:00-03:00,3937.0
1998-11-01,1998,1,11,ELETRO12_CEENE12,1998-11-01T00:00:00-03:00,3982.0
1998-12-01,1998,1,12,ELETRO12_CEENE12,1998-12-01T00:00:00-02:00,3915.0
1999-01-01,1999,1,1,ELETRO12_CEENE12,1999-01-01T00:00:00-02:00,3968.0
1999-02-01,1999,1,2,ELETRO12_CEENE12,1999-02-01T00:00:00-02:00,3770.0
1999-03-01,1999,1,3,ELETRO12_CEENE12,1999-03-01T00:00:00-03:00,3814.0
1999-04-01,1999,1,4,ELETRO12_CEENE12,1999-04-01T00:00:00-03:00,3978.0
1999-05-01,1999,1,5,ELETRO12_CEENE12,1999-05-01T00:00:00-03:00,3885.0
1999-06-01,1999,1,6,ELETRO12_CEENE12,1999-06-01T00:00:00-03:00,3865.0
1999-07-01,1999,1,7,ELETRO12_CEENE12,1999-07-01T00:00:00-03:00,3922.0
1999-08-01,1999,1,8,ELETRO12_CEENE12,1999-08-01T00:00:00-03:00,3918.0
1999-09-01,1999,1,9,ELETRO12_CEENE12,1999-09-01T00:00:00-03:00,3956.0
1999-10-01,1999,1,10,ELETRO12_CEENE12,1999-10-01T00:00:00-03:00,4052.0
1999-11-01,1999,1,11,ELETRO12_CEENE12,1999-11-01T00:00:00-03:00,4097.0
1999-12-01,1999,1,12,ELETRO12_CEENE12,1999-12-01T00:00:00-02:00,4109.0
2000-01-01,2000,1,1,ELETRO12_CEENE12,2000-01-01T00:00:00-02:00,4072.0
2000-02-01,2000,1,2,ELETRO12_CEENE12,2000-02-01T00:00:00-02:00,4023.0
2000-03-01,2000,1,3,ELETRO12_CEENE12,2000-03-01T00:00:00-03:00,4112.0
2000-04-01,2000,1,4,ELETRO12_CEENE12,2000-04-01T00:00:00-03:00,4059.0
2000-05-01,2000,1,5,ELETRO12_CEENE12,2000-05-01T00:00:00-03:00,4109.0
2000-06-01,2000,1,6,ELETRO12_CEENE12,2000-06-01T00:00:00-03:00,4099.0
2000-07-01,2000,1,7,ELETRO12_CEENE12,2000-07-01T00:00:00-03:00,4056.0
2000-08-01,2000,1,8,ELETRO12_CEENE12,2000-08-01T00:00:00-03:00,4122.0
2000-09-01,2000,1,9,ELETRO12_CEENE12,2000-09-01T00:00:00-03:00,4187.0
2000-10-01,2000,1,10,ELETRO12_CEENE12,2000-10-01T00:00:00-03:00,4437.0
2000-11-01,2000,1,11,ELETRO12_CEENE12,2000-11-01T00:00:00-03:00,4208.0
2000-12-01,2000,1,12,ELETRO12_CEENE12,2000-12-01T00:00:00-02:00,4249.0
2001-01-01,2001,1,1,ELETRO12_CEENE12,2001-01-01T00:00:00-02:00,4287.0
2001-02-01,2001,1,2,ELETRO12_CEENE12,2001-02-01T00:00:00-02:00,4135.0
2001-03-01,2001,1,3,ELETRO12_CEENE12,2001-03-01T00:00:00-03:00,4294.0
2001-04-01,2001,1,4,ELETRO12_CEENE12,2001-04-01T00:00:00-03:00,4263.0
2001-05-01,2001,1,5,ELETRO12_CEENE12,2001-05-01T00:00:00-03:00,4341.0
2001-06-01,2001,1,6,ELETRO12_CEENE12,2001-06-01T00:00:00-03:00,3762.0
2001-07-01,2001,1,7,ELETRO12_CEENE12,2001-07-01T00:00:00-03:00,3233.0
2001-08-01,2001,1,8,ELETRO12_CEENE12,2001-08-01T00:00:00-03:00,3254.0
2001-09-01,2001,1,9,ELETRO12_CEENE12,2001-09-01T00:00:00-03:00,3268.0
2001-10-01,2001,1,10,ELETRO12_CEENE12,2001-10-01T00:00:00-03:00,3368.0
2001-11-01,2001,1,11,ELETRO12_CEENE12,2001-11-01T00:00:00-03:00,3420.0
2001-12-01,2001,1,12,ELETRO12_CEENE12,2001-12-01T00:00:00-02:00,3432.0
2002-01-01,2002,1,1,ELETRO12_CEENE12,2002-01-01T00:00:00-02:00,3671.0
2002-02-01,2002,1,2,ELETRO12_CEENE12,2002-02-01T00:00:00-02:00,3556.0
2002-03-01,2002,1,3,ELETRO12_CEENE12,2002-03-01T00:00:00-03:00,3583.0
2002-04-01,2002,1,4,ELETRO12_CEENE12,2002-04-01T00:00:00-03:00,3899.0
2002-05-01,2002,1,5,ELETRO12_CEENE12,2002-05-01T00:00:00-03:00,3957.0
2002-06-01,2002,1,6,ELETRO12_CEENE12,2002-06-01T00:00:00-03:00,3897.0
2002-07-01,2002,1,7,ELETRO12_CEENE12,2002-07-01T00:00:00-03:00,3964.0
2002-08-01,2002,1,8,ELETRO12_CEENE12,2002-08-01T00:00:00-03:00,4039.0
