DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% PIB))
1999-12-01,1999,1,12,BM12_M1NY12,1999-12-01T00:00:00-02:00,5.40883987044875
2000-01-01,2000,1,1,BM12_M1NY12,2000-01-01T00:00:00-02:00,4.86873641842008
2000-02-01,2000,1,2,BM12_M1NY12,2000-02-01T00:00:00-02:00,4.64070301116411
2000-03-01,2000,1,3,BM12_M1NY12,2000-03-01T00:00:00-03:00,4.59501101785973
2000-04-01,2000,1,4,BM12_M1NY12,2000-04-01T00:00:00-03:00,4.64284317156188
2000-05-01,2000,1,5,BM12_M1NY12,2000-05-01T00:00:00-03:00,4.55768019196318
2000-06-01,2000,1,6,BM12_M1NY12,2000-06-01T00:00:00-03:00,4.63747842426189
2000-07-01,2000,1,7,BM12_M1NY12,2000-07-01T00:00:00-03:00,4.74611221028148
2000-08-01,2000,1,8,BM12_M1NY12,2000-08-01T00:00:00-03:00,4.65235511616275
2000-09-01,2000,1,9,BM12_M1NY12,2000-09-01T00:00:00-03:00,4.86858969844415
2000-10-01,2000,1,10,BM12_M1NY12,2000-10-01T00:00:00-03:00,4.90958472322103
2000-11-01,2000,1,11,BM12_M1NY12,2000-11-01T00:00:00-03:00,5.12196227511279
2000-12-01,2000,1,12,BM12_M1NY12,2000-12-01T00:00:00-02:00,6.01270753867413
2001-01-01,2001,1,1,BM12_M1NY12,2001-01-01T00:00:00-02:00,5.34966967452668
2001-02-01,2001,1,2,BM12_M1NY12,2001-02-01T00:00:00-02:00,5.45033623228508
2001-03-01,2001,1,3,BM12_M1NY12,2001-03-01T00:00:00-03:00,5.18776226927002
2001-04-01,2001,1,4,BM12_M1NY12,2001-04-01T00:00:00-03:00,5.10258079977695
2001-05-01,2001,1,5,BM12_M1NY12,2001-05-01T00:00:00-03:00,5.01783542961794
2001-06-01,2001,1,6,BM12_M1NY12,2001-06-01T00:00:00-03:00,5.0465089126996
2001-07-01,2001,1,7,BM12_M1NY12,2001-07-01T00:00:00-03:00,5.06679751478381
2001-08-01,2001,1,8,BM12_M1NY12,2001-08-01T00:00:00-03:00,5.06095226182969
2001-09-01,2001,1,9,BM12_M1NY12,2001-09-01T00:00:00-03:00,5.08680636278436
2001-10-01,2001,1,10,BM12_M1NY12,2001-10-01T00:00:00-03:00,4.96716947374484
2001-11-01,2001,1,11,BM12_M1NY12,2001-11-01T00:00:00-03:00,5.14683139344889
2001-12-01,2001,1,12,BM12_M1NY12,2001-12-01T00:00:00-02:00,6.48446926499642
2002-01-01,2002,1,1,BM12_M1NY12,2002-01-01T00:00:00-02:00,5.75524622970616
2002-02-01,2002,1,2,BM12_M1NY12,2002-02-01T00:00:00-02:00,5.66701893471327
2002-03-01,2002,1,3,BM12_M1NY12,2002-03-01T00:00:00-03:00,5.57349803129842
2002-04-01,2002,1,4,BM12_M1NY12,2002-04-01T00:00:00-03:00,5.64110164316555
2002-05-01,2002,1,5,BM12_M1NY12,2002-05-01T00:00:00-03:00,5.52065334322186
2002-06-01,2002,1,6,BM12_M1NY12,2002-06-01T00:00:00-03:00,5.88444896048262
2002-07-01,2002,1,7,BM12_M1NY12,2002-07-01T00:00:00-03:00,6.05162521084178
2002-08-01,2002,1,8,BM12_M1NY12,2002-08-01T00:00:00-03:00,6.19043386145618
2002-09-01,2002,1,9,BM12_M1NY12,2002-09-01T00:00:00-03:00,6.31639103797119
2002-10-01,2002,1,10,BM12_M1NY12,2002-10-01T00:00:00-03:00,6.29339850390591
2002-11-01,2002,1,11,BM12_M1NY12,2002-11-01T00:00:00-03:00,6.42840128875234
2002-12-01,2002,1,12,BM12_M1NY12,2002-12-01T00:00:00-02:00,7.41101452168486
2003-01-01,2003,1,1,BM12_M1NY12,2003-01-01T00:00:00-02:00,6.31673456971213
2003-02-01,2003,1,2,BM12_M1NY12,2003-02-01T00:00:00-02:00,6.14399557488666
2003-03-01,2003,1,3,BM12_M1NY12,2003-03-01T00:00:00-03:00,5.81853406957502
2003-04-01,2003,1,4,BM12_M1NY12,2003-04-01T00:00:00-03:00,5.58628985213082
2003-05-01,2003,1,5,BM12_M1NY12,2003-05-01T00:00:00-03:00,5.454986966308
2003-06-01,2003,1,6,BM12_M1NY12,2003-06-01T00:00:00-03:00,5.54523731275896
2003-07-01,2003,1,7,BM12_M1NY12,2003-07-01T00:00:00-03:00,5.39186793541685
2003-08-01,2003,1,8,BM12_M1NY12,2003-08-01T00:00:00-03:00,5.35208533303912
2003-09-01,2003,1,9,BM12_M1NY12,2003-09-01T00:00:00-03:00,5.34473458407456
2003-10-01,2003,1,10,BM12_M1NY12,2003-10-01T00:00:00-03:00,5.2801708271496
2003-11-01,2003,1,11,BM12_M1NY12,2003-11-01T00:00:00-03:00,5.62031838947133
2003-12-01,2003,1,12,BM12_M1NY12,2003-12-01T00:00:00-02:00,6.56397705079262
2004-01-01,2004,1,1,BM12_M1NY12,2004-01-01T00:00:00-02:00,5.83213391792865
2004-02-01,2004,1,2,BM12_M1NY12,2004-02-01T00:00:00-02:00,5.88828265684279
2004-03-01,2004,1,3,BM12_M1NY12,2004-03-01T00:00:00-03:00,5.73676955355566
