DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% PIB))
2001-12-01,2001,1,12,BM12_DTSPY12,2001-12-01T00:00:00-02:00,51.49
2002-01-01,2002,1,1,BM12_DTSPY12,2002-01-01T00:00:00-02:00,52.28
2002-02-01,2002,1,2,BM12_DTSPY12,2002-02-01T00:00:00-02:00,51.43
2002-03-01,2002,1,3,BM12_DTSPY12,2002-03-01T00:00:00-03:00,51.01
2002-04-01,2002,1,4,BM12_DTSPY12,2002-04-01T00:00:00-03:00,50.95
2002-05-01,2002,1,5,BM12_DTSPY12,2002-05-01T00:00:00-03:00,52.17
2002-06-01,2002,1,6,BM12_DTSPY12,2002-06-01T00:00:00-03:00,54.54
2002-07-01,2002,1,7,BM12_DTSPY12,2002-07-01T00:00:00-03:00,58.79
2002-08-01,2002,1,8,BM12_DTSPY12,2002-08-01T00:00:00-03:00,55.91
2002-09-01,2002,1,9,BM12_DTSPY12,2002-09-01T00:00:00-03:00,62.45
2002-10-01,2002,1,10,BM12_DTSPY12,2002-10-01T00:00:00-03:00,60.4
2002-11-01,2002,1,11,BM12_DTSPY12,2002-11-01T00:00:00-03:00,59.85
2002-12-01,2002,1,12,BM12_DTSPY12,2002-12-01T00:00:00-02:00,59.93
2003-01-01,2003,1,1,BM12_DTSPY12,2003-01-01T00:00:00-02:00,59.91
2003-02-01,2003,1,2,BM12_DTSPY12,2003-02-01T00:00:00-02:00,60.2
2003-03-01,2003,1,3,BM12_DTSPY12,2003-03-01T00:00:00-03:00,58.46
2003-04-01,2003,1,4,BM12_DTSPY12,2003-04-01T00:00:00-03:00,54.43
2003-05-01,2003,1,5,BM12_DTSPY12,2003-05-01T00:00:00-03:00,54.96
2003-06-01,2003,1,6,BM12_DTSPY12,2003-06-01T00:00:00-03:00,54.42
2003-07-01,2003,1,7,BM12_DTSPY12,2003-07-01T00:00:00-03:00,55.06
2003-08-01,2003,1,8,BM12_DTSPY12,2003-08-01T00:00:00-03:00,55.43
2003-09-01,2003,1,9,BM12_DTSPY12,2003-09-01T00:00:00-03:00,54.73
2003-10-01,2003,1,10,BM12_DTSPY12,2003-10-01T00:00:00-03:00,53.91
2003-11-01,2003,1,11,BM12_DTSPY12,2003-11-01T00:00:00-03:00,54.36
2003-12-01,2003,1,12,BM12_DTSPY12,2003-12-01T00:00:00-02:00,54.26
2004-01-01,2004,1,1,BM12_DTSPY12,2004-01-01T00:00:00-02:00,54.03
2004-02-01,2004,1,2,BM12_DTSPY12,2004-02-01T00:00:00-02:00,53.75
2004-03-01,2004,1,3,BM12_DTSPY12,2004-03-01T00:00:00-03:00,53.19
2004-04-01,2004,1,4,BM12_DTSPY12,2004-04-01T00:00:00-03:00,52.99
2004-05-01,2004,1,5,BM12_DTSPY12,2004-05-01T00:00:00-03:00,53.53
2004-06-01,2004,1,6,BM12_DTSPY12,2004-06-01T00:00:00-03:00,52.83
2004-07-01,2004,1,7,BM12_DTSPY12,2004-07-01T00:00:00-03:00,52.02
2004-08-01,2004,1,8,BM12_DTSPY12,2004-08-01T00:00:00-03:00,51.37
2004-09-01,2004,1,9,BM12_DTSPY12,2004-09-01T00:00:00-03:00,50.86
2004-10-01,2004,1,10,BM12_DTSPY12,2004-10-01T00:00:00-03:00,50.76
2004-11-01,2004,1,11,BM12_DTSPY12,2004-11-01T00:00:00-03:00,50.06
2004-12-01,2004,1,12,BM12_DTSPY12,2004-12-01T00:00:00-02:00,50.19
2005-01-01,2005,1,1,BM12_DTSPY12,2005-01-01T00:00:00-02:00,49.57
2005-02-01,2005,1,2,BM12_DTSPY12,2005-02-01T00:00:00-02:00,49.32
2005-03-01,2005,1,3,BM12_DTSPY12,2005-03-01T00:00:00-03:00,49.31
2005-04-01,2005,1,4,BM12_DTSPY12,2005-04-01T00:00:00-03:00,48.29
2005-05-01,2005,1,5,BM12_DTSPY12,2005-05-01T00:00:00-03:00,47.91
2005-06-01,2005,1,6,BM12_DTSPY12,2005-06-01T00:00:00-03:00,48.04
2005-07-01,2005,1,7,BM12_DTSPY12,2005-07-01T00:00:00-03:00,48.15
2005-08-01,2005,1,8,BM12_DTSPY12,2005-08-01T00:00:00-03:00,47.98
2005-09-01,2005,1,9,BM12_DTSPY12,2005-09-01T00:00:00-03:00,47.65
2005-10-01,2005,1,10,BM12_DTSPY12,2005-10-01T00:00:00-03:00,47.53
2005-11-01,2005,1,11,BM12_DTSPY12,2005-11-01T00:00:00-02:00,47.43
2005-12-01,2005,1,12,BM12_DTSPY12,2005-12-01T00:00:00-02:00,47.92
2006-01-01,2006,1,1,BM12_DTSPY12,2006-01-01T00:00:00-02:00,47.78
2006-02-01,2006,1,2,BM12_DTSPY12,2006-02-01T00:00:00-02:00,47.72
2006-03-01,2006,1,3,BM12_DTSPY12,2006-03-01T00:00:00-03:00,47.66
2006-04-01,2006,1,4,BM12_DTSPY12,2006-04-01T00:00:00-03:00,47.2
