DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% PIB))
1991-12-01,1991,1,12,BM12_NFGFPYS12,1991-12-01T00:00:00-02:00,-0.98
1992-01-01,1992,1,1,BM12_NFGFPYS12,1992-01-01T00:00:00-02:00,-1.15
1992-02-01,1992,1,2,BM12_NFGFPYS12,1992-02-01T00:00:00-02:00,-0.99
1992-03-01,1992,1,3,BM12_NFGFPYS12,1992-03-01T00:00:00-03:00,-0.45
1992-04-01,1992,1,4,BM12_NFGFPYS12,1992-04-01T00:00:00-03:00,-1.41
1992-05-01,1992,1,5,BM12_NFGFPYS12,1992-05-01T00:00:00-03:00,-1.35
1992-06-01,1992,1,6,BM12_NFGFPYS12,1992-06-01T00:00:00-03:00,-1.23
1992-07-01,1992,1,7,BM12_NFGFPYS12,1992-07-01T00:00:00-03:00,-1.38
1992-08-01,1992,1,8,BM12_NFGFPYS12,1992-08-01T00:00:00-03:00,-1.77
1992-09-01,1992,1,9,BM12_NFGFPYS12,1992-09-01T00:00:00-03:00,-1.35
1992-10-01,1992,1,10,BM12_NFGFPYS12,1992-10-01T00:00:00-03:00,-1.25
1992-11-01,1992,1,11,BM12_NFGFPYS12,1992-11-01T00:00:00-03:00,-1.41
1992-12-01,1992,1,12,BM12_NFGFPYS12,1992-12-01T00:00:00-02:00,-1.1
1993-01-01,1993,1,1,BM12_NFGFPYS12,1993-01-01T00:00:00-02:00,-2.18
1993-02-01,1993,1,2,BM12_NFGFPYS12,1993-02-01T00:00:00-02:00,-1.42
1993-03-01,1993,1,3,BM12_NFGFPYS12,1993-03-01T00:00:00-03:00,-1.72
1993-04-01,1993,1,4,BM12_NFGFPYS12,1993-04-01T00:00:00-03:00,-1.59
1993-05-01,1993,1,5,BM12_NFGFPYS12,1993-05-01T00:00:00-03:00,-2.63
1993-06-01,1993,1,6,BM12_NFGFPYS12,1993-06-01T00:00:00-03:00,-2.29
1993-07-01,1993,1,7,BM12_NFGFPYS12,1993-07-01T00:00:00-03:00,-1.57
1993-08-01,1993,1,8,BM12_NFGFPYS12,1993-08-01T00:00:00-03:00,-0.49
1993-09-01,1993,1,9,BM12_NFGFPYS12,1993-09-01T00:00:00-03:00,-0.83
1993-10-01,1993,1,10,BM12_NFGFPYS12,1993-10-01T00:00:00-03:00,-0.86
