DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (R$ Penúltimo mês da série)
2019-07-01,2019,1,7,PNADC12_RRPHCP12,2019-07-01T00:00:00-03:00,1756.0
2019-08-01,2019,1,8,PNADC12_RRPHCP12,2019-08-01T00:00:00-03:00,1756.0
2019-09-01,2019,1,9,PNADC12_RRPHCP12,2019-09-01T00:00:00-03:00,1762.0
2019-10-01,2019,1,10,PNADC12_RRPHCP12,2019-10-01T00:00:00-03:00,1779.0
2019-11-01,2019,1,11,PNADC12_RRPHCP12,2019-11-01T00:00:00-03:00,1778.0
2019-12-01,2019,1,12,PNADC12_RRPHCP12,2019-12-01T00:00:00-03:00,1784.0
2020-01-01,2020,1,1,PNADC12_RRPHCP12,2020-01-01T00:00:00-03:00,1796.0
2020-02-01,2020,1,2,PNADC12_RRPHCP12,2020-02-01T00:00:00-03:00,1789.0
2020-03-01,2020,1,3,PNADC12_RRPHCP12,2020-03-01T00:00:00-03:00,1804.0
2020-04-01,2020,1,4,PNADC12_RRPHCP12,2020-04-01T00:00:00-03:00,1819.0
2020-05-01,2020,1,5,PNADC12_RRPHCP12,2020-05-01T00:00:00-03:00,1824.0
2020-06-01,2020,1,6,PNADC12_RRPHCP12,2020-06-01T00:00:00-03:00,1850.0
2020-07-01,2020,1,7,PNADC12_RRPHCP12,2020-07-01T00:00:00-03:00,1877.0
2020-08-01,2020,1,8,PNADC12_RRPHCP12,2020-08-01T00:00:00-03:00,1871.0
2020-09-01,2020,1,9,PNADC12_RRPHCP12,2020-09-01T00:00:00-03:00,1850.0
2020-10-01,2020,1,10,PNADC12_RRPHCP12,2020-10-01T00:00:00-03:00,1821.0
2020-11-01,2020,1,11,PNADC12_RRPHCP12,2020-11-01T00:00:00-03:00,1806.0
2020-12-01,2020,1,12,PNADC12_RRPHCP12,2020-12-01T00:00:00-03:00,1802.0
