DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (R$ Penúltimo mês da série)
2019-01-01,2019,1,1,PNADC12_RRPH12,2019-01-01T00:00:00-02:00,2367.0
2019-02-01,2019,1,2,PNADC12_RRPH12,2019-02-01T00:00:00-02:00,2376.0
2019-03-01,2019,1,3,PNADC12_RRPH12,2019-03-01T00:00:00-03:00,2368.0
2019-04-01,2019,1,4,PNADC12_RRPH12,2019-04-01T00:00:00-03:00,2357.0
2019-05-01,2019,1,5,PNADC12_RRPH12,2019-05-01T00:00:00-03:00,2339.0
2019-06-01,2019,1,6,PNADC12_RRPH12,2019-06-01T00:00:00-03:00,2335.0
2019-07-01,2019,1,7,PNADC12_RRPH12,2019-07-01T00:00:00-03:00,2328.0
2019-08-01,2019,1,8,PNADC12_RRPH12,2019-08-01T00:00:00-03:00,2337.0
2019-09-01,2019,1,9,PNADC12_RRPH12,2019-09-01T00:00:00-03:00,2338.0
2019-10-01,2019,1,10,PNADC12_RRPH12,2019-10-01T00:00:00-03:00,2354.0
2019-11-01,2019,1,11,PNADC12_RRPH12,2019-11-01T00:00:00-03:00,2364.0
2019-12-01,2019,1,12,PNADC12_RRPH12,2019-12-01T00:00:00-03:00,2357.0
2020-01-01,2020,1,1,PNADC12_RRPH12,2020-01-01T00:00:00-03:00,2365.0
2020-02-01,2020,1,2,PNADC12_RRPH12,2020-02-01T00:00:00-03:00,2370.0
2020-03-01,2020,1,3,PNADC12_RRPH12,2020-03-01T00:00:00-03:00,2390.0
2020-04-01,2020,1,4,PNADC12_RRPH12,2020-04-01T00:00:00-03:00,2420.0
2020-05-01,2020,1,5,PNADC12_RRPH12,2020-05-01T00:00:00-03:00,2462.0
2020-06-01,2020,1,6,PNADC12_RRPH12,2020-06-01T00:00:00-03:00,2505.0
2020-07-01,2020,1,7,PNADC12_RRPH12,2020-07-01T00:00:00-03:00,2538.0
2020-08-01,2020,1,8,PNADC12_RRPH12,2020-08-01T00:00:00-03:00,2539.0
2020-09-01,2020,1,9,PNADC12_RRPH12,2020-09-01T00:00:00-03:00,2540.0
2020-10-01,2020,1,10,PNADC12_RRPH12,2020-10-01T00:00:00-03:00,2502.0
2020-11-01,2020,1,11,PNADC12_RRPH12,2020-11-01T00:00:00-03:00,2471.0
2020-12-01,2020,1,12,PNADC12_RRPH12,2020-12-01T00:00:00-03:00,2438.0
