DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (-)
2010-01-01,2010,1,1,CNI12_ICEIGER12,2010-01-01T00:00:00-02:00,68.5
2010-02-01,2010,1,2,CNI12_ICEIGER12,2010-02-01T00:00:00-02:00,67.5
2010-03-01,2010,1,3,CNI12_ICEIGER12,2010-03-01T00:00:00-03:00,67.4
2010-04-01,2010,1,4,CNI12_ICEIGER12,2010-04-01T00:00:00-03:00,66.5
2010-05-01,2010,1,5,CNI12_ICEIGER12,2010-05-01T00:00:00-03:00,65.9
2010-06-01,2010,1,6,CNI12_ICEIGER12,2010-06-01T00:00:00-03:00,66.0
2010-07-01,2010,1,7,CNI12_ICEIGER12,2010-07-01T00:00:00-03:00,63.2
2010-08-01,2010,1,8,CNI12_ICEIGER12,2010-08-01T00:00:00-03:00,63.7
2010-09-01,2010,1,9,CNI12_ICEIGER12,2010-09-01T00:00:00-03:00,63.3
2010-10-01,2010,1,10,CNI12_ICEIGER12,2010-10-01T00:00:00-03:00,62.5
2010-11-01,2010,1,11,CNI12_ICEIGER12,2010-11-01T00:00:00-02:00,61.7
2010-12-01,2010,1,12,CNI12_ICEIGER12,2010-12-01T00:00:00-02:00,61.4
2011-01-01,2011,1,1,CNI12_ICEIGER12,2011-01-01T00:00:00-02:00,61.7
2011-02-01,2011,1,2,CNI12_ICEIGER12,2011-02-01T00:00:00-02:00,61.6
2011-03-01,2011,1,3,CNI12_ICEIGER12,2011-03-01T00:00:00-03:00,60.2
2011-04-01,2011,1,4,CNI12_ICEIGER12,2011-04-01T00:00:00-03:00,59.5
2011-05-01,2011,1,5,CNI12_ICEIGER12,2011-05-01T00:00:00-03:00,57.3
2011-06-01,2011,1,6,CNI12_ICEIGER12,2011-06-01T00:00:00-03:00,57.6
2011-07-01,2011,1,7,CNI12_ICEIGER12,2011-07-01T00:00:00-03:00,57.8
2011-08-01,2011,1,8,CNI12_ICEIGER12,2011-08-01T00:00:00-03:00,56.3
2011-09-01,2011,1,9,CNI12_ICEIGER12,2011-09-01T00:00:00-03:00,56.4
2011-10-01,2011,1,10,CNI12_ICEIGER12,2011-10-01T00:00:00-03:00,54.6
2011-11-01,2011,1,11,CNI12_ICEIGER12,2011-11-01T00:00:00-02:00,55.1
2011-12-01,2011,1,12,CNI12_ICEIGER12,2011-12-01T00:00:00-02:00,55.0
2012-01-01,2012,1,1,CNI12_ICEIGER12,2012-01-01T00:00:00-02:00,57.2
2012-02-01,2012,1,2,CNI12_ICEIGER12,2012-02-01T00:00:00-02:00,58.2
2012-03-01,2012,1,3,CNI12_ICEIGER12,2012-03-01T00:00:00-03:00,58.6
2012-04-01,2012,1,4,CNI12_ICEIGER12,2012-04-01T00:00:00-03:00,57.3
2012-05-01,2012,1,5,CNI12_ICEIGER12,2012-05-01T00:00:00-03:00,57.9
2012-06-01,2012,1,6,CNI12_ICEIGER12,2012-06-01T00:00:00-03:00,56.0
2012-07-01,2012,1,7,CNI12_ICEIGER12,2012-07-01T00:00:00-03:00,53.3
2012-08-01,2012,1,8,CNI12_ICEIGER12,2012-08-01T00:00:00-03:00,54.4
2012-09-01,2012,1,9,CNI12_ICEIGER12,2012-09-01T00:00:00-03:00,57.6
2012-10-01,2012,1,10,CNI12_ICEIGER12,2012-10-01T00:00:00-03:00,56.3
2012-11-01,2012,1,11,CNI12_ICEIGER12,2012-11-01T00:00:00-02:00,58.4
2012-12-01,2012,1,12,CNI12_ICEIGER12,2012-12-01T00:00:00-02:00,57.5
2013-01-01,2013,1,1,CNI12_ICEIGER12,2013-01-01T00:00:00-02:00,56.8
2013-02-01,2013,1,2,CNI12_ICEIGER12,2013-02-01T00:00:00-02:00,58.1
2013-03-01,2013,1,3,CNI12_ICEIGER12,2013-03-01T00:00:00-03:00,57.1
2013-04-01,2013,1,4,CNI12_ICEIGER12,2013-04-01T00:00:00-03:00,55.4
2013-05-01,2013,1,5,CNI12_ICEIGER12,2013-05-01T00:00:00-03:00,55.5
2013-06-01,2013,1,6,CNI12_ICEIGER12,2013-06-01T00:00:00-03:00,54.8
2013-07-01,2013,1,7,CNI12_ICEIGER12,2013-07-01T00:00:00-03:00,50.0
2013-08-01,2013,1,8,CNI12_ICEIGER12,2013-08-01T00:00:00-03:00,52.5
2013-09-01,2013,1,9,CNI12_ICEIGER12,2013-09-01T00:00:00-03:00,54.2
2013-10-01,2013,1,10,CNI12_ICEIGER12,2013-10-01T00:00:00-03:00,53.8
2013-11-01,2013,1,11,CNI12_ICEIGER12,2013-11-01T00:00:00-02:00,54.4
2013-12-01,2013,1,12,CNI12_ICEIGER12,2013-12-01T00:00:00-02:00,54.4
2014-01-01,2014,1,1,CNI12_ICEIGER12,2014-01-01T00:00:00-02:00,53.1
2014-02-01,2014,1,2,CNI12_ICEIGER12,2014-02-01T00:00:00-02:00,52.3
2014-03-01,2014,1,3,CNI12_ICEIGER12,2014-03-01T00:00:00-03:00,52.4
