DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1990-01-01,1990,1,1,ANBIMA12_TJPOUP12,1990-01-01T00:00:00-02:00,56.8906
1990-02-01,1990,1,2,ANBIMA12_TJPOUP12,1990-02-01T00:00:00-02:00,73.6439
1990-03-01,1990,1,3,ANBIMA12_TJPOUP12,1990-03-01T00:00:00-03:00,85.2416
1990-04-01,1990,1,4,ANBIMA12_TJPOUP12,1990-04-01T00:00:00-03:00,0.5
1990-05-01,1990,1,5,ANBIMA12_TJPOUP12,1990-05-01T00:00:00-03:00,5.9069
1990-06-01,1990,1,6,ANBIMA12_TJPOUP12,1990-06-01T00:00:00-03:00,10.1581
1990-07-01,1990,1,7,ANBIMA12_TJPOUP12,1990-07-01T00:00:00-03:00,11.3439
1990-08-01,1990,1,8,ANBIMA12_TJPOUP12,1990-08-01T00:00:00-03:00,11.1329
1990-09-01,1990,1,9,ANBIMA12_TJPOUP12,1990-09-01T00:00:00-03:00,13.4142
1990-10-01,1990,1,10,ANBIMA12_TJPOUP12,1990-10-01T00:00:00-03:00,14.2785
1990-11-01,1990,1,11,ANBIMA12_TJPOUP12,1990-11-01T00:00:00-03:00,17.2232
1990-12-01,1990,1,12,ANBIMA12_TJPOUP12,1990-12-01T00:00:00-02:00,19.9869
1991-01-01,1991,1,1,ANBIMA12_TJPOUP12,1991-01-01T00:00:00-02:00,20.811
1991-02-01,1991,1,2,ANBIMA12_TJPOUP12,1991-02-01T00:00:00-02:00,7.54
1991-03-01,1991,1,3,ANBIMA12_TJPOUP12,1991-03-01T00:00:00-03:00,9.04249999999999
1991-04-01,1991,1,4,ANBIMA12_TJPOUP12,1991-04-01T00:00:00-03:00,9.47464999999999
1991-05-01,1991,1,5,ANBIMA12_TJPOUP12,1991-05-01T00:00:00-03:00,9.53494999999999
1991-06-01,1991,1,6,ANBIMA12_TJPOUP12,1991-06-01T00:00:00-03:00,9.94699999999999
1991-07-01,1991,1,7,ANBIMA12_TJPOUP12,1991-07-01T00:00:00-03:00,10.60025
1991-08-01,1991,1,8,ANBIMA12_TJPOUP12,1991-08-01T00:00:00-03:00,12.50975
1991-09-01,1991,1,9,ANBIMA12_TJPOUP12,1991-09-01T00:00:00-03:00,17.3639
1991-10-01,1991,1,10,ANBIMA12_TJPOUP12,1991-10-01T00:00:00-03:00,20.36885
1991-11-01,1991,1,11,ANBIMA12_TJPOUP12,1991-11-01T00:00:00-03:00,31.1726
1991-12-01,1991,1,12,ANBIMA12_TJPOUP12,1991-12-01T00:00:00-02:00,29.0621
1992-01-01,1992,1,1,ANBIMA12_TJPOUP12,1992-01-01T00:00:00-02:00,26.1074
1992-02-01,1992,1,2,ANBIMA12_TJPOUP12,1992-02-01T00:00:00-02:00,26.23805
1992-03-01,1992,1,3,ANBIMA12_TJPOUP12,1992-03-01T00:00:00-03:00,24.89135
1992-04-01,1992,1,4,ANBIMA12_TJPOUP12,1992-04-01T00:00:00-03:00,21.6854
1992-05-01,1992,1,5,ANBIMA12_TJPOUP12,1992-05-01T00:00:00-03:00,20.40905
1992-06-01,1992,1,6,ANBIMA12_TJPOUP12,1992-06-01T00:00:00-03:00,21.65525
1992-07-01,1992,1,7,ANBIMA12_TJPOUP12,1992-07-01T00:00:00-03:00,24.30845
1992-08-01,1992,1,8,ANBIMA12_TJPOUP12,1992-08-01T00:00:00-03:00,23.8361
1992-09-01,1992,1,9,ANBIMA12_TJPOUP12,1992-09-01T00:00:00-03:00,26.0069
1992-10-01,1992,1,10,ANBIMA12_TJPOUP12,1992-10-01T00:00:00-03:00,25.69535
1992-11-01,1992,1,11,ANBIMA12_TJPOUP12,1992-11-01T00:00:00-03:00,23.90645
1992-12-01,1992,1,12,ANBIMA12_TJPOUP12,1992-12-01T00:00:00-02:00,24.57
1993-01-01,1993,1,1,ANBIMA12_TJPOUP12,1993-01-01T00:00:00-02:00,27.39
1993-02-01,1993,1,2,ANBIMA12_TJPOUP12,1993-02-01T00:00:00-02:00,27.03
1993-03-01,1993,1,3,ANBIMA12_TJPOUP12,1993-03-01T00:00:00-03:00,26.43905
1993-04-01,1993,1,4,ANBIMA12_TJPOUP12,1993-04-01T00:00:00-03:00,28.8611
1993-05-01,1993,1,5,ANBIMA12_TJPOUP12,1993-05-01T00:00:00-03:00,29.3234
1993-06-01,1993,1,6,ANBIMA12_TJPOUP12,1993-06-01T00:00:00-03:00,30.7304
1993-07-01,1993,1,7,ANBIMA12_TJPOUP12,1993-07-01T00:00:00-03:00,31.02185
1993-08-01,1993,1,8,ANBIMA12_TJPOUP12,1993-08-01T00:00:00-03:00,34.0067
