DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1980-10-01,1980,1,10,PRECOS12_INPCHA12,1980-10-01T00:00:00-03:00,5.91
1980-11-01,1980,1,11,PRECOS12_INPCHA12,1980-11-01T00:00:00-03:00,3.16
1980-12-01,1980,1,12,PRECOS12_INPCHA12,1980-12-01T00:00:00-02:00,5.76
1981-01-01,1981,1,1,PRECOS12_INPCHA12,1981-01-01T00:00:00-02:00,3.66
1981-02-01,1981,1,2,PRECOS12_INPCHA12,1981-02-01T00:00:00-02:00,9.25
1981-03-01,1981,1,3,PRECOS12_INPCHA12,1981-03-01T00:00:00-03:00,3.25
1981-04-01,1981,1,4,PRECOS12_INPCHA12,1981-04-01T00:00:00-03:00,4.43
1981-05-01,1981,1,5,PRECOS12_INPCHA12,1981-05-01T00:00:00-03:00,9.18
1981-06-01,1981,1,6,PRECOS12_INPCHA12,1981-06-01T00:00:00-03:00,3.88
1981-07-01,1981,1,7,PRECOS12_INPCHA12,1981-07-01T00:00:00-03:00,7.84
1981-08-01,1981,1,8,PRECOS12_INPCHA12,1981-08-01T00:00:00-03:00,6.04
1981-09-01,1981,1,9,PRECOS12_INPCHA12,1981-09-01T00:00:00-03:00,3.07
1981-10-01,1981,1,10,PRECOS12_INPCHA12,1981-10-01T00:00:00-03:00,6.32
1981-11-01,1981,1,11,PRECOS12_INPCHA12,1981-11-01T00:00:00-03:00,6.37
1981-12-01,1981,1,12,PRECOS12_INPCHA12,1981-12-01T00:00:00-02:00,3.01
1982-01-01,1982,1,1,PRECOS12_INPCHA12,1982-01-01T00:00:00-02:00,3.57
1982-02-01,1982,1,2,PRECOS12_INPCHA12,1982-02-01T00:00:00-02:00,6.64
1982-03-01,1982,1,3,PRECOS12_INPCHA12,1982-03-01T00:00:00-03:00,7.76
1982-04-01,1982,1,4,PRECOS12_INPCHA12,1982-04-01T00:00:00-03:00,4.01
1982-05-01,1982,1,5,PRECOS12_INPCHA12,1982-05-01T00:00:00-03:00,6.99
1982-06-01,1982,1,6,PRECOS12_INPCHA12,1982-06-01T00:00:00-03:00,7.96
1982-07-01,1982,1,7,PRECOS12_INPCHA12,1982-07-01T00:00:00-03:00,4.98
1982-08-01,1982,1,8,PRECOS12_INPCHA12,1982-08-01T00:00:00-03:00,4.04
1982-09-01,1982,1,9,PRECOS12_INPCHA12,1982-09-01T00:00:00-03:00,3.67
1982-10-01,1982,1,10,PRECOS12_INPCHA12,1982-10-01T00:00:00-03:00,7.14
1982-11-01,1982,1,11,PRECOS12_INPCHA12,1982-11-01T00:00:00-03:00,4.11
1982-12-01,1982,1,12,PRECOS12_INPCHA12,1982-12-01T00:00:00-02:00,3.4
1983-01-01,1983,1,1,PRECOS12_INPCHA12,1983-01-01T00:00:00-02:00,10.57
1983-02-01,1983,1,2,PRECOS12_INPCHA12,1983-02-01T00:00:00-02:00,3.01
1983-03-01,1983,1,3,PRECOS12_INPCHA12,1983-03-01T00:00:00-03:00,9.46
1983-04-01,1983,1,4,PRECOS12_INPCHA12,1983-04-01T00:00:00-03:00,6.36
1983-05-01,1983,1,5,PRECOS12_INPCHA12,1983-05-01T00:00:00-03:00,6.83
1983-06-01,1983,1,6,PRECOS12_INPCHA12,1983-06-01T00:00:00-03:00,7.15
1983-07-01,1983,1,7,PRECOS12_INPCHA12,1983-07-01T00:00:00-03:00,12.59
1983-08-01,1983,1,8,PRECOS12_INPCHA12,1983-08-01T00:00:00-03:00,8.22
1983-09-01,1983,1,9,PRECOS12_INPCHA12,1983-09-01T00:00:00-03:00,9.76
1983-10-01,1983,1,10,PRECOS12_INPCHA12,1983-10-01T00:00:00-03:00,6.14
1983-11-01,1983,1,11,PRECOS12_INPCHA12,1983-11-01T00:00:00-03:00,10.94
1983-12-01,1983,1,12,PRECOS12_INPCHA12,1983-12-01T00:00:00-02:00,9.73
1984-01-01,1984,1,1,PRECOS12_INPCHA12,1984-01-01T00:00:00-02:00,7.36
1984-02-01,1984,1,2,PRECOS12_INPCHA12,1984-02-01T00:00:00-02:00,11.0
1984-03-01,1984,1,3,PRECOS12_INPCHA12,1984-03-01T00:00:00-03:00,9.04
1984-04-01,1984,1,4,PRECOS12_INPCHA12,1984-04-01T00:00:00-03:00,6.26
1984-05-01,1984,1,5,PRECOS12_INPCHA12,1984-05-01T00:00:00-03:00,12.26
1984-06-01,1984,1,6,PRECOS12_INPCHA12,1984-06-01T00:00:00-03:00,7.35
1984-07-01,1984,1,7,PRECOS12_INPCHA12,1984-07-01T00:00:00-03:00,13.33
1984-08-01,1984,1,8,PRECOS12_INPCHA12,1984-08-01T00:00:00-03:00,7.01
1984-09-01,1984,1,9,PRECOS12_INPCHA12,1984-09-01T00:00:00-03:00,11.29
1984-10-01,1984,1,10,PRECOS12_INPCHA12,1984-10-01T00:00:00-03:00,7.98
1984-11-01,1984,1,11,PRECOS12_INPCHA12,1984-11-01T00:00:00-03:00,10.44
1984-12-01,1984,1,12,PRECOS12_INPCHA12,1984-12-01T00:00:00-02:00,10.8
1985-01-01,1985,1,1,PRECOS12_INPCHA12,1985-01-01T00:00:00-02:00,13.91
1985-02-01,1985,1,2,PRECOS12_INPCHA12,1985-02-01T00:00:00-02:00,5.94
1985-03-01,1985,1,3,PRECOS12_INPCHA12,1985-03-01T00:00:00-03:00,13.75
1985-04-01,1985,1,4,PRECOS12_INPCHA12,1985-04-01T00:00:00-03:00,10.12
1985-05-01,1985,1,5,PRECOS12_INPCHA12,1985-05-01T00:00:00-03:00,4.93
1985-06-01,1985,1,6,PRECOS12_INPCHA12,1985-06-01T00:00:00-03:00,4.17
1985-07-01,1985,1,7,PRECOS12_INPCHA12,1985-07-01T00:00:00-03:00,6.93
1985-08-01,1985,1,8,PRECOS12_INPCHA12,1985-08-01T00:00:00-03:00,10.13
1985-09-01,1985,1,9,PRECOS12_INPCHA12,1985-09-01T00:00:00-03:00,7.44
1985-10-01,1985,1,10,PRECOS12_INPCHA12,1985-10-01T00:00:00-03:00,11.04
1985-11-01,1985,1,11,PRECOS12_INPCHA12,1985-11-01T00:00:00-03:00,10.46
1985-12-01,1985,1,12,PRECOS12_INPCHA12,1985-12-01T00:00:00-02:00,9.21
1986-01-01,1986,1,1,PRECOS12_INPCHA12,1986-01-01T00:00:00-02:00,14.9
1986-02-01,1986,1,2,PRECOS12_INPCHA12,1986-02-01T00:00:00-02:00,12.35
1986-03-01,1986,1,3,PRECOS12_INPCHA12,1986-03-01T00:00:00-03:00,-0.46
1986-04-01,1986,1,4,PRECOS12_INPCHA12,1986-04-01T00:00:00-03:00,0.82
1986-05-01,1986,1,5,PRECOS12_INPCHA12,1986-05-01T00:00:00-03:00,1.03
1986-06-01,1986,1,6,PRECOS12_INPCHA12,1986-06-01T00:00:00-03:00,0.51
1986-07-01,1986,1,7,PRECOS12_INPCHA12,1986-07-01T00:00:00-03:00,0.59
1986-08-01,1986,1,8,PRECOS12_INPCHA12,1986-08-01T00:00:00-03:00,0.9
