DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
2013-08-01,2013,1,8,BM12_CRLTJ12,2013-08-01T00:00:00-03:00,31.49
2013-09-01,2013,1,9,BM12_CRLTJ12,2013-09-01T00:00:00-03:00,31.76
2013-10-01,2013,1,10,BM12_CRLTJ12,2013-10-01T00:00:00-03:00,32.37
2013-11-01,2013,1,11,BM12_CRLTJ12,2013-11-01T00:00:00-02:00,32.84
2013-12-01,2013,1,12,BM12_CRLTJ12,2013-12-01T00:00:00-02:00,32.37
2014-01-01,2014,1,1,BM12_CRLTJ12,2014-01-01T00:00:00-02:00,34.0
2014-02-01,2014,1,2,BM12_CRLTJ12,2014-02-01T00:00:00-02:00,35.3
2014-03-01,2014,1,3,BM12_CRLTJ12,2014-03-01T00:00:00-03:00,35.45
2014-04-01,2014,1,4,BM12_CRLTJ12,2014-04-01T00:00:00-03:00,35.32
2014-05-01,2014,1,5,BM12_CRLTJ12,2014-05-01T00:00:00-03:00,35.58
2014-06-01,2014,1,6,BM12_CRLTJ12,2014-06-01T00:00:00-03:00,35.79
2014-07-01,2014,1,7,BM12_CRLTJ12,2014-07-01T00:00:00-03:00,36.06
2014-08-01,2014,1,8,BM12_CRLTJ12,2014-08-01T00:00:00-03:00,36.16
2014-09-01,2014,1,9,BM12_CRLTJ12,2014-09-01T00:00:00-03:00,35.63
2014-10-01,2014,1,10,BM12_CRLTJ12,2014-10-01T00:00:00-03:00,36.85
2014-11-01,2014,1,11,BM12_CRLTJ12,2014-11-01T00:00:00-02:00,37.13
2014-12-01,2014,1,12,BM12_CRLTJ12,2014-12-01T00:00:00-02:00,36.41
2015-01-01,2015,1,1,BM12_CRLTJ12,2015-01-01T00:00:00-02:00,38.32
2015-02-01,2015,1,2,BM12_CRLTJ12,2015-02-01T00:00:00-02:00,39.77
2015-03-01,2015,1,3,BM12_CRLTJ12,2015-03-01T00:00:00-03:00,39.94
2015-04-01,2015,1,4,BM12_CRLTJ12,2015-04-01T00:00:00-03:00,40.91
2015-05-01,2015,1,5,BM12_CRLTJ12,2015-05-01T00:00:00-03:00,41.79
2015-06-01,2015,1,6,BM12_CRLTJ12,2015-06-01T00:00:00-03:00,42.6
2015-07-01,2015,1,7,BM12_CRLTJ12,2015-07-01T00:00:00-03:00,43.54
2015-08-01,2015,1,8,BM12_CRLTJ12,2015-08-01T00:00:00-03:00,44.5
2015-09-01,2015,1,9,BM12_CRLTJ12,2015-09-01T00:00:00-03:00,45.56
2015-10-01,2015,1,10,BM12_CRLTJ12,2015-10-01T00:00:00-03:00,46.83
2015-11-01,2015,1,11,BM12_CRLTJ12,2015-11-01T00:00:00-02:00,47.42
2015-12-01,2015,1,12,BM12_CRLTJ12,2015-12-01T00:00:00-02:00,46.3
2016-01-01,2016,1,1,BM12_CRLTJ12,2016-01-01T00:00:00-02:00,48.78
2016-02-01,2016,1,2,BM12_CRLTJ12,2016-02-01T00:00:00-02:00,49.88
2016-03-01,2016,1,3,BM12_CRLTJ12,2016-03-01T00:00:00-03:00,50.07
2016-04-01,2016,1,4,BM12_CRLTJ12,2016-04-01T00:00:00-03:00,51.21
2016-05-01,2016,1,5,BM12_CRLTJ12,2016-05-01T00:00:00-03:00,51.12
2016-06-01,2016,1,6,BM12_CRLTJ12,2016-06-01T00:00:00-03:00,50.93
2016-07-01,2016,1,7,BM12_CRLTJ12,2016-07-01T00:00:00-03:00,51.6
2016-08-01,2016,1,8,BM12_CRLTJ12,2016-08-01T00:00:00-03:00,52.1
2016-09-01,2016,1,9,BM12_CRLTJ12,2016-09-01T00:00:00-03:00,52.43
2016-10-01,2016,1,10,BM12_CRLTJ12,2016-10-01T00:00:00-03:00,53.06
2016-11-01,2016,1,11,BM12_CRLTJ12,2016-11-01T00:00:00-02:00,52.95
2016-12-01,2016,1,12,BM12_CRLTJ12,2016-12-01T00:00:00-02:00,50.99
2017-01-01,2017,1,1,BM12_CRLTJ12,2017-01-01T00:00:00-02:00,52.0
2017-02-01,2017,1,2,BM12_CRLTJ12,2017-02-01T00:00:00-02:00,52.2
2017-03-01,2017,1,3,BM12_CRLTJ12,2017-03-01T00:00:00-03:00,51.23
2017-04-01,2017,1,4,BM12_CRLTJ12,2017-04-01T00:00:00-03:00,48.11
2017-05-01,2017,1,5,BM12_CRLTJ12,2017-05-01T00:00:00-03:00,46.48
2017-06-01,2017,1,6,BM12_CRLTJ12,2017-06-01T00:00:00-03:00,45.36
2017-07-01,2017,1,7,BM12_CRLTJ12,2017-07-01T00:00:00-03:00,45.67
2017-08-01,2017,1,8,BM12_CRLTJ12,2017-08-01T00:00:00-03:00,44.65
2017-09-01,2017,1,9,BM12_CRLTJ12,2017-09-01T00:00:00-03:00,42.36
2017-10-01,2017,1,10,BM12_CRLTJ12,2017-10-01T00:00:00-03:00,42.65
2017-11-01,2017,1,11,BM12_CRLTJ12,2017-11-01T00:00:00-02:00,41.83
2017-12-01,2017,1,12,BM12_CRLTJ12,2017-12-01T00:00:00-02:00,39.49
2018-01-01,2018,1,1,BM12_CRLTJ12,2018-01-01T00:00:00-02:00,40.39
2018-02-01,2018,1,2,BM12_CRLTJ12,2018-02-01T00:00:00-02:00,41.32
2018-03-01,2018,1,3,BM12_CRLTJ12,2018-03-01T00:00:00-03:00,40.65
2018-04-01,2018,1,4,BM12_CRLTJ12,2018-04-01T00:00:00-03:00,40.09
2018-05-01,2018,1,5,BM12_CRLTJ12,2018-05-01T00:00:00-03:00,38.44
2018-06-01,2018,1,6,BM12_CRLTJ12,2018-06-01T00:00:00-03:00,37.91
2018-07-01,2018,1,7,BM12_CRLTJ12,2018-07-01T00:00:00-03:00,37.48
2018-08-01,2018,1,8,BM12_CRLTJ12,2018-08-01T00:00:00-03:00,37.28
2018-09-01,2018,1,9,BM12_CRLTJ12,2018-09-01T00:00:00-03:00,37.35
2018-10-01,2018,1,10,BM12_CRLTJ12,2018-10-01T00:00:00-03:00,37.48
2018-11-01,2018,1,11,BM12_CRLTJ12,2018-11-01T00:00:00-03:00,37.32
2018-12-01,2018,1,12,BM12_CRLTJ12,2018-12-01T00:00:00-02:00,35.02
2019-01-01,2019,1,1,BM12_CRLTJ12,2019-01-01T00:00:00-02:00,37.14
2019-02-01,2019,1,2,BM12_CRLTJ12,2019-02-01T00:00:00-02:00,37.92
2019-03-01,2019,1,3,BM12_CRLTJ12,2019-03-01T00:00:00-03:00,38.34
2019-04-01,2019,1,4,BM12_CRLTJ12,2019-04-01T00:00:00-03:00,38.34
2019-05-01,2019,1,5,BM12_CRLTJ12,2019-05-01T00:00:00-03:00,37.9
2019-06-01,2019,1,6,BM12_CRLTJ12,2019-06-01T00:00:00-03:00,37.65
2019-07-01,2019,1,7,BM12_CRLTJ12,2019-07-01T00:00:00-03:00,37.41
2019-08-01,2019,1,8,BM12_CRLTJ12,2019-08-01T00:00:00-03:00,37.23
2019-09-01,2019,1,9,BM12_CRLTJ12,2019-09-01T00:00:00-03:00,36.07
2019-10-01,2019,1,10,BM12_CRLTJ12,2019-10-01T00:00:00-03:00,35.25
2019-11-01,2019,1,11,BM12_CRLTJ12,2019-11-01T00:00:00-03:00,35.55
2019-12-01,2019,1,12,BM12_CRLTJ12,2019-12-01T00:00:00-03:00,33.35
2020-01-01,2020,1,1,BM12_CRLTJ12,2020-01-01T00:00:00-03:00,33.69
2020-02-01,2020,1,2,BM12_CRLTJ12,2020-02-01T00:00:00-03:00,34.12
2020-03-01,2020,1,3,BM12_CRLTJ12,2020-03-01T00:00:00-03:00,33.32
2020-04-01,2020,1,4,BM12_CRLTJ12,2020-04-01T00:00:00-03:00,31.29
2020-05-01,2020,1,5,BM12_CRLTJ12,2020-05-01T00:00:00-03:00,29.92
2020-06-01,2020,1,6,BM12_CRLTJ12,2020-06-01T00:00:00-03:00,28.16
2020-07-01,2020,1,7,BM12_CRLTJ12,2020-07-01T00:00:00-03:00,27.31
2020-08-01,2020,1,8,BM12_CRLTJ12,2020-08-01T00:00:00-03:00,26.59
2020-09-01,2020,1,9,BM12_CRLTJ12,2020-09-01T00:00:00-03:00,25.78
2020-10-01,2020,1,10,BM12_CRLTJ12,2020-10-01T00:00:00-03:00,26.45
2020-11-01,2020,1,11,BM12_CRLTJ12,2020-11-01T00:00:00-03:00,26.38
2020-12-01,2020,1,12,BM12_CRLTJ12,2020-12-01T00:00:00-03:00,25.5
2021-01-01,2021,1,1,BM12_CRLTJ12,2021-01-01T00:00:00-03:00,28.35
